time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.6 18:08:55:395,-0.24,0.70,0.15,0.13,1.48,0.68,-0.17,0.18,0.06,0.09,0.16,0.13,-0.07,1.66,0.11,0.00,0.00,-0.02,0.05,0.00,0.00
2021.4.6 18:08:55:568,-0.24,0.70,0.14,0.13,1.47,0.67,-0.17,0.18,0.06,0.09,0.17,0.13,-0.07,1.66,0.11,0.01,0.00,-0.03,-0.01,-0.06,-0.03
2021.4.6 18:08:55:582,-0.24,0.70,0.14,0.13,1.47,0.67,-0.17,0.18,0.06,0.09,0.17,0.13,-0.07,1.66,0.11,0.01,0.00,-0.03,-0.01,-0.07,-0.03
2021.4.6 18:08:55:607,-0.24,0.70,0.14,0.13,1.47,0.67,-0.17,0.18,0.06,0.09,0.16,0.13,-0.07,1.66,0.11,0.00,0.00,-0.03,-0.01,-0.08,-0.01
2021.4.6 18:08:55:622,-0.24,0.70,0.14,0.13,1.47,0.67,-0.17,0.18,0.06,0.09,0.16,0.13,-0.07,1.66,0.11,0.00,0.00,-0.02,0.00,-0.10,-0.01
2021.4.6 18:08:55:635,-0.24,0.70,0.14,0.13,1.47,0.67,-0.17,0.18,0.06,0.09,0.16,0.13,-0.07,1.66,0.11,0.00,0.00,-0.02,0.01,-0.11,0.00
2021.4.6 18:08:55:646,-0.24,0.70,0.14,0.13,1.47,0.67,-0.17,0.18,0.06,0.09,0.16,0.13,-0.07,1.66,0.11,0.00,0.00,-0.02,0.01,-0.12,0.00
2021.4.6 18:08:55:657,-0.24,0.70,0.14,0.13,1.47,0.67,-0.17,0.18,0.06,0.09,0.16,0.12,-0.07,1.66,0.11,0.00,0.00,-0.01,0.02,-0.13,0.01
2021.4.6 18:08:55:670,-0.24,0.70,0.14,0.13,1.46,0.67,-0.17,0.18,0.06,0.09,0.16,0.12,-0.07,1.66,0.11,0.00,0.00,-0.01,0.02,-0.14,0.02
2021.4.6 18:08:55:679,-0.24,0.70,0.14,0.13,1.46,0.67,-0.17,0.18,0.06,0.09,0.16,0.12,-0.07,1.66,0.11,0.00,0.00,-0.01,0.01,-0.14,0.02
2021.4.6 18:08:55:688,-0.24,0.70,0.14,0.13,1.46,0.67,-0.17,0.18,0.06,0.09,0.16,0.12,-0.07,1.66,0.11,0.00,0.00,0.00,0.01,-0.15,0.02
2021.4.6 18:08:55:696,-0.24,0.70,0.14,0.13,1.46,0.67,-0.17,0.18,0.06,0.09,0.16,0.12,-0.07,1.66,0.11,0.00,0.00,0.00,0.01,-0.15,0.02
2021.4.6 18:08:55:705,-0.24,0.70,0.14,0.13,1.46,0.67,-0.17,0.18,0.06,0.09,0.16,0.12,-0.07,1.66,0.11,0.00,0.00,0.01,0.01,-0.15,0.03
2021.4.6 18:08:55:728,-0.24,0.70,0.14,0.13,1.45,0.68,-0.17,0.18,0.06,0.09,0.16,0.12,-0.07,1.66,0.11,0.00,0.00,0.02,0.02,-0.16,0.03
