time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.12 11:13:09:650,-0.05,1.41,0.02,0.31,1.11,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,-0.02,-0.03,-0.03,0.06,0.01,0.00
2021.4.12 11:13:09:801,-0.05,1.40,0.02,0.32,1.12,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.02,-0.03,0.02,0.03,0.05,0.01
2021.4.12 11:13:09:817,-0.05,1.40,0.02,0.32,1.12,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.01,-0.03,0.02,0.04,0.05,0.00
2021.4.12 11:13:09:835,-0.05,1.40,0.02,0.32,1.12,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.01,-0.03,0.02,0.03,0.05,-0.01
2021.4.12 11:13:09:849,-0.05,1.40,0.02,0.32,1.12,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.01,-0.03,0.02,0.01,0.05,-0.01
2021.4.12 11:13:09:856,-0.05,1.40,0.02,0.32,1.12,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.01,-0.03,0.02,0.01,0.05,-0.02
2021.4.12 11:13:09:862,-0.05,1.40,0.02,0.32,1.12,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.01,-0.03,0.03,0.01,0.05,-0.02
2021.4.12 11:13:09:867,-0.05,1.40,0.02,0.32,1.12,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.01,-0.03,0.03,0.01,0.05,-0.02
2021.4.12 11:13:09:875,-0.05,1.40,0.02,0.32,1.12,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.01,-0.03,0.03,0.02,0.05,-0.02
2021.4.12 11:13:09:886,-0.05,1.40,0.02,0.32,1.12,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.01,-0.03,0.03,0.02,0.05,-0.02
2021.4.12 11:13:09:899,-0.05,1.40,0.02,0.32,1.12,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.01,-0.03,0.03,0.02,0.05,-0.02
2021.4.12 11:13:09:909,-0.05,1.40,0.02,0.32,1.12,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.01,-0.03,0.03,0.02,0.04,-0.02
2021.4.12 11:13:09:920,-0.05,1.40,0.02,0.32,1.12,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.01,-0.03,0.03,0.03,0.03,-0.02
2021.4.12 11:13:09:931,-0.05,1.40,0.02,0.32,1.13,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.01,-0.03,0.02,0.02,0.03,-0.02
2021.4.12 11:13:09:942,-0.05,1.40,0.02,0.32,1.13,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.01,-0.03,0.02,0.02,0.02,-0.01
2021.4.12 11:13:09:954,-0.05,1.40,0.02,0.32,1.13,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.01,-0.02,0.02,0.02,0.02,-0.01
2021.4.12 11:13:09:965,-0.05,1.40,0.02,0.32,1.13,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.01,-0.02,0.02,0.02,0.02,-0.01
2021.4.12 11:13:09:978,-0.05,1.40,0.02,0.32,1.13,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.01,-0.02,0.02,0.03,0.02,-0.01
2021.4.12 11:13:09:987,-0.05,1.40,0.02,0.32,1.13,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.01,-0.02,0.02,0.03,0.02,-0.01
2021.4.12 11:13:09:999,-0.05,1.40,0.02,0.32,1.13,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.02,-0.02,0.02,0.04,0.02,-0.01
2021.4.12 11:13:10:10,-0.05,1.40,0.03,0.32,1.13,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.02,-0.02,0.02,0.04,0.02,-0.01
2021.4.12 11:13:10:21,-0.05,1.40,0.03,0.32,1.13,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.02,-0.02,0.03,0.03,0.01,-0.01
2021.4.12 11:13:10:31,-0.05,1.40,0.03,0.32,1.13,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.03,-0.02,0.03,0.03,0.01,-0.01
2021.4.12 11:13:10:43,-0.05,1.40,0.03,0.32,1.13,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.03,-0.02,0.03,0.03,0.01,-0.01
2021.4.12 11:13:10:54,-0.05,1.40,0.03,0.32,1.13,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.03,-0.03,0.04,0.03,0.00,-0.01
2021.4.12 11:13:10:65,-0.05,1.40,0.03,0.32,1.13,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.03,-0.03,0.05,0.03,-0.01,-0.01
2021.4.12 11:13:10:77,-0.05,1.40,0.03,0.32,1.13,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.03,-0.04,0.06,0.04,-0.01,-0.01
2021.4.12 11:13:10:92,-0.05,1.40,0.03,0.33,1.13,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.03,-0.05,0.07,0.05,-0.02,0.00
2021.4.12 11:13:10:99,-0.05,1.39,0.03,0.33,1.13,0.13,0.11,0.19,-0.11,0.38,0.19,-0.13,0.20,1.60,-0.07,0.03,-0.05,0.08,0.05,-0.02,0.00
2021.4.12 11:13:10:110,-0.05,1.39,0.03,0.33,1.13,0.13,0.11,0.19,-0.11,0.38,0.19,-0.14,0.21,1.60,-0.07,0.03,-0.06,0.08,0.05,-0.02,0.00
2021.4.12 11:13:10:121,-0.05,1.39,0.03,0.33,1.13,0.13,0.11,0.19,-0.11,0.38,0.19,-0.14,0.21,1.60,-0.07,0.02,-0.07,0.10,0.06,-0.02,0.00
2021.4.12 11:13:10:134,-0.05,1.39,0.03,0.33,1.12,0.13,0.11,0.19,-0.11,0.38,0.19,-0.14,0.21,1.60,-0.07,0.02,-0.08,0.10,0.06,-0.03,0.00
2021.4.12 11:13:10:143,-0.05,1.39,0.03,0.33,1.12,0.13,0.11,0.19,-0.11,0.38,0.19,-0.14,0.21,1.60,-0.07,0.02,-0.10,0.12,0.06,-0.03,0.00
2021.4.12 11:13:10:155,-0.05,1.39,0.04,0.33,1.12,0.13,0.11,0.19,-0.11,0.38,0.19,-0.14,0.21,1.60,-0.07,0.01,-0.11,0.13,0.06,-0.03,0.00
2021.4.12 11:13:10:166,-0.05,1.39,0.04,0.33,1.12,0.13,0.11,0.19,-0.11,0.38,0.19,-0.14,0.21,1.60,-0.07,0.01,-0.13,0.15,0.05,-0.04,0.00
2021.4.12 11:13:10:177,-0.05,1.39,0.04,0.33,1.12,0.13,0.11,0.19,-0.11,0.38,0.19,-0.14,0.21,1.60,-0.07,0.00,-0.16,0.18,0.05,-0.05,0.01
2021.4.12 11:13:10:189,-0.05,1.38,0.04,0.33,1.12,0.13,0.11,0.19,-0.11,0.38,0.19,-0.14,0.21,1.60,-0.07,-0.01,-0.18,0.21,0.05,-0.06,0.01
