time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.17 16:37:26:119,-0.15,1.12,0.21,0.14,1.11,0.31,0.00,0.00,0.00,0.10,0.09,-0.14,0.02,1.50,-0.03,-0.03,0.02,0.00,-0.08,0.02,-0.03
2021.4.17 16:37:26:282,-0.16,1.12,0.20,0.13,1.11,0.31,0.00,0.00,0.00,0.09,0.08,-0.14,0.02,1.50,-0.02,-0.11,-0.01,-0.02,-0.10,-0.05,-0.04
2021.4.17 16:37:26:293,-0.16,1.12,0.20,0.13,1.10,0.31,0.00,0.00,0.00,0.09,0.08,-0.14,0.02,1.50,-0.02,-0.11,-0.02,-0.02,-0.10,-0.06,-0.04
2021.4.17 16:37:26:316,-0.17,1.11,0.20,0.13,1.10,0.31,0.00,0.00,0.00,0.09,0.08,-0.14,0.01,1.50,-0.02,-0.13,-0.02,-0.03,-0.09,-0.06,-0.06
2021.4.17 16:37:26:334,-0.17,1.11,0.20,0.12,1.10,0.31,0.00,0.00,0.00,0.09,0.08,-0.14,0.01,1.50,-0.02,-0.14,-0.02,-0.03,-0.09,-0.07,-0.06
2021.4.17 16:37:26:347,-0.17,1.11,0.20,0.12,1.10,0.31,0.00,0.00,0.00,0.09,0.08,-0.14,0.01,1.50,-0.02,-0.14,-0.02,-0.03,-0.09,-0.07,-0.07
2021.4.17 16:37:26:360,-0.17,1.11,0.20,0.12,1.10,0.31,0.00,0.00,0.00,0.09,0.08,-0.14,0.01,1.50,-0.02,-0.15,-0.02,-0.03,-0.08,-0.07,-0.08
2021.4.17 16:37:26:366,-0.17,1.11,0.20,0.12,1.10,0.30,0.00,0.00,0.00,0.09,0.08,-0.14,0.01,1.50,-0.02,-0.15,-0.02,-0.03,-0.08,-0.08,-0.08
2021.4.17 16:37:26:371,-0.18,1.11,0.20,0.12,1.10,0.30,0.00,0.00,0.00,0.09,0.08,-0.14,0.01,1.50,-0.02,-0.16,-0.02,-0.03,-0.08,-0.08,-0.08
2021.4.17 16:37:26:377,-0.18,1.11,0.20,0.12,1.10,0.30,0.00,0.00,0.00,0.09,0.08,-0.14,0.01,1.50,-0.02,-0.16,-0.02,-0.04,-0.08,-0.08,-0.08
2021.4.17 16:37:26:383,-0.18,1.11,0.20,0.12,1.10,0.30,0.00,0.00,0.00,0.09,0.08,-0.15,0.01,1.50,-0.02,-0.16,-0.02,-0.04,-0.08,-0.08,-0.09
2021.4.17 16:37:26:394,-0.18,1.11,0.20,0.12,1.10,0.30,0.00,0.00,0.00,0.09,0.08,-0.15,0.01,1.50,-0.02,-0.17,-0.02,-0.03,-0.08,-0.09,-0.09
2021.4.17 16:37:26:416,-0.18,1.11,0.20,0.12,1.10,0.30,0.00,0.00,0.00,0.09,0.08,-0.14,0.00,1.50,-0.02,-0.18,-0.03,-0.03,-0.08,-0.09,-0.10
2021.4.17 16:37:26:440,-0.19,1.11,0.20,0.12,1.09,0.30,0.00,0.00,0.00,0.09,0.08,-0.14,0.00,1.50,-0.02,-0.19,-0.04,-0.02,-0.07,-0.10,-0.11
2021.4.17 16:37:26:461,-0.19,1.11,0.20,0.12,1.09,0.30,0.00,0.00,0.00,0.10,0.09,-0.13,0.00,1.50,-0.02,-0.21,-0.05,-0.02,-0.06,-0.11,-0.11
2021.4.17 16:37:26:482,-0.20,1.11,0.20,0.11,1.09,0.29,0.00,0.00,0.00,0.10,0.09,-0.14,0.00,1.50,-0.02,-0.22,-0.06,-0.01,-0.05,-0.12,-0.11
2021.4.17 16:37:26:504,-0.20,1.11,0.20,0.11,1.09,0.29,0.00,0.00,0.00,0.11,0.12,-0.12,-0.01,1.50,-0.02,-0.23,-0.08,0.00,-0.04,-0.13,-0.11
2021.4.17 16:37:26:527,-0.21,1.11,0.20,0.11,1.08,0.29,0.00,0.00,0.00,0.12,0.14,-0.11,-0.01,1.50,-0.02,-0.24,-0.09,0.01,-0.04,-0.13,-0.11
2021.4.17 16:37:26:550,-0.21,1.10,0.20,0.11,1.08,0.29,0.00,0.00,0.00,0.12,0.14,-0.11,-0.01,1.50,-0.02,-0.25,-0.11,0.01,-0.04,-0.13,-0.10
2021.4.17 16:37:26:571,-0.22,1.10,0.20,0.11,1.08,0.28,0.00,0.00,0.00,0.12,0.14,-0.11,-0.01,1.50,-0.02,-0.26,-0.12,0.01,-0.04,-0.13,-0.10
2021.4.17 16:37:26:593,-0.22,1.10,0.20,0.11,1.07,0.28,0.00,0.00,0.00,0.12,0.14,-0.11,-0.02,1.50,-0.02,-0.28,-0.15,0.02,-0.03,-0.13,-0.10
2021.4.17 16:37:26:617,-0.23,1.09,0.20,0.11,1.07,0.28,0.00,0.00,0.00,0.12,0.14,-0.11,-0.02,1.50,-0.02,-0.29,-0.19,0.02,-0.04,-0.13,-0.10
2021.4.17 16:37:26:638,-0.24,1.09,0.20,0.11,1.07,0.28,0.00,0.00,0.00,0.12,0.14,-0.11,-0.02,1.50,-0.02,-0.33,-0.23,0.02,-0.05,-0.14,-0.09
2021.4.17 16:37:26:660,-0.25,1.08,0.20,0.11,1.06,0.27,0.00,0.00,0.00,0.12,0.14,-0.11,-0.03,1.50,-0.02,-0.37,-0.29,0.03,-0.07,-0.14,-0.09
2021.4.17 16:37:26:682,-0.25,1.08,0.20,0.10,1.06,0.27,0.00,0.00,0.00,0.12,0.14,-0.11,-0.03,1.50,-0.02,-0.39,-0.36,0.04,-0.09,-0.16,-0.09
2021.4.17 16:37:26:705,-0.26,1.07,0.20,0.10,1.06,0.27,0.00,0.00,0.00,0.12,0.13,-0.11,-0.03,1.50,-0.02,-0.40,-0.45,0.04,-0.10,-0.17,-0.08
2021.4.17 16:37:26:728,-0.27,1.05,0.20,0.10,1.05,0.27,0.00,0.00,0.00,0.12,0.13,-0.11,-0.04,1.50,-0.02,-0.42,-0.55,0.03,-0.12,-0.20,-0.08
