time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.16 15:14:51:738,-0.17,1.27,0.22,0.08,1.30,0.22,-0.16,0.16,-0.13,0.17,0.18,-0.16,-0.01,1.58,-0.07,0.01,-0.02,-0.02,0.01,0.01,-0.01
2021.4.16 15:14:51:881,-0.17,1.27,0.22,0.08,1.30,0.22,-0.16,0.16,-0.13,0.16,0.18,-0.16,-0.01,1.58,-0.07,0.00,0.00,-0.02,0.03,0.02,-0.02
2021.4.16 15:14:51:898,-0.17,1.27,0.22,0.08,1.30,0.22,-0.16,0.16,-0.13,0.16,0.18,-0.16,-0.01,1.58,-0.07,-0.01,0.01,-0.02,0.02,0.01,-0.01
2021.4.16 15:14:51:918,-0.17,1.27,0.21,0.08,1.30,0.22,-0.16,0.16,-0.13,0.16,0.18,-0.16,-0.01,1.58,-0.08,-0.01,0.02,-0.02,0.01,-0.01,0.00
2021.4.16 15:14:51:929,-0.17,1.27,0.21,0.08,1.30,0.22,-0.16,0.16,-0.13,0.16,0.18,-0.16,-0.01,1.58,-0.08,-0.01,0.02,-0.02,0.02,-0.03,0.00
2021.4.16 15:14:51:937,-0.17,1.27,0.21,0.08,1.30,0.22,-0.16,0.16,-0.13,0.16,0.18,-0.16,-0.01,1.58,-0.08,-0.01,0.02,-0.01,0.02,-0.03,0.00
2021.4.16 15:14:51:943,-0.17,1.27,0.21,0.08,1.30,0.22,-0.16,0.16,-0.13,0.16,0.18,-0.16,-0.01,1.58,-0.08,-0.01,0.02,-0.01,0.02,-0.03,-0.01
2021.4.16 15:14:51:951,-0.17,1.27,0.21,0.08,1.30,0.21,-0.16,0.16,-0.13,0.16,0.18,-0.16,-0.01,1.58,-0.08,-0.01,0.02,-0.01,0.02,-0.04,-0.01
2021.4.16 15:14:51:957,-0.17,1.27,0.21,0.08,1.30,0.21,-0.16,0.16,-0.13,0.16,0.18,-0.16,-0.01,1.58,-0.08,-0.01,0.02,-0.01,0.02,-0.04,-0.01
2021.4.16 15:14:51:965,-0.17,1.27,0.21,0.08,1.30,0.21,-0.16,0.16,-0.13,0.16,0.18,-0.16,-0.01,1.58,-0.08,0.00,0.02,-0.01,0.01,-0.03,-0.02
2021.4.16 15:14:51:976,-0.17,1.27,0.21,0.08,1.30,0.21,-0.16,0.16,-0.13,0.16,0.18,-0.16,-0.01,1.58,-0.08,0.00,0.02,-0.01,0.01,-0.03,-0.02
2021.4.16 15:14:51:988,-0.17,1.27,0.21,0.08,1.30,0.21,-0.16,0.16,-0.13,0.16,0.18,-0.16,-0.01,1.58,-0.08,0.00,0.03,-0.01,0.01,-0.01,-0.03
