time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.17 16:09:28:942,-0.20,1.03,0.17,0.06,1.22,0.26,-0.16,0.21,-0.11,0.18,0.18,-0.08,0.00,1.65,-0.03,0.01,-0.02,0.03,-0.01,0.00,0.01
2021.4.17 16:09:29:81,-0.20,1.03,0.17,0.06,1.22,0.26,-0.16,0.21,-0.11,0.18,0.18,-0.08,-0.01,1.65,-0.03,0.03,-0.02,0.04,0.01,-0.01,0.00
2021.4.17 16:09:29:94,-0.20,1.03,0.17,0.06,1.22,0.26,-0.16,0.21,-0.11,0.18,0.18,-0.08,-0.01,1.65,-0.03,0.04,-0.02,0.04,0.01,-0.01,-0.01
2021.4.17 16:09:29:118,-0.20,1.03,0.17,0.06,1.22,0.26,-0.16,0.21,-0.11,0.18,0.18,-0.08,-0.01,1.65,-0.03,0.05,-0.02,0.04,0.02,-0.01,-0.01
2021.4.17 16:09:29:129,-0.20,1.02,0.17,0.06,1.22,0.26,-0.16,0.21,-0.11,0.18,0.18,-0.08,-0.01,1.65,-0.03,0.05,-0.02,0.04,0.03,-0.01,-0.01
2021.4.17 16:09:29:134,-0.20,1.02,0.17,0.06,1.22,0.26,-0.16,0.21,-0.11,0.18,0.18,-0.08,-0.01,1.65,-0.03,0.05,-0.02,0.04,0.02,-0.01,-0.01
2021.4.17 16:09:29:140,-0.20,1.02,0.17,0.06,1.22,0.26,-0.16,0.21,-0.11,0.18,0.18,-0.08,-0.01,1.65,-0.03,0.06,-0.02,0.04,0.03,-0.01,-0.01
2021.4.17 16:09:29:149,-0.20,1.02,0.17,0.06,1.22,0.26,-0.16,0.21,-0.11,0.18,0.18,-0.08,-0.01,1.65,-0.03,0.06,-0.03,0.04,0.03,-0.02,-0.02
2021.4.17 16:09:29:159,-0.20,1.02,0.17,0.06,1.22,0.26,-0.16,0.21,-0.11,0.18,0.18,-0.08,-0.01,1.65,-0.03,0.06,-0.03,0.04,0.03,-0.02,-0.02
2021.4.17 16:09:29:170,-0.20,1.02,0.17,0.06,1.22,0.26,-0.16,0.21,-0.11,0.18,0.18,-0.08,-0.01,1.65,-0.03,0.07,-0.03,0.04,0.04,-0.02,-0.02
2021.4.17 16:09:29:181,-0.20,1.02,0.17,0.06,1.22,0.26,-0.16,0.21,-0.11,0.18,0.18,-0.08,-0.01,1.65,-0.03,0.07,-0.03,0.04,0.05,-0.03,-0.02
2021.4.17 16:09:29:192,-0.20,1.02,0.17,0.07,1.22,0.26,-0.16,0.21,-0.11,0.18,0.18,-0.08,-0.01,1.65,-0.03,0.07,-0.03,0.04,0.06,-0.04,-0.02
2021.4.17 16:09:29:204,-0.20,1.02,0.17,0.07,1.22,0.26,-0.16,0.21,-0.11,0.18,0.18,-0.08,-0.01,1.65,-0.03,0.08,-0.02,0.04,0.06,-0.04,-0.02
2021.4.17 16:09:29:215,-0.19,1.02,0.17,0.07,1.22,0.26,-0.16,0.21,-0.11,0.18,0.18,-0.08,-0.01,1.65,-0.03,0.08,-0.02,0.04,0.07,-0.05,-0.03
