time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z
2021.4.4 15:20:20:757,-0.39,0.71,0.33,-0.06,1.03,0.51,-0.33,0.16,0.20,0.00,0.00,0.00,-0.18,1.58,0.26
2021.4.4 15:20:20:927,-0.39,0.71,0.33,-0.07,1.03,0.51,-0.33,0.16,0.20,0.00,0.00,0.00,-0.18,1.58,0.26
2021.4.4 15:20:20:939,-0.39,0.71,0.33,-0.07,1.03,0.51,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.58,0.26
2021.4.4 15:20:20:952,-0.39,0.71,0.33,-0.07,1.03,0.50,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.58,0.26
2021.4.4 15:20:20:964,-0.39,0.71,0.33,-0.07,1.03,0.50,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.58,0.26
2021.4.4 15:20:20:973,-0.39,0.71,0.33,-0.07,1.03,0.50,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.58,0.27
2021.4.4 15:20:20:982,-0.39,0.71,0.33,-0.07,1.03,0.50,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.58,0.27
2021.4.4 15:20:20:991,-0.39,0.71,0.32,-0.07,1.03,0.50,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:20:21:01,-0.39,0.71,0.32,-0.07,1.03,0.50,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:20:21:16,-0.39,0.71,0.32,-0.07,1.03,0.50,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:20:21:25,-0.39,0.71,0.32,-0.07,1.03,0.50,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:20:21:33,-0.40,0.71,0.32,-0.07,1.03,0.50,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:20:21:54,-0.40,0.71,0.32,-0.07,1.03,0.50,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:20:21:77,-0.40,0.71,0.32,-0.07,1.03,0.50,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:20:21:101,-0.40,0.71,0.32,-0.07,1.03,0.50,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:20:21:122,-0.40,0.71,0.32,-0.07,1.03,0.50,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:20:21:144,-0.40,0.71,0.32,-0.07,1.02,0.50,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:20:21:167,-0.40,0.71,0.32,-0.07,1.02,0.50,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:20:21:191,-0.40,0.71,0.32,-0.07,1.02,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:20:21:217,-0.39,0.71,0.33,-0.07,1.02,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:20:21:234,-0.39,0.71,0.33,-0.07,1.02,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:20:21:256,-0.39,0.71,0.33,-0.07,1.02,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:20:21:280,-0.39,0.71,0.33,-0.07,1.01,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:20:21:301,-0.39,0.71,0.33,-0.07,1.01,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:20:21:323,-0.39,0.71,0.33,-0.07,1.00,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:20:21:345,-0.39,0.72,0.33,-0.07,0.99,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:20:21:368,-0.39,0.72,0.33,-0.07,0.98,0.49,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:20:21:391,-0.39,0.72,0.33,-0.08,0.96,0.48,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:20:21:413,-0.39,0.72,0.33,-0.08,0.94,0.48,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:20:21:435,-0.39,0.72,0.33,-0.07,0.92,0.48,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.27
2021.4.4 15:20:21:459,-0.39,0.72,0.33,-0.07,0.90,0.47,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.26
2021.4.4 15:20:21:479,-0.39,0.72,0.34,-0.07,0.88,0.47,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.26
2021.4.4 15:20:21:501,-0.39,0.72,0.34,-0.07,0.86,0.46,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.26
2021.4.4 15:20:21:524,-0.39,0.72,0.34,-0.07,0.84,0.45,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.26
2021.4.4 15:20:21:535,-0.39,0.72,0.34,-0.06,0.83,0.45,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.26
2021.4.4 15:20:21:546,-0.39,0.73,0.34,-0.06,0.82,0.44,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.26
2021.4.4 15:20:21:559,-0.39,0.73,0.34,-0.06,0.81,0.43,-0.33,0.16,0.20,0.00,0.00,0.00,-0.19,1.59,0.26
