time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.9 17:02:35:240,0.23,1.06,0.34,-0.17,1.05,0.29,0.02,0.22,0.01,0.26,0.22,0.04,0.00,1.74,0.09,0.02,0.04,-0.01,0.01,0.01,0.00
2021.4.9 17:02:35:411,0.23,1.05,0.34,-0.16,1.05,0.29,0.02,0.22,0.01,0.26,0.22,0.04,0.00,1.74,0.08,0.02,-0.01,-0.02,0.00,0.00,-0.01
2021.4.9 17:02:35:436,0.23,1.05,0.33,-0.16,1.05,0.29,0.02,0.22,0.01,0.26,0.22,0.04,0.00,1.74,0.08,0.02,-0.01,-0.02,0.00,0.00,-0.01
2021.4.9 17:02:35:463,0.23,1.05,0.33,-0.16,1.05,0.29,0.02,0.22,0.01,0.26,0.22,0.04,0.00,1.74,0.08,0.02,-0.01,-0.02,0.00,0.00,-0.02
2021.4.9 17:02:35:475,0.23,1.05,0.33,-0.16,1.05,0.29,0.02,0.22,0.01,0.26,0.22,0.04,0.00,1.74,0.08,0.01,-0.02,-0.02,0.00,0.00,-0.01
2021.4.9 17:02:35:487,0.23,1.05,0.33,-0.16,1.05,0.29,0.02,0.22,0.01,0.26,0.22,0.04,0.01,1.74,0.08,0.01,-0.02,-0.02,0.01,0.00,-0.01
2021.4.9 17:02:35:496,0.23,1.05,0.33,-0.16,1.05,0.29,0.02,0.22,0.01,0.26,0.22,0.04,0.01,1.74,0.08,0.01,-0.02,-0.02,0.01,0.00,-0.01
2021.4.9 17:02:35:505,0.23,1.05,0.33,-0.16,1.05,0.29,0.02,0.22,0.01,0.26,0.22,0.04,0.01,1.74,0.08,0.01,-0.02,-0.02,0.01,0.00,-0.01
2021.4.9 17:02:35:514,0.23,1.05,0.33,-0.16,1.05,0.29,0.02,0.22,0.01,0.26,0.22,0.04,0.01,1.74,0.08,0.01,-0.01,-0.02,0.01,0.00,-0.01
2021.4.9 17:02:35:526,0.23,1.05,0.33,-0.16,1.05,0.29,0.02,0.22,0.01,0.26,0.22,0.04,0.01,1.74,0.08,0.01,-0.01,-0.02,0.01,0.00,-0.01
2021.4.9 17:02:35:535,0.23,1.05,0.33,-0.16,1.05,0.29,0.02,0.22,0.01,0.26,0.22,0.04,0.01,1.74,0.08,0.01,-0.01,-0.02,0.01,0.00,-0.01
2021.4.9 17:02:35:544,0.23,1.05,0.33,-0.16,1.05,0.29,0.02,0.22,0.01,0.26,0.22,0.04,0.01,1.74,0.08,0.01,-0.01,-0.02,0.01,0.00,-0.01
2021.4.9 17:02:35:558,0.23,1.05,0.33,-0.16,1.05,0.29,0.02,0.22,0.01,0.26,0.22,0.04,0.01,1.74,0.08,0.01,0.00,-0.02,0.01,0.00,-0.01
2021.4.9 17:02:35:581,0.23,1.05,0.33,-0.16,1.05,0.29,0.02,0.22,0.01,0.26,0.22,0.04,0.01,1.74,0.08,0.00,0.00,-0.02,0.01,0.00,-0.01
2021.4.9 17:02:35:604,0.23,1.05,0.33,-0.16,1.06,0.29,0.02,0.22,0.01,0.26,0.22,0.04,0.01,1.74,0.08,0.00,0.00,-0.02,0.01,0.00,-0.01
2021.4.9 17:02:35:632,0.23,1.05,0.33,-0.16,1.06,0.28,0.02,0.22,0.01,0.26,0.22,0.04,0.01,1.74,0.08,-0.01,0.00,-0.02,0.01,0.00,-0.01
2021.4.9 17:02:35:647,0.23,1.05,0.33,-0.16,1.06,0.28,0.02,0.22,0.01,0.26,0.22,0.04,0.01,1.74,0.08,-0.01,0.00,-0.01,0.00,0.00,-0.01
2021.4.9 17:02:35:672,0.23,1.05,0.33,-0.16,1.06,0.28,0.02,0.22,0.01,0.26,0.22,0.04,0.01,1.74,0.08,0.00,0.00,-0.01,0.00,0.00,-0.01
2021.4.9 17:02:35:693,0.23,1.05,0.33,-0.16,1.06,0.28,0.02,0.22,0.01,0.26,0.22,0.04,0.01,1.74,0.08,0.00,0.00,-0.01,0.00,0.00,-0.01
2021.4.9 17:02:35:715,0.23,1.05,0.33,-0.16,1.06,0.28,0.02,0.22,0.01,0.26,0.22,0.04,0.01,1.74,0.08,-0.01,0.01,-0.01,0.00,0.00,-0.01
2021.4.9 17:02:35:737,0.23,1.05,0.33,-0.16,1.06,0.28,0.02,0.22,0.01,0.26,0.22,0.04,0.01,1.74,0.08,-0.01,0.01,-0.01,0.01,0.00,-0.01
2021.4.9 17:02:35:760,0.23,1.05,0.33,-0.16,1.06,0.28,0.02,0.22,0.01,0.26,0.22,0.04,0.02,1.74,0.08,-0.01,0.00,-0.02,0.01,0.00,-0.01
2021.4.9 17:02:35:786,0.23,1.05,0.33,-0.16,1.06,0.28,0.02,0.22,0.01,0.26,0.22,0.04,0.02,1.74,0.08,-0.01,-0.01,-0.02,0.01,0.01,-0.01
2021.4.9 17:02:35:807,0.23,1.05,0.33,-0.16,1.06,0.28,0.02,0.22,0.01,0.26,0.22,0.04,0.02,1.74,0.08,-0.01,-0.02,-0.02,0.01,0.02,-0.01
2021.4.9 17:02:35:826,0.23,1.05,0.33,-0.16,1.06,0.28,0.02,0.22,0.01,0.26,0.22,0.04,0.02,1.74,0.08,-0.02,-0.03,-0.02,0.02,0.02,0.00
2021.4.9 17:02:35:850,0.23,1.05,0.33,-0.16,1.06,0.28,0.02,0.22,0.01,0.26,0.22,0.04,0.02,1.74,0.08,-0.02,-0.03,-0.03,0.02,0.02,0.00
2021.4.9 17:02:35:871,0.23,1.05,0.32,-0.16,1.06,0.28,0.02,0.22,0.01,0.26,0.22,0.04,0.02,1.74,0.08,-0.03,-0.05,-0.03,0.02,0.02,0.00
2021.4.9 17:02:35:894,0.23,1.05,0.32,-0.16,1.06,0.28,0.02,0.22,0.01,0.26,0.22,0.04,0.02,1.74,0.08,-0.03,-0.06,-0.04,0.02,0.02,0.00
2021.4.9 17:02:35:916,0.23,1.05,0.32,-0.16,1.06,0.28,0.02,0.22,0.01,0.26,0.22,0.04,0.02,1.74,0.08,-0.03,-0.06,-0.04,0.04,0.03,0.00
2021.4.9 17:02:35:944,0.23,1.04,0.32,-0.16,1.06,0.28,0.02,0.22,0.01,0.26,0.22,0.04,0.02,1.74,0.08,-0.02,-0.06,-0.04,0.05,0.04,0.00
2021.4.9 17:02:35:961,0.23,1.04,0.32,-0.16,1.06,0.28,0.02,0.22,0.01,0.26,0.22,0.04,0.02,1.74,0.08,-0.01,-0.06,-0.05,0.05,0.04,0.00
2021.4.9 17:02:35:984,0.23,1.04,0.32,-0.16,1.06,0.28,0.02,0.22,0.01,0.26,0.22,0.04,0.02,1.74,0.08,0.01,-0.05,-0.05,0.05,0.04,0.00
2021.4.9 17:02:36:05,0.23,1.04,0.32,-0.15,1.06,0.28,0.02,0.22,0.01,0.26,0.22,0.04,0.02,1.74,0.08,0.02,-0.04,-0.05,0.06,0.04,0.00
2021.4.9 17:02:36:28,0.23,1.04,0.32,-0.15,1.06,0.28,0.02,0.22,0.01,0.26,0.22,0.04,0.02,1.74,0.08,0.05,-0.04,-0.04,0.07,0.04,0.01
2021.4.9 17:02:36:50,0.23,1.04,0.32,-0.15,1.06,0.28,0.02,0.22,0.01,0.26,0.22,0.04,0.02,1.74,0.08,0.09,-0.03,-0.04,0.07,0.04,0.01
2021.4.9 17:02:36:61,0.23,1.04,0.32,-0.15,1.06,0.28,0.02,0.22,0.01,0.26,0.22,0.04,0.02,1.74,0.08,0.11,-0.03,-0.03,0.07,0.03,0.01
