time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.7 14:59:23:309,-0.26,1.23,0.30,0.00,1.10,0.26,-0.27,0.17,-0.02,-0.03,0.15,-0.04,-0.13,1.57,0.04,0.01,0.00,-0.01,-0.02,-0.02,-0.02
2021.4.7 14:59:23:465,-0.26,1.23,0.30,0.00,1.09,0.26,-0.27,0.17,-0.02,-0.03,0.15,-0.04,-0.13,1.57,0.03,0.00,0.00,0.00,0.03,0.01,0.00
2021.4.7 14:59:23:486,-0.26,1.23,0.30,0.00,1.09,0.26,-0.27,0.17,-0.02,-0.03,0.15,-0.04,-0.13,1.57,0.03,0.00,0.00,0.00,0.03,0.01,-0.01
2021.4.7 14:59:23:512,-0.26,1.23,0.30,0.00,1.09,0.26,-0.27,0.17,-0.02,-0.03,0.15,-0.04,-0.13,1.57,0.03,0.00,0.00,0.00,0.02,0.01,0.00
2021.4.7 14:59:23:525,-0.26,1.23,0.30,0.00,1.09,0.26,-0.27,0.17,-0.02,-0.03,0.15,-0.04,-0.13,1.57,0.03,0.00,0.00,0.00,0.02,0.01,0.00
2021.4.7 14:59:23:534,-0.26,1.23,0.30,0.00,1.09,0.26,-0.27,0.17,-0.02,-0.03,0.15,-0.04,-0.13,1.57,0.03,0.00,0.00,0.00,0.02,0.01,-0.01
2021.4.7 14:59:23:546,-0.26,1.23,0.30,0.00,1.09,0.26,-0.27,0.17,-0.02,-0.03,0.15,-0.04,-0.13,1.57,0.03,0.01,0.00,0.00,0.02,0.01,-0.01
2021.4.7 14:59:23:560,-0.26,1.23,0.30,0.00,1.10,0.26,-0.27,0.17,-0.02,-0.03,0.15,-0.04,-0.13,1.57,0.03,0.01,0.00,0.00,0.02,0.01,-0.01
2021.4.7 14:59:23:575,-0.26,1.23,0.30,0.00,1.10,0.26,-0.27,0.17,-0.02,-0.03,0.15,-0.04,-0.13,1.57,0.03,0.01,0.00,0.00,0.02,0.01,-0.01
2021.4.7 14:59:23:583,-0.26,1.23,0.30,0.00,1.10,0.26,-0.27,0.17,-0.02,-0.03,0.15,-0.04,-0.13,1.57,0.03,0.01,0.00,0.00,0.02,0.02,-0.02
