time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.9 16:59:52:731,0.34,0.98,0.36,-0.08,0.98,0.33,0.05,0.22,0.03,0.27,0.21,0.03,0.16,1.76,0.15,0.00,0.05,0.00,0.03,0.01,0.04
2021.4.9 16:59:52:914,0.34,0.98,0.36,-0.07,0.98,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.16,1.76,0.16,0.00,-0.01,0.03,0.02,0.02,0.03
2021.4.9 16:59:52:928,0.34,0.98,0.36,-0.07,0.99,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.16,1.76,0.16,0.00,-0.01,0.03,0.03,0.03,0.03
2021.4.9 16:59:52:953,0.34,0.98,0.36,-0.07,0.99,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.16,1.76,0.16,0.00,-0.01,0.02,0.03,0.02,0.03
2021.4.9 16:59:52:968,0.34,0.98,0.36,-0.07,0.99,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.16,1.76,0.16,0.00,-0.01,0.02,0.02,0.02,0.03
2021.4.9 16:59:52:980,0.34,0.98,0.36,-0.07,0.99,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.16,1.76,0.16,0.00,0.00,0.02,0.02,0.02,0.03
2021.4.9 16:59:52:989,0.34,0.98,0.36,-0.07,0.99,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.16,1.76,0.16,0.00,0.00,0.02,0.03,0.02,0.02
2021.4.9 16:59:52:998,0.34,0.98,0.36,-0.07,0.99,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.16,1.76,0.16,0.00,0.00,0.02,0.02,0.02,0.02
2021.4.9 16:59:53:08,0.34,0.98,0.36,-0.07,0.99,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.16,1.76,0.16,0.00,0.00,0.02,0.02,0.02,0.02
2021.4.9 16:59:53:18,0.34,0.98,0.36,-0.07,0.99,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.16,1.76,0.16,0.00,0.00,0.01,0.02,0.02,0.02
2021.4.9 16:59:53:28,0.34,0.98,0.36,-0.07,0.99,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.16,1.76,0.16,0.00,0.01,0.01,0.02,0.02,0.02
2021.4.9 16:59:53:50,0.34,0.98,0.36,-0.07,0.99,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.16,1.76,0.16,0.00,0.01,0.01,0.01,0.02,0.02
2021.4.9 16:59:53:75,0.34,0.98,0.37,-0.07,0.99,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.16,1.76,0.16,0.01,0.01,0.01,0.02,0.02,0.02
2021.4.9 16:59:53:97,0.34,0.98,0.37,-0.07,0.99,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.16,1.76,0.16,0.01,0.01,0.01,0.02,0.02,0.02
2021.4.9 16:59:53:123,0.34,0.98,0.37,-0.07,0.99,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.16,1.76,0.16,0.01,0.00,0.01,0.01,0.02,0.01
2021.4.9 16:59:53:140,0.34,0.98,0.37,-0.07,0.99,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.16,1.76,0.16,0.01,0.00,0.00,0.01,0.02,0.01
2021.4.9 16:59:53:165,0.34,0.98,0.37,-0.07,0.99,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.16,1.76,0.17,0.01,-0.01,0.00,0.01,0.01,0.01
2021.4.9 16:59:53:184,0.34,0.98,0.37,-0.07,0.99,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.16,1.76,0.17,0.01,-0.01,-0.01,0.01,0.01,0.01
2021.4.9 16:59:53:207,0.34,0.98,0.37,-0.07,0.99,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.16,1.76,0.17,0.01,-0.02,-0.01,0.02,0.01,0.00
2021.4.9 16:59:53:229,0.34,0.98,0.37,-0.07,0.99,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.16,1.76,0.17,0.00,-0.03,-0.01,0.03,0.01,0.00
2021.4.9 16:59:53:252,0.34,0.98,0.36,-0.07,0.99,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.16,1.76,0.17,0.00,-0.04,-0.02,0.03,0.02,0.00
2021.4.9 16:59:53:282,0.34,0.98,0.36,-0.07,0.99,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.16,1.76,0.17,-0.01,-0.06,-0.02,0.03,0.03,0.00
2021.4.9 16:59:53:296,0.34,0.98,0.36,-0.06,0.99,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.16,1.76,0.17,-0.02,-0.07,-0.02,0.04,0.03,0.00
2021.4.9 16:59:53:319,0.34,0.98,0.36,-0.06,0.99,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.17,1.76,0.17,-0.02,-0.09,-0.03,0.04,0.04,0.00
2021.4.9 16:59:53:341,0.34,0.97,0.36,-0.06,0.99,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.17,1.76,0.17,-0.03,-0.08,-0.04,0.04,0.04,0.00
2021.4.9 16:59:53:363,0.34,0.97,0.36,-0.06,1.00,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.17,1.75,0.17,-0.02,-0.04,-0.06,0.04,0.04,0.00
2021.4.9 16:59:53:387,0.34,0.97,0.36,-0.06,1.00,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.17,1.75,0.17,-0.01,-0.03,-0.06,0.04,0.03,0.00
2021.4.9 16:59:53:408,0.34,0.97,0.36,-0.06,1.00,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.17,1.75,0.17,0.00,-0.03,-0.06,0.05,0.02,-0.01
2021.4.9 16:59:53:435,0.34,0.97,0.36,-0.06,1.00,0.34,0.05,0.22,0.03,0.27,0.21,0.03,0.17,1.75,0.18,0.01,-0.02,-0.07,0.06,0.02,-0.01
2021.4.9 16:59:53:455,0.34,0.97,0.36,-0.06,1.00,0.34,0.05,0.22,0.03,0.27,0.22,0.03,0.17,1.75,0.18,0.01,-0.01,-0.07,0.06,0.01,-0.02
2021.4.9 16:59:53:475,0.34,0.97,0.35,-0.06,1.00,0.34,0.05,0.22,0.04,0.27,0.22,0.03,0.17,1.75,0.18,0.02,-0.01,-0.07,0.06,0.01,-0.03
2021.4.9 16:59:53:497,0.34,0.97,0.35,-0.05,1.00,0.34,0.05,0.22,0.04,0.27,0.22,0.04,0.17,1.75,0.18,0.02,-0.02,-0.07,0.05,-0.01,-0.04
2021.4.9 16:59:53:520,0.34,0.97,0.35,-0.05,1.00,0.34,0.05,0.22,0.04,0.27,0.22,0.04,0.16,1.74,0.18,0.01,-0.02,-0.07,0.05,-0.02,-0.04
2021.4.9 16:59:53:531,0.34,0.97,0.35,-0.05,1.00,0.34,0.05,0.22,0.04,0.27,0.22,0.04,0.16,1.74,0.18,0.01,-0.03,-0.07,0.05,-0.03,-0.04
2021.4.9 16:59:53:542,0.34,0.97,0.35,-0.05,1.00,0.34,0.05,0.22,0.04,0.27,0.22,0.04,0.16,1.74,0.18,0.01,-0.03,-0.07,0.05,-0.04,-0.04
2021.4.9 16:59:53:553,0.34,0.97,0.35,-0.05,1.00,0.34,0.05,0.22,0.04,0.27,0.22,0.04,0.16,1.74,0.18,0.01,-0.03,-0.07,0.05,-0.04,-0.04
2021.4.9 16:59:53:566,0.34,0.97,0.35,-0.05,1.00,0.34,0.05,0.22,0.04,0.27,0.22,0.04,0.16,1.74,0.18,0.01,-0.03,-0.08,0.06,-0.04,-0.04
2021.4.9 16:59:53:581,0.34,0.97,0.35,-0.05,0.99,0.34,0.05,0.22,0.04,0.27,0.22,0.03,0.16,1.74,0.18,0.01,-0.02,-0.08,0.05,-0.04,-0.05
2021.4.9 16:59:53:591,0.34,0.97,0.35,-0.05,0.99,0.34,0.05,0.22,0.04,0.27,0.22,0.03,0.16,1.74,0.18,0.01,-0.01,-0.09,0.05,-0.04,-0.05
2021.4.9 16:59:53:601,0.34,0.97,0.34,-0.05,0.99,0.34,0.05,0.22,0.04,0.27,0.22,0.03,0.16,1.74,0.19,0.00,0.00,-0.09,0.05,-0.04,-0.05
2021.4.9 16:59:53:610,0.34,0.97,0.34,-0.05,0.99,0.33,0.05,0.22,0.04,0.27,0.22,0.03,0.16,1.74,0.19,0.01,0.01,-0.09,0.05,-0.04,-0.05
2021.4.9 16:59:53:620,0.34,0.97,0.34,-0.05,0.99,0.33,0.05,0.22,0.04,0.27,0.22,0.03,0.16,1.74,0.19,0.01,0.02,-0.09,0.05,-0.03,-0.06
2021.4.9 16:59:53:632,0.34,0.97,0.34,-0.05,0.99,0.33,0.05,0.22,0.04,0.27,0.22,0.03,0.16,1.74,0.19,0.01,0.04,-0.09,0.05,-0.03,-0.06
2021.4.9 16:59:53:647,0.34,0.97,0.34,-0.05,0.99,0.33,0.05,0.22,0.03,0.27,0.22,0.03,0.16,1.74,0.19,0.01,0.05,-0.10,0.05,-0.03,-0.06
2021.4.9 16:59:53:658,0.34,0.97,0.34,-0.05,0.99,0.33,0.05,0.22,0.03,0.27,0.22,0.03,0.16,1.74,0.19,0.01,0.05,-0.09,0.06,-0.02,-0.06
2021.4.9 16:59:53:667,0.34,0.97,0.34,-0.05,0.99,0.33,0.05,0.22,0.03,0.27,0.22,0.03,0.16,1.74,0.19,0.02,0.04,-0.08,0.06,-0.01,-0.06
2021.4.9 16:59:53:676,0.34,0.97,0.34,-0.04,0.99,0.33,0.05,0.22,0.03,0.27,0.22,0.03,0.16,1.74,0.19,0.02,0.04,-0.08,0.07,-0.01,-0.06
2021.4.9 16:59:53:687,0.34,0.97,0.34,-0.04,0.99,0.33,0.05,0.22,0.03,0.27,0.22,0.03,0.16,1.73,0.19,0.01,0.03,-0.07,0.08,-0.01,-0.06
2021.4.9 16:59:53:698,0.34,0.97,0.34,-0.04,0.99,0.33,0.05,0.22,0.03,0.27,0.22,0.03,0.16,1.73,0.19,0.02,0.02,-0.07,0.08,0.00,-0.05
2021.4.9 16:59:53:709,0.34,0.97,0.34,-0.04,0.99,0.33,0.05,0.22,0.03,0.27,0.22,0.03,0.16,1.73,0.19,0.02,0.00,-0.07,0.09,0.00,-0.05
2021.4.9 16:59:53:721,0.34,0.97,0.33,-0.04,0.99,0.33,0.05,0.22,0.03,0.27,0.22,0.03,0.16,1.73,0.19,0.02,-0.01,-0.06,0.09,0.01,-0.06
2021.4.9 16:59:53:742,0.34,0.97,0.33,-0.04,0.99,0.33,0.05,0.22,0.03,0.27,0.22,0.03,0.16,1.73,0.19,0.01,-0.03,-0.06,0.09,0.01,-0.05
2021.4.9 16:59:53:753,0.34,0.97,0.33,-0.04,0.99,0.33,0.05,0.22,0.03,0.27,0.22,0.03,0.16,1.73,0.19,0.00,-0.03,-0.05,0.08,0.01,-0.05
2021.4.9 16:59:53:762,0.34,0.97,0.33,-0.04,0.99,0.33,0.05,0.22,0.03,0.27,0.22,0.03,0.16,1.73,0.19,-0.01,-0.03,-0.05,0.08,0.01,-0.05
2021.4.9 16:59:53:771,0.34,0.97,0.33,-0.04,0.99,0.33,0.05,0.22,0.03,0.27,0.22,0.03,0.16,1.73,0.19,-0.01,-0.03,-0.04,0.08,0.02,-0.05
2021.4.9 16:59:53:780,0.34,0.97,0.33,-0.04,0.99,0.33,0.05,0.22,0.03,0.27,0.22,0.03,0.16,1.73,0.19,-0.02,-0.02,-0.04,0.07,0.02,-0.05
2021.4.9 16:59:53:788,0.34,0.97,0.33,-0.04,0.99,0.33,0.05,0.22,0.03,0.27,0.22,0.03,0.16,1.73,0.20,-0.03,-0.01,-0.04,0.07,0.02,-0.05
2021.4.9 16:59:53:798,0.34,0.97,0.33,-0.03,0.99,0.32,0.05,0.22,0.03,0.27,0.22,0.03,0.16,1.73,0.20,-0.03,0.00,-0.04,0.07,0.01,-0.05
2021.4.9 16:59:53:810,0.34,0.97,0.33,-0.03,0.99,0.32,0.05,0.22,0.03,0.27,0.22,0.03,0.16,1.73,0.20,-0.03,0.02,-0.04,0.07,0.01,-0.05
2021.4.9 16:59:53:822,0.34,0.97,0.33,-0.03,0.99,0.32,0.05,0.22,0.03,0.27,0.22,0.03,0.16,1.73,0.20,-0.03,0.04,-0.03,0.07,0.01,-0.04
