time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.16 17:01:52:104,-0.23,1.55,0.11,0.13,1.21,0.22,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.04,1.68,-0.03,-0.24,-0.39,0.12,0.01,-0.02,0.00
2021.4.16 17:01:52:263,-0.24,1.49,0.14,0.13,1.20,0.22,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,0.00,-0.42,0.34,0.00,-0.07,0.04
2021.4.16 17:01:52:272,-0.24,1.48,0.15,0.13,1.20,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,0.01,-0.43,0.36,0.00,-0.07,0.04
2021.4.16 17:01:52:291,-0.24,1.47,0.15,0.13,1.20,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,0.02,-0.45,0.40,-0.01,-0.07,0.04
2021.4.16 17:01:52:300,-0.24,1.47,0.16,0.13,1.20,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,0.02,-0.46,0.41,-0.01,-0.06,0.03
2021.4.16 17:01:52:306,-0.24,1.47,0.16,0.13,1.20,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,0.03,-0.48,0.42,-0.01,-0.06,0.03
2021.4.16 17:01:52:313,-0.24,1.46,0.16,0.13,1.20,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,0.03,-0.50,0.44,-0.01,-0.05,0.03
2021.4.16 17:01:52:321,-0.24,1.46,0.17,0.13,1.20,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,0.03,-0.52,0.44,-0.01,-0.04,0.03
2021.4.16 17:01:52:332,-0.24,1.45,0.17,0.13,1.20,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,0.04,-0.54,0.45,-0.01,-0.04,0.03
2021.4.16 17:01:52:344,-0.24,1.45,0.18,0.13,1.20,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,0.04,-0.57,0.46,-0.01,-0.04,0.03
2021.4.16 17:01:52:356,-0.24,1.44,0.18,0.13,1.20,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,0.04,-0.60,0.46,-0.03,-0.04,0.02
2021.4.16 17:01:52:365,-0.24,1.43,0.19,0.13,1.20,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,0.04,-0.61,0.46,-0.03,-0.04,0.02
2021.4.16 17:01:52:377,-0.24,1.43,0.19,0.13,1.20,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,0.03,-0.62,0.46,-0.03,-0.04,0.02
2021.4.16 17:01:52:388,-0.24,1.42,0.20,0.13,1.20,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,0.01,-0.64,0.46,-0.03,-0.04,0.02
2021.4.16 17:01:52:399,-0.24,1.41,0.20,0.13,1.19,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,-0.01,-0.65,0.44,-0.03,-0.04,0.03
2021.4.16 17:01:52:410,-0.24,1.40,0.21,0.13,1.19,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,-0.04,-0.67,0.42,-0.02,-0.05,0.03
2021.4.16 17:01:52:422,-0.24,1.40,0.21,0.13,1.19,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,-0.08,-0.68,0.37,-0.01,-0.05,0.03
2021.4.16 17:01:52:434,-0.24,1.39,0.22,0.13,1.19,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,-0.09,-0.68,0.34,-0.01,-0.06,0.03
2021.4.16 17:01:52:444,-0.24,1.38,0.22,0.13,1.19,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,-0.13,-0.67,0.30,0.00,-0.06,0.03
2021.4.16 17:01:52:455,-0.24,1.37,0.22,0.13,1.19,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,-0.16,-0.67,0.28,0.00,-0.06,0.03
2021.4.16 17:01:52:466,-0.25,1.37,0.22,0.13,1.19,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,-0.17,-0.66,0.27,0.01,-0.06,0.03
2021.4.16 17:01:52:477,-0.25,1.36,0.23,0.13,1.19,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,-0.18,-0.64,0.25,0.01,-0.06,0.02
2021.4.16 17:01:52:488,-0.25,1.35,0.23,0.13,1.19,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,-0.19,-0.62,0.23,0.01,-0.06,0.02
2021.4.16 17:01:52:499,-0.25,1.35,0.23,0.13,1.19,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,-0.19,-0.60,0.19,0.01,-0.05,0.02
2021.4.16 17:01:52:511,-0.25,1.34,0.23,0.13,1.19,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,-0.19,-0.57,0.16,0.00,-0.05,0.02
2021.4.16 17:01:52:523,-0.26,1.33,0.24,0.13,1.19,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,-0.19,-0.55,0.14,0.00,-0.05,0.02
2021.4.16 17:01:52:534,-0.26,1.33,0.24,0.13,1.19,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,-0.18,-0.53,0.12,0.00,-0.05,0.02
2021.4.16 17:01:52:546,-0.26,1.32,0.24,0.13,1.19,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,-0.17,-0.51,0.11,0.00,-0.05,0.02
2021.4.16 17:01:52:555,-0.26,1.32,0.24,0.13,1.19,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,-0.16,-0.50,0.10,0.00,-0.05,0.02
2021.4.16 17:01:52:568,-0.26,1.31,0.24,0.13,1.19,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,-0.15,-0.49,0.09,0.00,-0.05,0.02
2021.4.16 17:01:52:578,-0.26,1.31,0.24,0.13,1.19,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,-0.13,-0.48,0.09,0.00,-0.05,0.02
2021.4.16 17:01:52:589,-0.27,1.30,0.24,0.13,1.18,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,-0.12,-0.47,0.09,0.01,-0.05,0.02
2021.4.16 17:01:52:601,-0.27,1.30,0.24,0.13,1.18,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,-0.10,-0.46,0.09,0.02,-0.06,0.02
2021.4.16 17:01:52:611,-0.27,1.29,0.24,0.13,1.18,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,-0.08,-0.45,0.10,0.03,-0.06,0.02
2021.4.16 17:01:52:622,-0.27,1.29,0.25,0.13,1.18,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,-0.06,-0.45,0.10,0.05,-0.07,0.02
2021.4.16 17:01:52:634,-0.27,1.28,0.25,0.13,1.18,0.23,-0.19,0.17,-0.06,0.16,0.13,-0.09,-0.03,1.68,-0.03,-0.04,-0.44,0.10,0.07,-0.08,0.02
