time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z
2021.4.14 20:27:24:96,0.27,1.17,-0.21,-0.05,1.09,-0.27,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:108,0.27,1.17,-0.21,-0.05,1.09,-0.27,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:119,0.27,1.17,-0.21,-0.05,1.10,-0.27,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:132,0.27,1.16,-0.21,-0.05,1.10,-0.27,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:141,0.27,1.16,-0.22,-0.05,1.10,-0.27,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:153,0.27,1.16,-0.22,-0.05,1.10,-0.27,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:163,0.27,1.16,-0.22,-0.05,1.10,-0.27,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:174,0.27,1.15,-0.22,-0.05,1.10,-0.27,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:186,0.27,1.15,-0.22,-0.05,1.10,-0.27,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:198,0.27,1.15,-0.22,-0.05,1.10,-0.27,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:210,0.27,1.15,-0.22,-0.05,1.10,-0.27,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:220,0.27,1.15,-0.22,-0.05,1.10,-0.26,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:231,0.27,1.14,-0.22,-0.05,1.10,-0.26,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:242,0.27,1.14,-0.22,-0.05,1.10,-0.26,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:253,0.27,1.14,-0.22,-0.04,1.10,-0.26,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:264,0.27,1.14,-0.22,-0.04,1.11,-0.26,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:275,0.27,1.14,-0.22,-0.04,1.11,-0.26,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:287,0.27,1.14,-0.22,-0.04,1.11,-0.26,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:298,0.28,1.13,-0.22,-0.04,1.11,-0.26,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:309,0.28,1.13,-0.22,-0.04,1.11,-0.26,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:321,0.28,1.13,-0.22,-0.04,1.11,-0.25,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:331,0.28,1.13,-0.22,-0.04,1.11,-0.25,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:342,0.28,1.13,-0.22,-0.04,1.11,-0.25,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:353,0.28,1.13,-0.22,-0.04,1.10,-0.25,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:365,0.28,1.12,-0.22,-0.04,1.10,-0.25,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:376,0.28,1.12,-0.22,-0.04,1.10,-0.25,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:388,0.28,1.12,-0.22,-0.04,1.10,-0.25,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:398,0.28,1.12,-0.22,-0.03,1.10,-0.25,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:409,0.28,1.12,-0.22,-0.03,1.10,-0.25,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.60,-0.49
2021.4.14 20:27:24:420,0.28,1.11,-0.22,-0.03,1.10,-0.25,0.02,0.21,-0.58,0.20,0.22,-0.55,0.13,1.60,-0.50
2021.4.14 20:27:24:432,0.28,1.11,-0.22,-0.03,1.10,-0.25,0.02,0.21,-0.58,0.20,0.22,-0.55,0.13,1.59,-0.50
2021.4.14 20:27:24:443,0.28,1.11,-0.22,-0.03,1.10,-0.25,0.02,0.21,-0.58,0.20,0.22,-0.55,0.13,1.59,-0.50
2021.4.14 20:27:24:453,0.28,1.11,-0.22,-0.03,1.09,-0.25,0.02,0.21,-0.58,0.20,0.22,-0.55,0.13,1.59,-0.50
2021.4.14 20:27:24:465,0.28,1.10,-0.22,-0.03,1.09,-0.25,0.02,0.21,-0.58,0.20,0.22,-0.55,0.13,1.59,-0.50
2021.4.14 20:27:24:478,0.28,1.10,-0.22,-0.03,1.09,-0.24,0.02,0.21,-0.58,0.20,0.22,-0.55,0.13,1.59,-0.50
2021.4.14 20:27:24:487,0.28,1.10,-0.22,-0.03,1.09,-0.24,0.02,0.21,-0.58,0.20,0.22,-0.55,0.13,1.59,-0.50
2021.4.14 20:27:24:499,0.28,1.09,-0.22,-0.03,1.08,-0.24,0.02,0.21,-0.58,0.20,0.22,-0.55,0.13,1.59,-0.50
2021.4.14 20:27:24:511,0.28,1.09,-0.22,-0.03,1.08,-0.24,0.02,0.21,-0.58,0.20,0.22,-0.55,0.13,1.59,-0.50
2021.4.14 20:27:24:521,0.28,1.08,-0.22,-0.03,1.08,-0.24,0.02,0.21,-0.58,0.20,0.22,-0.55,0.13,1.59,-0.50
2021.4.14 20:27:24:532,0.28,1.08,-0.22,-0.03,1.07,-0.24,0.02,0.21,-0.58,0.20,0.22,-0.55,0.13,1.59,-0.50
2021.4.14 20:27:24:543,0.28,1.07,-0.22,-0.02,1.07,-0.24,0.02,0.21,-0.58,0.20,0.22,-0.55,0.13,1.59,-0.50
2021.4.14 20:27:24:554,0.28,1.07,-0.22,-0.02,1.07,-0.24,0.02,0.21,-0.58,0.20,0.22,-0.55,0.13,1.59,-0.50
2021.4.14 20:27:24:565,0.28,1.07,-0.22,-0.02,1.06,-0.24,0.02,0.21,-0.58,0.20,0.22,-0.55,0.13,1.59,-0.50
2021.4.14 20:27:24:580,0.28,1.06,-0.23,-0.02,1.06,-0.24,0.02,0.21,-0.58,0.21,0.23,-0.54,0.13,1.59,-0.50
2021.4.14 20:27:24:588,0.28,1.06,-0.23,-0.02,1.06,-0.24,0.02,0.21,-0.58,0.22,0.25,-0.53,0.13,1.59,-0.50
2021.4.14 20:27:24:604,0.28,1.05,-0.23,-0.02,1.05,-0.24,0.02,0.21,-0.58,0.20,0.23,-0.54,0.13,1.59,-0.50
2021.4.14 20:27:24:611,0.28,1.05,-0.23,-0.02,1.05,-0.24,0.02,0.21,-0.58,0.20,0.23,-0.54,0.13,1.59,-0.50
2021.4.14 20:27:24:626,0.28,1.04,-0.23,-0.02,1.04,-0.25,0.02,0.21,-0.58,0.20,0.23,-0.54,0.13,1.59,-0.50
2021.4.14 20:27:24:637,0.28,1.04,-0.23,-0.02,1.04,-0.25,0.02,0.21,-0.58,0.21,0.23,-0.54,0.13,1.59,-0.50
2021.4.14 20:27:24:648,0.28,1.04,-0.23,-0.02,1.04,-0.25,0.02,0.21,-0.58,0.20,0.23,-0.54,0.13,1.59,-0.50
2021.4.14 20:27:24:660,0.28,1.04,-0.23,-0.02,1.03,-0.25,0.02,0.21,-0.58,0.20,0.23,-0.55,0.13,1.59,-0.50
2021.4.14 20:27:24:670,0.28,1.03,-0.23,-0.02,1.03,-0.25,0.02,0.21,-0.58,0.20,0.23,-0.55,0.13,1.59,-0.50
2021.4.14 20:27:24:681,0.28,1.03,-0.23,-0.02,1.03,-0.25,0.02,0.21,-0.58,0.20,0.23,-0.54,0.13,1.59,-0.50
2021.4.14 20:27:24:693,0.27,1.03,-0.24,-0.02,1.03,-0.25,0.02,0.21,-0.58,0.20,0.23,-0.55,0.13,1.59,-0.50
2021.4.14 20:27:24:704,0.27,1.03,-0.24,-0.02,1.03,-0.26,0.02,0.21,-0.58,0.20,0.23,-0.54,0.13,1.59,-0.50
2021.4.14 20:27:24:715,0.27,1.03,-0.24,-0.02,1.02,-0.26,0.02,0.21,-0.58,0.20,0.23,-0.54,0.13,1.59,-0.50
2021.4.14 20:27:24:726,0.27,1.03,-0.24,-0.02,1.02,-0.26,0.02,0.21,-0.58,0.20,0.23,-0.54,0.13,1.59,-0.50
2021.4.14 20:27:24:737,0.27,1.02,-0.24,-0.02,1.02,-0.26,0.02,0.21,-0.58,0.20,0.23,-0.54,0.13,1.59,-0.50
2021.4.14 20:27:24:749,0.27,1.02,-0.24,-0.02,1.02,-0.26,0.02,0.21,-0.58,0.20,0.22,-0.55,0.13,1.59,-0.50
2021.4.14 20:27:24:762,0.27,1.02,-0.24,-0.02,1.02,-0.26,0.02,0.21,-0.58,0.20,0.22,-0.55,0.13,1.59,-0.50
2021.4.14 20:27:24:771,0.27,1.02,-0.24,-0.02,1.02,-0.27,0.02,0.21,-0.58,0.20,0.22,-0.55,0.13,1.59,-0.50
2021.4.14 20:27:24:782,0.27,1.02,-0.24,-0.02,1.02,-0.27,0.02,0.21,-0.58,0.20,0.22,-0.55,0.14,1.59,-0.50
2021.4.14 20:27:24:797,0.27,1.02,-0.25,-0.02,1.01,-0.27,0.02,0.21,-0.58,0.20,0.22,-0.55,0.14,1.59,-0.50
2021.4.14 20:27:24:805,0.27,1.01,-0.25,-0.02,1.01,-0.27,0.02,0.21,-0.58,0.20,0.22,-0.55,0.14,1.59,-0.50
2021.4.14 20:27:24:815,0.27,1.01,-0.25,-0.02,1.01,-0.27,0.02,0.21,-0.58,0.20,0.22,-0.55,0.14,1.59,-0.50
2021.4.14 20:27:24:826,0.27,1.01,-0.25,-0.02,1.01,-0.27,0.02,0.21,-0.58,0.20,0.22,-0.55,0.14,1.59,-0.50
2021.4.14 20:27:24:838,0.27,1.01,-0.25,-0.02,1.01,-0.28,0.02,0.21,-0.58,0.20,0.22,-0.55,0.14,1.59,-0.50
2021.4.14 20:27:24:849,0.27,1.01,-0.25,-0.02,1.01,-0.28,0.02,0.21,-0.58,0.20,0.22,-0.55,0.14,1.59,-0.50
2021.4.14 20:27:24:859,0.27,1.01,-0.25,-0.02,1.01,-0.28,0.02,0.21,-0.58,0.20,0.22,-0.55,0.14,1.59,-0.50
2021.4.14 20:27:24:871,0.27,1.01,-0.25,-0.02,1.00,-0.28,0.02,0.21,-0.58,0.20,0.22,-0.55,0.14,1.59,-0.50
2021.4.14 20:27:24:882,0.28,1.01,-0.25,-0.02,1.00,-0.28,0.02,0.21,-0.58,0.20,0.22,-0.55,0.14,1.59,-0.50
2021.4.14 20:27:24:893,0.28,1.01,-0.25,-0.02,1.00,-0.28,0.02,0.21,-0.58,0.20,0.22,-0.55,0.14,1.59,-0.50
2021.4.14 20:27:24:905,0.28,1.01,-0.25,-0.02,1.00,-0.28,0.02,0.21,-0.58,0.20,0.22,-0.55,0.14,1.59,-0.50
2021.4.14 20:27:24:915,0.28,1.01,-0.25,-0.02,1.00,-0.29,0.02,0.21,-0.58,0.20,0.22,-0.55,0.14,1.59,-0.50
2021.4.14 20:27:24:927,0.28,1.01,-0.25,-0.02,1.00,-0.29,0.02,0.21,-0.58,0.20,0.22,-0.55,0.14,1.59,-0.50
2021.4.14 20:27:24:939,0.28,1.01,-0.25,-0.02,1.00,-0.29,0.02,0.21,-0.58,0.20,0.22,-0.55,0.14,1.59,-0.50
2021.4.14 20:27:24:949,0.28,1.01,-0.26,-0.02,1.00,-0.29,0.02,0.21,-0.58,0.20,0.22,-0.55,0.14,1.59,-0.50
2021.4.14 20:27:24:960,0.28,1.01,-0.26,-0.02,1.00,-0.29,0.02,0.21,-0.58,0.20,0.22,-0.55,0.14,1.59,-0.50
2021.4.14 20:27:24:973,0.28,1.00,-0.26,-0.02,1.00,-0.29,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.50
2021.4.14 20:27:24:985,0.28,1.00,-0.26,-0.02,1.00,-0.29,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.49
2021.4.14 20:27:24:994,0.28,1.00,-0.26,-0.02,1.00,-0.29,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.49
2021.4.14 20:27:25:05,0.28,1.00,-0.26,-0.02,1.00,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.49
2021.4.14 20:27:25:17,0.28,1.00,-0.26,-0.02,1.00,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.49
2021.4.14 20:27:25:28,0.28,1.00,-0.26,-0.02,1.00,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.49
2021.4.14 20:27:25:39,0.28,1.00,-0.26,-0.02,1.00,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.49
2021.4.14 20:27:25:49,0.28,1.00,-0.26,-0.03,1.00,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.49
2021.4.14 20:27:25:60,0.28,1.00,-0.26,-0.03,1.00,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.49
2021.4.14 20:27:25:73,0.28,1.00,-0.26,-0.03,1.00,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.49
2021.4.14 20:27:25:83,0.28,1.00,-0.26,-0.03,1.00,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.49
2021.4.14 20:27:25:94,0.28,1.00,-0.26,-0.03,1.00,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.49
2021.4.14 20:27:25:106,0.28,1.00,-0.26,-0.03,1.00,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.49
2021.4.14 20:27:25:117,0.28,1.00,-0.26,-0.03,1.00,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.49
2021.4.14 20:27:25:129,0.28,1.00,-0.26,-0.03,1.00,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.49
2021.4.14 20:27:25:139,0.28,1.00,-0.26,-0.03,1.00,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.49
2021.4.14 20:27:25:150,0.28,1.00,-0.26,-0.03,1.00,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.49
2021.4.14 20:27:25:162,0.28,1.00,-0.26,-0.03,1.00,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.48
2021.4.14 20:27:25:175,0.28,1.00,-0.26,-0.03,1.00,-0.31,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.48
2021.4.14 20:27:25:183,0.28,1.00,-0.27,-0.03,0.99,-0.31,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.48
2021.4.14 20:27:25:195,0.28,1.00,-0.27,-0.04,0.99,-0.31,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.48
2021.4.14 20:27:25:207,0.27,0.99,-0.27,-0.04,0.99,-0.31,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.48
2021.4.14 20:27:25:217,0.27,0.99,-0.27,-0.04,0.99,-0.31,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.48
2021.4.14 20:27:25:229,0.27,0.99,-0.27,-0.04,0.99,-0.31,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.48
2021.4.14 20:27:25:240,0.27,1.00,-0.27,-0.04,0.99,-0.31,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.48
2021.4.14 20:27:25:252,0.27,1.00,-0.27,-0.04,0.99,-0.31,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.48
2021.4.14 20:27:25:264,0.27,1.00,-0.27,-0.04,0.99,-0.31,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.48
2021.4.14 20:27:25:274,0.27,1.00,-0.27,-0.04,0.99,-0.31,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.48
2021.4.14 20:27:25:285,0.27,1.00,-0.27,-0.04,0.99,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.48
2021.4.14 20:27:25:297,0.27,1.00,-0.27,-0.05,0.99,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.48
2021.4.14 20:27:25:308,0.27,1.00,-0.27,-0.05,0.99,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.48
2021.4.14 20:27:25:319,0.27,1.00,-0.27,-0.05,0.99,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.48
2021.4.14 20:27:25:330,0.27,1.00,-0.27,-0.05,0.99,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.48
2021.4.14 20:27:25:341,0.27,1.00,-0.27,-0.05,0.99,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.48
2021.4.14 20:27:25:353,0.26,1.00,-0.27,-0.05,0.99,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.48
2021.4.14 20:27:25:366,0.26,1.00,-0.27,-0.05,0.99,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.47
2021.4.14 20:27:25:375,0.26,1.00,-0.27,-0.06,0.99,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.15,1.59,-0.47
2021.4.14 20:27:25:385,0.26,1.00,-0.27,-0.06,0.99,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.14,1.59,-0.47
2021.4.14 20:27:25:399,0.26,1.00,-0.27,-0.06,0.99,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.14,1.59,-0.47
2021.4.14 20:27:25:407,0.26,1.00,-0.27,-0.06,0.99,-0.30,0.02,0.21,-0.58,0.20,0.22,-0.55,0.14,1.59,-0.47
2021.4.14 20:27:25:418,0.25,1.00,-0.27,-0.06,0.99,-0.29,0.02,0.21,-0.58,0.20,0.22,-0.55,0.14,1.59,-0.47
2021.4.14 20:27:25:430,0.25,1.00,-0.27,-0.07,0.99,-0.29,0.02,0.21,-0.58,0.20,0.22,-0.55,0.14,1.59,-0.47
2021.4.14 20:27:25:441,0.25,1.00,-0.27,-0.07,0.99,-0.29,0.02,0.21,-0.58,0.20,0.22,-0.55,0.14,1.59,-0.47
2021.4.14 20:27:25:452,0.25,1.00,-0.26,-0.07,0.99,-0.29,0.02,0.21,-0.58,0.20,0.22,-0.55,0.13,1.59,-0.47
2021.4.14 20:27:25:464,0.25,1.00,-0.26,-0.07,1.00,-0.29,0.02,0.21,-0.58,0.20,0.22,-0.55,0.13,1.59,-0.47
2021.4.14 20:27:25:475,0.24,1.00,-0.26,-0.07,1.00,-0.29,0.02,0.21,-0.58,0.20,0.22,-0.55,0.13,1.59,-0.47
2021.4.14 20:27:25:486,0.24,1.00,-0.26,-0.08,1.00,-0.29,0.02,0.21,-0.58,0.20,0.22,-0.55,0.13,1.59,-0.47
2021.4.14 20:27:25:498,0.24,1.00,-0.26,-0.08,1.00,-0.28,0.02,0.21,-0.58,0.20,0.22,-0.55,0.13,1.59,-0.47
2021.4.14 20:27:25:508,0.24,1.00,-0.26,-0.08,1.00,-0.28,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.59,-0.47
2021.4.14 20:27:25:519,0.23,1.00,-0.26,-0.08,1.00,-0.28,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.59,-0.47
2021.4.14 20:27:25:530,0.23,1.00,-0.26,-0.09,1.00,-0.28,0.02,0.21,-0.58,0.20,0.22,-0.55,0.12,1.59,-0.47
2021.4.14 20:27:25:542,0.23,1.00,-0.26,-0.09,1.00,-0.28,0.00,0.00,0.00,0.20,0.22,-0.55,0.12,1.59,-0.47
2021.4.14 20:27:25:553,0.22,1.00,-0.26,-0.09,1.00,-0.28,0.00,0.00,0.00,0.20,0.22,-0.55,0.11,1.59,-0.47
2021.4.14 20:27:25:564,0.22,1.00,-0.26,-0.09,1.00,-0.28,0.00,0.00,0.00,0.20,0.22,-0.55,0.11,1.59,-0.47
2021.4.14 20:27:25:577,0.22,1.00,-0.26,-0.10,1.01,-0.27,0.00,0.00,0.00,0.20,0.22,-0.55,0.11,1.59,-0.47
2021.4.14 20:27:25:586,0.21,1.00,-0.26,-0.10,1.01,-0.27,0.00,0.00,0.00,0.20,0.22,-0.55,0.11,1.59,-0.47
2021.4.14 20:27:25:597,0.21,1.00,-0.26,-0.10,1.01,-0.27,0.00,0.00,0.00,0.20,0.22,-0.55,0.10,1.59,-0.47
2021.4.14 20:27:25:609,0.20,1.00,-0.26,-0.11,1.01,-0.27,0.00,0.00,0.00,0.20,0.22,-0.55,0.10,1.59,-0.47
2021.4.14 20:27:25:619,0.20,1.00,-0.26,-0.11,1.01,-0.27,0.00,0.00,0.00,0.20,0.22,-0.55,0.10,1.59,-0.47
2021.4.14 20:27:25:631,0.20,1.01,-0.25,-0.11,1.01,-0.27,0.00,0.00,0.00,0.20,0.22,-0.55,0.10,1.59,-0.47
2021.4.14 20:27:25:642,0.19,1.01,-0.25,-0.12,1.01,-0.27,0.00,0.00,0.00,0.20,0.22,-0.55,0.09,1.59,-0.47
2021.4.14 20:27:25:653,0.19,1.01,-0.25,-0.12,1.01,-0.26,0.00,0.00,0.00,0.20,0.22,-0.55,0.09,1.59,-0.47
2021.4.14 20:27:25:665,0.18,1.01,-0.25,-0.12,1.01,-0.26,0.00,0.00,0.00,0.20,0.22,-0.55,0.09,1.59,-0.47
