time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z
2021.3.30 20:42:20:384,-0.28,1.10,0.05,-0.13,1.09,-0.05,-0.32,0.12,-0.26,-0.03,0.12,-0.32,-0.28,1.56,-0.11
2021.3.30 20:42:20:417,-0.29,1.10,0.05,-0.13,1.09,-0.05,-0.32,0.12,-0.26,-0.03,0.12,-0.32,-0.28,1.56,-0.11
2021.3.30 20:42:20:451,-0.30,1.10,0.05,-0.14,1.09,-0.05,-0.32,0.12,-0.26,-0.03,0.12,-0.32,-0.28,1.56,-0.11
2021.3.30 20:42:20:485,-0.30,1.10,0.04,-0.15,1.09,-0.05,-0.32,0.12,-0.25,-0.03,0.12,-0.32,-0.28,1.55,-0.11
2021.3.30 20:42:20:506,-0.31,1.10,0.04,-0.15,1.09,-0.05,-0.32,0.12,-0.25,-0.03,0.12,-0.32,-0.28,1.55,-0.11
2021.3.30 20:42:20:529,-0.32,1.10,0.04,-0.15,1.09,-0.05,-0.32,0.12,-0.25,-0.03,0.12,-0.32,-0.28,1.55,-0.11
2021.3.30 20:42:20:552,-0.32,1.10,0.04,-0.16,1.09,-0.05,-0.32,0.12,-0.25,-0.02,0.12,-0.32,-0.29,1.55,-0.12
2021.3.30 20:42:20:578,-0.33,1.10,0.04,-0.16,1.09,-0.05,-0.32,0.12,-0.25,-0.02,0.13,-0.31,-0.29,1.55,-0.12
2021.3.30 20:42:20:604,-0.34,1.10,0.03,-0.16,1.09,-0.05,-0.32,0.12,-0.25,-0.01,0.13,-0.31,-0.29,1.55,-0.12
2021.3.30 20:42:20:625,-0.34,1.10,0.03,-0.17,1.09,-0.05,-0.32,0.12,-0.26,-0.01,0.13,-0.30,-0.30,1.55,-0.12
2021.3.30 20:42:20:641,-0.35,1.10,0.03,-0.17,1.09,-0.05,-0.32,0.12,-0.26,-0.01,0.13,-0.30,-0.30,1.55,-0.12
2021.3.30 20:42:20:664,-0.35,1.11,0.03,-0.17,1.09,-0.05,-0.32,0.12,-0.26,0.00,0.13,-0.29,-0.31,1.54,-0.13
2021.3.30 20:42:20:684,-0.36,1.11,0.03,-0.17,1.09,-0.05,-0.32,0.12,-0.26,0.00,0.13,-0.28,-0.31,1.54,-0.13
2021.3.30 20:42:20:709,-0.37,1.11,0.02,-0.17,1.09,-0.06,-0.32,0.12,-0.26,-0.01,0.13,-0.28,-0.31,1.54,-0.13
2021.3.30 20:42:20:729,-0.37,1.11,0.02,-0.17,1.10,-0.06,-0.32,0.12,-0.26,-0.01,0.13,-0.29,-0.32,1.54,-0.14
2021.3.30 20:42:20:750,-0.38,1.11,0.02,-0.17,1.10,-0.06,-0.32,0.12,-0.26,-0.02,0.13,-0.29,-0.32,1.53,-0.14
2021.3.30 20:42:20:779,-0.39,1.11,0.01,-0.17,1.10,-0.06,-0.32,0.12,-0.26,-0.04,0.13,-0.30,-0.33,1.53,-0.14
2021.3.30 20:42:20:801,-0.40,1.11,0.01,-0.17,1.10,-0.06,-0.32,0.12,-0.26,-0.06,0.13,-0.31,-0.33,1.53,-0.15
2021.3.30 20:42:20:819,-0.40,1.11,0.01,-0.17,1.10,-0.07,-0.32,0.12,-0.26,-0.07,0.13,-0.32,-0.33,1.53,-0.15
2021.3.30 20:42:20:841,-0.41,1.11,0.00,-0.17,1.10,-0.07,-0.33,0.12,-0.26,-0.08,0.13,-0.34,-0.34,1.53,-0.15
2021.3.30 20:42:20:863,-0.42,1.11,0.00,-0.17,1.11,-0.07,-0.33,0.12,-0.26,-0.10,0.13,-0.36,-0.34,1.53,-0.16
2021.3.30 20:42:20:886,-0.42,1.11,-0.01,-0.17,1.11,-0.08,-0.33,0.12,-0.26,-0.12,0.13,-0.38,-0.34,1.53,-0.16
2021.3.30 20:42:20:907,-0.42,1.11,-0.01,-0.17,1.11,-0.08,-0.33,0.12,-0.26,-0.14,0.14,-0.40,-0.35,1.53,-0.17
2021.3.30 20:42:20:930,-0.43,1.11,-0.02,-0.16,1.11,-0.09,-0.33,0.13,-0.26,-0.16,0.15,-0.42,-0.35,1.53,-0.17
2021.3.30 20:42:20:954,-0.43,1.11,-0.02,-0.16,1.11,-0.09,-0.33,0.13,-0.26,-0.17,0.15,-0.44,-0.35,1.53,-0.18
2021.3.30 20:42:20:976,-0.43,1.11,-0.03,-0.16,1.11,-0.10,-0.33,0.13,-0.26,-0.19,0.17,-0.46,-0.35,1.53,-0.19
2021.3.30 20:42:21:02,-0.43,1.10,-0.04,-0.15,1.11,-0.11,-0.33,0.13,-0.26,-0.22,0.17,-0.49,-0.35,1.53,-0.19
2021.3.30 20:42:21:21,-0.43,1.10,-0.04,-0.15,1.11,-0.11,-0.33,0.13,-0.26,-0.21,0.15,-0.51,-0.35,1.53,-0.20
2021.3.30 20:42:21:43,-0.43,1.10,-0.05,-0.15,1.11,-0.12,-0.33,0.13,-0.26,-0.21,0.14,-0.51,-0.35,1.53,-0.21
2021.3.30 20:42:21:63,-0.43,1.09,-0.06,-0.14,1.10,-0.13,-0.33,0.13,-0.26,-0.22,0.13,-0.52,-0.35,1.52,-0.21
2021.3.30 20:42:21:92,-0.42,1.09,-0.07,-0.13,1.10,-0.14,-0.33,0.13,-0.26,-0.22,0.13,-0.54,-0.35,1.52,-0.22
2021.3.30 20:42:21:108,-0.42,1.09,-0.07,-0.13,1.10,-0.14,-0.33,0.13,-0.26,-0.23,0.13,-0.54,-0.35,1.52,-0.23
2021.3.30 20:42:21:132,-0.42,1.09,-0.08,-0.12,1.10,-0.15,-0.33,0.13,-0.26,-0.23,0.12,-0.55,-0.35,1.53,-0.23
2021.3.30 20:42:21:154,-0.42,1.08,-0.09,-0.12,1.10,-0.16,-0.33,0.13,-0.26,-0.24,0.12,-0.55,-0.34,1.53,-0.24
2021.3.30 20:42:21:183,-0.41,1.08,-0.10,-0.11,1.10,-0.17,-0.33,0.13,-0.26,-0.24,0.12,-0.55,-0.34,1.53,-0.24
2021.3.30 20:42:21:202,-0.41,1.07,-0.11,-0.11,1.09,-0.18,-0.33,0.13,-0.26,-0.24,0.12,-0.55,-0.33,1.54,-0.25
2021.3.30 20:42:21:228,-0.40,1.07,-0.11,-0.10,1.09,-0.18,-0.33,0.13,-0.26,-0.24,0.12,-0.56,-0.33,1.54,-0.25
2021.3.30 20:42:21:247,-0.40,1.07,-0.12,-0.10,1.09,-0.19,-0.33,0.13,-0.27,-0.24,0.12,-0.56,-0.32,1.54,-0.25
2021.3.30 20:42:21:267,-0.39,1.07,-0.13,-0.10,1.08,-0.20,-0.33,0.13,-0.27,-0.24,0.12,-0.56,-0.32,1.54,-0.26
2021.3.30 20:42:21:288,-0.39,1.07,-0.13,-0.09,1.08,-0.20,-0.33,0.13,-0.27,-0.24,0.11,-0.56,-0.31,1.54,-0.26
2021.3.30 20:42:21:309,-0.38,1.07,-0.14,-0.09,1.08,-0.21,-0.33,0.13,-0.27,-0.25,0.11,-0.56,-0.30,1.53,-0.27
2021.3.30 20:42:21:336,-0.37,1.07,-0.15,-0.09,1.07,-0.22,-0.32,0.13,-0.27,-0.25,0.11,-0.57,-0.29,1.53,-0.27
2021.3.30 20:42:21:355,-0.37,1.07,-0.15,-0.09,1.07,-0.22,-0.32,0.13,-0.27,-0.25,0.11,-0.57,-0.29,1.53,-0.27
2021.3.30 20:42:21:379,-0.36,1.07,-0.16,-0.09,1.07,-0.23,-0.32,0.12,-0.26,-0.25,0.11,-0.57,-0.28,1.52,-0.28
2021.3.30 20:42:21:404,-0.36,1.07,-0.16,-0.09,1.07,-0.23,-0.32,0.13,-0.26,-0.25,0.11,-0.57,-0.27,1.52,-0.28
2021.3.30 20:42:21:428,-0.36,1.08,-0.16,-0.09,1.07,-0.24,-0.32,0.13,-0.25,-0.25,0.11,-0.57,-0.26,1.51,-0.29
2021.3.30 20:42:21:448,-0.36,1.08,-0.16,-0.10,1.07,-0.24,-0.32,0.13,-0.25,-0.25,0.11,-0.57,-0.26,1.51,-0.29
2021.3.30 20:42:21:471,-0.36,1.08,-0.17,-0.10,1.07,-0.24,-0.32,0.13,-0.25,-0.25,0.11,-0.57,-0.25,1.51,-0.29
2021.3.30 20:42:21:488,-0.36,1.08,-0.17,-0.10,1.08,-0.24,-0.32,0.14,-0.25,-0.25,0.11,-0.57,-0.25,1.51,-0.30
2021.3.30 20:42:21:514,-0.35,1.09,-0.17,-0.10,1.08,-0.25,-0.32,0.14,-0.25,-0.25,0.11,-0.57,-0.24,1.52,-0.30
2021.3.30 20:42:21:536,-0.35,1.09,-0.17,-0.10,1.08,-0.25,-0.33,0.15,-0.25,-0.25,0.11,-0.57,-0.24,1.52,-0.31
2021.3.30 20:42:21:560,-0.36,1.09,-0.17,-0.10,1.08,-0.25,-0.33,0.15,-0.26,-0.25,0.11,-0.57,-0.23,1.52,-0.31
2021.3.30 20:42:21:578,-0.36,1.09,-0.17,-0.10,1.08,-0.25,-0.34,0.15,-0.26,-0.25,0.11,-0.57,-0.23,1.53,-0.31
2021.3.30 20:42:21:602,-0.36,1.09,-0.17,-0.11,1.08,-0.25,-0.35,0.15,-0.26,-0.25,0.11,-0.58,-0.23,1.53,-0.32
2021.3.30 20:42:21:625,-0.36,1.09,-0.17,-0.11,1.08,-0.25,-0.36,0.15,-0.27,-0.25,0.11,-0.58,-0.23,1.53,-0.32
2021.3.30 20:42:21:647,-0.36,1.09,-0.17,-0.11,1.08,-0.25,-0.37,0.15,-0.28,-0.26,0.11,-0.58,-0.23,1.53,-0.32
2021.3.30 20:42:21:673,-0.36,1.09,-0.16,-0.11,1.08,-0.24,-0.38,0.15,-0.29,-0.26,0.11,-0.58,-0.22,1.54,-0.33
2021.3.30 20:42:21:703,-0.37,1.09,-0.16,-0.11,1.08,-0.24,-0.39,0.15,-0.31,-0.26,0.11,-0.58,-0.22,1.54,-0.33
2021.3.30 20:42:21:724,-0.37,1.09,-0.16,-0.11,1.08,-0.24,-0.40,0.15,-0.32,-0.26,0.11,-0.58,-0.22,1.54,-0.33
2021.3.30 20:42:21:743,-0.37,1.09,-0.16,-0.12,1.08,-0.24,-0.41,0.15,-0.33,-0.26,0.11,-0.58,-0.22,1.54,-0.33
2021.3.30 20:42:21:767,-0.38,1.09,-0.16,-0.12,1.08,-0.24,-0.42,0.15,-0.34,-0.26,0.11,-0.58,-0.22,1.54,-0.33
2021.3.30 20:42:21:787,-0.38,1.09,-0.15,-0.12,1.08,-0.23,-0.42,0.15,-0.34,-0.26,0.11,-0.58,-0.22,1.55,-0.33
2021.3.30 20:42:21:806,-0.38,1.09,-0.15,-0.13,1.08,-0.23,-0.43,0.15,-0.35,-0.26,0.11,-0.57,-0.23,1.55,-0.33
2021.3.30 20:42:21:822,-0.39,1.09,-0.15,-0.13,1.08,-0.23,-0.43,0.15,-0.35,-0.26,0.11,-0.57,-0.23,1.55,-0.33
2021.3.30 20:42:21:843,-0.39,1.09,-0.15,-0.13,1.09,-0.23,-0.43,0.14,-0.36,-0.26,0.11,-0.57,-0.23,1.55,-0.33
2021.3.30 20:42:21:864,-0.39,1.09,-0.15,-0.13,1.09,-0.22,-0.44,0.15,-0.38,-0.26,0.11,-0.57,-0.23,1.55,-0.33
2021.3.30 20:42:21:886,-0.40,1.10,-0.14,-0.14,1.09,-0.22,-0.44,0.14,-0.39,-0.26,0.11,-0.57,-0.23,1.55,-0.33
2021.3.30 20:42:21:905,-0.40,1.10,-0.14,-0.14,1.09,-0.22,-0.45,0.14,-0.42,-0.26,0.11,-0.57,-0.24,1.55,-0.33
2021.3.30 20:42:21:922,-0.41,1.10,-0.14,-0.15,1.09,-0.22,-0.46,0.14,-0.42,-0.26,0.11,-0.57,-0.24,1.55,-0.33
2021.3.30 20:42:21:948,-0.41,1.10,-0.14,-0.15,1.09,-0.22,-0.46,0.14,-0.41,-0.26,0.11,-0.57,-0.24,1.55,-0.33
2021.3.30 20:42:21:966,-0.42,1.10,-0.13,-0.16,1.09,-0.21,-0.46,0.13,-0.42,-0.26,0.11,-0.57,-0.25,1.55,-0.33
2021.3.30 20:42:21:987,-0.43,1.10,-0.13,-0.17,1.09,-0.21,-0.46,0.13,-0.42,-0.26,0.11,-0.57,-0.25,1.55,-0.33
2021.3.30 20:42:22:08,-0.43,1.10,-0.13,-0.17,1.09,-0.21,-0.46,0.13,-0.42,-0.26,0.11,-0.57,-0.26,1.55,-0.33
2021.3.30 20:42:22:22,-0.44,1.10,-0.13,-0.18,1.09,-0.21,-0.46,0.13,-0.42,-0.26,0.11,-0.57,-0.26,1.55,-0.33
2021.3.30 20:42:22:49,-0.45,1.09,-0.13,-0.19,1.09,-0.21,-0.46,0.13,-0.42,-0.26,0.11,-0.57,-0.27,1.56,-0.33
2021.3.30 20:42:22:79,-0.45,1.09,-0.12,-0.19,1.09,-0.21,-0.47,0.13,-0.42,-0.26,0.10,-0.57,-0.28,1.56,-0.33
2021.3.30 20:42:22:97,-0.46,1.09,-0.12,-0.20,1.09,-0.20,-0.47,0.13,-0.42,-0.26,0.10,-0.57,-0.28,1.56,-0.33
2021.3.30 20:42:22:112,-0.46,1.09,-0.12,-0.20,1.08,-0.20,-0.47,0.13,-0.42,-0.27,0.10,-0.57,-0.29,1.56,-0.32
2021.3.30 20:42:22:136,-0.47,1.09,-0.12,-0.21,1.08,-0.20,-0.47,0.13,-0.43,-0.27,0.10,-0.57,-0.30,1.56,-0.32
2021.3.30 20:42:22:158,-0.47,1.09,-0.12,-0.21,1.08,-0.20,-0.47,0.13,-0.43,-0.27,0.11,-0.57,-0.31,1.56,-0.32
2021.3.30 20:42:22:175,-0.48,1.09,-0.12,-0.22,1.08,-0.20,-0.47,0.13,-0.43,-0.26,0.11,-0.57,-0.32,1.56,-0.32
2021.3.30 20:42:22:191,-0.48,1.09,-0.12,-0.22,1.08,-0.20,-0.47,0.12,-0.43,-0.26,0.11,-0.56,-0.33,1.56,-0.31
2021.3.30 20:42:22:210,-0.48,1.09,-0.11,-0.22,1.08,-0.20,-0.47,0.12,-0.43,-0.25,0.12,-0.55,-0.33,1.55,-0.31
2021.3.30 20:42:22:237,-0.48,1.09,-0.11,-0.23,1.08,-0.20,-0.47,0.12,-0.43,-0.24,0.13,-0.54,-0.35,1.55,-0.31
2021.3.30 20:42:22:260,-0.49,1.09,-0.12,-0.23,1.08,-0.20,-0.47,0.12,-0.43,-0.25,0.14,-0.54,-0.35,1.55,-0.31
2021.3.30 20:42:22:278,-0.49,1.09,-0.12,-0.23,1.08,-0.20,-0.47,0.12,-0.43,-0.25,0.15,-0.54,-0.36,1.55,-0.31
2021.3.30 20:42:22:297,-0.49,1.09,-0.12,-0.23,1.07,-0.20,-0.47,0.12,-0.43,-0.24,0.16,-0.54,-0.37,1.54,-0.30
2021.3.30 20:42:22:325,-0.49,1.09,-0.12,-0.23,1.08,-0.20,-0.47,0.12,-0.43,-0.24,0.17,-0.53,-0.38,1.54,-0.30
2021.3.30 20:42:22:349,-0.49,1.09,-0.12,-0.22,1.08,-0.20,-0.47,0.12,-0.43,-0.23,0.16,-0.52,-0.38,1.54,-0.30
2021.3.30 20:42:22:366,-0.49,1.09,-0.12,-0.22,1.08,-0.20,-0.47,0.12,-0.43,-0.20,0.14,-0.49,-0.39,1.54,-0.30
2021.3.30 20:42:22:385,-0.49,1.09,-0.12,-0.22,1.08,-0.20,-0.47,0.12,-0.43,-0.19,0.13,-0.46,-0.39,1.54,-0.30
2021.3.30 20:42:22:400,-0.49,1.10,-0.12,-0.22,1.08,-0.20,-0.47,0.12,-0.43,-0.19,0.13,-0.47,-0.39,1.54,-0.30
2021.3.30 20:42:22:430,-0.49,1.10,-0.12,-0.22,1.09,-0.20,-0.47,0.12,-0.43,-0.19,0.13,-0.48,-0.40,1.54,-0.30
2021.3.30 20:42:22:449,-0.49,1.11,-0.12,-0.21,1.09,-0.20,-0.47,0.12,-0.43,-0.19,0.13,-0.49,-0.40,1.54,-0.30
2021.3.30 20:42:22:483,-0.49,1.12,-0.12,-0.21,1.10,-0.20,-0.47,0.12,-0.43,-0.21,0.12,-0.50,-0.40,1.54,-0.31
2021.3.30 20:42:22:520,-0.49,1.13,-0.12,-0.20,1.12,-0.20,-0.47,0.12,-0.43,-0.21,0.11,-0.50,-0.40,1.54,-0.31
2021.3.30 20:42:22:549,-0.48,1.14,-0.13,-0.20,1.13,-0.21,-0.47,0.12,-0.43,-0.20,0.11,-0.50,-0.40,1.54,-0.31
2021.3.30 20:42:22:583,-0.48,1.15,-0.13,-0.20,1.14,-0.21,-0.47,0.12,-0.43,-0.20,0.11,-0.50,-0.40,1.54,-0.30
2021.3.30 20:42:22:618,-0.48,1.16,-0.13,-0.19,1.15,-0.21,-0.47,0.12,-0.43,-0.20,0.11,-0.51,-0.40,1.55,-0.30
2021.3.30 20:42:22:650,-0.48,1.17,-0.14,-0.19,1.16,-0.22,-0.47,0.12,-0.43,-0.20,0.11,-0.51,-0.40,1.55,-0.30
2021.3.30 20:42:22:683,-0.47,1.17,-0.14,-0.19,1.17,-0.22,-0.47,0.12,-0.43,-0.20,0.11,-0.51,-0.40,1.55,-0.30
2021.3.30 20:42:22:719,-0.47,1.18,-0.14,-0.18,1.17,-0.23,-0.47,0.12,-0.43,-0.20,0.11,-0.51,-0.39,1.54,-0.30
2021.3.30 20:42:22:750,-0.47,1.17,-0.14,-0.18,1.17,-0.23,-0.47,0.12,-0.43,-0.20,0.11,-0.51,-0.39,1.54,-0.30
2021.3.30 20:42:22:785,-0.46,1.17,-0.13,-0.18,1.17,-0.23,-0.47,0.12,-0.43,-0.20,0.11,-0.51,-0.39,1.54,-0.30
2021.3.30 20:42:22:818,-0.45,1.14,-0.13,-0.18,1.15,-0.23,-0.47,0.12,-0.43,-0.20,0.11,-0.51,-0.39,1.54,-0.30
2021.3.30 20:42:22:852,-0.44,1.08,-0.11,-0.18,1.11,-0.21,-0.47,0.12,-0.43,-0.20,0.11,-0.51,-0.39,1.54,-0.30
2021.3.30 20:42:22:886,-0.43,1.00,-0.09,-0.16,1.03,-0.19,-0.47,0.12,-0.43,-0.20,0.11,-0.51,-0.38,1.54,-0.30
2021.3.30 20:42:22:919,-0.45,0.93,-0.10,-0.14,0.94,-0.20,-0.47,0.12,-0.43,-0.20,0.11,-0.51,-0.38,1.54,-0.30
2021.3.30 20:42:22:951,-0.46,0.90,-0.12,-0.13,0.90,-0.22,-0.47,0.12,-0.43,-0.20,0.11,-0.51,-0.38,1.54,-0.30
2021.3.30 20:42:22:990,-0.46,0.89,-0.15,-0.13,0.89,-0.24,-0.47,0.12,-0.43,-0.20,0.11,-0.51,-0.38,1.54,-0.30
2021.3.30 20:42:23:18,-0.46,0.90,-0.15,-0.12,0.89,-0.25,-0.47,0.13,-0.43,-0.20,0.11,-0.51,-0.37,1.54,-0.30
2021.3.30 20:42:23:52,-0.46,0.90,-0.16,-0.12,0.91,-0.26,-0.47,0.13,-0.43,-0.20,0.11,-0.51,-0.37,1.53,-0.31
2021.3.30 20:42:23:86,-0.46,0.92,-0.16,-0.12,0.92,-0.26,-0.47,0.13,-0.43,-0.20,0.11,-0.51,-0.37,1.54,-0.31
2021.3.30 20:42:23:119,-0.46,0.94,-0.15,-0.12,0.94,-0.26,-0.47,0.13,-0.43,-0.20,0.11,-0.51,-0.37,1.54,-0.30
2021.3.30 20:42:23:151,-0.46,0.96,-0.15,-0.12,0.96,-0.25,-0.47,0.13,-0.43,-0.20,0.11,-0.51,-0.36,1.54,-0.29
2021.3.30 20:42:23:176,-0.45,0.97,-0.14,-0.12,0.98,-0.25,-0.47,0.13,-0.43,-0.20,0.11,-0.51,-0.36,1.54,-0.29
2021.3.30 20:42:23:197,-0.45,0.99,-0.14,-0.12,1.00,-0.24,-0.47,0.13,-0.43,-0.20,0.11,-0.51,-0.36,1.54,-0.28
2021.3.30 20:42:23:215,-0.45,1.01,-0.14,-0.12,1.02,-0.24,-0.47,0.13,-0.43,-0.20,0.11,-0.51,-0.36,1.54,-0.28
2021.3.30 20:42:23:231,-0.44,1.02,-0.14,-0.12,1.04,-0.24,-0.47,0.13,-0.43,-0.20,0.11,-0.51,-0.36,1.55,-0.28
2021.3.30 20:42:23:253,-0.44,1.03,-0.14,-0.12,1.06,-0.24,-0.47,0.13,-0.43,-0.20,0.11,-0.51,-0.36,1.55,-0.28
2021.3.30 20:42:23:282,-0.43,1.04,-0.14,-0.12,1.09,-0.24,-0.47,0.13,-0.44,-0.20,0.11,-0.51,-0.35,1.55,-0.28
2021.3.30 20:42:23:303,-0.43,1.05,-0.13,-0.13,1.11,-0.24,-0.47,0.13,-0.44,-0.20,0.11,-0.51,-0.35,1.55,-0.28
2021.3.30 20:42:23:320,-0.43,1.06,-0.13,-0.13,1.12,-0.24,-0.47,0.13,-0.44,-0.20,0.11,-0.51,-0.35,1.55,-0.28
2021.3.30 20:42:23:346,-0.43,1.07,-0.13,-0.13,1.13,-0.24,-0.47,0.13,-0.44,-0.20,0.12,-0.51,-0.35,1.55,-0.29
2021.3.30 20:42:23:376,-0.43,1.07,-0.13,-0.13,1.15,-0.25,-0.47,0.13,-0.44,-0.20,0.12,-0.51,-0.35,1.55,-0.29
2021.3.30 20:42:23:396,-0.43,1.07,-0.13,-0.13,1.16,-0.25,-0.47,0.13,-0.43,-0.20,0.12,-0.51,-0.35,1.55,-0.29
2021.3.30 20:42:23:414,-0.43,1.07,-0.13,-0.13,1.17,-0.25,-0.47,0.13,-0.43,-0.20,0.12,-0.51,-0.35,1.55,-0.29
2021.3.30 20:42:23:436,-0.43,1.07,-0.13,-0.13,1.17,-0.25,-0.47,0.13,-0.43,-0.20,0.12,-0.51,-0.35,1.55,-0.29
2021.3.30 20:42:23:459,-0.43,1.07,-0.13,-0.13,1.18,-0.25,-0.47,0.13,-0.43,-0.20,0.12,-0.51,-0.35,1.55,-0.29
2021.3.30 20:42:23:481,-0.44,1.07,-0.12,-0.13,1.18,-0.24,-0.47,0.13,-0.43,-0.20,0.12,-0.51,-0.35,1.55,-0.29
2021.3.30 20:42:23:502,-0.44,1.07,-0.12,-0.12,1.18,-0.24,-0.47,0.13,-0.43,-0.20,0.12,-0.51,-0.35,1.55,-0.30
2021.3.30 20:42:23:524,-0.45,1.06,-0.12,-0.12,1.19,-0.23,-0.47,0.13,-0.43,-0.20,0.12,-0.52,-0.35,1.55,-0.30
2021.3.30 20:42:23:545,-0.45,1.06,-0.12,-0.12,1.19,-0.23,-0.47,0.13,-0.43,-0.20,0.12,-0.52,-0.35,1.55,-0.30
2021.3.30 20:42:23:572,-0.46,1.06,-0.12,-0.12,1.18,-0.22,-0.47,0.13,-0.43,-0.20,0.12,-0.52,-0.35,1.55,-0.30
