time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.19 15:31:50:305,-0.05,1.05,0.16,0.21,1.03,0.16,0.02,0.12,-0.13,0.21,0.11,-0.17,0.17,1.51,-0.13,0.02,-0.01,0.01,0.03,-0.01,-0.02
2021.4.19 15:31:50:468,-0.05,1.05,0.16,0.21,1.03,0.16,0.02,0.12,-0.13,0.21,0.11,-0.17,0.17,1.51,-0.13,-0.01,-0.01,0.00,0.00,-0.02,0.00
2021.4.19 15:31:50:478,-0.05,1.05,0.16,0.21,1.03,0.16,0.02,0.12,-0.13,0.21,0.11,-0.17,0.17,1.51,-0.13,-0.01,-0.01,0.00,0.01,-0.02,0.00
2021.4.19 15:31:50:498,-0.05,1.05,0.16,0.21,1.03,0.16,0.02,0.12,-0.13,0.21,0.11,-0.17,0.17,1.51,-0.13,-0.01,-0.01,0.00,0.01,-0.03,0.00
2021.4.19 15:31:50:508,-0.05,1.05,0.16,0.21,1.03,0.16,0.02,0.12,-0.13,0.21,0.11,-0.17,0.17,1.51,-0.13,-0.01,-0.01,0.00,0.01,-0.04,0.00
2021.4.19 15:31:50:515,-0.05,1.05,0.16,0.21,1.03,0.16,0.02,0.12,-0.13,0.21,0.11,-0.17,0.17,1.51,-0.13,-0.01,-0.01,0.00,0.00,-0.04,0.01
2021.4.19 15:31:50:520,-0.05,1.05,0.16,0.21,1.03,0.16,0.02,0.12,-0.13,0.21,0.11,-0.17,0.17,1.51,-0.13,-0.01,-0.01,-0.01,0.00,-0.04,0.01
2021.4.19 15:31:50:531,-0.05,1.05,0.16,0.21,1.03,0.16,0.02,0.12,-0.13,0.21,0.11,-0.17,0.17,1.51,-0.13,-0.01,-0.01,-0.01,-0.01,-0.05,0.01
2021.4.19 15:31:50:543,-0.05,1.05,0.16,0.21,1.03,0.16,0.02,0.12,-0.13,0.21,0.11,-0.17,0.16,1.51,-0.13,-0.01,-0.01,-0.01,-0.01,-0.05,0.01
2021.4.19 15:31:50:554,-0.05,1.05,0.16,0.21,1.03,0.16,0.02,0.12,-0.13,0.21,0.11,-0.17,0.16,1.51,-0.13,-0.01,-0.01,-0.01,0.00,-0.05,0.01
2021.4.19 15:31:50:576,-0.05,1.05,0.16,0.21,1.03,0.16,0.02,0.12,-0.13,0.21,0.11,-0.17,0.16,1.51,-0.13,0.00,-0.01,-0.01,0.01,-0.04,0.00
2021.4.19 15:31:50:598,-0.05,1.05,0.16,0.21,1.03,0.16,0.02,0.12,-0.13,0.21,0.11,-0.17,0.16,1.51,-0.13,0.00,-0.01,-0.01,0.02,-0.04,0.00
2021.4.19 15:31:50:621,-0.05,1.05,0.16,0.21,1.03,0.16,0.02,0.12,-0.13,0.21,0.11,-0.17,0.16,1.51,-0.13,0.00,-0.02,-0.01,0.01,-0.04,0.00
2021.4.19 15:31:50:646,-0.05,1.04,0.16,0.21,1.02,0.16,0.02,0.12,-0.13,0.21,0.11,-0.17,0.16,1.51,-0.13,0.00,-0.03,-0.01,0.00,-0.05,0.00
2021.4.19 15:31:50:665,-0.05,1.04,0.16,0.21,1.02,0.16,0.02,0.12,-0.13,0.21,0.11,-0.17,0.16,1.51,-0.13,0.00,-0.03,-0.01,0.00,-0.05,0.00
2021.4.19 15:31:50:688,-0.05,1.04,0.16,0.21,1.02,0.16,0.02,0.12,-0.13,0.21,0.11,-0.17,0.16,1.51,-0.13,0.00,-0.03,-0.01,0.01,-0.08,0.01
2021.4.19 15:31:50:711,-0.05,1.04,0.16,0.21,1.02,0.16,0.02,0.12,-0.13,0.21,0.11,-0.17,0.16,1.51,-0.13,0.01,-0.03,-0.01,0.01,-0.10,0.01
2021.4.19 15:31:50:732,-0.05,1.04,0.16,0.21,1.02,0.16,0.02,0.12,-0.13,0.21,0.11,-0.17,0.16,1.51,-0.13,0.01,-0.03,-0.01,0.01,-0.15,0.00
2021.4.19 15:31:50:755,-0.05,1.04,0.16,0.21,1.01,0.16,0.02,0.12,-0.13,0.21,0.11,-0.17,0.16,1.51,-0.13,0.01,-0.04,-0.01,0.02,-0.19,0.00
2021.4.19 15:31:50:777,-0.05,1.04,0.16,0.21,1.01,0.16,0.02,0.12,-0.13,0.21,0.11,-0.17,0.16,1.51,-0.13,0.02,-0.04,-0.01,0.03,-0.22,-0.01
