time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z
2021.4.5 20:14:59:309,-0.02,1.20,0.20,0.19,1.16,0.19,-0.06,0.22,-0.09,0.16,0.21,-0.07,0.07,1.68,-0.02
2021.4.5 20:14:59:457,-0.02,1.20,0.20,0.19,1.16,0.19,-0.06,0.22,-0.09,0.16,0.21,-0.07,0.07,1.68,-0.02
2021.4.5 20:14:59:476,-0.02,1.20,0.20,0.19,1.16,0.19,-0.06,0.22,-0.09,0.16,0.21,-0.07,0.07,1.68,-0.02
2021.4.5 20:14:59:501,-0.02,1.20,0.20,0.19,1.16,0.19,-0.06,0.22,-0.09,0.16,0.21,-0.07,0.07,1.68,-0.02
2021.4.5 20:14:59:512,-0.02,1.20,0.20,0.19,1.16,0.19,-0.06,0.22,-0.09,0.16,0.21,-0.07,0.07,1.68,-0.02
2021.4.5 20:14:59:521,-0.02,1.20,0.20,0.19,1.16,0.19,-0.06,0.22,-0.09,0.16,0.21,-0.07,0.07,1.68,-0.02
2021.4.5 20:14:59:529,-0.02,1.20,0.20,0.19,1.16,0.19,-0.06,0.22,-0.09,0.16,0.21,-0.07,0.07,1.68,-0.02
2021.4.5 20:14:59:538,-0.02,1.20,0.20,0.19,1.16,0.19,-0.06,0.22,-0.09,0.16,0.21,-0.07,0.07,1.68,-0.02
2021.4.5 20:14:59:546,-0.02,1.20,0.20,0.19,1.16,0.19,-0.06,0.22,-0.09,0.16,0.21,-0.07,0.07,1.68,-0.02
2021.4.5 20:14:59:558,-0.02,1.20,0.20,0.19,1.16,0.19,-0.06,0.22,-0.09,0.16,0.21,-0.07,0.07,1.68,-0.02
2021.4.5 20:14:59:573,-0.02,1.20,0.20,0.19,1.16,0.19,-0.06,0.22,-0.09,0.16,0.21,-0.07,0.07,1.68,-0.02
2021.4.5 20:14:59:584,-0.02,1.20,0.20,0.19,1.16,0.19,-0.06,0.22,-0.09,0.16,0.21,-0.07,0.07,1.68,-0.02
2021.4.5 20:14:59:604,-0.02,1.20,0.20,0.19,1.16,0.19,-0.06,0.22,-0.09,0.16,0.21,-0.07,0.07,1.68,-0.02
2021.4.5 20:14:59:626,-0.02,1.20,0.20,0.19,1.16,0.19,-0.06,0.22,-0.09,0.16,0.21,-0.07,0.08,1.68,-0.02
2021.4.5 20:14:59:650,-0.02,1.20,0.20,0.19,1.15,0.19,-0.06,0.22,-0.09,0.16,0.21,-0.07,0.08,1.68,-0.02
2021.4.5 20:14:59:674,-0.02,1.20,0.20,0.19,1.15,0.19,-0.06,0.22,-0.09,0.16,0.21,-0.07,0.08,1.68,-0.02
2021.4.5 20:14:59:693,-0.02,1.20,0.20,0.20,1.15,0.19,-0.06,0.22,-0.09,0.16,0.21,-0.07,0.08,1.68,-0.02
2021.4.5 20:14:59:716,-0.03,1.20,0.20,0.20,1.14,0.19,-0.06,0.22,-0.09,0.16,0.21,-0.07,0.08,1.68,-0.02
2021.4.5 20:14:59:739,-0.03,1.20,0.20,0.20,1.13,0.19,-0.06,0.22,-0.09,0.16,0.21,-0.07,0.08,1.68,-0.02
2021.4.5 20:14:59:766,-0.03,1.19,0.20,0.20,1.12,0.20,-0.06,0.22,-0.09,0.16,0.21,-0.07,0.08,1.68,-0.02
2021.4.5 20:14:59:784,-0.03,1.19,0.20,0.20,1.12,0.19,-0.06,0.22,-0.09,0.16,0.21,-0.07,0.08,1.67,-0.02
2021.4.5 20:14:59:807,-0.03,1.18,0.21,0.20,1.11,0.19,-0.06,0.22,-0.08,0.16,0.21,-0.07,0.08,1.67,-0.02
2021.4.5 20:14:59:827,-0.03,1.18,0.21,0.20,1.10,0.19,-0.06,0.22,-0.08,0.16,0.21,-0.07,0.09,1.67,-0.02
2021.4.5 20:14:59:858,-0.03,1.17,0.21,0.21,1.10,0.19,-0.06,0.22,-0.08,0.16,0.21,-0.07,0.09,1.67,-0.02
2021.4.5 20:14:59:872,-0.04,1.17,0.21,0.21,1.10,0.19,-0.06,0.22,-0.08,0.16,0.21,-0.07,0.09,1.67,-0.01
2021.4.5 20:14:59:894,-0.04,1.16,0.21,0.21,1.10,0.19,-0.06,0.22,-0.08,0.16,0.21,-0.07,0.09,1.67,-0.01
2021.4.5 20:14:59:917,-0.04,1.16,0.21,0.21,1.10,0.19,-0.06,0.22,-0.08,0.16,0.21,-0.07,0.09,1.66,-0.01
2021.4.5 20:14:59:942,-0.04,1.16,0.21,0.21,1.11,0.18,-0.06,0.22,-0.08,0.16,0.21,-0.07,0.09,1.66,-0.01
2021.4.5 20:14:59:962,-0.04,1.15,0.21,0.21,1.11,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.66,-0.01
2021.4.5 20:14:59:984,-0.04,1.15,0.21,0.21,1.11,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.66,-0.01
2021.4.5 20:15:00:09,-0.04,1.15,0.21,0.21,1.12,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.66,-0.01
2021.4.5 20:15:00:31,-0.04,1.15,0.21,0.22,1.13,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.65,-0.01
2021.4.5 20:15:00:51,-0.04,1.15,0.21,0.22,1.13,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.65,-0.01
2021.4.5 20:15:00:73,-0.04,1.14,0.21,0.22,1.13,0.17,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.65,-0.01
2021.4.5 20:15:00:85,-0.04,1.14,0.21,0.22,1.14,0.17,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.65,-0.01
2021.4.5 20:15:00:96,-0.04,1.14,0.21,0.22,1.14,0.17,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.65,-0.01
2021.4.5 20:15:00:107,-0.04,1.14,0.21,0.23,1.14,0.17,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.65,-0.01
2021.4.5 20:15:00:118,-0.04,1.14,0.21,0.23,1.14,0.17,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.65,-0.01
2021.4.5 20:15:00:132,-0.04,1.14,0.21,0.23,1.13,0.17,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.65,-0.01
2021.4.5 20:15:00:148,-0.04,1.14,0.21,0.23,1.13,0.17,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.66,-0.01
2021.4.5 20:15:00:158,-0.04,1.13,0.21,0.23,1.13,0.17,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.66,-0.01
2021.4.5 20:15:00:166,-0.04,1.13,0.21,0.23,1.13,0.17,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.66,-0.01
2021.4.5 20:15:00:175,-0.04,1.13,0.20,0.23,1.12,0.17,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.66,-0.01
2021.4.5 20:15:00:185,-0.04,1.13,0.20,0.23,1.12,0.17,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.66,-0.01
2021.4.5 20:15:00:197,-0.04,1.13,0.20,0.23,1.12,0.17,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.66,-0.01
2021.4.5 20:15:00:208,-0.04,1.13,0.20,0.23,1.11,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.66,-0.01
2021.4.5 20:15:00:222,-0.04,1.13,0.20,0.23,1.11,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.66,-0.01
2021.4.5 20:15:00:233,-0.04,1.13,0.20,0.23,1.10,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.66,-0.01
2021.4.5 20:15:00:246,-0.04,1.13,0.20,0.23,1.10,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.66,-0.01
2021.4.5 20:15:00:255,-0.04,1.13,0.20,0.23,1.10,0.17,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.66,-0.01
2021.4.5 20:15:00:263,-0.04,1.13,0.20,0.23,1.10,0.17,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:274,-0.04,1.13,0.20,0.23,1.10,0.17,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:285,-0.04,1.13,0.20,0.23,1.10,0.17,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:297,-0.04,1.12,0.20,0.23,1.10,0.17,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:311,-0.04,1.12,0.20,0.23,1.09,0.17,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:336,-0.04,1.12,0.20,0.23,1.10,0.17,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:347,-0.04,1.12,0.20,0.22,1.10,0.17,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:359,-0.03,1.12,0.20,0.22,1.10,0.17,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:371,-0.03,1.12,0.20,0.22,1.10,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:382,-0.03,1.12,0.20,0.22,1.10,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:394,-0.03,1.12,0.20,0.22,1.10,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:410,-0.03,1.13,0.20,0.22,1.10,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:422,-0.03,1.13,0.20,0.22,1.10,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:434,-0.03,1.13,0.20,0.22,1.11,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:444,-0.03,1.13,0.20,0.22,1.11,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:453,-0.03,1.13,0.20,0.22,1.11,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:463,-0.03,1.13,0.20,0.22,1.11,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:471,-0.03,1.13,0.20,0.22,1.11,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:480,-0.03,1.13,0.20,0.22,1.11,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:490,-0.03,1.13,0.20,0.22,1.11,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:503,-0.03,1.14,0.20,0.22,1.11,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:517,-0.03,1.14,0.20,0.22,1.11,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:526,-0.03,1.14,0.20,0.22,1.11,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:534,-0.03,1.14,0.20,0.22,1.11,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:543,-0.03,1.14,0.20,0.22,1.11,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:553,-0.03,1.14,0.20,0.22,1.11,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:565,-0.03,1.14,0.20,0.21,1.11,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:577,-0.03,1.14,0.20,0.21,1.11,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:591,-0.03,1.14,0.20,0.21,1.11,0.19,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:601,-0.04,1.14,0.20,0.21,1.11,0.19,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:611,-0.04,1.14,0.20,0.21,1.11,0.19,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:624,-0.04,1.15,0.20,0.21,1.12,0.19,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:634,-0.04,1.15,0.20,0.21,1.12,0.19,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:643,-0.04,1.15,0.20,0.21,1.12,0.19,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.08,1.66,-0.01
2021.4.5 20:15:00:655,-0.04,1.15,0.20,0.21,1.12,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.66,-0.01
2021.4.5 20:15:00:666,-0.04,1.15,0.20,0.21,1.12,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.66,-0.01
2021.4.5 20:15:00:677,-0.04,1.15,0.21,0.21,1.12,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.66,-0.01
2021.4.5 20:15:00:690,-0.04,1.15,0.21,0.21,1.12,0.19,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.66,-0.01
2021.4.5 20:15:00:701,-0.04,1.14,0.21,0.21,1.12,0.19,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.66,-0.01
2021.4.5 20:15:00:715,-0.04,1.14,0.21,0.21,1.12,0.19,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.66,-0.01
2021.4.5 20:15:00:724,-0.04,1.14,0.21,0.21,1.12,0.18,-0.06,0.22,-0.08,0.17,0.21,-0.07,0.09,1.66,-0.01
