time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z
2021.4.5 14:31:01:501,0.17,0.96,0.26,0.38,1.08,0.24,-0.01,0.18,0.02,0.28,0.16,0.00,0.24,1.51,0.04
2021.4.5 14:31:01:680,0.17,0.96,0.26,0.38,1.08,0.24,-0.01,0.18,0.02,0.28,0.16,0.00,0.24,1.51,0.05
2021.4.5 14:31:01:696,0.17,0.96,0.26,0.38,1.08,0.24,-0.01,0.18,0.02,0.28,0.16,0.00,0.24,1.51,0.05
2021.4.5 14:31:01:729,0.16,0.96,0.26,0.38,1.08,0.24,-0.01,0.18,0.02,0.28,0.16,0.00,0.24,1.51,0.05
2021.4.5 14:31:01:742,0.16,0.96,0.26,0.38,1.08,0.24,-0.01,0.18,0.02,0.28,0.16,0.00,0.24,1.51,0.05
2021.4.5 14:31:01:754,0.16,0.96,0.26,0.38,1.08,0.24,-0.01,0.18,0.02,0.28,0.16,0.00,0.23,1.51,0.05
2021.4.5 14:31:01:766,0.16,0.96,0.26,0.38,1.08,0.24,-0.01,0.18,0.02,0.28,0.16,0.00,0.23,1.51,0.05
2021.4.5 14:31:01:776,0.16,0.96,0.26,0.38,1.08,0.24,-0.01,0.18,0.02,0.28,0.16,0.00,0.23,1.51,0.05
2021.4.5 14:31:01:786,0.16,0.96,0.26,0.38,1.08,0.24,-0.01,0.18,0.02,0.28,0.16,0.00,0.23,1.51,0.05
2021.4.5 14:31:01:794,0.16,0.96,0.26,0.38,1.08,0.24,-0.01,0.18,0.02,0.28,0.16,0.00,0.23,1.51,0.05
2021.4.5 14:31:01:807,0.16,0.96,0.26,0.38,1.08,0.24,-0.01,0.18,0.02,0.28,0.16,0.00,0.23,1.51,0.05
2021.4.5 14:31:01:829,0.16,0.96,0.26,0.38,1.08,0.24,-0.01,0.18,0.02,0.28,0.16,0.00,0.23,1.51,0.05
2021.4.5 14:31:01:852,0.16,0.96,0.26,0.38,1.08,0.24,-0.01,0.18,0.02,0.28,0.16,0.00,0.23,1.51,0.05
2021.4.5 14:31:01:878,0.16,0.96,0.26,0.38,1.08,0.24,-0.01,0.18,0.02,0.28,0.16,0.00,0.23,1.51,0.05
2021.4.5 14:31:01:896,0.16,0.96,0.26,0.38,1.08,0.24,-0.01,0.18,0.02,0.28,0.16,0.00,0.23,1.51,0.05
2021.4.5 14:31:01:919,0.16,0.96,0.26,0.38,1.08,0.24,-0.01,0.18,0.02,0.28,0.16,0.00,0.23,1.51,0.05
2021.4.5 14:31:01:944,0.16,0.96,0.26,0.38,1.08,0.24,-0.01,0.18,0.02,0.28,0.16,0.00,0.23,1.51,0.05
2021.4.5 14:31:01:963,0.16,0.96,0.26,0.38,1.08,0.24,-0.01,0.18,0.02,0.28,0.16,0.00,0.23,1.51,0.05
2021.4.5 14:31:01:985,0.16,0.96,0.26,0.38,1.08,0.24,-0.01,0.18,0.02,0.28,0.16,0.00,0.23,1.51,0.05
2021.4.5 14:31:02:14,0.16,0.96,0.26,0.38,1.07,0.24,-0.01,0.18,0.02,0.28,0.16,0.00,0.23,1.51,0.05
2021.4.5 14:31:02:36,0.16,0.96,0.26,0.37,1.07,0.24,-0.01,0.18,0.02,0.28,0.16,0.00,0.23,1.51,0.05
2021.4.5 14:31:02:53,0.16,0.96,0.26,0.37,1.07,0.24,-0.01,0.18,0.02,0.28,0.16,0.00,0.23,1.51,0.05
2021.4.5 14:31:02:75,0.16,0.96,0.26,0.37,1.07,0.24,-0.01,0.18,0.02,0.28,0.16,0.00,0.23,1.51,0.05
2021.4.5 14:31:02:98,0.16,0.96,0.26,0.37,1.07,0.24,-0.01,0.18,0.02,0.28,0.16,0.00,0.23,1.51,0.05
