time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.16 17:04:20:350,-0.23,1.37,0.20,0.16,1.22,0.25,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,-0.01,-0.01,-0.02,0.01,0.00,-0.05,-0.03
2021.4.16 17:04:20:510,-0.23,1.37,0.20,0.17,1.21,0.25,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,-0.01,0.01,-0.06,0.05,0.05,-0.04,0.00
2021.4.16 17:04:20:520,-0.23,1.37,0.20,0.17,1.21,0.25,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,-0.01,0.01,-0.07,0.05,0.06,-0.04,-0.01
2021.4.16 17:04:20:544,-0.23,1.37,0.20,0.17,1.21,0.25,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,-0.01,0.01,-0.08,0.05,0.07,-0.03,-0.02
2021.4.16 17:04:20:561,-0.23,1.36,0.20,0.17,1.21,0.25,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,-0.01,0.01,-0.09,0.06,0.08,-0.02,-0.02
2021.4.16 17:04:20:569,-0.23,1.36,0.21,0.17,1.21,0.25,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,-0.01,0.01,-0.09,0.06,0.09,-0.02,-0.02
2021.4.16 17:04:20:574,-0.23,1.36,0.21,0.17,1.21,0.25,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,-0.01,0.01,-0.10,0.06,0.09,-0.02,-0.02
2021.4.16 17:04:20:579,-0.23,1.36,0.21,0.17,1.21,0.25,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,-0.01,0.01,-0.10,0.06,0.09,-0.02,-0.02
2021.4.16 17:04:20:589,-0.23,1.36,0.21,0.17,1.21,0.25,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,-0.01,0.02,-0.11,0.06,0.09,-0.01,-0.03
2021.4.16 17:04:20:600,-0.23,1.36,0.21,0.18,1.21,0.25,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,-0.01,0.02,-0.12,0.07,0.08,-0.01,-0.03
2021.4.16 17:04:20:623,-0.23,1.36,0.21,0.18,1.21,0.25,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,-0.01,0.02,-0.15,0.08,0.07,0.00,-0.04
2021.4.16 17:04:20:645,-0.23,1.35,0.21,0.18,1.21,0.24,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,-0.01,0.03,-0.17,0.10,0.06,0.00,-0.04
2021.4.16 17:04:20:667,-0.23,1.35,0.21,0.18,1.21,0.24,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,-0.01,0.04,-0.20,0.11,0.08,0.00,-0.04
2021.4.16 17:04:20:690,-0.23,1.34,0.22,0.18,1.21,0.24,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,-0.01,0.05,-0.22,0.11,0.10,-0.01,-0.05
2021.4.16 17:04:20:712,-0.22,1.34,0.22,0.18,1.21,0.24,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,-0.01,0.06,-0.24,0.12,0.14,-0.03,-0.05
2021.4.16 17:04:20:735,-0.22,1.33,0.22,0.19,1.21,0.24,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,-0.01,0.06,-0.24,0.11,0.16,-0.04,-0.06
2021.4.16 17:04:20:756,-0.22,1.33,0.22,0.19,1.20,0.24,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,-0.01,0.07,-0.25,0.10,0.18,-0.05,-0.06
2021.4.16 17:04:20:779,-0.22,1.32,0.23,0.20,1.20,0.24,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,-0.01,0.07,-0.25,0.10,0.18,-0.07,-0.06
2021.4.16 17:04:20:801,-0.22,1.32,0.23,0.20,1.20,0.24,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,-0.01,0.06,-0.26,0.10,0.17,-0.10,-0.05
2021.4.16 17:04:20:823,-0.22,1.31,0.23,0.20,1.20,0.24,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,-0.01,0.05,-0.28,0.09,0.16,-0.13,-0.05
2021.4.16 17:04:20:846,-0.22,1.30,0.23,0.21,1.19,0.23,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,-0.01,0.05,-0.29,0.09,0.15,-0.17,-0.03
2021.4.16 17:04:20:868,-0.22,1.30,0.23,0.21,1.19,0.23,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,-0.01,0.05,-0.29,0.10,0.10,-0.16,0.00
2021.4.16 17:04:20:890,-0.21,1.29,0.24,0.21,1.19,0.23,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,0.00,0.06,-0.29,0.10,0.04,-0.10,0.01
2021.4.16 17:04:20:914,-0.21,1.28,0.24,0.21,1.19,0.23,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,0.00,0.07,-0.29,0.09,-0.02,-0.06,-0.03
2021.4.16 17:04:20:936,-0.21,1.28,0.24,0.21,1.18,0.23,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,0.00,0.08,-0.29,0.09,-0.01,-0.07,-0.04
2021.4.16 17:04:20:957,-0.21,1.27,0.24,0.21,1.18,0.23,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,0.00,0.08,-0.28,0.09,-0.02,-0.06,-0.04
2021.4.16 17:04:20:980,-0.21,1.27,0.24,0.21,1.18,0.23,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,0.00,0.07,-0.27,0.07,0.03,-0.06,-0.06
2021.4.16 17:04:21:02,-0.21,1.26,0.25,0.21,1.18,0.23,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.68,0.00,0.08,-0.25,0.07,0.03,-0.12,-0.05
2021.4.16 17:04:21:28,-0.20,1.25,0.25,0.21,1.18,0.23,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.67,0.00,0.10,-0.23,0.07,0.01,-0.14,-0.03
2021.4.16 17:04:21:47,-0.20,1.25,0.25,0.21,1.17,0.23,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.67,0.00,0.13,-0.21,0.06,0.00,-0.12,-0.02
2021.4.16 17:04:21:69,-0.20,1.25,0.25,0.21,1.17,0.23,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.67,0.00,0.14,-0.18,0.04,-0.01,-0.08,-0.01
2021.4.16 17:04:21:92,-0.19,1.24,0.25,0.21,1.17,0.23,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.67,0.00,0.17,-0.15,0.03,-0.03,-0.01,-0.01
2021.4.16 17:04:21:115,-0.19,1.24,0.25,0.21,1.17,0.23,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.67,0.00,0.18,-0.15,0.01,-0.05,0.07,-0.02
2021.4.16 17:04:21:125,-0.19,1.24,0.25,0.21,1.17,0.23,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.67,0.00,0.16,-0.15,0.02,-0.03,0.08,-0.03
2021.4.16 17:04:21:136,-0.19,1.24,0.25,0.21,1.18,0.23,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.67,0.00,0.15,-0.16,0.02,-0.02,0.09,-0.03
2021.4.16 17:04:21:147,-0.18,1.23,0.25,0.21,1.18,0.23,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.67,0.00,0.13,-0.18,0.03,-0.02,0.11,-0.04
2021.4.16 17:04:21:159,-0.18,1.23,0.25,0.21,1.18,0.23,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.67,0.00,0.11,-0.19,0.04,-0.02,0.12,-0.04
2021.4.16 17:04:21:170,-0.18,1.23,0.25,0.21,1.18,0.22,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.67,0.00,0.11,-0.21,0.04,-0.01,0.12,-0.03
2021.4.16 17:04:21:182,-0.18,1.23,0.25,0.21,1.18,0.22,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.67,0.00,0.10,-0.23,0.06,-0.01,0.12,-0.03
2021.4.16 17:04:21:192,-0.18,1.22,0.25,0.21,1.18,0.22,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.67,0.00,0.09,-0.25,0.06,-0.01,0.12,-0.02
2021.4.16 17:04:21:203,-0.18,1.22,0.26,0.21,1.18,0.22,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.67,0.00,0.06,-0.26,0.06,-0.03,0.13,-0.01
2021.4.16 17:04:21:215,-0.18,1.22,0.26,0.21,1.19,0.22,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.67,0.00,0.04,-0.26,0.06,-0.03,0.13,0.00
2021.4.16 17:04:21:225,-0.18,1.21,0.26,0.21,1.19,0.22,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.67,0.00,0.03,-0.26,0.06,-0.05,0.14,0.01
2021.4.16 17:04:21:236,-0.18,1.21,0.26,0.21,1.19,0.22,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.67,0.00,0.02,-0.24,0.05,-0.08,0.14,0.02
2021.4.16 17:04:21:248,-0.18,1.21,0.26,0.21,1.19,0.23,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.67,0.00,0.02,-0.23,0.05,-0.10,0.14,0.03
2021.4.16 17:04:21:259,-0.18,1.21,0.26,0.21,1.19,0.23,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.67,0.00,0.03,-0.21,0.04,-0.12,0.14,0.03
2021.4.16 17:04:21:270,-0.18,1.21,0.26,0.20,1.19,0.23,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.67,0.00,0.05,-0.19,0.03,-0.14,0.13,0.04
2021.4.16 17:04:21:283,-0.18,1.20,0.26,0.20,1.19,0.23,-0.19,0.17,-0.06,0.17,0.13,-0.09,-0.01,1.67,0.00,0.06,-0.17,0.03,-0.15,0.12,0.05
