time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.9 16:39:22:840,0.28,1.10,0.22,-0.06,1.09,0.28,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.63,0.04,0.11,0.09,0.01,0.13,0.09,0.03
2021.4.9 16:39:22:857,0.28,1.10,0.22,-0.05,1.09,0.28,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.63,0.04,0.08,0.06,0.02,0.12,0.07,0.02
2021.4.9 16:39:22:879,0.28,1.10,0.22,-0.05,1.09,0.28,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.63,0.04,0.06,0.05,0.02,0.11,0.05,0.02
2021.4.9 16:39:22:902,0.28,1.10,0.22,-0.05,1.09,0.28,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.63,0.04,0.06,0.11,-0.02,0.10,0.04,0.01
2021.4.9 16:39:22:923,0.29,1.11,0.22,-0.05,1.09,0.28,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.63,0.04,0.16,0.28,-0.12,0.09,0.04,0.01
2021.4.9 16:39:22:949,0.29,1.12,0.21,-0.04,1.09,0.28,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.63,0.04,0.26,0.45,-0.19,0.08,0.05,0.00
2021.4.9 16:39:22:968,0.30,1.13,0.21,-0.04,1.09,0.28,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.63,0.04,0.34,0.64,-0.24,0.08,0.07,-0.01
2021.4.9 16:39:22:995,0.31,1.15,0.20,-0.04,1.09,0.28,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.63,0.04,0.43,0.96,-0.36,0.08,0.09,-0.01
2021.4.9 16:39:23:12,0.32,1.17,0.19,-0.04,1.10,0.28,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.63,0.04,0.40,1.20,-0.43,0.08,0.11,-0.02
2021.4.9 16:39:23:36,0.33,1.21,0.18,-0.04,1.10,0.28,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.63,0.04,0.30,1.42,-0.43,0.08,0.13,-0.02
2021.4.9 16:39:23:57,0.33,1.24,0.17,-0.04,1.10,0.28,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.63,0.04,0.22,1.54,-0.43,0.07,0.12,-0.03
2021.4.9 16:39:23:81,0.34,1.28,0.16,-0.03,1.11,0.28,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.63,0.04,0.15,1.60,-0.49,0.06,0.11,-0.03
2021.4.9 16:39:23:102,0.34,1.31,0.15,-0.03,1.11,0.28,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.63,0.04,0.08,1.59,-0.52,0.05,0.08,-0.02
2021.4.9 16:39:23:125,0.34,1.35,0.14,-0.03,1.11,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.63,0.04,-0.01,1.52,-0.56,0.06,0.05,-0.01
2021.4.9 16:39:23:151,0.34,1.38,0.12,-0.03,1.11,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.63,0.04,-0.10,1.43,-0.61,0.06,0.00,0.00
2021.4.9 16:39:23:168,0.33,1.40,0.11,-0.03,1.11,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.63,0.04,-0.12,1.32,-0.65,0.06,-0.02,0.01
2021.4.9 16:39:23:191,0.33,1.43,0.09,-0.03,1.11,0.28,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.63,0.04,-0.12,1.15,-0.69,0.06,-0.04,0.01
2021.4.9 16:39:23:213,0.33,1.45,0.08,-0.03,1.11,0.28,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.63,0.04,-0.13,1.02,-0.67,0.06,-0.04,0.01
2021.4.9 16:39:23:235,0.32,1.47,0.06,-0.03,1.11,0.28,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.63,0.04,-0.17,0.93,-0.63,0.05,-0.03,0.00
2021.4.9 16:39:23:260,0.32,1.49,0.05,-0.03,1.11,0.28,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.63,0.05,-0.16,0.81,-0.59,0.03,-0.01,-0.01
2021.4.9 16:39:23:271,0.32,1.50,0.04,-0.02,1.11,0.28,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.63,0.05,-0.14,0.77,-0.58,0.02,0.00,-0.02
2021.4.9 16:39:23:280,0.32,1.51,0.04,-0.02,1.11,0.28,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.63,0.05,-0.11,0.70,-0.56,0.02,0.01,-0.02
2021.4.9 16:39:23:296,0.32,1.52,0.03,-0.02,1.11,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.63,0.05,-0.07,0.65,-0.52,0.00,0.02,-0.03
2021.4.9 16:39:23:305,0.32,1.52,0.03,-0.02,1.11,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.62,0.05,-0.07,0.63,-0.50,0.00,0.02,-0.03
2021.4.9 16:39:23:314,0.32,1.53,0.02,-0.02,1.11,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.62,0.05,-0.08,0.62,-0.47,0.00,0.02,-0.04
2021.4.9 16:39:23:328,0.31,1.54,0.01,-0.02,1.11,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.62,0.05,-0.09,0.60,-0.45,-0.01,0.01,-0.05
2021.4.9 16:39:23:338,0.31,1.54,0.01,-0.02,1.11,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.62,0.05,-0.09,0.58,-0.44,-0.01,0.01,-0.05
2021.4.9 16:39:23:348,0.31,1.55,0.01,-0.02,1.11,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.62,0.05,-0.10,0.53,-0.43,-0.01,0.00,-0.05
2021.4.9 16:39:23:358,0.31,1.56,0.00,-0.03,1.11,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.62,0.05,-0.11,0.48,-0.42,-0.01,-0.01,-0.05
2021.4.9 16:39:23:370,0.31,1.56,0.00,-0.03,1.11,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.61,0.05,-0.12,0.44,-0.42,-0.02,-0.02,-0.06
2021.4.9 16:39:23:381,0.31,1.56,-0.01,-0.03,1.11,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.61,0.05,-0.15,0.41,-0.42,-0.02,-0.03,-0.06
2021.4.9 16:39:23:392,0.30,1.57,-0.01,-0.03,1.11,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.61,0.05,-0.20,0.39,-0.42,-0.03,-0.04,-0.06
2021.4.9 16:39:23:403,0.30,1.57,-0.02,-0.03,1.10,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.61,0.05,-0.24,0.36,-0.42,-0.03,-0.06,-0.06
2021.4.9 16:39:23:415,0.30,1.58,-0.03,-0.03,1.10,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.61,0.06,-0.26,0.34,-0.43,-0.03,-0.07,-0.06
2021.4.9 16:39:23:426,0.29,1.58,-0.03,-0.03,1.10,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.61,0.06,-0.29,0.30,-0.42,-0.03,-0.08,-0.05
2021.4.9 16:39:23:438,0.29,1.58,-0.04,-0.03,1.10,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.06,-0.29,0.26,-0.41,-0.03,-0.09,-0.05
2021.4.9 16:39:23:454,0.29,1.58,-0.04,-0.03,1.10,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.06,-0.28,0.20,-0.38,-0.04,-0.10,-0.05
2021.4.9 16:39:23:464,0.28,1.59,-0.05,-0.03,1.10,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.06,-0.27,0.17,-0.34,-0.04,-0.10,-0.04
2021.4.9 16:39:23:472,0.28,1.59,-0.05,-0.03,1.10,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.27,0.14,-0.33,-0.04,-0.11,-0.04
2021.4.9 16:39:23:482,0.28,1.59,-0.05,-0.03,1.10,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.26,0.13,-0.29,-0.05,-0.11,-0.04
2021.4.9 16:39:23:492,0.27,1.59,-0.05,-0.03,1.10,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.25,0.12,-0.27,-0.05,-0.11,-0.04
2021.4.9 16:39:23:504,0.27,1.59,-0.06,-0.03,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.24,0.12,-0.24,-0.06,-0.11,-0.03
2021.4.9 16:39:23:518,0.27,1.59,-0.06,-0.03,1.09,0.26,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.19,0.09,-0.21,-0.07,-0.10,-0.03
2021.4.9 16:39:23:530,0.27,1.59,-0.06,-0.03,1.09,0.26,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.15,0.07,-0.18,-0.07,-0.10,-0.02
2021.4.9 16:39:23:539,0.27,1.59,-0.06,-0.03,1.09,0.26,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.14,0.06,-0.18,-0.07,-0.10,-0.02
2021.4.9 16:39:23:548,0.27,1.59,-0.06,-0.03,1.09,0.26,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.10,0.05,-0.15,-0.07,-0.09,-0.02
2021.4.9 16:39:23:559,0.26,1.59,-0.07,-0.03,1.09,0.26,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.08,0.05,-0.12,-0.07,-0.09,-0.02
2021.4.9 16:39:23:570,0.26,1.59,-0.07,-0.03,1.09,0.26,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.08,0.05,-0.10,-0.07,-0.09,-0.01
2021.4.9 16:39:23:582,0.26,1.59,-0.07,-0.04,1.09,0.26,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.08,0.06,-0.06,-0.07,-0.08,-0.01
2021.4.9 16:39:23:593,0.26,1.60,-0.07,-0.04,1.09,0.26,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.08,0.06,-0.05,-0.07,-0.07,-0.01
2021.4.9 16:39:23:613,0.26,1.60,-0.07,-0.04,1.09,0.26,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.07,0.07,-0.02,-0.07,-0.06,-0.01
2021.4.9 16:39:23:624,0.26,1.60,-0.07,-0.04,1.09,0.26,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.05,0.08,-0.01,-0.07,-0.05,0.00
2021.4.9 16:39:23:635,0.26,1.60,-0.07,-0.04,1.08,0.26,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.04,0.09,-0.01,-0.07,-0.04,0.00
2021.4.9 16:39:23:644,0.26,1.60,-0.07,-0.04,1.08,0.26,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.03,0.08,0.00,-0.07,-0.03,0.00
2021.4.9 16:39:23:653,0.26,1.60,-0.07,-0.04,1.08,0.26,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.02,0.08,0.00,-0.07,-0.02,0.00
2021.4.9 16:39:23:662,0.26,1.60,-0.07,-0.04,1.08,0.26,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.61,0.06,-0.02,0.09,0.01,-0.07,-0.01,0.00
2021.4.9 16:39:23:671,0.26,1.60,-0.07,-0.04,1.08,0.26,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.61,0.06,-0.02,0.09,0.02,-0.06,-0.01,0.01
2021.4.9 16:39:23:682,0.26,1.60,-0.07,-0.04,1.08,0.26,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.61,0.06,-0.02,0.09,0.03,-0.06,0.00,0.01
2021.4.9 16:39:23:693,0.26,1.60,-0.07,-0.04,1.08,0.26,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.02,0.08,0.04,-0.05,0.01,0.01
2021.4.9 16:39:23:710,0.26,1.60,-0.07,-0.04,1.08,0.26,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.04,0.08,0.04,-0.05,0.02,0.01
2021.4.9 16:39:23:720,0.26,1.61,-0.07,-0.04,1.09,0.26,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.04,0.08,0.04,-0.06,0.02,0.02
2021.4.9 16:39:23:729,0.26,1.61,-0.07,-0.04,1.09,0.26,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.05,0.08,0.04,-0.06,0.03,0.02
2021.4.9 16:39:23:738,0.25,1.61,-0.07,-0.05,1.09,0.26,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.05,0.08,0.04,-0.06,0.03,0.02
2021.4.9 16:39:23:749,0.25,1.61,-0.07,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.04,0.07,0.04,-0.05,0.03,0.02
2021.4.9 16:39:23:766,0.25,1.61,-0.07,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.02,0.06,0.04,-0.05,0.03,0.02
2021.4.9 16:39:23:774,0.25,1.61,-0.07,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.02,0.06,0.04,-0.05,0.02,0.02
2021.4.9 16:39:23:783,0.25,1.61,-0.07,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.02,0.06,0.05,-0.05,0.02,0.02
2021.4.9 16:39:23:795,0.25,1.61,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.02,0.06,0.06,-0.05,0.02,0.02
2021.4.9 16:39:23:807,0.25,1.61,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,-0.02,0.07,0.06,-0.05,0.02,0.02
2021.4.9 16:39:23:818,0.25,1.61,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.61,0.06,-0.01,0.08,0.07,-0.04,0.01,0.02
2021.4.9 16:39:23:828,0.25,1.61,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.61,0.06,0.00,0.08,0.07,-0.04,0.01,0.03
2021.4.9 16:39:23:839,0.25,1.61,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.61,0.06,0.01,0.07,0.07,-0.04,0.01,0.03
2021.4.9 16:39:23:850,0.25,1.61,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.61,0.06,0.04,0.07,0.08,-0.03,0.01,0.03
2021.4.9 16:39:23:861,0.25,1.61,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.61,0.06,0.05,0.06,0.09,-0.03,0.00,0.03
2021.4.9 16:39:23:872,0.25,1.61,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.61,0.06,0.06,0.05,0.08,-0.02,0.00,0.03
2021.4.9 16:39:23:884,0.25,1.61,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.06,0.06,0.05,0.09,-0.02,0.01,0.03
2021.4.9 16:39:23:902,0.26,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,0.03,0.06,0.07,-0.02,0.01,0.03
2021.4.9 16:39:23:916,0.26,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,0.02,0.06,0.06,-0.01,0.01,0.03
2021.4.9 16:39:23:926,0.26,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,0.02,0.06,0.05,-0.01,0.01,0.03
2021.4.9 16:39:23:934,0.26,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,0.02,0.06,0.05,-0.01,0.01,0.03
2021.4.9 16:39:23:944,0.26,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,0.02,0.05,0.04,-0.01,0.01,0.03
2021.4.9 16:39:23:954,0.26,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.10,1.60,0.06,0.02,0.05,0.03,0.00,0.01,0.03
2021.4.9 16:39:23:963,0.26,1.62,-0.05,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.06,0.02,0.04,0.03,0.00,0.01,0.03
2021.4.9 16:39:23:973,0.26,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.06,0.02,0.04,0.02,0.00,0.01,0.03
2021.4.9 16:39:23:986,0.26,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.06,0.01,0.04,0.01,0.00,0.01,0.03
2021.4.9 16:39:24:02,0.26,1.62,-0.05,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.06,0.01,0.03,0.00,0.00,0.01,0.02
2021.4.9 16:39:24:10,0.26,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.06,0.01,0.03,0.00,0.00,0.01,0.02
2021.4.9 16:39:24:19,0.26,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.06,0.01,0.03,0.00,0.00,0.01,0.02
2021.4.9 16:39:24:29,0.26,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.06,0.01,0.03,0.00,0.00,0.01,0.02
2021.4.9 16:39:24:40,0.26,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.06,0.01,0.02,0.00,0.00,0.00,0.02
2021.4.9 16:39:24:51,0.26,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.06,0.02,0.01,0.00,0.00,0.00,0.02
2021.4.9 16:39:24:62,0.26,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.06,0.02,0.01,0.01,0.00,-0.01,0.02
2021.4.9 16:39:24:87,0.26,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.06,-0.01,0.01,0.00,0.00,-0.02,0.01
2021.4.9 16:39:24:96,0.26,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.06,-0.03,0.01,-0.01,0.00,-0.02,0.01
2021.4.9 16:39:24:106,0.26,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.06,-0.06,0.02,-0.02,0.00,-0.02,0.01
2021.4.9 16:39:24:115,0.25,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.07,-0.08,0.02,-0.03,-0.01,-0.02,0.01
2021.4.9 16:39:24:124,0.25,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.07,-0.11,0.03,-0.05,-0.01,-0.02,0.01
2021.4.9 16:39:24:133,0.25,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.07,-0.12,0.03,-0.06,-0.01,-0.02,0.01
2021.4.9 16:39:24:142,0.25,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.07,-0.14,0.02,-0.07,-0.01,-0.02,0.00
2021.4.9 16:39:24:152,0.25,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.07,-0.14,0.02,-0.08,-0.01,-0.02,0.00
2021.4.9 16:39:24:163,0.25,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.07,-0.14,0.02,-0.08,-0.01,-0.02,0.00
2021.4.9 16:39:24:177,0.25,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.07,-0.12,0.01,-0.08,0.00,-0.02,0.00
2021.4.9 16:39:24:191,0.25,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.07,-0.02,-0.01,-0.06,0.00,-0.02,0.00
2021.4.9 16:39:24:200,0.25,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.07,0.02,-0.02,-0.05,0.00,-0.01,0.00
2021.4.9 16:39:24:209,0.25,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.07,0.03,-0.02,-0.04,0.00,-0.01,0.00
2021.4.9 16:39:24:219,0.25,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.07,-0.01,0.00,-0.04,0.00,-0.01,0.00
2021.4.9 16:39:24:235,0.25,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.07,-0.04,0.01,-0.04,0.00,-0.01,0.00
2021.4.9 16:39:24:244,0.25,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.07,-0.05,0.00,-0.04,0.00,-0.01,0.00
2021.4.9 16:39:24:254,0.25,1.62,-0.06,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.07,-0.02,-0.02,-0.05,0.00,0.00,0.00
2021.4.9 16:39:24:267,0.24,1.62,-0.07,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.07,-0.01,-0.03,-0.05,0.00,0.00,0.00
2021.4.9 16:39:24:281,0.24,1.62,-0.07,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.07,0.01,-0.05,-0.05,0.00,0.00,0.00
2021.4.9 16:39:24:290,0.25,1.62,-0.07,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.07,0.03,-0.07,-0.05,0.00,-0.01,0.00
2021.4.9 16:39:24:300,0.25,1.62,-0.07,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.07,0.05,-0.09,-0.06,0.00,-0.01,0.00
2021.4.9 16:39:24:309,0.25,1.61,-0.07,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.07,0.05,-0.12,-0.07,0.00,-0.01,0.00
2021.4.9 16:39:24:319,0.25,1.61,-0.07,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.07,0.05,-0.13,-0.08,0.00,-0.01,0.00
2021.4.9 16:39:24:330,0.25,1.61,-0.07,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.07,0.04,-0.14,-0.09,0.00,-0.01,0.00
2021.4.9 16:39:24:341,0.25,1.61,-0.07,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.07,0.04,-0.14,-0.10,0.00,-0.01,0.00
2021.4.9 16:39:24:354,0.25,1.61,-0.07,-0.05,1.09,0.27,-0.04,0.20,0.04,0.15,0.21,0.00,0.09,1.60,0.07,0.04,-0.14,-0.10,0.00,-0.01,0.01
