time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z
2021.4.3 15:49:00:454,-0.20,0.94,0.47,0.07,1.15,0.45,-0.17,0.23,0.15,0.12,0.19,0.11,-0.06,1.64,0.23
2021.4.3 15:49:00:502,-0.20,0.94,0.47,0.07,1.15,0.45,-0.17,0.23,0.15,0.12,0.19,0.11,-0.07,1.64,0.23
2021.4.3 15:49:00:504,-0.20,0.94,0.47,0.07,1.15,0.45,-0.17,0.23,0.15,0.12,0.19,0.11,-0.07,1.64,0.23
2021.4.3 15:49:00:507,-0.20,0.94,0.47,0.07,1.15,0.45,-0.17,0.23,0.15,0.12,0.19,0.11,-0.07,1.64,0.23
2021.4.3 15:49:00:512,-0.20,0.94,0.47,0.07,1.15,0.45,-0.17,0.23,0.15,0.12,0.19,0.11,-0.07,1.64,0.23
2021.4.3 15:49:00:524,-0.20,0.94,0.47,0.07,1.15,0.45,-0.17,0.24,0.15,0.12,0.19,0.11,-0.07,1.64,0.23
2021.4.3 15:49:00:535,-0.20,0.94,0.47,0.07,1.15,0.45,-0.17,0.24,0.15,0.12,0.19,0.11,-0.07,1.64,0.23
2021.4.3 15:49:00:546,-0.20,0.94,0.47,0.06,1.15,0.45,-0.17,0.23,0.15,0.12,0.19,0.11,-0.07,1.64,0.23
2021.4.3 15:49:00:557,-0.20,0.94,0.47,0.06,1.15,0.45,-0.17,0.23,0.15,0.12,0.19,0.11,-0.07,1.64,0.23
2021.4.3 15:49:00:568,-0.20,0.94,0.47,0.06,1.15,0.45,-0.17,0.23,0.15,0.12,0.19,0.11,-0.07,1.64,0.23
2021.4.3 15:49:00:579,-0.20,0.94,0.47,0.06,1.15,0.45,-0.17,0.23,0.15,0.12,0.19,0.11,-0.07,1.64,0.23
2021.4.3 15:49:00:591,-0.20,0.94,0.47,0.06,1.15,0.45,-0.17,0.23,0.15,0.12,0.19,0.11,-0.07,1.64,0.23
