time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z
2021.4.5 14:54:27:522,-0.02,1.20,0.33,0.24,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.55,-0.05
2021.4.5 14:54:27:546,-0.02,1.20,0.33,0.24,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.55,-0.04
2021.4.5 14:54:27:566,-0.02,1.20,0.33,0.24,1.13,0.27,-0.01,0.18,-0.08,0.18,0.20,-0.09,0.11,1.55,-0.04
2021.4.5 14:54:27:591,-0.03,1.20,0.33,0.24,1.13,0.27,-0.01,0.18,-0.08,0.18,0.20,-0.09,0.11,1.55,-0.04
2021.4.5 14:54:27:600,-0.03,1.20,0.33,0.24,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.55,-0.04
2021.4.5 14:54:27:616,-0.03,1.20,0.33,0.24,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.55,-0.04
2021.4.5 14:54:27:634,-0.03,1.20,0.33,0.24,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.55,-0.04
2021.4.5 14:54:27:643,-0.03,1.20,0.33,0.24,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:27:653,-0.03,1.19,0.33,0.24,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:27:663,-0.03,1.19,0.33,0.24,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:27:673,-0.03,1.19,0.33,0.24,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:27:682,-0.03,1.19,0.33,0.24,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:27:694,-0.03,1.19,0.33,0.24,1.13,0.28,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:27:707,-0.03,1.19,0.33,0.24,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:27:721,-0.03,1.19,0.33,0.24,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:27:734,-0.03,1.19,0.32,0.24,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:27:744,-0.03,1.18,0.32,0.24,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:27:753,-0.04,1.18,0.32,0.24,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:27:763,-0.04,1.18,0.32,0.24,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:27:772,-0.04,1.18,0.32,0.24,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:27:787,-0.04,1.18,0.32,0.24,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:27:804,-0.04,1.18,0.32,0.24,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:27:819,-0.04,1.17,0.32,0.24,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:27:831,-0.04,1.17,0.32,0.24,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:27:842,-0.04,1.17,0.32,0.24,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:27:853,-0.04,1.17,0.32,0.24,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:27:862,-0.04,1.17,0.32,0.24,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:27:872,-0.04,1.17,0.32,0.24,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:27:882,-0.04,1.17,0.32,0.24,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:27:896,-0.05,1.16,0.32,0.24,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:27:909,-0.05,1.16,0.32,0.24,1.15,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:27:920,-0.05,1.16,0.32,0.24,1.15,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:27:930,-0.05,1.16,0.32,0.24,1.15,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:27:947,-0.05,1.16,0.32,0.24,1.15,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:27:956,-0.05,1.16,0.32,0.24,1.15,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:27:967,-0.05,1.16,0.32,0.24,1.15,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:27:976,-0.05,1.16,0.32,0.24,1.15,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:27:996,-0.05,1.15,0.32,0.24,1.15,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:28:07,-0.05,1.15,0.32,0.24,1.15,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:28:15,-0.05,1.15,0.32,0.24,1.15,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:28:25,-0.06,1.15,0.32,0.24,1.15,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:28:34,-0.06,1.15,0.32,0.24,1.15,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:28:43,-0.06,1.15,0.32,0.24,1.15,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:28:53,-0.06,1.15,0.32,0.24,1.15,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:28:62,-0.06,1.15,0.32,0.24,1.15,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:28:72,-0.06,1.15,0.32,0.24,1.15,0.28,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:28:84,-0.06,1.15,0.32,0.24,1.15,0.28,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:28:106,-0.06,1.15,0.32,0.24,1.15,0.28,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:28:116,-0.06,1.15,0.32,0.24,1.15,0.28,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:28:136,-0.06,1.15,0.32,0.24,1.14,0.28,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:28:158,-0.06,1.15,0.32,0.24,1.14,0.28,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:28:186,-0.07,1.15,0.31,0.24,1.14,0.28,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:28:203,-0.07,1.15,0.31,0.24,1.14,0.28,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:28:226,-0.07,1.15,0.31,0.24,1.14,0.28,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:28:248,-0.07,1.15,0.31,0.24,1.14,0.28,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.03
2021.4.5 14:54:28:285,-0.07,1.15,0.31,0.24,1.14,0.28,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.03
2021.4.5 14:54:28:295,-0.07,1.15,0.31,0.24,1.14,0.28,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.03
2021.4.5 14:54:28:314,-0.07,1.15,0.31,0.24,1.14,0.28,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.03
2021.4.5 14:54:28:337,-0.07,1.15,0.31,0.24,1.14,0.28,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.03
2021.4.5 14:54:28:362,-0.07,1.15,0.31,0.24,1.14,0.28,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.03
2021.4.5 14:54:28:382,-0.07,1.15,0.31,0.24,1.14,0.28,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.03
2021.4.5 14:54:28:404,-0.07,1.15,0.31,0.24,1.14,0.28,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.03
2021.4.5 14:54:28:431,-0.07,1.15,0.31,0.24,1.14,0.28,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.03
2021.4.5 14:54:28:451,-0.07,1.15,0.31,0.24,1.14,0.28,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.03
2021.4.5 14:54:28:473,-0.07,1.15,0.31,0.24,1.14,0.28,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.03
2021.4.5 14:54:28:493,-0.07,1.15,0.31,0.24,1.14,0.28,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:28:516,-0.07,1.15,0.31,0.24,1.14,0.28,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:28:541,-0.07,1.15,0.31,0.25,1.14,0.28,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:28:564,-0.07,1.16,0.31,0.24,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:28:587,-0.07,1.16,0.31,0.24,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:28:606,-0.07,1.16,0.31,0.24,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:28:616,-0.07,1.16,0.31,0.24,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:28:627,-0.07,1.16,0.31,0.24,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.03
2021.4.5 14:54:28:641,-0.07,1.16,0.31,0.24,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.03
2021.4.5 14:54:28:653,-0.07,1.16,0.31,0.24,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.03
2021.4.5 14:54:28:662,-0.07,1.16,0.31,0.24,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.03
2021.4.5 14:54:28:673,-0.07,1.16,0.31,0.24,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.03
2021.4.5 14:54:28:683,-0.07,1.16,0.31,0.24,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.03
2021.4.5 14:54:28:696,-0.07,1.15,0.31,0.24,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.03
2021.4.5 14:54:28:706,-0.07,1.15,0.31,0.24,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.03
2021.4.5 14:54:28:718,-0.07,1.15,0.31,0.24,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.10,1.53,-0.03
2021.4.5 14:54:28:738,-0.07,1.15,0.31,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.10,1.53,-0.03
2021.4.5 14:54:28:750,-0.07,1.15,0.31,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.10,1.53,-0.04
2021.4.5 14:54:28:763,-0.07,1.15,0.31,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.10,1.53,-0.04
2021.4.5 14:54:28:772,-0.06,1.15,0.31,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.10,1.53,-0.04
2021.4.5 14:54:28:782,-0.06,1.15,0.31,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.10,1.53,-0.04
2021.4.5 14:54:28:791,-0.06,1.15,0.31,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.10,1.53,-0.04
2021.4.5 14:54:28:801,-0.06,1.15,0.31,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.10,1.53,-0.04
2021.4.5 14:54:28:810,-0.06,1.15,0.31,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.10,1.53,-0.04
2021.4.5 14:54:28:825,-0.06,1.15,0.31,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.10,1.53,-0.04
2021.4.5 14:54:28:838,-0.06,1.15,0.31,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.10,1.53,-0.04
2021.4.5 14:54:28:853,-0.06,1.15,0.31,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.04
2021.4.5 14:54:28:863,-0.06,1.15,0.31,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.04
2021.4.5 14:54:28:874,-0.06,1.15,0.30,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:28:890,-0.06,1.15,0.30,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:28:902,-0.06,1.15,0.30,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:28:914,-0.06,1.14,0.30,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:28:925,-0.06,1.14,0.30,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:28:936,-0.06,1.14,0.30,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:28:951,-0.06,1.14,0.30,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:28:961,-0.06,1.14,0.30,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:28:970,-0.06,1.14,0.30,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:28:980,-0.06,1.14,0.30,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:28:990,-0.06,1.14,0.30,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:29:01,-0.06,1.14,0.30,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:29:13,-0.06,1.13,0.30,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:29:23,-0.06,1.13,0.30,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:29:37,-0.06,1.13,0.30,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:29:52,-0.06,1.13,0.30,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:29:64,-0.06,1.13,0.30,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.05
2021.4.5 14:54:29:74,-0.06,1.13,0.30,0.25,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.05
2021.4.5 14:54:29:85,-0.06,1.13,0.30,0.26,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.05
2021.4.5 14:54:29:99,-0.06,1.13,0.30,0.26,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.05
2021.4.5 14:54:29:109,-0.06,1.13,0.30,0.26,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.05
2021.4.5 14:54:29:121,-0.07,1.13,0.30,0.26,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:29:135,-0.07,1.13,0.30,0.26,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:29:145,-0.07,1.12,0.30,0.26,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:29:155,-0.07,1.12,0.30,0.26,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:29:165,-0.07,1.12,0.30,0.26,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:29:174,-0.07,1.12,0.30,0.26,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:29:186,-0.07,1.12,0.30,0.26,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.04
2021.4.5 14:54:29:209,-0.08,1.12,0.30,0.26,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.05
2021.4.5 14:54:29:228,-0.08,1.12,0.30,0.26,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.54,-0.05
2021.4.5 14:54:29:238,-0.08,1.12,0.30,0.26,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.05
2021.4.5 14:54:29:249,-0.08,1.12,0.30,0.26,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.05
2021.4.5 14:54:29:260,-0.08,1.12,0.30,0.26,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.05
2021.4.5 14:54:29:272,-0.08,1.12,0.30,0.26,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.05
2021.4.5 14:54:29:284,-0.08,1.12,0.30,0.26,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.05
2021.4.5 14:54:29:294,-0.09,1.12,0.30,0.26,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.05
2021.4.5 14:54:29:304,-0.09,1.12,0.30,0.26,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.05
2021.4.5 14:54:29:316,-0.09,1.12,0.30,0.26,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.05
2021.4.5 14:54:29:330,-0.09,1.12,0.30,0.26,1.13,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.05
2021.4.5 14:54:29:346,-0.09,1.12,0.30,0.26,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.09,0.11,1.53,-0.05
2021.4.5 14:54:29:361,-0.09,1.13,0.30,0.26,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.10,0.11,1.53,-0.05
2021.4.5 14:54:29:373,-0.09,1.13,0.30,0.26,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.10,0.11,1.53,-0.05
2021.4.5 14:54:29:386,-0.09,1.13,0.30,0.26,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.10,0.11,1.53,-0.06
2021.4.5 14:54:29:395,-0.09,1.13,0.30,0.26,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.10,0.11,1.53,-0.06
2021.4.5 14:54:29:410,-0.09,1.13,0.30,0.26,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.10,0.11,1.53,-0.06
2021.4.5 14:54:29:432,-0.09,1.13,0.30,0.26,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.10,0.11,1.53,-0.06
2021.4.5 14:54:29:457,-0.09,1.13,0.29,0.26,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.10,0.11,1.54,-0.06
2021.4.5 14:54:29:476,-0.09,1.13,0.29,0.26,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.10,0.11,1.54,-0.06
2021.4.5 14:54:29:501,-0.09,1.14,0.29,0.26,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.10,0.11,1.53,-0.06
2021.4.5 14:54:29:526,-0.09,1.14,0.29,0.26,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.10,0.11,1.53,-0.06
2021.4.5 14:54:29:543,-0.09,1.14,0.29,0.26,1.14,0.27,-0.01,0.19,-0.08,0.18,0.20,-0.10,0.11,1.53,-0.06
