time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.11 19:06:29:995,0.08,1.17,0.09,0.27,1.29,0.04,0.01,0.23,-0.11,0.22,0.19,-0.40,0.16,1.68,-0.19,-0.06,0.01,0.02,-0.03,0.02,0.03
2021.4.11 19:06:30:156,0.07,1.17,0.09,0.26,1.29,0.04,0.01,0.23,-0.11,0.21,0.19,-0.40,0.16,1.68,-0.18,-0.01,0.01,0.02,0.01,0.00,0.02
2021.4.11 19:06:30:171,0.07,1.17,0.09,0.26,1.29,0.04,0.01,0.23,-0.11,0.21,0.19,-0.40,0.16,1.68,-0.18,-0.01,0.01,0.02,0.02,0.00,0.02
2021.4.11 19:06:30:196,0.07,1.17,0.09,0.26,1.29,0.04,0.01,0.23,-0.11,0.21,0.19,-0.40,0.16,1.68,-0.18,0.00,0.01,0.02,0.03,-0.01,0.02
2021.4.11 19:06:30:214,0.07,1.17,0.09,0.26,1.29,0.04,0.01,0.23,-0.11,0.21,0.19,-0.40,0.16,1.68,-0.18,0.00,0.01,0.02,0.02,-0.02,0.02
2021.4.11 19:06:30:221,0.07,1.17,0.09,0.26,1.29,0.04,0.01,0.23,-0.11,0.21,0.19,-0.40,0.16,1.68,-0.18,0.01,0.01,0.02,0.02,-0.03,0.02
2021.4.11 19:06:30:230,0.07,1.17,0.09,0.26,1.29,0.04,0.01,0.23,-0.11,0.21,0.19,-0.40,0.16,1.68,-0.18,0.01,0.01,0.02,0.02,-0.03,0.02
2021.4.11 19:06:30:238,0.07,1.17,0.09,0.26,1.29,0.04,0.01,0.23,-0.11,0.21,0.19,-0.40,0.16,1.68,-0.18,0.01,0.01,0.02,0.01,-0.04,0.02
2021.4.11 19:06:30:247,0.07,1.17,0.09,0.26,1.29,0.04,0.01,0.23,-0.11,0.21,0.19,-0.40,0.16,1.68,-0.18,0.01,0.01,0.02,0.01,-0.04,0.02
2021.4.11 19:06:30:255,0.07,1.17,0.09,0.26,1.29,0.04,0.01,0.23,-0.11,0.21,0.19,-0.40,0.16,1.68,-0.18,0.01,0.01,0.02,0.01,-0.04,0.02
2021.4.11 19:06:30:276,0.07,1.17,0.09,0.26,1.29,0.04,0.01,0.23,-0.11,0.21,0.19,-0.40,0.16,1.68,-0.18,0.02,0.01,0.01,0.02,-0.05,0.02
2021.4.11 19:06:30:298,0.07,1.17,0.09,0.26,1.29,0.04,0.01,0.23,-0.11,0.21,0.19,-0.40,0.16,1.68,-0.18,0.02,0.01,0.01,0.02,-0.06,0.01
2021.4.11 19:06:30:321,0.07,1.17,0.09,0.26,1.28,0.04,0.01,0.23,-0.11,0.21,0.19,-0.40,0.16,1.68,-0.18,0.02,0.01,0.01,0.02,-0.06,0.01
