time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.10 20:07:28:718,0.32,0.66,-0.58,0.60,1.05,-0.49,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,-0.01,0.00,0.00,0.04,-0.06,0.00
2021.4.10 20:07:28:876,0.32,0.66,-0.58,0.60,1.04,-0.49,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.00,0.00,-0.01,-0.07,0.01,-0.04
2021.4.10 20:07:28:891,0.32,0.66,-0.58,0.60,1.04,-0.49,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.00,0.00,-0.01,-0.07,0.02,-0.05
2021.4.10 20:07:28:924,0.32,0.66,-0.58,0.59,1.04,-0.49,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.00,0.00,0.00,-0.07,0.01,-0.04
2021.4.10 20:07:28:936,0.32,0.66,-0.58,0.59,1.04,-0.49,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,-0.01,0.00,0.00,-0.07,0.01,-0.03
2021.4.10 20:07:28:945,0.32,0.66,-0.58,0.59,1.04,-0.49,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,-0.01,0.00,0.00,-0.06,0.02,-0.03
2021.4.10 20:07:28:954,0.32,0.66,-0.58,0.59,1.04,-0.49,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,-0.01,0.00,0.01,-0.05,0.02,-0.03
2021.4.10 20:07:28:963,0.32,0.66,-0.58,0.59,1.04,-0.49,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,-0.01,0.00,0.01,-0.04,0.02,-0.03
2021.4.10 20:07:28:972,0.32,0.66,-0.58,0.59,1.05,-0.49,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,-0.01,0.01,0.01,-0.04,0.02,-0.03
2021.4.10 20:07:28:980,0.32,0.66,-0.58,0.59,1.05,-0.49,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,-0.01,0.01,0.01,-0.03,0.02,-0.02
2021.4.10 20:07:29:08,0.32,0.66,-0.58,0.59,1.05,-0.49,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,-0.02,0.01,0.01,-0.02,0.00,-0.01
2021.4.10 20:07:29:24,0.32,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,-0.01,0.01,0.01,-0.03,-0.01,-0.01
2021.4.10 20:07:29:47,0.32,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,-0.01,0.01,0.01,-0.03,-0.01,0.00
2021.4.10 20:07:29:75,0.32,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.00,0.01,0.01,-0.04,0.00,-0.01
2021.4.10 20:07:29:94,0.32,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.00,0.01,0.00,-0.03,0.00,-0.01
2021.4.10 20:07:29:113,0.32,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.01,0.00,0.00,-0.01,0.01,0.00
2021.4.10 20:07:29:136,0.32,0.66,-0.58,0.59,1.05,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.01,0.00,0.00,0.00,0.01,0.00
2021.4.10 20:07:29:158,0.32,0.66,-0.58,0.59,1.05,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.01,0.00,0.00,0.00,0.01,0.00
2021.4.10 20:07:29:183,0.32,0.66,-0.58,0.59,1.05,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.00,0.00,0.00,0.00,-0.01,0.00
2021.4.10 20:07:29:203,0.32,0.66,-0.58,0.59,1.05,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.00,0.00,0.00,0.00,-0.01,0.00
2021.4.10 20:07:29:230,0.32,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.00,0.00,0.00,0.01,-0.01,0.00
2021.4.10 20:07:29:247,0.32,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.00,0.00,-0.01,0.01,-0.01,0.00
2021.4.10 20:07:29:272,0.32,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.01,0.00,-0.01,0.02,-0.02,-0.01
2021.4.10 20:07:29:293,0.32,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.01,0.00,-0.01,0.01,-0.01,-0.01
2021.4.10 20:07:29:315,0.32,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.01,0.00,-0.01,-0.01,-0.02,-0.01
2021.4.10 20:07:29:337,0.32,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.00,-0.01,-0.01,-0.02,-0.02,-0.01
2021.4.10 20:07:29:360,0.32,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.00,-0.01,-0.01,-0.02,-0.02,-0.01
2021.4.10 20:07:29:390,0.32,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.00,-0.01,-0.01,-0.01,-0.02,-0.01
2021.4.10 20:07:29:404,0.32,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.00,-0.01,-0.01,0.00,-0.02,-0.01
2021.4.10 20:07:29:426,0.32,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.00,-0.01,-0.01,0.00,-0.01,-0.01
2021.4.10 20:07:29:449,0.32,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.01,-0.01,-0.01,0.00,-0.01,0.00
2021.4.10 20:07:29:472,0.32,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.01,-0.01,-0.01,0.01,-0.01,0.00
2021.4.10 20:07:29:493,0.32,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.01,0.00,-0.01,0.01,-0.02,0.01
2021.4.10 20:07:29:504,0.32,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.01,0.00,-0.01,0.01,-0.02,0.01
2021.4.10 20:07:29:515,0.32,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.01,0.00,0.00,0.01,-0.03,0.01
2021.4.10 20:07:29:532,0.32,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.02,0.00,0.00,0.02,-0.03,0.01
2021.4.10 20:07:29:540,0.32,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.02,0.00,0.00,0.02,-0.03,0.01
2021.4.10 20:07:29:550,0.32,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.02,0.00,0.00,0.02,-0.04,0.02
2021.4.10 20:07:29:561,0.32,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.02,0.00,0.00,0.02,-0.04,0.02
2021.4.10 20:07:29:575,0.33,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.01,0.00,0.00,0.02,-0.05,0.03
2021.4.10 20:07:29:583,0.33,0.66,-0.58,0.59,1.04,-0.50,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.01,-0.01,0.00,0.01,-0.07,0.03
2021.4.10 20:07:29:594,0.33,0.66,-0.58,0.59,1.04,-0.49,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.01,-0.01,0.00,0.01,-0.08,0.03
2021.4.10 20:07:29:605,0.33,0.66,-0.58,0.59,1.04,-0.49,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.56,-0.72,0.01,-0.01,0.00,0.00,-0.09,0.04
2021.4.10 20:07:29:616,0.33,0.66,-0.58,0.59,1.03,-0.49,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.55,-0.72,0.01,-0.01,-0.01,-0.01,-0.10,0.04
2021.4.10 20:07:29:627,0.33,0.66,-0.58,0.59,1.03,-0.49,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.55,-0.72,0.01,-0.02,-0.01,-0.02,-0.11,0.05
2021.4.10 20:07:29:641,0.33,0.66,-0.58,0.59,1.03,-0.49,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.55,-0.71,0.01,-0.02,-0.02,-0.03,-0.11,0.05
2021.4.10 20:07:29:650,0.33,0.66,-0.58,0.59,1.03,-0.49,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.55,-0.71,0.01,-0.02,-0.02,-0.03,-0.11,0.05
2021.4.10 20:07:29:662,0.33,0.66,-0.59,0.59,1.03,-0.49,0.39,0.22,-0.72,0.60,0.20,-0.80,0.49,1.55,-0.71,0.02,-0.02,-0.02,-0.03,-0.09,0.05
