time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.11 19:02:52:664,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.19,1.68,-0.23,-0.01,0.00,0.01,-0.01,-0.01,0.01
2021.4.11 19:02:52:813,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.19,1.68,-0.23,-0.01,0.00,0.00,-0.02,0.00,0.00
2021.4.11 19:02:52:856,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,0.00,0.00,0.00,-0.02,0.00,0.01
2021.4.11 19:02:52:869,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,0.00,0.00,0.00,-0.02,0.00,0.01
2021.4.11 19:02:52:883,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,0.00,0.00,0.00,-0.02,0.01,0.00
2021.4.11 19:02:52:893,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,0.00,0.00,0.00,-0.02,0.00,0.01
2021.4.11 19:02:52:903,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,0.00,0.00,0.00,-0.02,0.00,0.01
2021.4.11 19:02:52:912,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,0.00,0.00,0.00,-0.01,0.01,0.00
2021.4.11 19:02:52:923,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,0.00,0.00,0.00,-0.01,0.01,0.00
2021.4.11 19:02:52:939,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,0.00,0.00,0.00,-0.01,0.00,0.00
2021.4.11 19:02:52:953,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,0.00,0.00,0.00,-0.01,0.00,0.01
2021.4.11 19:02:52:962,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,0.00,0.00,0.00,0.00,0.00,0.01
2021.4.11 19:02:52:979,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,0.00,0.00,0.00,0.00,-0.01,0.01
2021.4.11 19:02:53:03,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,-0.01,0.00,0.00,0.01,-0.01,0.01
2021.4.11 19:02:53:24,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,-0.01,0.00,0.00,0.01,-0.01,0.01
2021.4.11 19:02:53:47,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,-0.01,0.00,0.00,0.01,-0.01,0.01
2021.4.11 19:02:53:68,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,-0.01,0.00,0.00,0.01,-0.01,0.01
2021.4.11 19:02:53:90,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,-0.01,0.00,0.00,0.01,0.00,0.00
2021.4.11 19:02:53:113,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,-0.01,0.00,0.00,0.01,0.00,0.00
2021.4.11 19:02:53:135,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,0.00,0.00,0.00,0.00,0.00,0.00
2021.4.11 19:02:53:157,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,0.00,0.00,0.00,0.00,0.01,0.00
2021.4.11 19:02:53:180,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,0.00,0.00,0.00,0.00,0.01,0.00
2021.4.11 19:02:53:202,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,0.00,0.00,0.00,0.00,0.00,0.00
2021.4.11 19:02:53:225,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,0.00,0.00,0.00,0.00,0.00,0.00
2021.4.11 19:02:53:247,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,0.00,0.01,-0.01,0.00,0.00,0.00
2021.4.11 19:02:53:269,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,0.00,0.01,0.00,0.00,0.00,0.00
2021.4.11 19:02:53:293,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,0.00,0.00,0.00,0.01,0.00,0.00
2021.4.11 19:02:53:316,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,0.00,0.00,0.00,0.01,0.00,0.00
2021.4.11 19:02:53:336,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,0.00,0.00,0.00,0.01,0.01,0.00
2021.4.11 19:02:53:358,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,0.00,0.00,0.00,0.01,0.01,0.00
2021.4.11 19:02:53:381,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,0.00,0.00,0.00,0.01,0.01,0.00
2021.4.11 19:02:53:404,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,0.00,0.00,0.00,0.01,0.00,0.00
2021.4.11 19:02:53:426,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,0.00,0.00,0.00,0.01,0.00,0.00
2021.4.11 19:02:53:448,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,0.00,0.00,0.00,0.00,0.00,0.00
2021.4.11 19:02:53:459,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,0.00,0.00,0.00,0.00,0.00,0.00
2021.4.11 19:02:53:471,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,0.00,0.00,-0.01,0.00,-0.01,0.00
2021.4.11 19:02:53:481,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,0.00,0.00,-0.01,0.00,-0.01,0.00
2021.4.11 19:02:53:493,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,0.00,0.00,0.00,0.00,-0.01,0.00
2021.4.11 19:02:53:507,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,0.00,0.00,0.00,0.00,-0.01,0.00
2021.4.11 19:02:53:515,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.22,0.00,0.00,-0.01,0.00,-0.01,0.00
2021.4.11 19:02:53:526,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,0.00,0.00,-0.01,0.00,-0.01,0.00
2021.4.11 19:02:53:537,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,0.00,0.00,-0.01,0.00,-0.01,0.00
2021.4.11 19:02:53:548,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,0.00,0.00,-0.01,0.00,-0.01,0.01
2021.4.11 19:02:53:561,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,0.00,0.00,0.00,0.00,-0.01,0.01
2021.4.11 19:02:53:571,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,0.00,0.00,0.00,0.01,-0.01,0.01
2021.4.11 19:02:53:582,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,0.00,0.00,0.00,0.01,-0.01,0.01
2021.4.11 19:02:53:594,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,0.00,0.00,0.00,0.01,0.00,0.01
2021.4.11 19:02:53:605,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,-0.01,0.00,0.00,0.02,0.00,0.00
2021.4.11 19:02:53:615,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,-0.01,0.00,0.00,0.02,0.01,0.00
2021.4.11 19:02:53:627,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,-0.01,0.00,0.00,0.02,0.02,0.00
2021.4.11 19:02:53:638,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,-0.01,0.00,0.00,0.02,0.02,0.00
2021.4.11 19:02:53:650,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,-0.01,0.00,0.00,0.02,0.03,0.00
2021.4.11 19:02:53:661,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,-0.01,0.00,0.00,0.01,0.04,0.00
2021.4.11 19:02:53:671,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,-0.01,0.00,0.00,0.01,0.05,0.00
2021.4.11 19:02:53:682,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,-0.01,0.00,0.00,0.01,0.05,0.00
2021.4.11 19:02:53:694,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,-0.01,-0.01,0.00,0.01,0.06,-0.01
2021.4.11 19:02:53:705,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,-0.01,-0.01,0.00,0.00,0.08,-0.01
2021.4.11 19:02:53:716,0.14,1.27,-0.01,0.29,1.24,-0.07,0.06,0.22,-0.29,0.25,0.20,-0.37,0.18,1.68,-0.23,-0.01,-0.01,0.01,-0.01,0.09,-0.01
