time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.19 10:18:39:525,-0.26,1.06,0.37,0.00,1.15,0.49,-0.28,0.17,0.10,0.06,0.17,0.18,-0.11,1.50,0.22,0.00,0.00,-0.01,0.00,-0.05,-0.02
2021.4.19 10:18:39:672,-0.26,1.06,0.37,0.01,1.15,0.49,-0.28,0.17,0.10,0.06,0.17,0.18,-0.11,1.50,0.22,0.04,-0.01,-0.01,0.04,0.03,-0.03
2021.4.19 10:18:39:689,-0.26,1.06,0.37,0.01,1.15,0.49,-0.28,0.17,0.10,0.06,0.17,0.18,-0.11,1.50,0.22,0.05,-0.01,-0.01,0.05,0.03,-0.03
2021.4.19 10:18:39:706,-0.26,1.06,0.37,0.01,1.15,0.49,-0.28,0.17,0.10,0.06,0.17,0.18,-0.11,1.50,0.22,0.05,-0.01,-0.01,0.05,0.03,-0.03
2021.4.19 10:18:39:716,-0.26,1.06,0.37,0.01,1.15,0.49,-0.28,0.17,0.10,0.06,0.17,0.18,-0.11,1.50,0.22,0.05,-0.01,-0.01,0.05,0.03,-0.04
2021.4.19 10:18:39:724,-0.26,1.06,0.37,0.01,1.15,0.49,-0.28,0.17,0.10,0.06,0.17,0.18,-0.11,1.50,0.22,0.05,-0.01,-0.01,0.05,0.03,-0.04
2021.4.19 10:18:39:730,-0.26,1.06,0.37,0.01,1.15,0.49,-0.28,0.17,0.10,0.06,0.17,0.18,-0.11,1.50,0.22,0.05,-0.01,-0.01,0.05,0.03,-0.04
2021.4.19 10:18:39:735,-0.26,1.06,0.37,0.01,1.15,0.49,-0.28,0.17,0.10,0.06,0.17,0.18,-0.11,1.50,0.22,0.05,-0.01,-0.01,0.05,0.03,-0.03
2021.4.19 10:18:39:742,-0.26,1.06,0.37,0.01,1.15,0.49,-0.28,0.17,0.10,0.06,0.17,0.18,-0.11,1.50,0.22,0.05,-0.01,-0.01,0.05,0.02,-0.03
2021.4.19 10:18:39:752,-0.26,1.06,0.37,0.01,1.15,0.49,-0.28,0.17,0.10,0.06,0.17,0.18,-0.11,1.50,0.22,0.05,-0.01,-0.01,0.05,0.01,-0.03
2021.4.19 10:18:39:763,-0.25,1.06,0.37,0.01,1.15,0.49,-0.28,0.17,0.10,0.06,0.17,0.18,-0.11,1.50,0.22,0.05,-0.01,-0.01,0.05,0.01,-0.03
