time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z
2021.4.5 20:30:47:41,-0.04,1.21,0.34,0.20,1.18,0.47,-0.11,0.23,0.07,0.18,0.23,0.03,0.04,1.63,0.12
2021.4.5 20:30:47:51,-0.05,1.20,0.35,0.20,1.18,0.47,-0.11,0.23,0.07,0.18,0.23,0.03,0.04,1.63,0.12
2021.4.5 20:30:47:62,-0.05,1.20,0.35,0.20,1.18,0.47,-0.11,0.23,0.07,0.18,0.23,0.03,0.04,1.63,0.12
2021.4.5 20:30:47:72,-0.06,1.20,0.35,0.19,1.17,0.47,-0.11,0.23,0.07,0.18,0.23,0.03,0.04,1.63,0.12
2021.4.5 20:30:47:83,-0.06,1.20,0.35,0.19,1.17,0.47,-0.11,0.23,0.07,0.18,0.23,0.03,0.03,1.63,0.12
2021.4.5 20:30:47:98,-0.07,1.20,0.35,0.19,1.17,0.47,-0.11,0.23,0.07,0.18,0.23,0.03,0.03,1.63,0.12
2021.4.5 20:30:47:112,-0.08,1.20,0.35,0.19,1.17,0.47,-0.11,0.23,0.07,0.18,0.23,0.03,0.03,1.63,0.12
2021.4.5 20:30:47:121,-0.08,1.19,0.35,0.19,1.17,0.46,-0.11,0.23,0.07,0.18,0.23,0.04,0.03,1.63,0.12
2021.4.5 20:30:47:130,-0.09,1.19,0.36,0.19,1.16,0.46,-0.11,0.23,0.07,0.18,0.23,0.04,0.02,1.63,0.12
2021.4.5 20:30:47:140,-0.09,1.19,0.36,0.19,1.16,0.46,-0.11,0.23,0.07,0.17,0.23,0.04,0.02,1.63,0.12
2021.4.5 20:30:47:148,-0.10,1.19,0.36,0.19,1.16,0.46,-0.11,0.23,0.07,0.17,0.24,0.04,0.02,1.63,0.12
2021.4.5 20:30:47:159,-0.10,1.19,0.36,0.19,1.16,0.46,-0.11,0.23,0.07,0.17,0.24,0.04,0.02,1.63,0.12
2021.4.5 20:30:47:170,-0.11,1.19,0.36,0.18,1.16,0.46,-0.11,0.23,0.07,0.17,0.24,0.04,0.02,1.63,0.12
2021.4.5 20:30:47:182,-0.11,1.19,0.36,0.18,1.16,0.46,-0.11,0.23,0.07,0.17,0.24,0.04,0.02,1.63,0.12
2021.4.5 20:30:47:193,-0.12,1.19,0.36,0.18,1.16,0.45,-0.11,0.23,0.07,0.17,0.24,0.04,0.01,1.63,0.12
2021.4.5 20:30:47:206,-0.12,1.18,0.36,0.18,1.16,0.45,-0.11,0.23,0.07,0.17,0.24,0.04,0.01,1.63,0.12
2021.4.5 20:30:47:216,-0.13,1.18,0.36,0.18,1.16,0.45,-0.11,0.23,0.07,0.17,0.24,0.04,0.01,1.63,0.12
2021.4.5 20:30:47:226,-0.13,1.18,0.37,0.18,1.15,0.45,-0.11,0.23,0.07,0.17,0.24,0.04,0.01,1.63,0.12
2021.4.5 20:30:47:237,-0.14,1.18,0.37,0.18,1.15,0.45,-0.11,0.23,0.07,0.17,0.24,0.04,0.00,1.63,0.12
2021.4.5 20:30:47:248,-0.14,1.18,0.37,0.18,1.15,0.44,-0.12,0.23,0.07,0.17,0.24,0.04,0.00,1.63,0.12
2021.4.5 20:30:47:259,-0.15,1.17,0.37,0.18,1.15,0.44,-0.12,0.23,0.07,0.17,0.24,0.04,0.00,1.63,0.12
2021.4.5 20:30:47:272,-0.16,1.17,0.37,0.18,1.15,0.44,-0.12,0.23,0.07,0.17,0.24,0.04,0.00,1.63,0.12
2021.4.5 20:30:47:289,-0.16,1.17,0.37,0.18,1.15,0.44,-0.12,0.24,0.07,0.17,0.24,0.04,-0.01,1.63,0.12
2021.4.5 20:30:47:303,-0.17,1.17,0.38,0.18,1.15,0.43,-0.12,0.24,0.07,0.17,0.24,0.04,-0.01,1.63,0.12
2021.4.5 20:30:47:313,-0.17,1.16,0.38,0.18,1.15,0.43,-0.12,0.24,0.07,0.17,0.24,0.04,-0.01,1.63,0.12
2021.4.5 20:30:47:321,-0.18,1.16,0.38,0.18,1.15,0.43,-0.12,0.24,0.06,0.17,0.24,0.04,-0.01,1.63,0.12
2021.4.5 20:30:47:331,-0.18,1.16,0.38,0.18,1.15,0.43,-0.12,0.24,0.06,0.17,0.24,0.04,-0.02,1.63,0.12
2021.4.5 20:30:47:340,-0.19,1.16,0.38,0.18,1.15,0.43,-0.12,0.24,0.06,0.17,0.24,0.04,-0.02,1.63,0.12
2021.4.5 20:30:47:349,-0.20,1.16,0.38,0.18,1.15,0.42,-0.12,0.24,0.06,0.17,0.24,0.04,-0.02,1.63,0.12
2021.4.5 20:30:47:360,-0.20,1.16,0.39,0.19,1.16,0.42,-0.12,0.24,0.06,0.17,0.24,0.04,-0.02,1.63,0.12
2021.4.5 20:30:47:375,-0.21,1.16,0.39,0.19,1.16,0.42,-0.12,0.24,0.06,0.17,0.24,0.04,-0.03,1.63,0.12
2021.4.5 20:30:47:390,-0.22,1.17,0.40,0.19,1.17,0.41,-0.12,0.24,0.06,0.17,0.24,0.04,-0.03,1.63,0.12
2021.4.5 20:30:47:400,-0.23,1.17,0.40,0.19,1.17,0.41,-0.12,0.24,0.06,0.17,0.24,0.04,-0.03,1.63,0.12
2021.4.5 20:30:47:409,-0.23,1.17,0.40,0.20,1.18,0.40,-0.12,0.24,0.06,0.17,0.24,0.04,-0.03,1.63,0.13
2021.4.5 20:30:47:419,-0.24,1.18,0.40,0.20,1.19,0.40,-0.12,0.24,0.06,0.17,0.24,0.04,-0.03,1.63,0.13
2021.4.5 20:30:47:428,-0.25,1.19,0.40,0.20,1.20,0.40,-0.12,0.24,0.06,0.17,0.24,0.04,-0.04,1.63,0.13
2021.4.5 20:30:47:438,-0.25,1.20,0.40,0.20,1.20,0.39,-0.12,0.24,0.06,0.17,0.24,0.04,-0.04,1.63,0.13
2021.4.5 20:30:47:450,-0.26,1.21,0.40,0.21,1.21,0.38,-0.12,0.24,0.06,0.17,0.24,0.04,-0.04,1.63,0.13
2021.4.5 20:30:47:462,-0.27,1.22,0.39,0.21,1.22,0.38,-0.12,0.24,0.06,0.17,0.24,0.04,-0.04,1.63,0.13
2021.4.5 20:30:47:481,-0.28,1.24,0.39,0.21,1.24,0.37,-0.12,0.24,0.06,0.17,0.24,0.04,-0.05,1.63,0.13
2021.4.5 20:30:47:491,-0.29,1.25,0.38,0.21,1.24,0.37,-0.12,0.24,0.06,0.16,0.24,0.04,-0.05,1.63,0.13
2021.4.5 20:30:47:500,-0.29,1.25,0.38,0.21,1.25,0.37,-0.12,0.24,0.06,0.16,0.24,0.04,-0.05,1.63,0.13
2021.4.5 20:30:47:509,-0.29,1.26,0.38,0.22,1.25,0.37,-0.12,0.24,0.06,0.16,0.24,0.04,-0.05,1.63,0.13
2021.4.5 20:30:47:518,-0.29,1.26,0.38,0.22,1.25,0.37,-0.12,0.24,0.06,0.16,0.24,0.04,-0.05,1.63,0.13
2021.4.5 20:30:47:528,-0.30,1.27,0.37,0.22,1.26,0.37,-0.12,0.24,0.06,0.16,0.24,0.04,-0.05,1.63,0.13
2021.4.5 20:30:47:539,-0.30,1.27,0.37,0.22,1.26,0.37,-0.13,0.24,0.06,0.16,0.24,0.04,-0.06,1.63,0.13
2021.4.5 20:30:47:550,-0.30,1.26,0.38,0.23,1.26,0.37,-0.13,0.24,0.06,0.16,0.24,0.04,-0.06,1.63,0.13
2021.4.5 20:30:47:562,-0.31,1.26,0.39,0.23,1.26,0.37,-0.13,0.24,0.06,0.16,0.24,0.04,-0.06,1.63,0.13
2021.4.5 20:30:47:582,-0.31,1.25,0.41,0.25,1.26,0.37,-0.13,0.24,0.06,0.16,0.24,0.04,-0.06,1.63,0.14
2021.4.5 20:30:47:591,-0.32,1.25,0.42,0.25,1.26,0.38,-0.13,0.24,0.06,0.16,0.24,0.04,-0.06,1.63,0.14
2021.4.5 20:30:47:600,-0.32,1.24,0.43,0.26,1.26,0.38,-0.13,0.24,0.06,0.16,0.24,0.04,-0.06,1.63,0.14
2021.4.5 20:30:47:609,-0.32,1.24,0.44,0.27,1.27,0.38,-0.13,0.24,0.06,0.16,0.24,0.04,-0.07,1.63,0.14
2021.4.5 20:30:47:618,-0.33,1.23,0.45,0.28,1.27,0.39,-0.13,0.24,0.06,0.16,0.24,0.04,-0.07,1.63,0.14
2021.4.5 20:30:47:629,-0.33,1.23,0.46,0.28,1.27,0.39,-0.13,0.24,0.06,0.16,0.24,0.04,-0.07,1.63,0.14
2021.4.5 20:30:47:639,-0.34,1.23,0.47,0.29,1.28,0.40,-0.13,0.24,0.06,0.16,0.24,0.04,-0.07,1.63,0.14
2021.4.5 20:30:47:655,-0.34,1.23,0.47,0.30,1.28,0.41,-0.13,0.24,0.06,0.16,0.24,0.04,-0.07,1.63,0.14
2021.4.5 20:30:47:676,-0.34,1.25,0.46,0.32,1.29,0.42,-0.13,0.24,0.06,0.17,0.25,0.04,-0.07,1.63,0.14
2021.4.5 20:30:47:686,-0.34,1.26,0.46,0.32,1.29,0.42,-0.13,0.24,0.06,0.17,0.25,0.04,-0.07,1.63,0.14
2021.4.5 20:30:47:698,-0.34,1.27,0.46,0.33,1.30,0.43,-0.13,0.24,0.06,0.17,0.25,0.05,-0.07,1.63,0.14
2021.4.5 20:30:47:710,-0.34,1.28,0.45,0.33,1.30,0.43,-0.13,0.24,0.06,0.17,0.25,0.05,-0.07,1.63,0.14
2021.4.5 20:30:47:725,-0.34,1.29,0.44,0.33,1.31,0.43,-0.13,0.24,0.06,0.17,0.25,0.05,-0.07,1.63,0.14
2021.4.5 20:30:47:736,-0.33,1.30,0.44,0.33,1.32,0.43,-0.13,0.24,0.06,0.17,0.25,0.05,-0.07,1.62,0.14
2021.4.5 20:30:47:746,-0.33,1.31,0.44,0.34,1.32,0.43,-0.13,0.24,0.06,0.17,0.25,0.05,-0.07,1.62,0.14
2021.4.5 20:30:47:761,-0.33,1.31,0.43,0.34,1.33,0.43,-0.13,0.24,0.06,0.17,0.25,0.05,-0.07,1.62,0.14
2021.4.5 20:30:47:778,-0.33,1.31,0.43,0.34,1.33,0.44,-0.13,0.24,0.06,0.17,0.25,0.05,-0.07,1.62,0.14
2021.4.5 20:30:47:788,-0.33,1.31,0.44,0.35,1.33,0.44,-0.13,0.24,0.06,0.17,0.25,0.05,-0.07,1.62,0.14
2021.4.5 20:30:47:798,-0.33,1.31,0.44,0.35,1.33,0.44,-0.13,0.24,0.06,0.17,0.25,0.05,-0.07,1.62,0.14
2021.4.5 20:30:47:808,-0.33,1.30,0.45,0.35,1.33,0.45,-0.13,0.24,0.06,0.17,0.25,0.05,-0.07,1.62,0.14
2021.4.5 20:30:47:817,-0.33,1.30,0.46,0.35,1.33,0.45,-0.13,0.24,0.06,0.17,0.25,0.05,-0.07,1.62,0.14
2021.4.5 20:30:47:830,-0.33,1.28,0.48,0.35,1.32,0.46,-0.13,0.24,0.05,0.17,0.25,0.05,-0.07,1.62,0.14
2021.4.5 20:30:47:857,-0.33,1.25,0.51,0.35,1.30,0.47,-0.13,0.24,0.05,0.17,0.25,0.05,-0.07,1.62,0.14
2021.4.5 20:30:47:874,-0.32,1.22,0.52,0.35,1.28,0.48,-0.13,0.24,0.05,0.17,0.25,0.05,-0.07,1.63,0.14
2021.4.5 20:30:47:897,-0.31,1.20,0.53,0.35,1.25,0.49,-0.13,0.24,0.05,0.17,0.24,0.05,-0.06,1.63,0.14
2021.4.5 20:30:47:918,-0.31,1.20,0.52,0.35,1.23,0.49,-0.13,0.24,0.05,0.17,0.24,0.05,-0.06,1.63,0.14
2021.4.5 20:30:47:944,-0.30,1.20,0.51,0.34,1.21,0.48,-0.13,0.24,0.05,0.17,0.24,0.05,-0.06,1.63,0.14
2021.4.5 20:30:47:964,-0.29,1.20,0.50,0.34,1.20,0.48,-0.13,0.24,0.05,0.17,0.24,0.05,-0.06,1.63,0.14
2021.4.5 20:30:47:986,-0.28,1.19,0.49,0.33,1.19,0.48,-0.13,0.24,0.05,0.17,0.24,0.04,-0.05,1.62,0.14
2021.4.5 20:30:48:08,-0.27,1.18,0.49,0.33,1.18,0.47,-0.13,0.24,0.05,0.17,0.24,0.04,-0.05,1.62,0.13
2021.4.5 20:30:48:31,-0.27,1.17,0.49,0.33,1.18,0.47,-0.12,0.24,0.05,0.17,0.24,0.04,-0.05,1.62,0.13
2021.4.5 20:30:48:53,-0.26,1.16,0.48,0.33,1.17,0.46,-0.12,0.24,0.05,0.17,0.24,0.04,-0.04,1.62,0.13
2021.4.5 20:30:48:75,-0.25,1.14,0.48,0.33,1.16,0.46,-0.12,0.24,0.06,0.17,0.24,0.04,-0.04,1.62,0.13
2021.4.5 20:30:48:97,-0.24,1.13,0.48,0.33,1.14,0.46,-0.12,0.24,0.06,0.17,0.24,0.04,-0.03,1.62,0.13
2021.4.5 20:30:48:122,-0.23,1.13,0.48,0.33,1.13,0.46,-0.12,0.24,0.06,0.17,0.24,0.04,-0.03,1.63,0.13
2021.4.5 20:30:48:142,-0.22,1.12,0.47,0.33,1.11,0.45,-0.12,0.24,0.06,0.17,0.24,0.04,-0.02,1.63,0.13
2021.4.5 20:30:48:165,-0.21,1.13,0.47,0.33,1.10,0.45,-0.12,0.24,0.06,0.17,0.24,0.04,-0.02,1.63,0.14
2021.4.5 20:30:48:186,-0.21,1.13,0.46,0.33,1.10,0.45,-0.12,0.24,0.06,0.18,0.24,0.04,-0.01,1.63,0.14
2021.4.5 20:30:48:211,-0.20,1.14,0.46,0.33,1.09,0.44,-0.12,0.24,0.06,0.18,0.24,0.04,0.00,1.63,0.14
2021.4.5 20:30:48:236,-0.19,1.14,0.45,0.33,1.10,0.44,-0.12,0.24,0.06,0.18,0.24,0.04,0.00,1.62,0.14
2021.4.5 20:30:48:253,-0.18,1.13,0.44,0.33,1.10,0.43,-0.12,0.24,0.06,0.18,0.24,0.04,0.01,1.62,0.14
2021.4.5 20:30:48:277,-0.18,1.12,0.44,0.33,1.09,0.43,-0.11,0.24,0.06,0.18,0.24,0.04,0.01,1.62,0.14
2021.4.5 20:30:48:300,-0.17,1.09,0.45,0.33,1.08,0.43,-0.11,0.24,0.06,0.18,0.24,0.04,0.02,1.62,0.14
2021.4.5 20:30:48:321,-0.17,1.06,0.45,0.34,1.06,0.43,-0.11,0.24,0.06,0.18,0.24,0.04,0.03,1.62,0.14
2021.4.5 20:30:48:336,-0.16,1.04,0.45,0.34,1.05,0.43,-0.11,0.24,0.06,0.18,0.24,0.04,0.03,1.63,0.15
2021.4.5 20:30:48:345,-0.16,1.03,0.45,0.34,1.04,0.43,-0.11,0.24,0.06,0.18,0.23,0.04,0.04,1.63,0.15
2021.4.5 20:30:48:354,-0.16,1.02,0.45,0.35,1.03,0.43,-0.11,0.24,0.06,0.18,0.23,0.04,0.04,1.63,0.15
2021.4.5 20:30:48:366,-0.15,1.01,0.44,0.35,1.02,0.43,-0.11,0.24,0.06,0.18,0.23,0.04,0.04,1.63,0.15
2021.4.5 20:30:48:376,-0.15,1.01,0.44,0.35,1.01,0.43,-0.11,0.24,0.06,0.18,0.23,0.04,0.05,1.63,0.15
2021.4.5 20:30:48:392,-0.15,1.01,0.44,0.35,1.00,0.43,-0.11,0.24,0.06,0.18,0.23,0.04,0.05,1.63,0.15
2021.4.5 20:30:48:402,-0.14,1.01,0.44,0.35,0.99,0.43,-0.11,0.24,0.06,0.18,0.23,0.04,0.05,1.63,0.15
2021.4.5 20:30:48:412,-0.14,1.02,0.43,0.35,0.99,0.43,-0.11,0.24,0.06,0.18,0.23,0.04,0.06,1.63,0.15
2021.4.5 20:30:48:428,-0.14,1.02,0.43,0.35,0.99,0.43,-0.11,0.24,0.07,0.18,0.23,0.04,0.06,1.63,0.15
2021.4.5 20:30:48:437,-0.13,1.02,0.43,0.35,0.99,0.43,-0.11,0.24,0.07,0.18,0.23,0.04,0.06,1.62,0.16
2021.4.5 20:30:48:447,-0.13,1.02,0.43,0.35,1.00,0.42,-0.11,0.24,0.07,0.18,0.23,0.04,0.07,1.62,0.15
2021.4.5 20:30:48:454,-0.13,1.03,0.42,0.35,1.00,0.42,-0.11,0.24,0.07,0.18,0.23,0.04,0.07,1.62,0.15
2021.4.5 20:30:48:467,-0.12,1.03,0.42,0.35,1.00,0.42,-0.11,0.24,0.07,0.19,0.24,0.04,0.07,1.62,0.15
2021.4.5 20:30:48:477,-0.12,1.03,0.42,0.35,1.01,0.42,-0.11,0.24,0.07,0.19,0.24,0.04,0.08,1.62,0.15
2021.4.5 20:30:48:492,-0.12,1.03,0.42,0.35,1.01,0.42,-0.11,0.24,0.07,0.19,0.24,0.04,0.08,1.61,0.15
2021.4.5 20:30:48:502,-0.12,1.03,0.42,0.35,1.02,0.42,-0.11,0.24,0.07,0.19,0.23,0.04,0.08,1.61,0.15
2021.4.5 20:30:48:512,-0.11,1.03,0.42,0.35,1.02,0.43,-0.11,0.24,0.07,0.19,0.23,0.04,0.09,1.61,0.15
2021.4.5 20:30:48:526,-0.11,1.02,0.42,0.36,1.02,0.43,-0.11,0.24,0.07,0.19,0.23,0.04,0.09,1.61,0.15
2021.4.5 20:30:48:535,-0.11,1.02,0.42,0.36,1.02,0.43,-0.11,0.24,0.07,0.19,0.23,0.04,0.09,1.61,0.15
2021.4.5 20:30:48:544,-0.11,1.02,0.42,0.36,1.02,0.43,-0.11,0.24,0.07,0.19,0.23,0.04,0.09,1.61,0.16
2021.4.5 20:30:48:556,-0.10,1.02,0.42,0.36,1.02,0.43,-0.11,0.24,0.07,0.19,0.23,0.04,0.10,1.61,0.16
2021.4.5 20:30:48:568,-0.10,1.02,0.42,0.36,1.02,0.44,-0.11,0.24,0.07,0.19,0.23,0.04,0.10,1.61,0.16
2021.4.5 20:30:48:581,-0.10,1.01,0.42,0.36,1.02,0.44,-0.11,0.24,0.07,0.19,0.23,0.04,0.10,1.61,0.16
2021.4.5 20:30:48:590,-0.09,1.01,0.42,0.36,1.02,0.44,-0.11,0.24,0.07,0.19,0.23,0.04,0.11,1.61,0.16
2021.4.5 20:30:48:600,-0.09,1.01,0.42,0.36,1.02,0.45,-0.11,0.24,0.07,0.19,0.23,0.04,0.11,1.61,0.16
2021.4.5 20:30:48:616,-0.09,1.00,0.43,0.35,1.02,0.45,-0.11,0.23,0.07,0.19,0.23,0.04,0.11,1.61,0.16
2021.4.5 20:30:48:626,-0.09,1.00,0.43,0.35,1.02,0.46,-0.11,0.23,0.07,0.19,0.23,0.04,0.11,1.61,0.16
2021.4.5 20:30:48:635,-0.09,1.00,0.43,0.35,1.03,0.46,-0.11,0.23,0.07,0.19,0.23,0.04,0.12,1.61,0.17
2021.4.5 20:30:48:646,-0.08,1.00,0.43,0.35,1.03,0.47,-0.11,0.23,0.07,0.19,0.23,0.04,0.12,1.61,0.17
2021.4.5 20:30:48:657,-0.08,0.99,0.44,0.35,1.03,0.47,-0.11,0.23,0.07,0.19,0.23,0.04,0.12,1.61,0.17
2021.4.5 20:30:48:672,-0.08,0.99,0.44,0.35,1.03,0.48,-0.11,0.23,0.07,0.19,0.23,0.04,0.12,1.61,0.17
2021.4.5 20:30:48:684,-0.08,0.99,0.44,0.35,1.03,0.48,-0.11,0.23,0.07,0.19,0.23,0.04,0.13,1.61,0.17
2021.4.5 20:30:48:695,-0.08,0.99,0.45,0.34,1.03,0.49,-0.11,0.23,0.07,0.19,0.23,0.04,0.13,1.61,0.17
2021.4.5 20:30:48:709,-0.08,0.99,0.45,0.34,1.03,0.49,-0.11,0.23,0.07,0.19,0.23,0.04,0.13,1.61,0.17
2021.4.5 20:30:48:718,-0.07,0.99,0.46,0.34,1.03,0.50,-0.11,0.23,0.07,0.19,0.23,0.04,0.13,1.61,0.17
2021.4.5 20:30:48:728,-0.07,0.99,0.46,0.34,1.03,0.50,-0.11,0.23,0.07,0.19,0.23,0.04,0.13,1.61,0.17
2021.4.5 20:30:48:737,-0.07,1.00,0.46,0.34,1.03,0.51,-0.11,0.23,0.07,0.19,0.23,0.04,0.13,1.61,0.17
2021.4.5 20:30:48:747,-0.07,1.00,0.47,0.33,1.04,0.51,-0.11,0.23,0.07,0.19,0.23,0.04,0.14,1.61,0.17
2021.4.5 20:30:48:761,-0.07,1.00,0.48,0.33,1.04,0.52,-0.11,0.23,0.08,0.20,0.23,0.04,0.14,1.61,0.17
2021.4.5 20:30:48:771,-0.07,1.00,0.48,0.33,1.04,0.53,-0.11,0.23,0.08,0.20,0.23,0.04,0.14,1.61,0.17
2021.4.5 20:30:48:781,-0.07,1.00,0.49,0.32,1.04,0.53,-0.10,0.23,0.08,0.20,0.23,0.04,0.14,1.61,0.17
2021.4.5 20:30:48:793,-0.07,1.01,0.49,0.32,1.04,0.54,-0.08,0.23,0.08,0.20,0.23,0.04,0.14,1.60,0.17
2021.4.5 20:30:48:809,-0.07,1.01,0.50,0.31,1.04,0.55,-0.10,0.23,0.08,0.20,0.23,0.04,0.14,1.60,0.17
2021.4.5 20:30:48:819,-0.07,1.01,0.51,0.31,1.04,0.55,-0.10,0.24,0.08,0.20,0.23,0.04,0.14,1.60,0.17
2021.4.5 20:30:48:828,-0.07,1.02,0.51,0.31,1.05,0.56,-0.10,0.24,0.08,0.20,0.23,0.04,0.14,1.60,0.17
2021.4.5 20:30:48:838,-0.07,1.02,0.52,0.30,1.05,0.56,-0.10,0.24,0.08,0.20,0.23,0.04,0.14,1.60,0.17
2021.4.5 20:30:48:850,-0.07,1.02,0.52,0.30,1.05,0.57,-0.10,0.24,0.08,0.20,0.23,0.04,0.14,1.59,0.17
2021.4.5 20:30:48:863,-0.07,1.03,0.53,0.29,1.05,0.57,-0.11,0.24,0.08,0.20,0.23,0.04,0.15,1.59,0.18
2021.4.5 20:30:48:873,-0.07,1.04,0.54,0.28,1.05,0.58,-0.11,0.24,0.08,0.20,0.23,0.04,0.15,1.59,0.18
2021.4.5 20:30:48:882,-0.07,1.04,0.54,0.28,1.06,0.58,-0.11,0.24,0.08,0.20,0.23,0.04,0.15,1.59,0.18
2021.4.5 20:30:48:894,-0.07,1.05,0.55,0.28,1.06,0.59,-0.11,0.24,0.08,0.20,0.23,0.04,0.15,1.59,0.18
2021.4.5 20:30:48:908,-0.07,1.05,0.56,0.27,1.07,0.59,-0.11,0.25,0.08,0.20,0.23,0.04,0.15,1.59,0.18
2021.4.5 20:30:48:917,-0.07,1.06,0.56,0.27,1.07,0.60,-0.11,0.25,0.08,0.20,0.23,0.04,0.15,1.59,0.18
2021.4.5 20:30:48:928,-0.07,1.07,0.57,0.26,1.07,0.60,-0.12,0.25,0.08,0.20,0.23,0.04,0.15,1.59,0.18
2021.4.5 20:30:48:940,-0.07,1.08,0.57,0.26,1.08,0.61,-0.12,0.25,0.08,0.20,0.23,0.04,0.15,1.58,0.18
2021.4.5 20:30:48:951,-0.07,1.08,0.58,0.26,1.08,0.61,-0.12,0.25,0.08,0.20,0.23,0.04,0.15,1.58,0.18
2021.4.5 20:30:48:960,-0.07,1.09,0.58,0.25,1.09,0.61,-0.13,0.25,0.08,0.20,0.23,0.04,0.14,1.58,0.17
2021.4.5 20:30:48:970,-0.07,1.10,0.59,0.25,1.09,0.62,-0.13,0.25,0.08,0.20,0.23,0.04,0.14,1.58,0.17
2021.4.5 20:30:48:983,-0.07,1.11,0.59,0.25,1.10,0.62,-0.14,0.25,0.08,0.20,0.23,0.04,0.14,1.58,0.17
2021.4.5 20:30:48:998,-0.07,1.12,0.60,0.25,1.11,0.63,-0.14,0.25,0.08,0.20,0.23,0.04,0.14,1.58,0.17
2021.4.5 20:30:49:07,-0.07,1.13,0.60,0.24,1.12,0.63,-0.15,0.25,0.08,0.20,0.23,0.04,0.14,1.58,0.17
2021.4.5 20:30:49:18,-0.07,1.13,0.60,0.24,1.12,0.63,-0.15,0.25,0.08,0.20,0.23,0.04,0.14,1.57,0.17
2021.4.5 20:30:49:27,-0.07,1.14,0.60,0.24,1.13,0.63,-0.15,0.25,0.08,0.20,0.23,0.04,0.14,1.57,0.17
2021.4.5 20:30:49:40,-0.07,1.15,0.61,0.24,1.14,0.64,-0.15,0.25,0.08,0.20,0.23,0.04,0.14,1.57,0.17
2021.4.5 20:30:49:51,-0.07,1.15,0.61,0.23,1.14,0.64,-0.15,0.25,0.07,0.20,0.23,0.04,0.13,1.57,0.17
2021.4.5 20:30:49:64,-0.07,1.16,0.61,0.23,1.15,0.64,-0.15,0.25,0.07,0.19,0.23,0.04,0.13,1.57,0.17
2021.4.5 20:30:49:78,-0.07,1.17,0.61,0.23,1.16,0.64,-0.15,0.25,0.07,0.19,0.23,0.04,0.13,1.57,0.17
2021.4.5 20:30:49:93,-0.07,1.17,0.62,0.23,1.16,0.65,-0.16,0.25,0.07,0.19,0.23,0.04,0.13,1.57,0.17
2021.4.5 20:30:49:102,-0.07,1.18,0.62,0.22,1.17,0.65,-0.16,0.25,0.07,0.19,0.23,0.04,0.13,1.57,0.17
