time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.12 11:52:10:254,-0.21,1.01,0.35,-0.01,1.03,0.36,-0.31,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,-0.02,0.00,0.00,0.01,-0.01,0.00
2021.4.12 11:52:10:401,-0.21,1.01,0.35,-0.01,1.03,0.36,-0.31,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,-0.02,0.00,0.00,-0.01,-0.03,0.00
2021.4.12 11:52:10:413,-0.21,1.01,0.35,-0.01,1.03,0.36,-0.31,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,-0.02,0.00,0.00,-0.01,-0.03,0.00
2021.4.12 11:52:10:436,-0.21,1.01,0.35,-0.01,1.03,0.36,-0.31,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,-0.01,0.00,-0.01,-0.01,-0.03,0.00
2021.4.12 11:52:10:451,-0.21,1.01,0.35,-0.01,1.03,0.36,-0.31,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,-0.01,0.00,-0.01,0.00,-0.03,0.00
2021.4.12 11:52:10:463,-0.21,1.01,0.35,-0.01,1.03,0.36,-0.31,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,-0.01,0.00,-0.01,0.00,-0.03,0.00
2021.4.12 11:52:10:471,-0.21,1.01,0.35,-0.01,1.03,0.36,-0.32,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,0.00,0.00,-0.01,0.00,-0.03,0.00
2021.4.12 11:52:10:477,-0.21,1.01,0.35,-0.01,1.03,0.36,-0.32,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,0.00,0.00,-0.01,0.00,-0.03,0.00
2021.4.12 11:52:10:485,-0.21,1.01,0.35,-0.01,1.03,0.36,-0.32,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,0.00,0.00,-0.01,0.00,-0.03,0.00
2021.4.12 11:52:10:493,-0.21,1.01,0.35,-0.01,1.03,0.36,-0.31,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,0.00,0.00,-0.01,0.00,-0.04,0.00
2021.4.12 11:52:10:504,-0.21,1.01,0.35,-0.01,1.03,0.36,-0.31,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,0.01,0.00,-0.01,0.00,-0.04,0.01
2021.4.12 11:52:10:515,-0.21,1.01,0.35,-0.01,1.03,0.36,-0.32,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,0.01,0.00,-0.01,0.00,-0.04,0.00
2021.4.12 11:52:10:526,-0.21,1.01,0.35,-0.01,1.03,0.36,-0.31,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,0.01,0.00,-0.01,0.00,-0.04,0.00
2021.4.12 11:52:10:538,-0.21,1.01,0.35,-0.01,1.03,0.36,-0.31,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,0.01,0.01,-0.01,-0.01,-0.03,0.00
2021.4.12 11:52:10:550,-0.21,1.01,0.35,-0.01,1.03,0.36,-0.31,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,0.01,0.01,-0.01,-0.01,-0.03,-0.01
2021.4.12 11:52:10:562,-0.21,1.02,0.35,-0.01,1.03,0.36,-0.31,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,0.02,0.01,-0.01,-0.01,-0.02,-0.01
2021.4.12 11:52:10:578,-0.21,1.02,0.35,-0.01,1.03,0.36,-0.32,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,0.02,0.01,-0.01,-0.01,-0.02,-0.01
2021.4.12 11:52:10:584,-0.21,1.02,0.35,-0.01,1.03,0.36,-0.32,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,0.02,0.01,-0.01,-0.01,-0.02,-0.01
2021.4.12 11:52:10:593,-0.21,1.02,0.35,-0.01,1.03,0.36,-0.31,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,0.02,0.01,-0.01,-0.01,-0.03,-0.01
2021.4.12 11:52:10:605,-0.21,1.02,0.35,-0.01,1.03,0.36,-0.32,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,0.02,0.01,-0.01,-0.01,-0.03,-0.01
2021.4.12 11:52:10:615,-0.21,1.02,0.35,-0.01,1.02,0.36,-0.32,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,0.02,0.01,-0.01,0.00,-0.05,-0.01
2021.4.12 11:52:10:627,-0.21,1.02,0.35,-0.01,1.02,0.36,-0.31,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,0.02,0.00,-0.01,0.00,-0.06,-0.01
2021.4.12 11:52:10:644,-0.21,1.02,0.35,-0.01,1.02,0.36,-0.31,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,0.02,0.00,-0.01,0.01,-0.08,-0.01
2021.4.12 11:52:10:652,-0.21,1.02,0.35,-0.01,1.02,0.36,-0.31,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,0.02,0.00,-0.01,0.01,-0.09,-0.01
2021.4.12 11:52:10:660,-0.21,1.02,0.35,-0.01,1.02,0.36,-0.31,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,0.02,-0.01,-0.01,0.01,-0.11,-0.01
2021.4.12 11:52:10:671,-0.21,1.02,0.35,-0.01,1.02,0.36,-0.31,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,0.02,-0.01,-0.01,0.01,-0.13,0.00
2021.4.12 11:52:10:683,-0.21,1.02,0.35,-0.01,1.02,0.36,-0.31,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,0.02,-0.01,-0.01,0.01,-0.15,0.00
2021.4.12 11:52:10:694,-0.21,1.02,0.35,-0.01,1.02,0.36,-0.31,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,0.02,-0.02,-0.01,0.02,-0.18,0.00
2021.4.12 11:52:10:705,-0.21,1.01,0.35,-0.01,1.01,0.36,-0.31,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,0.02,-0.02,-0.01,0.03,-0.21,-0.01
2021.4.12 11:52:10:716,-0.21,1.01,0.35,-0.01,1.01,0.36,-0.31,0.16,0.04,-0.02,0.17,0.03,-0.14,1.42,0.11,0.03,-0.03,-0.01,0.03,-0.23,-0.01
2021.4.12 11:52:10:727,-0.21,1.01,0.35,-0.01,1.01,0.36,-0.31,0.16,0.04,-0.01,0.17,0.03,-0.14,1.42,0.11,0.02,-0.03,-0.01,0.04,-0.25,-0.01
