time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.9 20:33:08:626,-0.16,0.81,0.12,0.25,1.00,0.24,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.04,1.67,0.11,-0.01,-0.02,-0.04,0.00,-0.01,-0.01
2021.4.9 20:33:08:782,-0.16,0.81,0.12,0.25,1.00,0.24,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.11,-0.02,0.00,-0.01,-0.01,0.01,-0.03
2021.4.9 20:33:08:804,-0.16,0.81,0.12,0.25,1.00,0.24,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.11,-0.02,0.00,-0.01,-0.02,0.01,-0.03
2021.4.9 20:33:08:820,-0.16,0.81,0.12,0.25,1.00,0.24,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.11,-0.02,0.00,-0.01,-0.03,0.00,-0.03
2021.4.9 20:33:08:834,-0.16,0.81,0.12,0.25,1.00,0.24,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.11,-0.02,0.00,-0.01,-0.03,0.00,-0.03
2021.4.9 20:33:08:842,-0.16,0.81,0.12,0.25,1.00,0.24,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.11,-0.02,0.00,-0.01,-0.03,-0.01,-0.02
2021.4.9 20:33:08:853,-0.17,0.81,0.12,0.25,1.00,0.24,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.11,-0.02,0.00,-0.01,-0.03,-0.01,-0.02
2021.4.9 20:33:08:862,-0.17,0.81,0.12,0.25,1.00,0.24,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.11,-0.01,0.00,-0.01,-0.03,-0.01,-0.02
2021.4.9 20:33:08:870,-0.17,0.81,0.12,0.25,1.00,0.24,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.11,-0.01,0.00,-0.01,-0.03,-0.01,-0.02
2021.4.9 20:33:08:878,-0.17,0.81,0.12,0.25,1.00,0.24,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.11,-0.01,0.00,-0.01,-0.03,-0.01,-0.02
2021.4.9 20:33:08:900,-0.17,0.81,0.12,0.25,1.00,0.24,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.11,0.00,0.00,-0.01,-0.02,-0.01,-0.02
2021.4.9 20:33:08:923,-0.17,0.81,0.12,0.25,1.00,0.24,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.11,0.00,0.00,-0.01,-0.01,-0.01,-0.02
2021.4.9 20:33:08:946,-0.17,0.81,0.12,0.25,1.00,0.24,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.11,0.01,0.00,-0.01,-0.02,-0.02,-0.02
2021.4.9 20:33:08:967,-0.16,0.81,0.12,0.25,1.00,0.24,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.11,0.01,0.00,-0.01,-0.02,-0.02,-0.02
2021.4.9 20:33:08:991,-0.16,0.81,0.12,0.25,1.00,0.24,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.11,0.01,0.00,-0.01,-0.02,-0.03,-0.02
2021.4.9 20:33:09:12,-0.16,0.81,0.12,0.25,1.00,0.24,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.11,0.00,0.00,-0.01,-0.01,-0.04,-0.02
2021.4.9 20:33:09:36,-0.16,0.81,0.12,0.25,1.00,0.24,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.11,0.00,0.00,0.00,-0.01,-0.06,-0.02
2021.4.9 20:33:09:56,-0.16,0.81,0.12,0.25,0.99,0.24,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.11,0.00,-0.01,0.00,-0.01,-0.10,-0.03
2021.4.9 20:33:09:79,-0.16,0.81,0.12,0.25,0.99,0.24,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.11,0.00,-0.01,0.00,0.00,-0.16,-0.03
2021.4.9 20:33:09:101,-0.16,0.81,0.12,0.25,0.99,0.23,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.11,0.00,-0.01,0.00,0.01,-0.21,-0.04
2021.4.9 20:33:09:124,-0.16,0.81,0.12,0.25,0.98,0.23,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.11,0.00,-0.01,0.00,0.03,-0.26,-0.08
2021.4.9 20:33:09:146,-0.16,0.80,0.11,0.25,0.98,0.23,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.11,0.01,-0.02,-0.01,0.04,-0.29,-0.12
2021.4.9 20:33:09:169,-0.16,0.80,0.11,0.25,0.97,0.23,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.11,0.01,-0.03,-0.01,0.02,-0.37,-0.13
2021.4.9 20:33:09:191,-0.16,0.80,0.11,0.25,0.96,0.23,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.11,-0.01,-0.05,-0.01,-0.02,-0.46,-0.14
2021.4.9 20:33:09:215,-0.17,0.80,0.11,0.25,0.95,0.22,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.10,-0.03,-0.06,0.00,-0.03,-0.56,-0.15
2021.4.9 20:33:09:236,-0.17,0.80,0.11,0.25,0.93,0.22,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.10,-0.03,-0.05,0.00,-0.01,-0.60,-0.17
2021.4.9 20:33:09:259,-0.17,0.80,0.11,0.25,0.92,0.21,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.10,-0.03,-0.05,-0.01,-0.01,-0.64,-0.24
2021.4.9 20:33:09:280,-0.17,0.80,0.11,0.25,0.90,0.21,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.10,-0.03,-0.08,0.00,0.00,-0.66,-0.27
2021.4.9 20:33:09:303,-0.17,0.80,0.11,0.25,0.89,0.20,-0.13,0.19,-0.06,0.20,0.19,-0.05,0.03,1.67,0.10,-0.02,-0.10,0.00,-0.02,-0.68,-0.30
