time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.7 14:36:16:511,-0.11,0.92,0.29,0.19,1.20,0.34,-0.09,0.16,0.07,0.29,0.15,0.02,0.11,1.55,0.13,0.01,0.01,0.02,0.02,0.05,-0.03
2021.4.7 14:36:16:663,-0.10,0.92,0.30,0.19,1.21,0.33,-0.09,0.16,0.07,0.29,0.15,0.02,0.11,1.55,0.13,0.03,0.00,0.03,0.03,0.02,-0.02
2021.4.7 14:36:16:676,-0.10,0.92,0.30,0.19,1.21,0.33,-0.09,0.16,0.07,0.29,0.15,0.02,0.11,1.55,0.13,0.04,0.01,0.03,0.02,0.02,-0.03
2021.4.7 14:36:16:699,-0.10,0.92,0.30,0.19,1.21,0.33,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.13,0.04,0.01,0.03,0.03,0.07,-0.05
2021.4.7 14:36:16:716,-0.10,0.92,0.30,0.19,1.21,0.33,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.03,0.01,0.03,0.04,0.10,-0.07
2021.4.7 14:36:16:724,-0.10,0.92,0.30,0.19,1.21,0.33,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.03,0.01,0.02,0.04,0.11,-0.08
2021.4.7 14:36:16:733,-0.10,0.92,0.30,0.19,1.21,0.33,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.03,0.01,0.02,0.05,0.11,-0.08
2021.4.7 14:36:16:743,-0.10,0.92,0.30,0.19,1.21,0.33,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.03,0.01,0.02,0.05,0.12,-0.07
2021.4.7 14:36:16:756,-0.10,0.92,0.30,0.19,1.21,0.33,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.03,0.01,0.02,0.06,0.12,-0.07
2021.4.7 14:36:16:765,-0.10,0.92,0.30,0.20,1.22,0.33,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.02,0.01,0.02,0.05,0.12,-0.07
2021.4.7 14:36:16:773,-0.10,0.92,0.30,0.20,1.22,0.33,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.02,0.01,0.02,0.05,0.11,-0.07
2021.4.7 14:36:16:782,-0.10,0.92,0.30,0.20,1.22,0.33,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.02,0.01,0.01,0.04,0.11,-0.07
2021.4.7 14:36:16:795,-0.10,0.92,0.30,0.20,1.22,0.33,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.02,0.00,0.01,0.04,0.11,-0.06
2021.4.7 14:36:16:804,-0.10,0.92,0.30,0.20,1.22,0.32,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.02,0.00,0.01,0.04,0.10,-0.05
2021.4.7 14:36:16:813,-0.10,0.92,0.30,0.20,1.22,0.32,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.02,0.00,0.01,0.04,0.10,-0.05
2021.4.7 14:36:16:820,-0.10,0.92,0.30,0.20,1.22,0.32,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.02,0.00,0.01,0.05,0.09,-0.05
2021.4.7 14:36:16:831,-0.10,0.92,0.30,0.20,1.22,0.32,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.02,0.00,0.01,0.07,0.09,-0.05
2021.4.7 14:36:16:853,-0.10,0.92,0.30,0.20,1.22,0.32,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.02,0.00,0.01,0.12,0.08,-0.05
2021.4.7 14:36:16:864,-0.10,0.92,0.30,0.20,1.22,0.32,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.02,0.00,0.01,0.12,0.08,-0.04
2021.4.7 14:36:16:872,-0.10,0.92,0.30,0.20,1.23,0.32,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.02,0.00,0.01,0.12,0.08,-0.04
2021.4.7 14:36:16:881,-0.10,0.92,0.30,0.20,1.23,0.32,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.02,0.00,0.01,0.12,0.07,-0.04
2021.4.7 14:36:16:893,-0.10,0.92,0.30,0.21,1.23,0.32,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.02,0.00,0.02,0.11,0.07,-0.04
2021.4.7 14:36:16:904,-0.10,0.92,0.30,0.21,1.23,0.32,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.02,0.00,0.02,0.11,0.07,-0.04
2021.4.7 14:36:16:913,-0.10,0.92,0.30,0.21,1.23,0.32,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.01,0.00,0.02,0.10,0.07,-0.03
2021.4.7 14:36:16:920,-0.10,0.92,0.30,0.21,1.23,0.32,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.01,0.01,0.02,0.10,0.06,-0.03
2021.4.7 14:36:16:933,-0.10,0.92,0.30,0.21,1.23,0.32,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.01,0.00,0.02,0.09,0.06,-0.03
2021.4.7 14:36:16:943,-0.10,0.92,0.30,0.21,1.23,0.32,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.01,0.00,0.02,0.08,0.04,-0.02
2021.4.7 14:36:16:954,-0.10,0.92,0.30,0.21,1.23,0.32,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.01,0.00,0.01,0.08,0.03,-0.01
2021.4.7 14:36:16:971,-0.10,0.92,0.30,0.21,1.23,0.32,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.01,0.00,0.01,0.08,0.00,0.02
2021.4.7 14:36:16:986,-0.10,0.92,0.30,0.21,1.23,0.32,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.01,0.01,0.01,0.09,-0.06,0.06
2021.4.7 14:36:17:00,-0.10,0.92,0.30,0.21,1.23,0.32,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.01,0.01,0.01,0.10,-0.09,0.09
2021.4.7 14:36:17:08,-0.10,0.92,0.30,0.22,1.23,0.32,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.01,0.01,0.01,0.10,-0.12,0.10
2021.4.7 14:36:17:17,-0.10,0.92,0.30,0.22,1.22,0.32,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.02,0.02,0.01,0.11,-0.15,0.12
2021.4.7 14:36:17:27,-0.10,0.92,0.30,0.22,1.22,0.32,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.55,0.14,0.02,0.02,0.01,0.13,-0.20,0.15
2021.4.7 14:36:17:40,-0.10,0.92,0.30,0.22,1.22,0.33,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.54,0.14,0.03,0.02,0.01,0.14,-0.25,0.17
2021.4.7 14:36:17:48,-0.10,0.92,0.30,0.22,1.22,0.33,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.54,0.14,0.03,0.02,0.02,0.14,-0.28,0.18
2021.4.7 14:36:17:56,-0.10,0.92,0.30,0.22,1.21,0.33,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.54,0.14,0.04,0.02,0.02,0.15,-0.31,0.20
2021.4.7 14:36:17:66,-0.09,0.92,0.30,0.22,1.21,0.33,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.54,0.14,0.04,0.02,0.02,0.16,-0.34,0.20
2021.4.7 14:36:17:82,-0.09,0.93,0.30,0.23,1.20,0.34,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.54,0.14,0.04,0.02,0.02,0.16,-0.42,0.22
2021.4.7 14:36:17:92,-0.09,0.93,0.30,0.23,1.20,0.34,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.54,0.14,0.04,0.02,0.02,0.16,-0.45,0.22
2021.4.7 14:36:17:101,-0.09,0.93,0.30,0.23,1.19,0.34,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.54,0.14,0.04,0.02,0.02,0.16,-0.48,0.22
2021.4.7 14:36:17:110,-0.09,0.93,0.30,0.23,1.19,0.34,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.54,0.14,0.03,0.02,0.02,0.15,-0.52,0.21
2021.4.7 14:36:17:128,-0.09,0.93,0.30,0.23,1.18,0.35,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.54,0.14,0.03,0.02,0.02,0.13,-0.57,0.20
2021.4.7 14:36:17:141,-0.09,0.93,0.30,0.23,1.17,0.35,-0.09,0.16,0.07,0.29,0.15,0.02,0.12,1.54,0.14,0.03,0.04,0.03,0.11,-0.61,0.18
