time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.20 16:35:33:433,-0.07,0.93,0.32,0.13,1.14,0.41,-0.19,0.12,0.10,0.09,0.12,0.02,0.02,1.54,0.12,-0.03,0.00,-0.02,0.00,-0.01,0.00
2021.4.20 16:35:33:587,-0.07,0.93,0.32,0.13,1.14,0.41,-0.19,0.12,0.10,0.09,0.12,0.02,0.02,1.55,0.11,-0.03,0.01,-0.01,-0.06,0.02,-0.02
2021.4.20 16:35:33:597,-0.07,0.93,0.32,0.13,1.14,0.41,-0.19,0.12,0.10,0.09,0.12,0.02,0.02,1.55,0.11,-0.03,0.01,-0.01,-0.06,0.02,-0.01
2021.4.20 16:35:33:610,-0.07,0.93,0.32,0.13,1.14,0.41,-0.19,0.12,0.10,0.09,0.12,0.02,0.02,1.55,0.11,-0.03,0.01,-0.01,-0.05,0.00,-0.01
2021.4.20 16:35:33:620,-0.07,0.93,0.32,0.13,1.14,0.41,-0.19,0.12,0.10,0.09,0.12,0.02,0.02,1.55,0.11,-0.03,0.01,-0.01,-0.03,0.00,-0.02
2021.4.20 16:35:33:628,-0.07,0.93,0.32,0.13,1.14,0.41,-0.19,0.12,0.10,0.09,0.12,0.02,0.02,1.55,0.11,-0.03,0.01,-0.01,-0.03,0.00,-0.02
2021.4.20 16:35:33:638,-0.08,0.93,0.32,0.13,1.14,0.41,-0.19,0.12,0.10,0.09,0.12,0.02,0.02,1.55,0.11,-0.02,0.01,-0.01,-0.02,-0.01,-0.02
2021.4.20 16:35:33:644,-0.08,0.93,0.32,0.13,1.14,0.41,-0.19,0.12,0.10,0.09,0.12,0.02,0.02,1.55,0.11,-0.02,0.01,-0.01,-0.02,-0.01,-0.02
2021.4.20 16:35:33:650,-0.08,0.93,0.32,0.13,1.14,0.41,-0.19,0.12,0.10,0.09,0.12,0.02,0.02,1.55,0.11,-0.02,0.01,-0.01,-0.02,-0.01,-0.02
2021.4.20 16:35:33:658,-0.08,0.94,0.32,0.13,1.14,0.41,-0.19,0.12,0.10,0.09,0.12,0.02,0.02,1.55,0.11,-0.02,0.01,-0.01,-0.03,-0.01,-0.02
