time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.12 11:18:00:744,0.04,1.00,0.19,0.26,1.16,0.33,-0.03,0.19,0.03,0.30,0.19,0.00,0.21,1.60,0.02,-0.07,-0.03,-0.01,0.04,0.07,0.03
2021.4.12 11:18:00:919,0.03,1.00,0.20,0.27,1.16,0.34,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.02,-0.04,-0.01,0.04,0.09,-0.19,0.05
2021.4.12 11:18:00:930,0.03,1.00,0.20,0.27,1.15,0.34,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.02,-0.04,-0.01,0.04,0.12,-0.23,0.05
2021.4.12 11:18:00:950,0.03,1.00,0.20,0.27,1.15,0.34,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.02,-0.03,0.00,0.04,0.16,-0.32,0.06
2021.4.12 11:18:00:964,0.03,1.00,0.20,0.27,1.14,0.34,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.02,-0.03,0.00,0.04,0.18,-0.35,0.06
2021.4.12 11:18:00:972,0.03,1.00,0.20,0.27,1.14,0.34,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.02,-0.03,0.00,0.05,0.19,-0.37,0.06
2021.4.12 11:18:00:982,0.03,1.00,0.20,0.28,1.13,0.34,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.02,-0.02,0.00,0.05,0.19,-0.38,0.06
2021.4.12 11:18:00:988,0.03,1.00,0.20,0.28,1.13,0.34,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.02,-0.02,0.00,0.05,0.19,-0.39,0.05
2021.4.12 11:18:00:994,0.03,1.00,0.20,0.28,1.13,0.34,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.02,-0.01,0.00,0.05,0.19,-0.39,0.05
2021.4.12 11:18:01:06,0.03,1.00,0.20,0.28,1.13,0.34,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.02,-0.01,0.00,0.05,0.20,-0.38,0.03
2021.4.12 11:18:01:17,0.03,1.00,0.20,0.28,1.12,0.34,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.02,-0.01,0.01,0.05,0.21,-0.37,0.02
2021.4.12 11:18:01:30,0.03,1.00,0.20,0.29,1.12,0.34,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.02,0.00,0.01,0.05,0.23,-0.37,0.01
2021.4.12 11:18:01:40,0.03,1.00,0.20,0.29,1.11,0.34,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.02,0.00,0.00,0.05,0.24,-0.36,0.00
2021.4.12 11:18:01:50,0.03,1.00,0.20,0.29,1.11,0.34,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.02,0.00,0.00,0.05,0.24,-0.36,-0.01
2021.4.12 11:18:01:62,0.03,1.00,0.20,0.29,1.11,0.34,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.02,0.00,0.00,0.05,0.23,-0.36,-0.02
2021.4.12 11:18:01:76,0.03,1.00,0.20,0.30,1.10,0.34,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.02,0.01,0.00,0.05,0.23,-0.37,-0.03
2021.4.12 11:18:01:84,0.03,1.00,0.20,0.30,1.10,0.34,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.02,0.01,0.00,0.05,0.22,-0.37,-0.03
2021.4.12 11:18:01:94,0.03,1.00,0.20,0.30,1.09,0.34,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.02,0.01,0.00,0.05,0.21,-0.40,-0.03
2021.4.12 11:18:01:107,0.03,1.00,0.21,0.30,1.09,0.34,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.02,0.02,-0.01,0.06,0.21,-0.42,-0.03
2021.4.12 11:18:01:117,0.03,1.00,0.21,0.31,1.08,0.34,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.02,0.02,-0.01,0.06,0.20,-0.47,-0.04
2021.4.12 11:18:01:128,0.03,1.00,0.21,0.31,1.08,0.34,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.02,0.02,-0.02,0.06,0.19,-0.55,-0.04
2021.4.12 11:18:01:139,0.03,1.00,0.21,0.31,1.07,0.34,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.03,0.02,-0.02,0.06,0.18,-0.59,-0.05
2021.4.12 11:18:01:150,0.03,1.00,0.21,0.31,1.06,0.34,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.03,0.02,-0.03,0.06,0.19,-0.68,-0.06
2021.4.12 11:18:01:165,0.03,1.00,0.21,0.31,1.05,0.34,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.03,0.02,-0.03,0.06,0.20,-0.75,-0.08
2021.4.12 11:18:01:172,0.03,1.00,0.21,0.32,1.05,0.33,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.03,0.02,-0.04,0.06,0.21,-0.81,-0.09
2021.4.12 11:18:01:184,0.03,1.00,0.21,0.32,1.03,0.33,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.03,0.02,-0.04,0.06,0.21,-0.90,-0.11
2021.4.12 11:18:01:198,0.03,1.00,0.21,0.32,1.02,0.33,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.03,0.02,-0.05,0.07,0.23,-0.97,-0.14
2021.4.12 11:18:01:207,0.03,1.00,0.21,0.32,1.01,0.33,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.03,0.02,-0.05,0.07,0.25,-1.02,-0.17
2021.4.12 11:18:01:217,0.03,1.00,0.21,0.33,1.00,0.33,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.03,0.03,-0.05,0.07,0.27,-1.08,-0.20
2021.4.12 11:18:01:228,0.04,1.00,0.21,0.33,0.99,0.33,-0.03,0.19,0.03,0.30,0.19,0.00,0.20,1.60,0.03,0.03,-0.06,0.07,0.29,-1.14,-0.24
