time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z
2021.4.5 14:48:32:228,-0.15,1.07,0.30,0.10,1.13,0.33,-0.11,0.15,0.03,0.16,0.15,0.10,0.00,1.54,0.08
2021.4.5 14:48:32:245,-0.15,1.08,0.31,0.10,1.13,0.33,-0.11,0.15,0.03,0.16,0.15,0.10,0.00,1.54,0.08
2021.4.5 14:48:32:268,-0.15,1.08,0.31,0.10,1.13,0.33,-0.11,0.15,0.03,0.16,0.15,0.10,0.00,1.54,0.08
2021.4.5 14:48:32:290,-0.14,1.09,0.31,0.10,1.13,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,0.00,1.54,0.08
2021.4.5 14:48:32:311,-0.14,1.09,0.31,0.10,1.13,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,0.00,1.54,0.08
2021.4.5 14:48:32:334,-0.14,1.10,0.31,0.10,1.13,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,0.00,1.54,0.08
2021.4.5 14:48:32:357,-0.14,1.10,0.31,0.10,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:32:375,-0.14,1.10,0.31,0.10,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:32:390,-0.14,1.10,0.31,0.10,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:32:399,-0.14,1.10,0.31,0.10,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:32:409,-0.14,1.10,0.31,0.10,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:32:418,-0.14,1.10,0.31,0.10,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.53,0.08
2021.4.5 14:48:32:429,-0.14,1.10,0.31,0.10,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.53,0.08
2021.4.5 14:48:32:439,-0.14,1.10,0.31,0.10,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.53,0.08
2021.4.5 14:48:32:449,-0.14,1.09,0.31,0.10,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.53,0.08
2021.4.5 14:48:32:461,-0.14,1.09,0.31,0.10,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.53,0.08
2021.4.5 14:48:32:473,-0.14,1.09,0.31,0.10,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.53,0.08
2021.4.5 14:48:32:487,-0.14,1.09,0.31,0.10,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.53,0.08
2021.4.5 14:48:32:498,-0.14,1.09,0.31,0.10,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.53,0.08
2021.4.5 14:48:32:508,-0.14,1.09,0.32,0.10,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.53,0.08
2021.4.5 14:48:32:522,-0.14,1.09,0.32,0.10,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.53,0.08
2021.4.5 14:48:32:531,-0.14,1.09,0.32,0.10,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.53,0.08
2021.4.5 14:48:32:541,-0.14,1.09,0.32,0.10,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.53,0.08
2021.4.5 14:48:32:550,-0.14,1.09,0.32,0.10,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.53,0.08
2021.4.5 14:48:32:573,-0.14,1.08,0.32,0.10,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:32:584,-0.14,1.08,0.32,0.10,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:32:593,-0.14,1.08,0.32,0.10,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:32:603,-0.14,1.08,0.32,0.10,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:32:612,-0.14,1.08,0.32,0.10,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:32:621,-0.14,1.07,0.32,0.10,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:32:631,-0.14,1.07,0.32,0.09,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:32:643,-0.14,1.07,0.32,0.09,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:32:664,-0.14,1.07,0.32,0.09,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:32:687,-0.14,1.07,0.32,0.09,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:32:698,-0.14,1.06,0.32,0.09,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:32:709,-0.14,1.06,0.32,0.09,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:32:719,-0.14,1.06,0.32,0.08,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:32:729,-0.14,1.06,0.32,0.08,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.07
2021.4.5 14:48:32:742,-0.14,1.06,0.32,0.08,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.07
2021.4.5 14:48:32:755,-0.14,1.06,0.32,0.08,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.07
2021.4.5 14:48:32:767,-0.14,1.06,0.32,0.08,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.07
2021.4.5 14:48:32:783,-0.14,1.06,0.32,0.07,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:32:794,-0.14,1.06,0.32,0.07,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:32:804,-0.13,1.06,0.32,0.07,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:32:821,-0.13,1.06,0.31,0.07,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:32:849,-0.13,1.06,0.31,0.07,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:32:861,-0.13,1.06,0.31,0.06,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:32:872,-0.13,1.06,0.31,0.06,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:32:882,-0.13,1.06,0.31,0.06,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:32:892,-0.13,1.06,0.31,0.06,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:32:902,-0.13,1.06,0.31,0.06,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:32:912,-0.13,1.06,0.31,0.06,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:32:924,-0.13,1.06,0.32,0.06,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:32:938,-0.13,1.06,0.32,0.06,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:32:963,-0.13,1.07,0.32,0.05,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:32:982,-0.12,1.07,0.32,0.05,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:33:13,-0.12,1.07,0.32,0.05,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:33:27,-0.12,1.07,0.32,0.05,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:33:50,-0.12,1.07,0.32,0.05,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:33:72,-0.12,1.07,0.32,0.05,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:33:93,-0.12,1.07,0.32,0.05,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:33:118,-0.12,1.07,0.32,0.05,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:33:139,-0.12,1.08,0.32,0.05,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:33:165,-0.12,1.08,0.32,0.05,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:33:185,-0.12,1.08,0.31,0.05,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:33:206,-0.11,1.08,0.31,0.05,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:33:227,-0.11,1.08,0.31,0.05,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:33:250,-0.11,1.08,0.31,0.05,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:33:272,-0.11,1.08,0.31,0.05,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:33:298,-0.11,1.08,0.31,0.05,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:33:322,-0.11,1.08,0.31,0.05,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:33:342,-0.11,1.08,0.31,0.05,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.07
2021.4.5 14:48:33:361,-0.11,1.08,0.31,0.05,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.08
2021.4.5 14:48:33:384,-0.11,1.08,0.31,0.05,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.08
2021.4.5 14:48:33:407,-0.11,1.08,0.31,0.05,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.08
2021.4.5 14:48:33:430,-0.11,1.08,0.31,0.06,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.08
2021.4.5 14:48:33:444,-0.11,1.08,0.31,0.06,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.08
2021.4.5 14:48:33:454,-0.11,1.08,0.31,0.06,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.08
2021.4.5 14:48:33:470,-0.11,1.08,0.31,0.06,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.08
2021.4.5 14:48:33:485,-0.10,1.08,0.31,0.06,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.08
2021.4.5 14:48:33:494,-0.10,1.08,0.31,0.06,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.08
2021.4.5 14:48:33:504,-0.10,1.08,0.31,0.06,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.08
2021.4.5 14:48:33:513,-0.10,1.08,0.31,0.06,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.08
2021.4.5 14:48:33:524,-0.10,1.08,0.31,0.06,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.08
2021.4.5 14:48:33:537,-0.10,1.08,0.31,0.06,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.08
2021.4.5 14:48:33:546,-0.10,1.08,0.31,0.06,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.02,1.54,0.08
2021.4.5 14:48:33:556,-0.10,1.08,0.31,0.06,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:33:565,-0.10,1.08,0.31,0.06,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:33:577,-0.10,1.07,0.32,0.06,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:33:590,-0.10,1.07,0.32,0.06,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:33:600,-0.10,1.07,0.32,0.06,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:33:609,-0.10,1.07,0.32,0.06,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:33:630,-0.10,1.07,0.32,0.07,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:33:640,-0.11,1.07,0.32,0.07,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:33:648,-0.11,1.07,0.32,0.07,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:33:660,-0.11,1.07,0.32,0.07,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:33:674,-0.11,1.07,0.32,0.07,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:33:690,-0.11,1.07,0.32,0.07,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.10,-0.01,1.54,0.08
2021.4.5 14:48:33:701,-0.11,1.07,0.32,0.07,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,-0.01,1.54,0.08
2021.4.5 14:48:33:712,-0.11,1.07,0.32,0.07,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,-0.01,1.54,0.08
2021.4.5 14:48:33:726,-0.11,1.07,0.32,0.07,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,-0.01,1.54,0.08
2021.4.5 14:48:33:736,-0.11,1.07,0.32,0.07,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,-0.01,1.54,0.08
2021.4.5 14:48:33:744,-0.11,1.07,0.32,0.07,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,-0.01,1.54,0.08
2021.4.5 14:48:33:756,-0.11,1.07,0.32,0.08,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,-0.01,1.54,0.08
2021.4.5 14:48:33:769,-0.11,1.07,0.32,0.08,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,-0.01,1.54,0.08
2021.4.5 14:48:33:784,-0.11,1.07,0.32,0.08,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,-0.01,1.54,0.08
2021.4.5 14:48:33:794,-0.11,1.07,0.32,0.08,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,-0.01,1.54,0.08
2021.4.5 14:48:33:804,-0.11,1.07,0.32,0.08,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,-0.01,1.54,0.09
2021.4.5 14:48:33:819,-0.11,1.07,0.32,0.08,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,-0.01,1.54,0.09
2021.4.5 14:48:33:830,-0.11,1.07,0.32,0.08,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,-0.01,1.54,0.09
2021.4.5 14:48:33:845,-0.10,1.07,0.32,0.08,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,-0.01,1.54,0.09
2021.4.5 14:48:33:857,-0.10,1.07,0.32,0.08,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,-0.01,1.54,0.09
2021.4.5 14:48:33:867,-0.10,1.07,0.32,0.08,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,-0.01,1.54,0.09
2021.4.5 14:48:33:877,-0.10,1.07,0.32,0.08,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,-0.01,1.54,0.09
2021.4.5 14:48:33:887,-0.10,1.07,0.32,0.08,1.12,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,-0.01,1.54,0.09
2021.4.5 14:48:33:895,-0.10,1.07,0.32,0.08,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,-0.01,1.54,0.09
2021.4.5 14:48:33:909,-0.10,1.07,0.32,0.08,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:33:919,-0.10,1.07,0.32,0.08,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:33:941,-0.10,1.07,0.32,0.08,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:33:957,-0.10,1.07,0.32,0.08,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:33:967,-0.10,1.07,0.32,0.08,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:33:976,-0.10,1.07,0.32,0.08,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:33:985,-0.10,1.07,0.32,0.08,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:33:995,-0.10,1.07,0.32,0.08,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:34:06,-0.10,1.07,0.32,0.08,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:34:16,-0.10,1.07,0.32,0.08,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:34:30,-0.10,1.07,0.32,0.08,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:34:42,-0.10,1.07,0.32,0.08,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:34:52,-0.10,1.07,0.32,0.08,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:34:61,-0.10,1.07,0.32,0.08,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:34:71,-0.10,1.07,0.32,0.08,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:34:86,-0.10,1.07,0.32,0.08,1.11,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:34:103,-0.10,1.07,0.32,0.08,1.10,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:34:114,-0.10,1.07,0.32,0.08,1.10,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:34:126,-0.10,1.08,0.32,0.08,1.10,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:34:138,-0.10,1.08,0.32,0.08,1.10,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:34:148,-0.10,1.08,0.32,0.08,1.10,0.34,-0.11,0.15,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:34:158,-0.10,1.08,0.32,0.08,1.10,0.34,-0.11,0.16,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:34:168,-0.10,1.07,0.32,0.08,1.10,0.34,-0.11,0.16,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:34:177,-0.10,1.07,0.32,0.08,1.10,0.34,-0.11,0.16,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:34:189,-0.10,1.07,0.32,0.08,1.10,0.34,-0.11,0.16,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:34:204,-0.10,1.07,0.32,0.08,1.10,0.34,-0.11,0.16,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:34:217,-0.10,1.07,0.32,0.09,1.10,0.34,-0.11,0.16,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:34:229,-0.10,1.07,0.32,0.09,1.10,0.34,-0.11,0.16,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:34:245,-0.10,1.07,0.32,0.09,1.10,0.35,-0.11,0.16,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:34:255,-0.10,1.07,0.32,0.09,1.09,0.35,-0.11,0.16,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:34:265,-0.10,1.07,0.32,0.09,1.09,0.35,-0.11,0.16,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:34:275,-0.10,1.07,0.32,0.09,1.09,0.35,-0.11,0.16,0.03,0.16,0.15,0.09,0.00,1.54,0.09
2021.4.5 14:48:34:286,-0.10,1.07,0.32,0.09,1.09,0.35,-0.11,0.16,0.03,0.16,0.15,0.09,0.01,1.54,0.09
2021.4.5 14:48:34:300,-0.10,1.07,0.32,0.09,1.08,0.35,-0.11,0.16,0.03,0.16,0.15,0.09,0.01,1.54,0.09
2021.4.5 14:48:34:345,-0.10,1.06,0.32,0.10,1.07,0.35,-0.11,0.16,0.03,0.16,0.15,0.09,0.01,1.54,0.09
