time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z
2021.4.5 15:17:47:178,-0.13,1.04,0.12,0.26,1.06,0.15,-0.05,0.20,-0.16,0.23,0.19,-0.18,0.08,1.54,-0.11
2021.4.5 15:17:47:189,-0.13,1.04,0.11,0.26,1.06,0.14,-0.05,0.20,-0.16,0.23,0.19,-0.18,0.08,1.54,-0.11
2021.4.5 15:17:47:200,-0.13,1.04,0.11,0.26,1.06,0.14,-0.05,0.20,-0.16,0.23,0.19,-0.18,0.08,1.54,-0.11
2021.4.5 15:17:47:211,-0.13,1.04,0.11,0.26,1.06,0.14,-0.05,0.20,-0.16,0.23,0.19,-0.18,0.08,1.54,-0.11
2021.4.5 15:17:47:224,-0.13,1.04,0.11,0.26,1.05,0.14,-0.05,0.20,-0.16,0.23,0.19,-0.18,0.08,1.54,-0.11
2021.4.5 15:17:47:234,-0.13,1.04,0.11,0.26,1.05,0.14,-0.05,0.20,-0.16,0.23,0.19,-0.18,0.08,1.54,-0.11
2021.4.5 15:17:47:245,-0.13,1.04,0.11,0.25,1.05,0.14,-0.05,0.20,-0.16,0.23,0.19,-0.18,0.08,1.54,-0.11
2021.4.5 15:17:47:256,-0.13,1.04,0.11,0.25,1.05,0.14,-0.05,0.20,-0.16,0.23,0.19,-0.18,0.08,1.54,-0.11
2021.4.5 15:17:47:268,-0.13,1.04,0.12,0.25,1.05,0.14,-0.05,0.20,-0.16,0.23,0.19,-0.18,0.08,1.54,-0.11
2021.4.5 15:17:47:279,-0.13,1.04,0.12,0.25,1.05,0.14,-0.05,0.20,-0.16,0.23,0.19,-0.18,0.08,1.54,-0.10
2021.4.5 15:17:47:290,-0.13,1.04,0.12,0.25,1.05,0.14,-0.05,0.20,-0.16,0.23,0.19,-0.18,0.08,1.54,-0.10
2021.4.5 15:17:47:310,-0.13,1.05,0.12,0.25,1.05,0.15,-0.05,0.20,-0.16,0.23,0.19,-0.18,0.08,1.55,-0.10
2021.4.5 15:17:47:319,-0.13,1.05,0.12,0.25,1.06,0.15,-0.05,0.20,-0.16,0.23,0.19,-0.18,0.08,1.55,-0.10
2021.4.5 15:17:47:328,-0.13,1.05,0.13,0.25,1.06,0.15,-0.05,0.20,-0.16,0.23,0.19,-0.18,0.08,1.55,-0.10
2021.4.5 15:17:47:337,-0.13,1.05,0.13,0.25,1.06,0.15,-0.05,0.20,-0.16,0.23,0.19,-0.18,0.08,1.55,-0.10
2021.4.5 15:17:47:346,-0.13,1.05,0.13,0.25,1.06,0.15,-0.05,0.20,-0.16,0.23,0.19,-0.18,0.08,1.54,-0.10
2021.4.5 15:17:47:355,-0.13,1.06,0.13,0.25,1.06,0.15,-0.05,0.20,-0.16,0.23,0.19,-0.18,0.08,1.54,-0.10
2021.4.5 15:17:47:366,-0.13,1.06,0.14,0.25,1.06,0.15,-0.05,0.20,-0.16,0.23,0.19,-0.18,0.08,1.54,-0.10
2021.4.5 15:17:47:378,-0.13,1.06,0.14,0.25,1.06,0.16,-0.05,0.20,-0.16,0.23,0.19,-0.18,0.08,1.54,-0.10
2021.4.5 15:17:47:389,-0.13,1.06,0.14,0.25,1.06,0.16,-0.05,0.20,-0.16,0.23,0.19,-0.18,0.08,1.54,-0.10
2021.4.5 15:17:47:400,-0.13,1.07,0.15,0.25,1.07,0.16,-0.05,0.20,-0.16,0.23,0.19,-0.18,0.08,1.54,-0.10
2021.4.5 15:17:47:411,-0.13,1.07,0.15,0.25,1.07,0.16,-0.05,0.20,-0.16,0.23,0.19,-0.18,0.08,1.54,-0.10
2021.4.5 15:17:47:422,-0.13,1.07,0.15,0.25,1.07,0.17,-0.05,0.20,-0.16,0.23,0.19,-0.18,0.08,1.54,-0.10
2021.4.5 15:17:47:433,-0.13,1.08,0.16,0.25,1.07,0.17,-0.05,0.20,-0.16,0.23,0.19,-0.18,0.08,1.54,-0.10
2021.4.5 15:17:47:444,-0.13,1.08,0.16,0.25,1.07,0.18,-0.05,0.20,-0.16,0.23,0.19,-0.17,0.08,1.54,-0.10
2021.4.5 15:17:47:460,-0.13,1.09,0.17,0.25,1.07,0.18,-0.05,0.20,-0.16,0.23,0.19,-0.17,0.08,1.54,-0.10
2021.4.5 15:17:47:469,-0.13,1.09,0.17,0.25,1.08,0.18,-0.05,0.20,-0.16,0.23,0.19,-0.17,0.08,1.54,-0.10
2021.4.5 15:17:47:478,-0.13,1.10,0.18,0.25,1.08,0.19,-0.05,0.20,-0.16,0.23,0.19,-0.17,0.08,1.54,-0.10
2021.4.5 15:17:47:489,-0.13,1.10,0.18,0.25,1.08,0.19,-0.05,0.20,-0.16,0.23,0.19,-0.17,0.08,1.54,-0.10
2021.4.5 15:17:47:500,-0.13,1.11,0.18,0.25,1.08,0.19,-0.05,0.20,-0.16,0.23,0.19,-0.17,0.08,1.54,-0.10
2021.4.5 15:17:47:512,-0.13,1.11,0.19,0.25,1.09,0.20,-0.05,0.20,-0.16,0.23,0.19,-0.17,0.08,1.54,-0.10
2021.4.5 15:17:47:522,-0.13,1.12,0.19,0.25,1.09,0.20,-0.05,0.20,-0.16,0.23,0.19,-0.17,0.08,1.53,-0.10
2021.4.5 15:17:47:534,-0.12,1.12,0.19,0.26,1.09,0.20,-0.05,0.20,-0.16,0.23,0.19,-0.17,0.08,1.53,-0.10
2021.4.5 15:17:47:545,-0.12,1.13,0.20,0.26,1.10,0.21,-0.05,0.20,-0.16,0.23,0.19,-0.17,0.08,1.53,-0.10
