time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z
2021.4.4 16:53:13:706,-0.14,1.11,0.20,0.03,1.14,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,1.57,-0.03
2021.4.4 16:53:13:889,-0.13,1.11,0.20,0.03,1.14,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,1.57,-0.02
2021.4.4 16:53:13:908,-0.13,1.11,0.20,0.03,1.14,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,1.57,-0.02
2021.4.4 16:53:13:935,-0.13,1.11,0.20,0.03,1.14,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,1.57,-0.02
2021.4.4 16:53:13:955,-0.13,1.11,0.20,0.03,1.14,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,1.57,-0.02
2021.4.4 16:53:13:964,-0.13,1.11,0.20,0.03,1.14,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,1.57,-0.02
2021.4.4 16:53:13:973,-0.13,1.11,0.21,0.03,1.14,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,1.57,-0.02
2021.4.4 16:53:13:983,-0.13,1.11,0.21,0.03,1.14,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,1.57,-0.02
2021.4.4 16:53:13:992,-0.13,1.11,0.21,0.03,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,1.57,-0.02
2021.4.4 16:53:14:01,-0.13,1.11,0.21,0.03,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,1.57,-0.02
2021.4.4 16:53:14:20,-0.13,1.11,0.21,0.03,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,1.57,-0.02
2021.4.4 16:53:14:37,-0.12,1.11,0.21,0.04,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,1.57,-0.02
2021.4.4 16:53:14:58,-0.12,1.11,0.21,0.04,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,1.57,-0.02
2021.4.4 16:53:14:87,-0.12,1.11,0.21,0.04,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,1.57,-0.02
2021.4.4 16:53:14:102,-0.12,1.11,0.21,0.04,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,1.57,-0.02
2021.4.4 16:53:14:129,-0.12,1.11,0.21,0.04,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,1.57,-0.02
2021.4.4 16:53:14:147,-0.12,1.11,0.21,0.04,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.02,1.57,-0.02
2021.4.4 16:53:14:173,-0.12,1.11,0.21,0.04,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.57,-0.02
2021.4.4 16:53:14:191,-0.12,1.11,0.21,0.04,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.57,-0.02
2021.4.4 16:53:14:215,-0.12,1.11,0.21,0.04,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.57,-0.02
2021.4.4 16:53:14:243,-0.12,1.11,0.21,0.04,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.57,-0.02
2021.4.4 16:53:14:259,-0.12,1.11,0.21,0.04,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.57,-0.02
2021.4.4 16:53:14:281,-0.12,1.11,0.21,0.04,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.57,-0.02
2021.4.4 16:53:14:306,-0.12,1.11,0.21,0.04,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.57,-0.02
2021.4.4 16:53:14:327,-0.12,1.11,0.21,0.04,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.57,-0.02
2021.4.4 16:53:14:348,-0.12,1.11,0.21,0.05,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.57,-0.02
2021.4.4 16:53:14:370,-0.12,1.11,0.21,0.05,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.57,-0.02
2021.4.4 16:53:14:401,-0.12,1.12,0.21,0.05,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.57,-0.02
2021.4.4 16:53:14:421,-0.12,1.12,0.21,0.05,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.57,-0.02
2021.4.4 16:53:14:437,-0.12,1.12,0.21,0.05,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.57,-0.02
2021.4.4 16:53:14:460,-0.12,1.12,0.21,0.05,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.57,-0.02
2021.4.4 16:53:14:483,-0.12,1.12,0.21,0.05,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.57,-0.02
2021.4.4 16:53:14:505,-0.12,1.12,0.21,0.05,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.57,-0.02
2021.4.4 16:53:14:520,-0.12,1.12,0.21,0.05,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.57,-0.02
2021.4.4 16:53:14:528,-0.12,1.13,0.21,0.05,1.13,0.17,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.57,-0.02
2021.4.4 16:53:14:546,-0.11,1.13,0.21,0.05,1.13,0.18,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.57,-0.02
2021.4.4 16:53:14:556,-0.11,1.13,0.20,0.05,1.12,0.18,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.57,-0.02
2021.4.4 16:53:14:564,-0.11,1.13,0.20,0.05,1.12,0.18,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.57,-0.02
2021.4.4 16:53:14:573,-0.11,1.14,0.20,0.05,1.12,0.18,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.57,-0.02
2021.4.4 16:53:14:583,-0.11,1.14,0.20,0.05,1.12,0.18,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.57,-0.02
2021.4.4 16:53:14:597,-0.11,1.14,0.20,0.05,1.12,0.18,0.00,0.00,0.00,0.00,0.00,0.00,-0.01,1.57,-0.02
