time,lc_x,lc_y,lc_z,rc_x,rc_y,rc_z,lt_x,lt_y,lt_z,rt_x,rt_y,rt_z,hs_x,hs_y,hs_z,lc_s_x,lc_s_y,lc_s_z,rc_s_x,rc_s_y,rc_s_z
2021.4.11 15:15:03:466,-0.17,1.04,0.29,0.02,1.16,0.35,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.07,1.47,0.05,0.08,0.04,0.03,0.05,0.00,0.02
2021.4.11 15:15:03:610,-0.16,1.05,0.28,0.03,1.16,0.35,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.47,0.05,0.05,0.05,0.01,0.02,-0.03,0.00
2021.4.11 15:15:03:622,-0.16,1.06,0.28,0.03,1.16,0.35,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.47,0.05,0.04,0.05,0.01,0.02,-0.03,-0.01
2021.4.11 15:15:03:634,-0.16,1.06,0.28,0.03,1.16,0.35,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.47,0.05,0.03,0.05,0.01,0.02,-0.03,-0.01
2021.4.11 15:15:03:643,-0.16,1.06,0.28,0.03,1.16,0.35,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.47,0.05,0.03,0.05,0.01,0.02,-0.04,-0.01
2021.4.11 15:15:03:651,-0.16,1.06,0.28,0.03,1.16,0.35,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.47,0.05,0.02,0.05,0.01,0.02,-0.04,-0.01
2021.4.11 15:15:03:663,-0.16,1.06,0.28,0.03,1.16,0.35,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.47,0.05,0.01,0.06,0.01,0.02,-0.05,-0.02
2021.4.11 15:15:03:668,-0.16,1.06,0.28,0.03,1.16,0.35,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.47,0.05,0.01,0.06,0.01,0.02,-0.05,-0.02
2021.4.11 15:15:03:673,-0.16,1.06,0.28,0.03,1.16,0.35,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.47,0.05,0.01,0.06,0.01,0.02,-0.06,-0.03
2021.4.11 15:15:03:680,-0.16,1.06,0.28,0.03,1.15,0.35,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.46,0.05,0.01,0.07,0.01,0.02,-0.06,-0.03
2021.4.11 15:15:03:692,-0.16,1.06,0.28,0.03,1.15,0.35,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.46,0.05,0.00,0.07,0.01,0.02,-0.07,-0.04
2021.4.11 15:15:03:703,-0.16,1.06,0.28,0.03,1.15,0.35,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.46,0.05,0.00,0.08,0.01,0.02,-0.08,-0.05
2021.4.11 15:15:03:726,-0.16,1.06,0.28,0.03,1.15,0.35,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.46,0.05,-0.01,0.08,0.01,0.02,-0.10,-0.06
2021.4.11 15:15:03:749,-0.16,1.06,0.28,0.03,1.15,0.35,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.46,0.05,-0.02,0.08,0.02,0.01,-0.11,-0.06
2021.4.11 15:15:03:771,-0.16,1.07,0.28,0.03,1.15,0.35,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.46,0.05,-0.02,0.08,0.02,0.01,-0.12,-0.07
2021.4.11 15:15:03:794,-0.16,1.07,0.28,0.03,1.14,0.34,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.46,0.05,-0.02,0.07,0.02,0.02,-0.13,-0.07
2021.4.11 15:15:03:814,-0.16,1.07,0.29,0.03,1.14,0.34,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.46,0.05,-0.02,0.06,0.02,0.02,-0.15,-0.07
2021.4.11 15:15:03:837,-0.16,1.07,0.29,0.03,1.14,0.34,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.46,0.05,-0.02,0.05,0.03,0.02,-0.16,-0.07
2021.4.11 15:15:03:860,-0.16,1.07,0.29,0.03,1.13,0.34,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.46,0.05,-0.02,0.04,0.03,0.02,-0.16,-0.08
2021.4.11 15:15:03:882,-0.16,1.07,0.29,0.03,1.13,0.34,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.46,0.06,-0.02,0.01,0.04,0.03,-0.17,-0.08
2021.4.11 15:15:03:904,-0.17,1.07,0.29,0.03,1.12,0.34,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.46,0.06,-0.02,-0.02,0.06,0.03,-0.19,-0.09
2021.4.11 15:15:03:928,-0.17,1.07,0.29,0.03,1.12,0.33,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.46,0.06,-0.04,-0.06,0.08,0.04,-0.22,-0.09
2021.4.11 15:15:03:948,-0.17,1.07,0.29,0.03,1.11,0.33,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.46,0.06,-0.07,-0.10,0.09,0.05,-0.26,-0.08
2021.4.11 15:15:03:971,-0.17,1.07,0.29,0.03,1.11,0.33,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.46,0.06,-0.09,-0.11,0.11,0.06,-0.29,-0.07
2021.4.11 15:15:03:994,-0.17,1.06,0.30,0.04,1.10,0.33,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.46,0.06,-0.11,-0.10,0.11,0.05,-0.32,-0.06
2021.4.11 15:15:04:16,-0.17,1.06,0.30,0.04,1.09,0.33,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.46,0.06,-0.12,-0.06,0.10,0.06,-0.33,-0.05
2021.4.11 15:15:04:38,-0.18,1.06,0.30,0.04,1.09,0.33,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.46,0.06,-0.13,-0.03,0.10,0.08,-0.31,-0.04
2021.4.11 15:15:04:62,-0.18,1.06,0.30,0.04,1.08,0.33,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.46,0.06,-0.13,0.03,0.08,0.13,-0.25,-0.02
2021.4.11 15:15:04:82,-0.18,1.06,0.30,0.04,1.08,0.33,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.46,0.06,-0.13,0.07,0.07,0.13,-0.17,-0.02
2021.4.11 15:15:04:105,-0.19,1.07,0.31,0.05,1.08,0.33,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.46,0.06,-0.14,0.10,0.07,0.12,-0.06,-0.02
2021.4.11 15:15:04:128,-0.19,1.07,0.31,0.05,1.08,0.33,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.46,0.06,-0.18,0.11,0.07,0.14,0.04,-0.03
2021.4.11 15:15:04:150,-0.20,1.07,0.31,0.05,1.08,0.32,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.06,1.46,0.06,-0.25,0.09,0.07,0.18,0.14,-0.03
2021.4.11 15:15:04:172,-0.20,1.07,0.31,0.06,1.08,0.32,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.07,1.46,0.06,-0.28,0.05,0.08,0.16,0.20,-0.02
2021.4.11 15:15:04:195,-0.21,1.07,0.31,0.06,1.09,0.32,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.07,1.46,0.06,-0.30,0.00,0.09,0.11,0.19,-0.01
2021.4.11 15:15:04:217,-0.21,1.07,0.32,0.06,1.09,0.32,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.07,1.46,0.06,-0.29,-0.09,0.11,0.07,0.11,0.02
2021.4.11 15:15:04:228,-0.22,1.07,0.32,0.06,1.09,0.32,-0.13,0.13,0.01,0.01,0.18,-0.05,-0.07,1.46,0.06,-0.28,-0.14,0.13,0.06,0.07,0.03
