event,l_space_min,l_space_mean,l_space_max,r_space_min,r_space_mean,r_space_max
4,0.2863564212655271,0.3432177594465632,0.41340053217188777,0.32756678708318393,0.35378198515165143,0.41629316592997295
2,0.16401219466856726,0.2848244066851549,0.45650848842053315,0.194164878389476,0.30514932401613104,0.443846820423443
2,0.2469817807045694,0.2941126612250513,0.42011903075200013,0.37443290453698114,0.5317400733537249,0.6881860213634102
4,0.4177319714841085,0.5568197345402457,0.7060453243241542,0.38483762809787714,0.4204135037936393,0.44553338819890925
2,0.29546573405388316,0.3990201266359625,0.5331041174104736,0.11704699910719624,0.25816374252988317,0.4130375285612677
1,0.3111269837220809,0.3574525007899601,0.4525483399593904,0.32449961479175904,0.49969774425698404,0.6860029154456998
4,0.33421549934136807,0.4191454632200804,0.5420332093147061,0.38013155617496425,0.4090535002458267,0.46141087980237305
1,0.17262676501632068,0.29167187447186443,0.470425339453563,0.23323807579381203,0.3371919505113722,0.4909175083453431
2,0.3101612483854164,0.345060016838716,0.3661966684720111,0.3138470965295043,0.364285413402082,0.4414748010928823
1,0.37643060449437427,0.5081717228598641,0.7119691004531026,0.18384776310850234,0.43097430531615366,0.5420332093147061
1,0.3397057550292606,0.3595172783126243,0.378021163428716,0.3736308338453881,0.48093557568595163,0.5126402247190519
4,0.261725046566048,0.33869230774777875,0.41773197148410846,0.10816653826391967,0.1996988725213367,0.36400549446402586
4,0.2920616373302047,0.5387834359213495,0.7316419889536139,0.27294688127912364,0.5149527743937548,0.7032780389006896
2,0.223606797749979,0.32145671418069255,0.5197114584074513,0.2,0.3288731834623295,0.51478150704935
1,0.2906888370749727,0.3030659358386365,0.32984845004941277,0.4167733196834942,0.5492760212962955,0.7045565981523415
2,0.32756678708318393,0.40141814833699746,0.4753945729601885,0.3383784863137726,0.4121839532336331,0.4738143096192854
1,0.3847076812334269,0.40675310232511386,0.42379240200834184,0.3400000000000001,0.48345981467861887,0.6506919393998976
2,0.3453983207834109,0.3934267855966887,0.4272001872658766,0.29120439557122074,0.3780982800434011,0.4965883607174054
