event,l_space_min,l_space_mean,l_space_max,r_space_min,r_space_mean,r_space_max
4,0.250798724079689,0.2891833089443397,0.3807886552931954,0.26925824035672524,0.30510383012862974,0.3807886552931954
2,0.16401219466856726,0.2706829780309591,0.3956008088970496,0.17691806012954134,0.2896830539155671,0.4205948168962618
2,0.2418677324489565,0.27603348649665393,0.38948684188300897,0.30528675044947495,0.43950200134142525,0.5192301994298868
4,0.3944616584663204,0.4590445572654279,0.5047771785649585,0.3036445290137796,0.33140170258487556,0.36359317925395684
2,0.21213203435596426,0.30492794579570337,0.4459820624195552,0.16031219541881395,0.2520406779118463,0.3551056180912941
1,0.223606797749979,0.24510114968456212,0.3178049716414141,0.3,0.3990924856407776,0.47759815745038214
4,0.2469817807045694,0.3163915630612521,0.41629316592997295,0.3189043743820395,0.33368764967569997,0.35608987629529715
1,0.15,0.24112513703028238,0.354400902933387,0.23345235059857503,0.3177427653028751,0.41868842830916647
2,0.25238858928247926,0.32178552241921266,0.4080441152620633,0.2641968962724581,0.32100907326157646,0.3721558813185679
1,0.33241540277189324,0.4381073531456098,0.4967896939349688,0.21,0.27871525661738406,0.36891733491393436
1,0.2860069929215019,0.3071005969183563,0.32557641192199416,0.3328663395418648,0.35217866316131785,0.3671511950137164
4,0.2860069929215019,0.30690915111028927,0.3361547262794322,0.2831960451701259,0.3033204740007114,0.32449961479175904
4,0.30413812651491096,0.4415429467246451,0.5420332093147061,0.3080584360149873,0.4327601512498226,0.5292447448959696
2,0.18439088914585774,0.26825276692660394,0.4201190307520001,0.24041630560342617,0.29876979437840456,0.39962482405376176
1,0.23600847442411893,0.2547968159723045,0.2640075756488817,0.35000000000000003,0.4425418307206938,0.5197114584074514
2,0.22803508501982758,0.24056671459279516,0.24839484696748443,0.2024845673131659,0.31486333784515663,0.43278170016764805
1,0.23430749027719963,0.2451303677733209,0.25612496949731395,0.2729468812791236,0.41927925000522154,0.51
2,0.2267156809750927,0.2341315324023773,0.24758836806279896,0.24698178070456941,0.33874907269495097,0.4455333881989093
1,0.23430749027719963,0.24505442074037695,0.24839484696748443,0.31064449134018135,0.4302295300595793,0.5011985634456667
2,0.22671568097509268,0.24285549404061577,0.24839484696748443,0.208806130178211,0.32539383877486033,0.4459820624195552
2,0.23345235059857505,0.24558718396067414,0.261725046566048,0.3361547262794322,0.4394144681287976,0.5077400909914441
2,0.23345235059857503,0.24261866592628606,0.2831960451701259,0.3765634076752546,0.44220185054393285,0.5173973328110613
1,0.2973213749463701,0.4649007099033147,0.5536244214266564,0.34885527085024814,0.3645410730887477,0.378549864614954
2,0.1772004514666935,0.3083441921074341,0.45310043036836767,0.34481879299133333,0.3724147086702522,0.39357337308308854
1,0.19697715603592209,0.3721960872809692,0.45188494110780014,0.3535533905932738,0.3657187573905857,0.38910152916687435
2,0.21587033144922904,0.31667897444256854,0.40804411526206336,0.3448187929913334,0.3564060076673439,0.36674241641784494
1,0.3001666203960727,0.4287488442557625,0.4854894437575343,0.33615472627943227,0.3463228063131132,0.36235341863986875
2,0.15297058540778355,0.30399610543803246,0.4404543109109048,0.3312099032335839,0.3476825146417682,0.35846896657869837
2,0.23259406699226015,0.410568085006177,0.4875448697299562,0.3312099032335839,0.33799500998913345,0.34928498393145957
2,0.31622776601683794,0.4207661130183584,0.49819674828324606,0.3312099032335839,0.35498240366888334,0.37735924528226417
1,0.1984943324127921,0.2328708291771918,0.30675723300355934,0.37443290453698114,0.42994387059045314,0.5047771785649585
3,0.20615528128088303,0.23601778740069976,0.3,0.1984943324127921,0.32283532835702244,0.4243819034784589
1,0.29832867780352595,0.3393349920376854,0.408166632639171,0.1984943324127921,0.2524709991055359,0.33837848631377265
2,0.2,0.2509168927221495,0.32015621187164245,0.28284271247461906,0.354756299823993,0.4341658669218482
1,0.21400934559032694,0.21987961260218994,0.22472205054244232,0.34655446902326914,0.4359188488836835,0.5269724850502159
3,0.21400934559032694,0.22616798904504876,0.266270539113887,0.25238858928247926,0.33713488474906533,0.42941821107167777
1,0.27459060435491967,0.3555265040423152,0.442944691807002,0.25806975801127885,0.28552659862946145,0.3440930106817051
2,0.21400934559032697,0.25493836785602747,0.3342154993413681,0.304138126514911,0.37513187633607387,0.46647615158762407
1,0.34828149534536,0.4403153634566584,0.5080354318352215,0.2968164415931166,0.3006901330550243,0.311126983722081
3,0.19209372712298547,0.3145688129478506,0.3944616584663204,0.295296461204668,0.33583986106081093,0.41048751503547587
1,0.18439088914585774,0.22556837218448464,0.3624913792078372,0.3920459156782532,0.43480775833373203,0.4802082881417188
2,0.36055512754639896,0.41791002512801556,0.4701063709417263,0.37643060449437427,0.3903538211566424,0.4031128874149275
2,0.44821869662029945,0.48875431131585423,0.5403702434442519,0.3522782990761708,0.38439759438586313,0.4455333881989093
1,0.5420332093147061,0.5627433913072785,0.5714017850864661,0.4596737973824482,0.5396966595803862,0.5941380311005179
1,0.1711724276862369,0.32723825342045515,0.5056678751908212,0.3397057550292606,0.42583247105925337,0.5946427498927402
