event,l_space_min,l_space_mean,l_space_max,r_space_min,r_space_mean,r_space_max
4,0.23769728648009425,0.2661496702588713,0.2968164415931166,0.24186773244895649,0.2673083377471256,0.2906888370749727
2,0.2193171219946131,0.26059670285478154,0.3080584360149873,0.24413111231467408,0.30291007515631724,0.3440930106817051
2,0.18973665961010275,0.21942320229947565,0.25,0.2906888370749727,0.39438328351061913,0.5403702434442519
4,0.25632011235952595,0.44424367640920925,0.6021627686929839,0.2469817807045694,0.32666067562333306,0.3862641583165593
2,0.23853720883753124,0.2908061263913892,0.38013155617496425,0.19313207915827965,0.25764076855372553,0.396232255123179
1,0.250798724079689,0.27584231377803553,0.32015621187164245,0.39395431207184417,0.5465614103743809,0.7009279563550023
4,0.29410882339705485,0.3594535154865236,0.388329756778952,0.32557641192199416,0.3462846760132663,0.39
1,0.31,0.36623570362843116,0.41000000000000003,0.33241540277189324,0.396331574993338,0.47010637094172636
2,0.3736308338453881,0.3846899084556355,0.39217343102255153,0.37215588131856786,0.38882857631844076,0.41340053217188777
1,0.3721558813185679,0.4577416303186704,0.5724508712544685,0.3342154993413681,0.4273431243469039,0.5091168824543142
1,0.35468295701936403,0.36397827816406864,0.3733630940518894,0.43908996800200295,0.5149133179471899,0.5594640292279746
4,0.35171010790137947,0.41218229349870983,0.5162363799656122,0.3047950130825634,0.36882154480987145,0.4280186911806539
4,0.38275318418009274,0.49721870131090923,0.6370243323453195,0.4070626487409524,0.4912502411698589,0.6397655820689325
2,0.34885527085024814,0.4172420551436834,0.4780167361086847,0.29698484809834996,0.39763979023302204,0.474236228055175
1,0.327566787083184,0.36596266198008875,0.4080441152620633,0.44777226354476224,0.5659851147654447,0.7368174807915457
2,0.37,0.4481896236916475,0.521536192416212,0.29732137494637007,0.3932639123419354,0.5728001396647874
1,0.30000000000000004,0.327869350512937,0.39395431207184417,0.30000000000000004,0.4690999396019938,0.6239390995922599
2,0.32015621187164245,0.4041251014305026,0.46270941205037097,0.28284271247461906,0.3630809804196777,0.5508175741568165
1,0.28600699292150183,0.314675378760159,0.38275318418009274,0.2968164415931166,0.45638666992751425,0.5630275304103699
