event,l_space_min,l_space_mean,l_space_max,r_space_min,r_space_mean,r_space_max
4,0.18027756377319948,0.2502624138080869,0.3342154993413681,0.2202271554554524,0.255719948989469,0.2906888370749727
2,0.24698178070456941,0.2759736474052999,0.31890437438203945,0.19849433241279205,0.2502884042453044,0.32015621187164245
2,0.24839484696748443,0.27916478266106204,0.3138470965295043,0.2973213749463701,0.3205501231540049,0.3606937759374287
4,0.2968164415931166,0.4627560321123385,0.5903388857258176,0.22472205054244232,0.3142485084744862,0.3440930106817051
2,0.30083217912982646,0.3694966497325643,0.4716990566028302,0.19235384061671348,0.22342415016326336,0.3047950130825634
1,0.30083217912982646,0.3299282952898617,0.388329756778952,0.31827660925679097,0.3843377009202203,0.43566041821583934
4,0.388329756778952,0.4545377822942882,0.4964876634922564,0.3111269837220809,0.3171201535125559,0.32557641192199416
1,0.170293863659264,0.2665384392365699,0.4440720662234903,0.24186773244895649,0.2665362617772918,0.3189043743820395
2,0.33241540277189324,0.3743521812066779,0.41868842830916647,0.2720294101747089,0.3063107357194847,0.34205262752974136
1,0.3764306044943742,0.4261581490522301,0.4816637831516918,0.3280243893371345,0.35228392777263723,0.37202150475476553
1,0.3687817782917155,0.3759186241794911,0.38209946349085605,0.3,0.3210114804867255,0.3301514803843836
4,0.3753664875824692,0.3908232616735469,0.4104875150354758,0.2624880949681338,0.28763571010239614,0.31827660925679097
4,0.41880783182743847,0.44725387326015786,0.4801041553663122,0.31827660925679097,0.38546196365719504,0.43266615305567874
2,0.35,0.37908677293307896,0.4640043103248072,0.2690724809414742,0.31863197052504,0.3687817782917155
1,0.3189043743820395,0.3399316866128592,0.35468295701936403,0.367967389859482,0.4476450082822099,0.5069516742254631
2,0.3124099870362662,0.3230642187370126,0.34132096331752027,0.22847319317591724,0.30216307291856714,0.42544094772365293
1,0.3190611226708764,0.33179707295476346,0.34132096331752027,0.31064449134018135,0.43919815533895606,0.49396356140913883
2,0.31064449134018135,0.318107142779657,0.322490309931942,0.24186773244895649,0.32005960048260634,0.43600458713183293
1,0.30886890422961005,0.3195955474312625,0.32756678708318404,0.2884441020371192,0.42634452306311027,0.4924428900898053
2,0.30886890422961005,0.31827476275462585,0.3220248437620924,0.2118962010041709,0.27781429673381874,0.4382921400162225
2,0.31764760348537185,0.32554454076240147,0.3312099032335839,0.2641968962724581,0.40236454182717485,0.4924428900898053
2,0.31764760348537185,0.3496952733279206,0.38483762809787714,0.3264965543462901,0.382476559947832,0.42941821107167777
1,0.35341194094144585,0.4998942638846776,0.5707889277132134,0.3301514803843836,0.36862957184949807,0.38587562763149474
2,0.23259406699226012,0.3526703652235001,0.5135172830587107,0.36235341863986886,0.37113016777955393,0.3801315561749643
1,0.4295346318982906,0.5261797835898588,0.5943904440685432,0.3535533905932738,0.3741243229471014,0.3935733730830886
2,0.4031128874149275,0.48772409126429794,0.5470831746635972,0.3488552708502482,0.3586184936488216,0.371618083521241
1,0.4219004621945797,0.4874598943017482,0.5500909015790026,0.3400000000000001,0.350015664644546,0.371618083521241
2,0.3535533905932738,0.4178167313955617,0.5011985634456667,0.331058907144937,0.3401015879828123,0.3488552708502482
2,0.3894868418830089,0.4886548866941779,0.5622277118748239,0.34014702703389904,0.3506358465031475,0.3624913792078372
2,0.3733630940518894,0.44776861613590807,0.5119570294468082,0.3354101966249685,0.357713007109784,0.391152144312159
1,0.33241540277189324,0.3698476516805033,0.38639358172723315,0.3448187929913334,0.38714150631289085,0.4219004621945797
3,0.3257299494980466,0.3322283766658299,0.3478505426185217,0.24738633753705963,0.30145989647046517,0.34669871646719436
1,0.33376638536557274,0.34903581171725095,0.36055512754639896,0.2137755832643195,0.3253893343811534,0.39824615503479754
2,0.3313608305156178,0.33803944352580395,0.34365680554879163,0.2973213749463701,0.35662347855503285,0.39962482405376176
1,0.33376638536557274,0.3433630521351454,0.34713109915419565,0.33941125496954283,0.4028592963507102,0.4318564576337837
3,0.34058772731852804,0.3427730281197641,0.3512833614050059,0.26000000000000006,0.30708135933104513,0.3753664875824692
1,0.33,0.3400880757722772,0.3501428280002319,0.2601922366251538,0.3045443093967335,0.366742416417845
2,0.33,0.34757562476857684,0.39,0.23259406699226015,0.33890018600331434,0.39812058474788764
1,0.4,0.4807024548105071,0.539351462406472,0.23259406699226015,0.2732084951677107,0.30000000000000004
3,0.24166091947189144,0.38848259090450643,0.46486557196677836,0.28425340807103794,0.2986292596899287,0.32557641192199416
1,0.21095023109728986,0.32712989258583036,0.4101219330881976,0.318276609256791,0.35740342021744403,0.3801315561749643
2,0.34481879299133333,0.3839991948949151,0.432781700167648,0.3220248437620924,0.3362654397186808,0.3712142238654118
2,0.39812058474788764,0.4592601156070846,0.5060632371551999,0.3220248437620924,0.32758321849950023,0.3328663395418648
1,0.39824615503479754,0.4622076090059174,0.5011985634456667,0.33615472627943227,0.3441465090759733,0.3551056180912941
1,0.37161808352124087,0.4475345929939865,0.47507894080878815,0.3312099032335839,0.35229121818570663,0.3862641583165593
2,0.4716990566028302,0.4952697102041461,0.5154609587543949,0.31064449134018135,0.3246211449230217,0.33600595232822883
4,0.45541190146942795,0.5306620685315706,0.6001666435249463,0.261725046566048,0.3062972084237848,0.37013511046643494
1,0.3440930106817051,0.39272482078478876,0.45650848842053315,0.3522782990761708,0.40308019423197994,0.47634021455258213
4,0.33837848631377265,0.37526517621464894,0.41880783182743847,0.29410882339705485,0.3499217376777679,0.4031128874149275
1,0.4104875150354758,0.5157674192722909,0.5903388857258176,0.31622776601683794,0.4282955725360802,0.48764741360946434
2,0.44777226354476224,0.4967133617881881,0.5824946351684279,0.25495097567963926,0.3201304390185488,0.4140048308896891
1,0.35510561809129404,0.4270489294006339,0.46615448083226657,0.2758622844826744,0.30582381863455915,0.33970575502926054
4,0.32557641192199416,0.3333572776890068,0.3471310991541956,0.29,0.3416953871224559,0.38897300677553454
3,0.2831960451701259,0.3291776195998194,0.3733630940518894,0.3220248437620924,0.36440010102755654,0.4110960958218893
2,0.2024845673131659,0.2882909701795243,0.34,0.3220248437620924,0.3396761602319105,0.3807886552931954
2,0.21213203435596426,0.339362824953873,0.4272001872658766,0.374432904536981,0.42425954430249196,0.44944410108488464
