event,l_space_min,l_space_mean,l_space_max,r_space_min,r_space_mean,r_space_max
4,0.18439088914585777,0.3162617404140527,0.5162363799656122,0.21000000000000002,0.28325491623542404,0.45803929962395146
2,0.0894427190999916,0.32716837612627236,0.5830951894845301,0.2102379604162864,0.36080183657247533,0.5322593352868507
2,0.13,0.4866023165977198,0.6946221994724903,0.29546573405388316,0.32703858748582765,0.3716180835212409
4,0.34828149534535996,0.39874992849718816,0.44777226354476224,0.3138470965295044,0.560236003635595,0.7406078584514211
2,0.13,0.30317927853253707,0.5532630477449222,0.21000000000000002,0.37202313598688813,0.5903388857258177
1,0.27730849247724093,0.5446359249238846,0.7443117626371358,0.26,0.31545791578082394,0.46141087980237316
4,0.4101219330881976,0.4331589860791468,0.44944410108488464,0.25298221281347033,0.4904180323451924,0.6977105417004963
1,0.208806130178211,0.4049458329356032,0.6726812023536854,0.053851648071345036,0.25591625374060695,0.5532630477449222
2,0.27202941017470883,0.4321675269712824,0.5866856057549051,0.18867962264113206,0.20167900609855366,0.21400934559032694
1,0.25,0.32468468752286794,0.5556977595779922,0.20248456731316586,0.5190583603785355,0.7382411530116699
1,0.36124783736376886,0.4305483185796005,0.5521775076911409,0.37443290453698114,0.40477631630879146,0.4535416188179427
4,0.2973213749463701,0.3865473918575199,0.5882176467941097,0.17804493814764855,0.3640285807234416,0.4833218389437829
4,0.3807886552931954,0.5903691010386551,0.7517978451685001,0.18384776310850237,0.513528621176746,0.7083078426785913
2,0.2102379604162864,0.3564365124317911,0.6158733636065128,0.18681541692269404,0.3394564061791975,0.5630275304103699
1,0.3014962686336267,0.5541314042510704,0.7184705978674423,0.38013155617496425,0.45243448758281274,0.5315072906367325
2,0.1708800749063506,0.4469522068456959,0.6660330322138684,0.36235341863986875,0.4421006273146282,0.5403702434442519
1,0.19235384061671346,0.5622987901377265,0.7267048919609665,0.36235341863986875,0.39248331469442915,0.42579337712087534
2,0.17262676501632068,0.4280749682133702,0.6529931086925803,0.2968164415931166,0.35111819041431613,0.41593268686170837
1,0.2009975124224178,0.5487363636372738,0.7049113419430844,0.2968164415931166,0.3494766964806327,0.4080441152620633
2,0.18973665961010275,0.4243942408214351,0.6365532185135819,0.3488552708502482,0.3756134426703986,0.41109609582188933
2,0.23194827009486402,0.5496852307414745,0.7128113354878695,0.36235341863986875,0.3846793343918953,0.41231056256176607
2,0.17029386365926402,0.4675177994547709,0.6931089380465383,0.2408318915758459,0.31282210363246404,0.38483762809787714
1,0.15033296378372907,0.2275934518370149,0.33734255586866,0.24758836806279894,0.5381286454058611,0.7843468620451031
2,0.327566787083184,0.3437143684903417,0.3590264614203248,0.148660687473185,0.45189631267530944,0.6772001181334805
1,0.31,0.33659653116573973,0.3733630940518894,0.16492422502470638,0.5259435907943485,0.6859300255857007
2,0.34,0.3532767748740416,0.3748332962798262,0.16492422502470638,0.4489545153775426,0.6735725647619565
1,0.35,0.37315726128736015,0.4101219330881976,0.20099751242241776,0.537909344626351,0.6952697318307478
2,0.37,0.3915213221935048,0.4257933771208754,0.11180339887498951,0.42745433116632564,0.6684309986827361
2,0.39319206502675,0.4137011436180944,0.4318564576337837,0.11180339887498951,0.45783992505273374,0.6811754546370561
2,0.41436698710201325,0.42511128543049326,0.44283179650969057,0.196468827043885,0.4121537027567581,0.5964059020499378
1,0.3551056180912941,0.5602236846487426,0.7684399781375252,0.21931712199461306,0.33678835329755985,0.4459820624195552
3,0.19646882704388502,0.3915221117444298,0.6174139616173252,0.380525951808809,0.40767135397122023,0.45122056690713913
1,0.19697715603592209,0.4637101040287078,0.6400781202322104,0.35735136770411274,0.37874838271890887,0.388329756778952
2,0.25495097567963926,0.47996010387597515,0.6997142273814361,0.22090722034374521,0.2666735378870524,0.35735136770411274
1,0.26925824035672524,0.4940890171613566,0.7072481884034769,0.2220360331117452,0.2932094641363053,0.3847076812334269
3,0.12529964086141668,0.39927710936220395,0.65,0.35,0.36483595433508936,0.38639358172723315
1,0.14212670403551894,0.42666765059395484,0.6419501538281613,0.3157530680769389,0.3428464015351293,0.36124783736376886
2,0.15652475842498528,0.4511490805722937,0.6860029154456999,0.20223748416156687,0.23640936291066153,0.30413812651491096
1,0.1104536101718726,0.23920827229676792,0.4123105625617661,0.233452350598575,0.46299152369406216,0.6648308055437865
3,0.41484937025383084,0.4329733347551974,0.4638965401897281,0.15231546211727812,0.35115504219441385,0.5597320787662612
1,0.37215588131856786,0.448336786369525,0.4850773134253961,0.174928556845359,0.41478301028293646,0.5846366392897387
2,0.2596150997149434,0.29633329843235806,0.382099463490856,0.13892443989449804,0.3800108192711267,0.5818075283115542
2,0.2745906043549196,0.31485856769678366,0.36496575181789315,0.11180339887498948,0.2335139927025159,0.4920365840057017
1,0.3765634076752546,0.506639828375667,0.718679344353238,0.2816025568065745,0.4117876625063539,0.5390732788777421
1,0.3289376840679705,0.4712676229541783,0.7627581530209953,0.19104973174542803,0.36335011589546,0.5724508712544685
2,0.34985711369071804,0.4816668344876762,0.6161168720299746,0.12083045973594571,0.15524936847177567,0.21840329667841554
4,0.2884441020371191,0.3575988820301446,0.5044799302251776,0.2308679276123039,0.511355499987392,0.7083078426785913
1,0.38600518131237566,0.5850121890912826,0.740607858451421,0.2451530134426253,0.3839361175064764,0.5255473337388366
4,0.21260291625469296,0.42829283625487075,0.5964059020499378,0.22472205054244232,0.25691810615630284,0.28861739379323625
1,0.214009345590327,0.5395032199836988,0.7527283706623525,0.23021728866442678,0.514739560698292,0.7376313442364012
2,0.14212670403551894,0.4222681317386887,0.596824932455071,0.4045985664828782,0.4569617525583588,0.6020797289396148
1,0.1345362404707371,0.2166980231230668,0.30083217912982646,0.23769728648009428,0.46052259791175487,0.6621933252457322
4,0.30463092423455634,0.4948175687506265,0.6720119046564578,0.20880613017821098,0.2497706720783897,0.2831960451701259
