event,l_space_min,l_space_mean,l_space_max,r_space_min,r_space_mean,r_space_max
4,0.2202271554554524,0.25893724740516333,0.2906888370749727,0.1649242250247064,0.2147359177971252,0.2973213749463701
2,0.2202271554554524,0.2973426247537958,0.3794733192202055,0.19209372712298547,0.2835100473694517,0.40024992192379
2,0.36674241641784494,0.37898182319103846,0.39217343102255153,0.24186773244895649,0.3051645945809141,0.4045985664828782
4,0.3668787265568828,0.3971114143690223,0.4360045871318328,0.19924858845171275,0.2713439134457461,0.33941125496954283
2,0.21213203435596428,0.31996786225746765,0.39395431207184417,0.1772004514666935,0.23926746700012527,0.30413812651491096
1,0.19,0.2774482545913672,0.3443835071544513,0.19723082923316018,0.3082693969613607,0.4482186966202994
4,0.2549509756796392,0.3243136016316701,0.48270073544588676,0.18867962264113206,0.2640454663611786,0.4205948168962619
1,0.17029386365926402,0.24204570554847749,0.33970575502926054,0.233452350598575,0.29443046619247115,0.38948684188300897
2,0.27202941017470883,0.300901321526301,0.36235341863986875,0.20615528128088306,0.22182292712841514,0.23345235059857508
1,0.2483948469674844,0.36908490908765484,0.5080354318352215,0.24839484696748443,0.33107490337744394,0.44922154890432403
1,0.24758836806279894,0.27794527447681266,0.36124783736376886,0.21260291625469296,0.23323911376784243,0.25942243542145693
4,0.322490309931942,0.36223018591510625,0.38209946349085605,0.19209372712298542,0.22825325563243523,0.2640075756488817
4,0.29966648127543394,0.3808272194216156,0.49739320461783554,0.24596747752497686,0.3264257521549336,0.4609772228646443
2,0.2687005768508881,0.30527597410464086,0.4080441152620633,0.21931712199461306,0.2827700654425529,0.3538361202590827
1,0.2758622844826744,0.30545339033060626,0.3551056180912941,0.31764760348537185,0.3652550230884609,0.43278170016764805
2,0.3448187929913334,0.35293186442402985,0.3671511950137164,0.28861739379323625,0.3379832655297657,0.38013155617496425
1,0.34985711369071804,0.35899931888834935,0.3712142238654117,0.3448187929913333,0.3926070587396344,0.44777226354476224
2,0.3624913792078372,0.37027316452080733,0.3807886552931954,0.25495097567963926,0.31476186126503153,0.34669871646719436
1,0.34985711369071804,0.3655451414478632,0.38910152916687435,0.29832867780352595,0.3590290444043613,0.41400483088968904
2,0.35777087639996635,0.36427684479962197,0.37576588456111876,0.2596150997149434,0.28385468969675204,0.31827660925679097
2,0.3448187929913334,0.3549826990469266,0.3624913792078372,0.3220248437620924,0.35210705915514506,0.40360872141221127
2,0.36235341863986875,0.3879636099442794,0.4080441152620633,0.3280243893371345,0.34955935453081816,0.3828837943815329
1,0.41000000000000003,0.4694498618210819,0.56859475903318,0.33615472627943227,0.3545187641240369,0.36400549446402586
2,0.42941821107167777,0.4477913672502246,0.49929950931279715,0.3511409973215887,0.36319501241651564,0.38275318418009274
1,0.4396589587396122,0.5141019545910983,0.567978872846517,0.3546829570193639,0.36679019907640975,0.3862641583165593
