event,l_space_min,l_space_mean,l_space_max,r_space_min,r_space_mean,r_space_max
4,0.3801315561749642,0.3904366775882295,0.41182520563948,0.32695565448543634,0.34206249733777505,0.3624913792078372
2,0.3535533905932738,0.3628044940067805,0.39357337308308854,0.3178049716414141,0.33284635428737414,0.35468295701936403
2,0.34985711369071804,0.3619936507533495,0.3721558813185679,0.3220248437620924,0.37012184661954617,0.414004830889689
4,0.36891733491393436,0.4216517772799309,0.46043457732885357,0.30870698080866266,0.34413589636622516,0.35468295701936403
2,0.33837848631377265,0.3654298839822356,0.3905124837953327,0.28071337695236404,0.30527734932310163,0.32756678708318404
1,0.34132096331752027,0.35698213679969887,0.37013511046643494,0.3220248437620924,0.3367507998240357,0.36891733491393436
4,0.29698484809834996,0.33623944005228246,0.3661966684720111,0.3195309061734091,0.3240937327817226,0.33241540277189324
1,0.3360059523282289,0.34879369767680013,0.36124783736376886,0.24839484696748443,0.2960344597496231,0.3289376840679705
2,0.3360059523282289,0.34292010544601453,0.3640054944640259,0.2785677655436824,0.29064688438738184,0.3195309061734091
1,0.29154759474226505,0.3171661432665187,0.37013511046643494,0.25553864678361277,0.29969038815872856,0.34176014981270125
1,0.2968164415931166,0.30266644948656063,0.31064449134018135,0.24596747752497686,0.2833231418995476,0.3001666203960727
4,0.3,0.31130807487393475,0.32449961479175904,0.21633307652783937,0.2708192069414359,0.305286750449475
4,0.3080584360149873,0.3350567125153807,0.36124783736376886,0.305286750449475,0.333037241427624,0.36400549446402597
2,0.2920616373302046,0.31271799532835554,0.3280243893371345,0.2778488797889961,0.3058309874836154,0.32449961479175904
1,0.27313000567495327,0.2971068661954983,0.31622776601683794,0.31064449134018135,0.3281115295883697,0.35000000000000003
2,0.29410882339705485,0.3258811089393211,0.34058772731852804,0.2720294101747089,0.29448246384781723,0.3220248437620924
1,0.2884441020371192,0.30326274846049844,0.3252691193458119,0.3001666203960727,0.32289451101157224,0.35
2,0.2778488797889961,0.29792279589992426,0.3023243291566195,0.304138126514911,0.354008321310016,0.3905124837953327
1,0.2408318915758459,0.29087616004377354,0.34058772731852804,0.3111269837220809,0.3417268429666285,0.36769552621700474
2,0.26925824035672524,0.3011262800903787,0.3255764119219941,0.28460498941515416,0.3040419834625273,0.322490309931942
2,0.30000000000000004,0.30572167799265554,0.3124099870362662,0.31400636936215165,0.35223014798703034,0.38078865529319544
2,0.29832867780352595,0.310837663366333,0.33941125496954283,0.2973213749463701,0.31473811280954905,0.3397057550292606
1,0.33941125496954283,0.3737995552680399,0.4161730409336962,0.29832867780352595,0.3054202878701234,0.31400636936215165
2,0.2973213749463701,0.32372745912349155,0.3466987164671943,0.2780287754891569,0.28924697507555486,0.29832867780352595
1,0.31827660925679097,0.34289493530772536,0.3827531841800928,0.2745906043549196,0.27772513965151174,0.2884441020371191
2,0.29698484809834996,0.34525029231299875,0.3847076812334269,0.26627053911388693,0.27444597972121765,0.28017851452243797
1,0.3847076812334269,0.4163301820299535,0.46238512086787575,0.26627053911388693,0.2736805868679904,0.28017851452243797
2,0.32649655434629016,0.3901515460817592,0.4382921400162225,0.2692582403567252,0.27576785996686043,0.28600699292150183
2,0.32015621187164245,0.3614059220533473,0.39115214431215894,0.2745906043549196,0.28111099933111094,0.28600699292150183
2,0.3535533905932738,0.4047058246806241,0.4341658669218482,0.2745906043549196,0.27620698103364366,0.2884441020371192
1,0.32449961479175904,0.33575377335667206,0.34885527085024814,0.2884441020371192,0.3428183580476419,0.3969886648255842
3,0.3252691193458119,0.3268770331166802,0.33241540277189324,0.305286750449475,0.3263632965406608,0.34828149534535996
1,0.29698484809834996,0.3165704612229572,0.33970575502926054,0.3001666203960727,0.3108024078613658,0.31622776601683794
2,0.31827660925679097,0.3199843098172816,0.3255764119219941,0.26925824035672524,0.29596714288165604,0.30886890422961005
1,0.31827660925679097,0.321136326258517,0.32557641192199416,0.2920616373302047,0.3469892366758279,0.38209946349085605
3,0.30413812651491096,0.31365884660592647,0.31827660925679097,0.3023243291566195,0.32640446528603645,0.34985711369071804
1,0.29000000000000004,0.3118474220917397,0.32557641192199416,0.3138470965295043,0.32153028320238586,0.32756678708318404
2,0.22825424421026658,0.2630617549729594,0.2973213749463701,0.30066592756745814,0.32425223144120136,0.3584689665786984
1,0.23706539182259398,0.34421969622781734,0.41182520563948005,0.26476404589747454,0.27996663634300645,0.3101612483854165
3,0.2193171219946131,0.29266603106241523,0.38470768123342686,0.2451530134426253,0.2620384043986869,0.30413812651491096
1,0.2729468812791236,0.28983557400150234,0.3080584360149873,0.19798989873223333,0.28724431983014875,0.33120990323358396
2,0.30000000000000004,0.33507649362370934,0.3606937759374287,0.1984943324127921,0.22526645274941168,0.25238858928247926
2,0.3440930106817051,0.3972489013031916,0.4382921400162225,0.25238858928247926,0.25417858395504167,0.2607680962081059
1,0.38587562763149474,0.41218090671282565,0.44654227123532214,0.2469817807045694,0.25190278045486625,0.2580697580112788
1,0.3623534186398688,0.37549849446920364,0.3966106403010388,0.24413111231467402,0.25952599155696787,0.2830194339616981
2,0.35608987629529715,0.3604965952738795,0.3640054944640259,0.2817800560721074,0.30569252929462026,0.331058907144937
4,0.31144823004794875,0.35444079357677055,0.39115214431215894,0.25059928172283336,0.2601397899320941,0.2823118842698621
1,0.26907248094147423,0.32213206408866313,0.3606937759374287,0.24413111231467405,0.26077342800998476,0.305286750449475
4,0.26907248094147423,0.3077568380601936,0.34713109915419565,0.2906888370749727,0.3205278389079206,0.3443835071544513
1,0.34713109915419565,0.3723146289158693,0.4045985664828782,0.32015621187164245,0.35970218651391594,0.39051248379533277
2,0.33241540277189324,0.34619063445651,0.36769552621700474,0.29966648127543394,0.3383209241455957,0.37202150475476553
1,0.35608987629529715,0.3732962018557107,0.3969886648255842,0.2865309756378881,0.29446224750572975,0.30886890422961005
4,0.31827660925679097,0.32881546896423636,0.35608987629529715,0.31764760348537185,0.3359460657168783,0.3534119409414458
3,0.31827660925679097,0.3283362855812326,0.33970575502926054,0.34669871646719436,0.37600727178242366,0.39824615503479754
2,0.27294688127912364,0.313998930041596,0.33241540277189324,0.2469817807045694,0.30156531909809076,0.37443290453698114
2,0.25495097567963926,0.28229701845109545,0.33241540277189324,0.2780287754891569,0.30150623202812626,0.3189043743820395
4,0.3111269837220809,0.33565480278751103,0.34205262752974136,0.2823118842698621,0.2965208714907931,0.3138470965295043
2,0.28600699292150183,0.3019145441619131,0.32649655434629016,0.2817800560721074,0.2970786203401851,0.3178049716414141
2,0.29698484809834996,0.32887545731246026,0.3538361202590827,0.295296461204668,0.3316037022915601,0.3753664875824692
2,0.3492849839314596,0.3637092341920838,0.38013155617496425,0.2745906043549196,0.29232632920848806,0.3342154993413681
3,0.2906888370749727,0.30853203836945653,0.36055512754639896,0.2830194339616981,0.3150132689391042,0.3397057550292606
2,0.27294688127912364,0.29611887823391675,0.30610455730027936,0.21213203435596428,0.27708989920739024,0.32015621187164245
2,0.27294688127912364,0.3182791837408683,0.3606937759374287,0.2831960451701259,0.35135665623357837,0.40360872141221127
3,0.3522782990761708,0.36195804605175713,0.3712142238654117,0.33421549934136807,0.3495777247030819,0.3894868418830089
2,0.2831960451701259,0.30825510215172125,0.35,0.2884441020371192,0.3135525763659238,0.3397057550292606
3,0.30610455730027936,0.357140162497795,0.4104875150354758,0.30413812651491096,0.31238513849198835,0.32015621187164245
2,0.24999999999999997,0.2848021791556151,0.3138470965295043,0.29000000000000004,0.30142713176501573,0.31906112267087633
2,0.26248809496813374,0.2943184032944368,0.3255764119219941,0.29000000000000004,0.309213639443074,0.322490309931942
1,0.3255764119219941,0.373551136307001,0.3984971769034255,0.282842712474619,0.2914354434224633,0.3023243291566195
1,0.31764760348537185,0.3284804522710835,0.36235341863986875,0.2267156809750927,0.27526316657796945,0.32015621187164245
4,0.29698484809834996,0.33632729700059977,0.3580502757993631,0.28284271247461906,0.2916618629588339,0.3047950130825634
4,0.3080584360149872,0.3948074497979001,0.4517742799230607,0.20615528128088303,0.2624555309788367,0.31400636936215165
