event,l_space_min,l_space_mean,l_space_max,r_space_min,r_space_mean,r_space_max
4,0.2785677655436824,0.2979007362782671,0.32015621187164245,0.25298221281347033,0.2652271500764151,0.27730849247724093
2,0.2683281572999748,0.2824493478948705,0.32015621187164245,0.18601075237738277,0.24271323376141357,0.2884441020371191
2,0.26248809496813374,0.2847066838534524,0.37483329627982626,0.2745906043549196,0.3521069664716805,0.447213595499958
4,0.3818376618407357,0.44003512533032546,0.4780167361086847,0.23086792761230387,0.2686371559250567,0.31827660925679097
2,0.2325940669922601,0.3322167789746044,0.4569463863518345,0.208806130178211,0.26979014451220573,0.36055512754639896
1,0.22847319317591722,0.2815541001686545,0.33241540277189324,0.2580697580112788,0.33504077943950245,0.4455333881989093
4,0.28071337695236404,0.33913158551244776,0.38600518131237566,0.2641968962724581,0.29340589765517616,0.331058907144937
1,0.19000000000000003,0.2649810730754415,0.3080584360149872,0.25612496949731395,0.3313669074384337,0.44777226354476224
2,0.2842534080710379,0.30685846330560607,0.3546829570193639,0.30870698080866266,0.33412549131674013,0.3453983207834109
1,0.282842712474619,0.3888875215036605,0.4810405388322277,0.19849433241279205,0.30955177446942883,0.38078865529319544
1,0.2906888370749727,0.31548968540803124,0.3360059523282289,0.29966648127543394,0.35587511379157605,0.4080441152620633
4,0.23259406699226015,0.2960629043971674,0.3920459156782532,0.21095023109728986,0.2512285111749207,0.30463092423455634
4,0.25612496949731395,0.3660779350677714,0.48104053883222775,0.2641968962724581,0.33035083757864786,0.4360045871318329
2,0.19209372712298542,0.2747031285213522,0.3920459156782531,0.191049731745428,0.2376055251763124,0.3264965543462902
1,0.26400757564888166,0.291486569444415,0.31890437438203945,0.29154759474226505,0.36229356556731057,0.4382921400162225
2,0.25612496949731395,0.295775142023952,0.3360059523282289,0.20396078054371142,0.2853033164104141,0.3560898762952971
1,0.2831960451701259,0.30645388903194687,0.34058772731852804,0.3047950130825634,0.36247453981885175,0.41146081222881964
2,0.2906888370749727,0.30586432178555345,0.31906112267087633,0.14560219778561037,0.25488011985640635,0.3920459156782532
1,0.29000000000000004,0.3030688668180531,0.3220248437620924,0.23600847442411893,0.3606130493779271,0.44271887242357305
2,0.2842534080710379,0.29644900452349554,0.31064449134018135,0.16031219541881395,0.25964375669582723,0.3624913792078371
2,0.261725046566048,0.2789564886823835,0.29832867780352595,0.26870057685088805,0.3606678584296881,0.4477722635447622
2,0.256124969497314,0.26977245740416006,0.27730849247724093,0.2640075756488817,0.34354685136860214,0.439089968002003
1,0.2729468812791236,0.3575874248447273,0.4527692569068708,0.28861739379323625,0.3019624446737221,0.316227766016838
2,,,,,,
1,,,,,,
2,,,,,,
1,,,,,,
2,,,,,,
2,,,,,,
2,,,,,,
1,0.2745906043549196,0.2745906043549196,0.2745906043549196,0.2563201123595259,0.25938682021281156,0.26925824035672524
3,0.2745906043549196,0.2761552192018248,0.28017851452243797,0.26925824035672524,0.28298831962036725,0.31906112267087633
1,0.22360679774997894,0.26472024736385813,0.29614185789921693,0.2683281572999748,0.3068683645482823,0.3687817782917155
2,0.28442925306655786,0.3151093171528824,0.3312099032335839,0.22203603311174516,0.27501380245623686,0.31622776601683794
1,0.24738633753705963,0.26828937225154365,0.3138470965295043,0.24207436873820407,0.32533765015589855,0.3894868418830089
3,0.2745906043549196,0.32700700110484,0.36124783736376886,0.17804493814764855,0.22343433111639868,0.2879236009777594
1,0.2778488797889961,0.32318644468153807,0.3492849839314596,0.2193171219946131,0.24980913851309813,0.29966648127543394
2,0.2941088233970549,0.31513840793956255,0.3383784863137726,0.1655294535724685,0.2718207221899685,0.3289376840679705
1,0.24738633753705966,0.2739127183258637,0.30083217912982646,0.1772004514666935,0.2783307166405575,0.3423448553724738
3,0.2024845673131659,0.23865383383454516,0.2529822128134704,0.26305892875931813,0.32390043518923833,0.4052159917870962
1,0.1984943324127921,0.21243429345948703,0.23430749027719966,0.20248456731316586,0.2553305390788643,0.3138470965295043
2,0.22825424421026658,0.24440439325836344,0.29410882339705485,0.2009975124224178,0.23363339866029229,0.2863564212655271
2,0.29410882339705485,0.3432257102084719,0.3894868418830089,0.28442925306655786,0.30056943276821635,0.3125699921617556
1,0.32310988842807026,0.351265703647761,0.3894868418830089,0.27294688127912364,0.2895363382450742,0.30594117081556704
1,0.20615528128088303,0.333873830135072,0.41773197148410846,0.25632011235952595,0.2727068442562694,0.305286750449475
2,0.20615528128088303,0.23016985782173016,0.2469817807045694,0.295296461204668,0.30036394993469456,0.30886890422961005
4,0.25553864678361277,0.2956771817225222,0.3522782990761708,0.2193171219946131,0.25139943121072794,0.31906112267087633
1,0.22135943621178658,0.3081634598296841,0.3764306044943742,0.26627053911388693,0.28390161330406416,0.2941088233970548
4,0.21931712199461312,0.26677110973025475,0.3023243291566195,0.17492855684535905,0.2497780405403882,0.3269556544854363
1,0.26907248094147423,0.2800922090792297,0.29832867780352595,0.20248456731316586,0.31547624963297893,0.39824615503479754
2,0.27802877548915694,0.32120235772944383,0.35000000000000003,0.1769180601295413,0.23791284631960566,0.32202484376209234
1,0.3440930106817051,0.38689305467777485,0.47413078364518796,0.19235384061671343,0.2198297415662492,0.25553864678361277
4,0.2641968962724581,0.306753096039002,0.34785054261852166,0.24041630560342617,0.27068242730135395,0.305286750449475
3,0.25317977802344327,0.31042812672230047,0.38013155617496425,0.24041630560342617,0.2946986085195723,0.3841874542459709
2,0.2202271554554524,0.2668123011614666,0.3067572330035594,0.22671568097509268,0.2780786557246808,0.3195309061734092
2,0.26,0.2861662288576103,0.30463092423455634,0.24413111231467402,0.3302723466586214,0.3794733192202055
4,0.291547594742265,0.30975250312804087,0.3280243893371345,0.2745906043549196,0.33818743425256437,0.3860051813123757
2,0.2906888370749727,0.3219008514896644,0.36124783736376886,0.19697715603592206,0.24006335562169911,0.2692582403567252
2,0.29000000000000004,0.3082886263627281,0.318276609256791,0.25,0.3324631754833085,0.4052159917870961
2,0.29698484809834996,0.32439078405337873,0.33970575502926054,0.2884441020371191,0.3236434873082944,0.3606937759374287
3,0.29698484809834996,0.3078736577191827,0.31827660925679097,0.24166091947189142,0.32688097564457924,0.367967389859482
2,0.1615549442140351,0.22919967947095748,0.31064449134018135,0.24166091947189142,0.3025179087852967,0.35000000000000003
2,0.19924858845171275,0.24177016943355553,0.2758622844826744,0.35000000000000003,0.3860873839470952,0.4263801121065568
3,0.282842712474619,0.37964840037233577,0.4669047011971501,0.3047950130825634,0.33257763074812885,0.41773197148410846
2,0.3111269837220809,0.394829046785998,0.46529560496527367,0.24166091947189144,0.31354191621867555,0.3911521443121589
3,0.25298221281347033,0.37353690872894135,0.48083261120685233,0.21213203435596428,0.23029890022670887,0.24839484696748443
2,0.15,0.2506289636213389,0.3178049716414141,0.24186773244895649,0.279765649985379,0.3748332962798262
2,0.23409399821439253,0.2670682464135365,0.30066592756745814,0.3001666203960727,0.34253427704772604,0.383275357934736
1,0.25495097567963926,0.3181182910958722,0.3538361202590827,0.2692582403567252,0.28862056397907254,0.3138470965295043
1,0.21470910553583888,0.2508676810769533,0.34058772731852804,0.20808652046684809,0.3107222122754822,0.41629316592997306
4,0.23706539182259395,0.2508835599418491,0.25553864678361277,0.28017851452243797,0.3008790544864106,0.3448187929913333
4,0.25553864678361277,0.3470702710344274,0.4753945729601885,0.2729468812791236,0.3523867175910452,0.4386342439892262
