event,l_space_min,l_space_mean,l_space_max,r_space_min,r_space_mean,r_space_max
4,0.3157530680769389,0.41866636983376304,0.524785670536077,0.29410882339705485,0.4099141769513668,0.5341348144429456
2,0.3138470965295043,0.40718620832749325,0.5575840743780259,0.33241540277189324,0.4399142905871264,0.5575840743780259
2,0.4114608122288197,0.4800013743677467,0.5280151512977634,0.4883646178829912,0.6574748645207671,0.7324616030891995
4,0.5269724850502159,0.6517605893267825,0.7472616676907762,0.5366563145999496,0.6155474043573087,0.662872536767062
2,0.22203603311174516,0.4045998887128499,0.6466065264130884,0.20615528128088306,0.37565966380227045,0.5323532661682466
1,0.322490309931942,0.3996507569377949,0.474236228055175,0.47434164902525694,0.6772859002233663,0.7844743462982074
4,0.22360679774997896,0.44332602380254316,0.573149195236284,0.4295346318982906,0.589737667040165,0.6378871373526825
1,0.31400636936215165,0.426132974688579,0.523450093132096,0.38600518131237566,0.5192879282000559,0.6453681120105021
2,,,,,,
1,,,,,,
1,,,,,,
4,,,,,,
4,,,,,,
2,0.32280024783137945,0.3929514872350111,0.5108815909777921,0.2831960451701259,0.3616216717907196,0.49497474683058323
1,0.4808326112068523,0.5566595138306465,0.6640030120413613,0.45,0.5622601282601428,0.7473285756613351
2,0.3765634076752546,0.46143969349156255,0.6481512169239522,0.3891015291668744,0.5321757979335662,0.7333484846919641
1,0.37589892258425006,0.43834203309489184,0.4802082881417188,0.37483329627982626,0.5894036268023239,0.7576938695805846
2,0.33837848631377265,0.4009890403522645,0.4652956049652736,0.28,0.4259074424581587,0.5491812087098392
1,0.3606937759374287,0.38726666993077513,0.4356604182158393,0.36400549446402586,0.6000714505230171,0.7792945527847606
2,0.39824615503479754,0.4850079411331243,0.570701322935211,0.16401219466856726,0.3846522353275651,0.56
2,0.3689173349139344,0.4112683656385942,0.5119570294468082,0.18027756377319948,0.5450369709905399,0.7134423592694789
2,0.4360045871318329,0.5117095397976993,0.6708203932499368,0.2751363298439521,0.4315914464700425,0.5824946351684279
1,0.425440947723653,0.5897270972907632,0.686804193347711,0.17029386365926402,0.45953336486197655,0.6139218191268331
2,0.1902629759044045,0.40484494149859684,0.6306346010171024,0.14422205101855956,0.3452187162858762,0.5608029957123981
1,0.2137755832643195,0.5965117984116897,0.8297590011563598,0.5189412298131649,0.5432863498758748,0.5730619512757762
2,0.1664331697709324,0.41096633276230327,0.6806614430096655,0.5107837115648853,0.5389495471161293,0.5632051136131488
1,0.1824828759089466,0.6037488113080766,0.8139410298049853,0.45607017003965516,0.4844021496102618,0.5440588203494178
2,0.13152946437965907,0.3948850141837054,0.6800735254367721,0.44922154890432403,0.4933305116357941,0.5508175741568165
2,0.22090722034374521,0.5919300175765839,0.7839005038906404,0.4712748667179272,0.49765441112172376,0.5408326913195983
2,0.3067572330035594,0.5263805084118537,0.7473285756613351,0.48764741360946434,0.5208744427167485,0.570701322935211
1,0.31304951684997057,0.4035052565370804,0.5103920062069938,0.4382921400162225,0.5156010971827357,0.6800735254367721
3,0.3080584360149873,0.38877987401835623,0.4386342439892262,0.3014962686336267,0.3899746278817131,0.49203658400570177
1,0.2842534080710379,0.47236626782820473,0.6014149981501958,0.327566787083184,0.35567551513322704,0.4438468204234429
2,0.34058772731852804,0.3857635086586629,0.46010868281309364,0.25495097567963926,0.37620128290824373,0.5381449618829484
1,0.3807886552931954,0.4117758798863429,0.4482186966202994,0.28442925306655786,0.41274240812956015,0.5280151512977634
3,0.39293765408777004,0.41460210351211985,0.43278170016764805,0.14866068747318506,0.30646427616224536,0.4780167361086848
1,0.24000000000000002,0.31314706495999306,0.3905124837953327,0.13601470508735444,0.443833807958045,0.7117583859709699
2,0.2433105012119288,0.3169670113241418,0.3736308338453881,0.2570992026436488,0.4460089316261866,0.6152235366108809
1,0.2780287754891569,0.45586958148910767,0.6074537019394977,0.26570660511172844,0.3664297569428101,0.4280186911806539
3,0.3157530680769389,0.4170059958610078,0.5860034129593444,0.3036445290137796,0.39308379091218953,0.4220189569201838
1,0.1746424919657298,0.328547260908488,0.4785394445602159,0.2816025568065745,0.44741211103146805,0.5900847396772773
2,0.35000000000000003,0.48331139222538466,0.6152235366108809,0.3920459156782532,0.4470148498572375,0.56
2,0.4785394445602159,0.5130401922608298,0.6324555320336759,0.4220189569201839,0.4490849203906863,0.4775981574503821
1,0.523450093132096,0.5856125033744299,0.6780117993073572,0.4838388161361178,0.5403793201204488,0.6296824596572467
1,0.21931712199461312,0.438656610708588,0.5672741841473133,0.4272001872658766,0.47892354041858337,0.6132699242584786
2,0.25942243542145693,0.34165618041046264,0.41109609582188933,0.4049691346263318,0.45289256292260405,0.5243090691567331
4,0.33999999999999997,0.4922659972393651,0.6726812023536856,0.3001666203960727,0.42048388590811636,0.5021951811795888
1,0.29966648127543394,0.4743689292959064,0.5990826320300063,0.45793012567421243,0.48534003989979624,0.5162363799656123
4,0.29546573405388316,0.3809770553666766,0.4632493928760188,0.3289376840679705,0.39748908041982545,0.5032891812864648
1,0.3905124837953327,0.6691062462061393,0.8246211251235323,0.36138621999185305,0.5571507967327916,0.7253275122315435
2,0.34713109915419565,0.49825667305040083,0.7605918747922568,0.31064449134018135,0.46125974095801814,0.6799999999999999
1,0.3601388621073821,0.5439270637820023,0.7128113354878695,0.35057096285916206,0.4445330934230678,0.5292447448959696
4,0.42190046219457966,0.44511774698025147,0.47201694884823786,0.40249223594996214,0.5400974981052155,0.630317380372777
3,0.29154759474226505,0.38638010157880126,0.4263801121065569,0.41773197148410846,0.5105981806655528,0.6425729530566938
2,0.15000000000000002,0.2795934125218238,0.38013155617496425,0.4244997055358225,0.45411730140576895,0.4901020301937138
2,0.2906888370749727,0.3850252969440454,0.5531726674375733,0.42047592083257274,0.4904789939306066,0.611310068623117
4,0.47707441767506253,0.6130619188413798,0.7543208866258444,0.5200000000000001,0.5474611155862504,0.5807753438292642
2,0.3383784863137726,0.39544484182856543,0.5458937625582473,0.2433105012119288,0.394458440242139,0.5162363799656123
2,0.2906888370749727,0.41325760524723665,0.552268050859363,0.3383784863137726,0.46151215816430907,0.6276941930590086
2,0.5020956084253276,0.6018263417383974,0.7093659140387281,0.3764306044943742,0.5064232697981028,0.5700877125495689
