event,l_space_min,l_space_mean,l_space_max,r_space_min,r_space_mean,r_space_max
4,0.14866068747318503,0.21343174302241164,0.34409301068170506,0.18110770276274832,0.23953213088077377,0.32015621187164245
2,0.13999999999999999,0.2203560674610116,0.34655446902326914,0.21023796041628637,0.2632992832675416,0.34481879299133333
2,0.16155494421403513,0.2540523930050754,0.44045431091090487,0.34481879299133333,0.429721158543993,0.48104053883222775
4,0.3956008088970496,0.5021250134678634,0.6016643582596529,0.22135943621178655,0.28269847594111863,0.35777087639996635
2,0.21023796041628637,0.3171613112918665,0.40249223594996214,0.12041594578792295,0.16325358033294976,0.25612496949731395
1,0.19235384061671346,0.26242690882718595,0.42449970553582245,0.2701851217221259,0.42703838685354734,0.4964876634922564
4,0.2640075756488817,0.3900646645067982,0.4891829923454003,0.32756678708318404,0.3426256902728339,0.3584689665786985
1,0.06999999999999999,0.15266649552112715,0.27892651361962706,0.26925824035672524,0.3028423204004783,0.34885527085024814
2,0.17204650534085253,0.2252230996513973,0.29,0.2968164415931166,0.3433193228050711,0.3753664875824692
1,0.30413812651491096,0.4367219549555808,0.5984145720150872,0.283196045170126,0.2981505950547645,0.3606937759374287
1,0.2765863337187866,0.28794078784060656,0.30870698080866266,0.28178005607210743,0.3064538365048994,0.32015621187164245
4,0.1972308292331602,0.2731216697392271,0.34828149534535996,0.19697715603592209,0.22344747306650653,0.27730849247724093
4,0.23853720883753127,0.4555986877012261,0.5909314681077663,0.22472205054244232,0.38850021887829633,0.4919349550499537
2,0.1972308292331602,0.25258461725249454,0.38910152916687435,0.2193171219946131,0.25767408284826365,0.3584689665786985
1,0.2051828452868319,0.2157298855721443,0.23345235059857503,0.33421549934136807,0.46246794959259574,0.52
2,0.21633307652783934,0.22783657910341332,0.23323807579381203,0.21095023109728986,0.2975299143797658,0.46518813398452025
1,0.2256102834535696,0.2322284317821549,0.24041630560342617,0.280178514522438,0.4525943433562587,0.5220153254455275
2,0.191049731745428,0.2198150744139049,0.24041630560342617,0.22803508501982758,0.31107792951104524,0.4742362280551751
1,0.191049731745428,0.1923510822290218,0.20223748416156687,0.2860069929215018,0.4764198169531288,0.5408326913195983
2,0.18027756377319948,0.19647837982898067,0.20223748416156687,0.22472205054244232,0.31593784716132967,0.4976946855251721
2,0.18027756377319948,0.18345740449358144,0.194164878389476,0.2884441020371191,0.47669475877655004,0.5608029957123981
