event,l_space_min,l_space_mean,l_space_max,r_space_min,r_space_mean,r_space_max
4,0.20223748416156687,0.2497742574951579,0.4428317965096906,0.19697715603592209,0.23065659596992963,0.32310988842807026
2,0.2549509756796392,0.32157545261136145,0.47413078364518796,0.2863564212655271,0.322273460117684,0.39293765408777004
2,0.2549509756796392,0.3084519720651188,0.4280186911806539,0.2973213749463701,0.40706892887223795,0.5371219600798315
4,0.4280186911806539,0.46979705873016847,0.5360037313302959,0.28160255680657453,0.3213827642383147,0.34205262752974136
2,0.259422435421457,0.346390692139121,0.4841487374764082,0.24020824298928634,0.3109450020977057,0.3807886552931955
1,0.259422435421457,0.29741255619010726,0.3640054944640259,0.3047950130825634,0.44756241065671726,0.6000833275470999
4,0.27459060435491967,0.3513518475949195,0.4318564576337837,0.2920616373302047,0.3177905294206394,0.3640054944640259
1,0.18,0.2542132270087805,0.33734255586866,0.2420743687382041,0.3259190625026766,0.46754678910243835
2,0.304138126514911,0.3335093399034115,0.3801315561749642,0.27513632984395214,0.3225279593272715,0.3794733192202055
1,0.2692582403567252,0.40838642343227494,0.4860041152089147,0.19235384061671346,0.2839546020819737,0.34669871646719436
1,0.22472205054244232,0.2354002151466219,0.25238858928247926,0.33541019662496846,0.3625974242345756,0.39560080889704974
4,0.23600847442411893,0.3058885362770211,0.3466987164671943,0.25079872407968906,0.2837145739634337,0.34176014981270125
4,0.33105890714493696,0.4564020687474607,0.5635601121442149,0.35468295701936403,0.4712019830566246,0.6
2,0.25612496949731395,0.30176118157624676,0.40311288741492746,0.19723082923316018,0.27836165991501377,0.38275318418009274
1,0.2729468812791236,0.2856194433728072,0.3101612483854165,0.31764760348537185,0.46737621861752005,0.5661271941887264
2,0.3080584360149873,0.3359204688993621,0.38118237105091846,0.2529822128134704,0.355476956375099,0.46529560496527367
1,0.25,0.2737731366884913,0.3080584360149873,0.25000000000000006,0.44092323295332086,0.5557877292636102
2,0.2758622844826744,0.32054040262765116,0.37656340767525454,0.2563201123595259,0.35741990875169544,0.44911023145771245
1,0.26627053911388693,0.27339956033075213,0.2863564212655271,0.2563201123595259,0.41627743367802716,0.5283937925449163
2,0.2785677655436824,0.30036147752404985,0.31320919526731655,0.21000000000000002,0.31072322044269834,0.42720018726587655
2,0.24758836806279896,0.2609998399508648,0.2823118842698621,0.24331050121192882,0.4187011819666398,0.5249761899362675
2,0.24839484696748443,0.27457048855480154,0.30463092423455634,0.23430749027719963,0.379941993623202,0.5060632371551997
1,0.266270539113887,0.4204533512987956,0.5608029957123981,0.21400934559032694,0.253550276445337,0.2996664812754339
2,0.2,0.3300586183853918,0.4609772228646444,0.2780287754891569,0.2957053554643341,0.3080584360149873
1,0.22203603311174516,0.4221327135484482,0.5608029957123981,0.2280350850198276,0.24892523309170486,0.27802877548915683
2,0.2408318915758459,0.3647278104941221,0.4816637831516918,0.25553864678361277,0.27508981271475347,0.29154759474226505
1,0.34828149534536,0.4764100621763788,0.5622277118748239,0.2267156809750927,0.23747379958998935,0.25553864678361277
2,0.29698484809834996,0.39431999616528945,0.5126402247190518,0.24207436873820412,0.25450038545964865,0.2641968962724581
2,0.36069377593742874,0.4842943299201926,0.557584074378026,0.25238858928247926,0.26251165371573654,0.2701851217221259
2,0.36055512754639896,0.456868224611132,0.564003546088143,0.25553864678361277,0.2776866042184667,0.32310988842807026
1,0.260768096208106,0.3444041449676458,0.37013511046643494,0.33105890714493696,0.455202983720338,0.5700877125495689
3,0.25079872407968906,0.37090868336243643,0.4272001872658765,0.32202484376209234,0.3558629055752832,0.39408120990476064
1,0.19235384061671346,0.2967029369313787,0.3982461550347975,0.32202484376209234,0.3696167197133536,0.4215447781671598
2,0.19235384061671346,0.20043488556394048,0.21189620100417092,0.3687817782917155,0.41082482942912635,0.49040799340956914
1,0.19209372712298547,0.20010597797387647,0.21095023109728986,0.37643060449437427,0.43830462076165416,0.5375872022286244
3,0.21470910553583888,0.2447130548294356,0.2816025568065745,0.25961509971494334,0.3689545430426821,0.45880278987817846
1,0.27,0.2827498355308485,0.30016662039607267,0.18681541692269404,0.2903714300131702,0.412310562561766
2,0.23769728648009425,0.25087604698172344,0.2668332812825267,0.31,0.3995234596687933,0.45541190146942795
1,0.2668332812825267,0.2956124236262284,0.3125699921617557,0.3101612483854165,0.3888019720026376,0.4280186911806539
3,0.22825424421026658,0.26603534124973527,0.3014962686336267,0.30479501308256346,0.35869465610821655,0.4114608122288197
1,0.15297058540778352,0.23897690541044617,0.3257299494980466,0.24041630560342614,0.27711263872739517,0.3
2,0.27459060435491967,0.38550228398890474,0.45607017003965516,0.21023796041628637,0.22802369387531848,0.25059928172283336
2,0.43566041821583934,0.49936004501169295,0.5622277118748239,0.233238075793812,0.24183598255064143,0.25553864678361277
1,0.39623225512317906,0.44414947977584157,0.5420332093147061,0.2555386467836127,0.2803873741603089,0.3413209633175202
1,0.22847319317591727,0.34907515039496473,0.43278170016764805,0.31304951684997057,0.36760027366603093,0.5060632371551999
2,0.23769728648009428,0.2763529786941441,0.32557641192199416,0.30805843601498734,0.33630350017573934,0.39
4,0.32202484376209234,0.4005817896751951,0.5594640292279746,0.19849433241279205,0.24801425733307506,0.371618083521241
1,0.260768096208106,0.3285706745305025,0.39824615503479754,0.282842712474619,0.41347609276947644,0.6007495318350236
