,event,trial,side,gender,age,height,weight,fre_side,VR_exp,game_fre,sport_fre,difficulty,enjoyment,fatigue,personality,familiarity,cut_mean,speed_mean,space_mean
580,1,3,left,1,2,1,1,1,0,0,1,1,1,1,0,0,3,2,2
581,1,3,right,1,2,1,1,1,0,0,1,1,1,1,0,0,2,1,2
582,2,1,left,1,2,1,1,1,0,0,1,1,1,1,0,0,2,3,2
583,2,1,right,1,2,1,1,1,0,0,1,1,1,1,0,0,1,2,2
584,2,2,left,1,2,1,1,1,0,0,1,1,1,1,0,0,2,1,1
585,2,2,right,1,2,1,1,1,0,0,1,1,1,1,0,0,2,2,1
586,2,3,left,1,2,1,1,1,0,0,1,1,1,1,0,0,3,1,0
587,2,3,right,1,2,1,1,1,0,0,1,1,1,1,0,0,2,1,0
588,3,1,left,1,2,1,1,1,0,0,1,1,1,1,0,0,1,3,3
589,3,1,right,1,2,1,1,1,0,0,1,1,1,1,0,0,3,3,3
590,3,2,left,1,2,1,1,1,0,0,1,1,1,1,0,0,2,2,2
591,3,2,right,1,2,1,1,1,0,0,1,1,1,1,0,0,3,3,2
592,3,3,left,1,2,1,1,1,0,0,1,1,1,1,0,0,2,1,2
593,3,3,right,1,2,1,1,1,0,0,1,1,1,1,0,0,3,2,2
594,5,1,left,1,2,1,1,1,0,0,1,1,1,1,0,0,1,2,2
595,5,1,right,1,2,1,1,1,0,0,1,1,1,1,0,0,1,3,2
596,5,2,left,1,2,1,1,1,0,0,1,1,1,1,0,0,3,2,2
597,5,2,right,1,2,1,1,1,0,0,1,1,1,1,0,0,2,2,2
598,5,3,left,1,2,1,1,1,0,0,1,1,1,1,0,0,3,2,2
599,5,3,right,1,2,1,1,1,0,0,1,1,1,1,0,0,3,2,2
600,1,1,left,0,2,3,3,1,1,0,0,1,1,0,1,0,1,2,2
601,1,1,right,0,2,3,3,1,1,0,0,1,1,0,1,0,1,3,2
602,1,2,left,0,2,3,3,1,1,0,0,1,1,0,1,0,2,2,2
603,1,2,right,0,2,3,3,1,1,0,0,1,1,0,1,0,2,2,2
604,1,3,left,0,2,3,3,1,1,0,0,1,1,0,1,0,2,2,3
605,1,3,right,0,2,3,3,1,1,0,0,1,1,0,1,0,3,2,3
606,2,1,left,0,2,3,3,1,1,0,0,1,1,0,1,0,2,3,1
607,2,1,right,0,2,3,3,1,1,0,0,1,1,0,1,0,1,3,1
608,2,2,left,0,2,3,3,1,1,0,0,1,1,0,1,0,3,2,1
609,2,2,right,0,2,3,3,1,1,0,0,1,1,0,1,0,3,2,1
610,2,3,left,0,2,3,3,1,1,0,0,1,1,0,1,0,2,2,1
611,2,3,right,0,2,3,3,1,1,0,0,1,1,0,1,0,2,2,1
612,3,1,left,0,2,3,3,1,1,0,0,1,1,0,1,0,1,1,3
613,3,1,right,0,2,3,3,1,1,0,0,1,1,0,1,0,1,2,3
614,3,2,left,0,2,3,3,1,1,0,0,1,1,0,1,0,0,2,3
615,3,2,right,0,2,3,3,1,1,0,0,1,1,0,1,0,2,3,3
616,3,3,left,0,2,3,3,1,1,0,0,1,1,0,1,0,0,2,3
617,3,3,right,0,2,3,3,1,1,0,0,1,1,0,1,0,3,2,3
618,5,1,left,0,2,3,3,1,1,0,0,1,1,0,1,0,1,2,2
619,5,1,right,0,2,3,3,1,1,0,0,1,1,0,1,0,1,2,2
620,5,2,left,0,2,3,3,1,1,0,0,1,1,0,1,0,2,2,2
621,5,2,right,0,2,3,3,1,1,0,0,1,1,0,1,0,2,2,2
622,5,3,left,0,2,3,3,1,1,0,0,1,1,0,1,0,2,2,3
623,5,3,right,0,2,3,3,1,1,0,0,1,1,0,1,0,3,2,3
624,1,1,left,0,1,2,2,1,1,0,0,1,1,1,0,1,1,1,1
625,1,1,right,0,1,2,2,1,1,0,0,1,1,1,0,1,1,2,1
626,1,2,left,0,1,2,2,1,1,0,0,1,1,1,0,1,1,1,1
627,1,2,right,0,1,2,2,1,1,0,0,1,1,1,0,1,1,2,1
628,1,3,left,0,1,2,2,1,1,0,0,1,1,1,0,1,1,1,1
629,1,3,right,0,1,2,2,1,1,0,0,1,1,1,0,1,1,1,1
630,2,1,left,0,1,2,2,1,1,0,0,1,1,1,0,1,1,1,0
631,2,1,right,0,1,2,2,1,1,0,0,1,1,1,0,1,1,1,0
632,2,2,left,0,1,2,2,1,1,0,0,1,1,1,0,1,1,1,1
633,2,2,right,0,1,2,2,1,1,0,0,1,1,1,0,1,0,1,1
634,2,3,left,0,1,2,2,1,1,0,0,1,1,1,0,1,1,1,1
635,2,3,right,0,1,2,2,1,1,0,0,1,1,1,0,1,1,1,1
636,3,1,left,0,1,2,2,1,1,0,0,1,1,1,0,1,2,2,0
637,3,1,right,0,1,2,2,1,1,0,0,1,1,1,0,1,2,3,0
638,3,2,left,0,1,2,2,1,1,0,0,1,1,1,0,1,1,1,0
639,3,2,right,0,1,2,2,1,1,0,0,1,1,1,0,1,3,2,0
640,3,3,left,0,1,2,2,1,1,0,0,1,1,1,0,1,2,2,0
641,3,3,right,0,1,2,2,1,1,0,0,1,1,1,0,1,1,2,0
642,5,1,left,0,1,2,2,1,1,0,0,1,1,1,0,1,2,2,0
643,5,1,right,0,1,2,2,1,1,0,0,1,1,1,0,1,1,2,0
644,5,2,left,0,1,2,2,1,1,0,0,1,1,1,0,1,1,1,0
645,5,2,right,0,1,2,2,1,1,0,0,1,1,1,0,1,1,1,0
646,5,3,left,0,1,2,2,1,1,0,0,1,1,1,0,1,1,1,0
647,5,3,right,0,1,2,2,1,1,0,0,1,1,1,0,1,1,1,0
648,1,1,left,0,0,2,2,1,0,1,0,0,0,0,0,0,0,1,1
649,1,1,right,0,0,2,2,1,0,1,0,0,0,0,0,0,1,2,1
650,1,2,left,0,0,2,2,1,0,1,0,0,0,0,0,0,0,1,2
651,1,2,right,0,0,2,2,1,0,1,0,0,0,0,0,0,2,2,2
652,1,3,left,0,0,2,2,1,0,1,0,0,0,0,0,0,0,1,3
653,1,3,right,0,0,2,2,1,0,1,0,0,0,0,0,0,1,2,3
654,2,1,left,0,0,2,2,1,0,1,0,0,0,0,0,0,0,1,0
655,2,1,right,0,0,2,2,1,0,1,0,0,0,0,0,0,1,2,0
656,2,2,left,0,0,2,2,1,0,1,0,0,0,0,0,0,0,1,1
657,2,2,right,0,0,2,2,1,0,1,0,0,0,0,0,0,0,1,1
658,2,3,left,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,3
659,2,3,right,0,0,2,2,1,0,1,0,0,0,0,0,0,0,1,3
660,3,1,left,0,0,2,2,1,0,1,0,0,0,0,0,0,0,1,0
661,3,1,right,0,0,2,2,1,0,1,0,0,0,0,0,0,0,2,0
662,3,2,left,0,0,2,2,1,0,1,0,0,0,0,0,0,2,1,2
663,3,2,right,0,0,2,2,1,0,1,0,0,0,0,0,0,1,2,2
664,3,3,left,0,0,2,2,1,0,1,0,0,0,0,0,0,0,1,2
665,3,3,right,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,2
666,5,1,left,0,0,2,2,1,0,1,0,0,0,0,0,0,0,1,1
667,5,1,right,0,0,2,2,1,0,1,0,0,0,0,0,0,1,2,1
668,5,2,left,0,0,2,2,1,0,1,0,0,0,0,0,0,1,1,1
669,5,2,right,0,0,2,2,1,0,1,0,0,0,0,0,0,2,2,1
670,5,3,left,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,2
671,5,3,right,0,0,2,2,1,0,1,0,0,0,0,0,0,1,2,2
672,1,1,left,0,1,2,3,1,0,1,0,1,1,0,0,1,2,2,2
673,1,1,right,0,1,2,3,1,0,1,0,1,1,0,0,1,2,2,2
674,1,2,left,0,1,2,3,1,0,1,0,1,1,0,0,1,2,2,3
675,1,2,right,0,1,2,3,1,0,1,0,1,1,0,0,1,2,2,3
676,1,3,left,0,1,2,3,1,0,1,0,1,1,0,0,1,2,2,3
677,1,3,right,0,1,2,3,1,0,1,0,1,1,0,0,1,2,2,3
678,2,1,left,0,1,2,3,1,0,1,0,1,1,0,0,1,2,2,2
679,2,1,right,0,1,2,3,1,0,1,0,1,1,0,0,1,2,2,2
680,2,2,left,0,1,2,3,1,0,1,0,1,1,0,0,1,2,2,3
681,2,2,right,0,1,2,3,1,0,1,0,1,1,0,0,1,2,2,3
682,2,3,left,0,1,2,3,1,0,1,0,1,1,0,0,1,2,1,3
683,2,3,right,0,1,2,3,1,0,1,0,1,1,0,0,1,2,1,3
684,3,1,left,0,1,2,3,1,0,1,0,1,1,0,0,1,2,2,1
685,3,1,right,0,1,2,3,1,0,1,0,1,1,0,0,1,2,2,1
686,3,2,left,0,1,2,3,1,0,1,0,1,1,0,0,1,2,2,2
687,3,2,right,0,1,2,3,1,0,1,0,1,1,0,0,1,3,3,2
688,3,3,left,0,1,2,3,1,0,1,0,1,1,0,0,1,2,2,3
689,3,3,right,0,1,2,3,1,0,1,0,1,1,0,0,1,1,2,3
690,5,1,left,0,1,2,3,1,0,1,0,1,1,0,0,1,2,2,1
691,5,1,right,0,1,2,3,1,0,1,0,1,1,0,0,1,2,3,1
692,5,2,left,0,1,2,3,1,0,1,0,1,1,0,0,1,2,2,3
693,5,2,right,0,1,2,3,1,0,1,0,1,1,0,0,1,2,2,3
694,5,3,left,0,1,2,3,1,0,1,0,1,1,0,0,1,2,1,3
695,5,3,right,0,1,2,3,1,0,1,0,1,1,0,0,1,2,1,3
696,1,1,left,0,0,3,4,1,0,1,0,1,1,0,1,0,0,0,0
697,1,1,right,0,0,3,4,1,0,1,0,1,1,0,1,0,0,1,0
698,1,2,left,0,0,3,4,1,0,1,0,1,1,0,1,0,0,0,0
699,1,2,right,0,0,3,4,1,0,1,0,1,1,0,1,0,0,0,0
700,1,3,left,0,0,3,4,1,0,1,0,1,1,0,1,0,0,0,3
701,1,3,right,0,0,3,4,1,0,1,0,1,1,0,1,0,0,0,3
702,2,1,left,0,0,3,4,1,0,1,0,1,1,0,1,0,0,1,0
703,2,1,right,0,0,3,4,1,0,1,0,1,1,0,1,0,0,1,0
704,2,2,left,0,0,3,4,1,0,1,0,1,1,0,1,0,0,0,2
705,2,2,right,0,0,3,4,1,0,1,0,1,1,0,1,0,0,0,2
706,2,3,left,0,0,3,4,1,0,1,0,1,1,0,1,0,0,0,3
707,2,3,right,0,0,3,4,1,0,1,0,1,1,0,1,0,0,0,3
708,3,1,left,0,0,3,4,1,0,1,0,1,1,0,1,0,0,0,0
709,3,1,right,0,0,3,4,1,0,1,0,1,1,0,1,0,3,3,0
710,3,2,left,0,0,3,4,1,0,1,0,1,1,0,1,0,0,0,1
711,3,2,right,0,0,3,4,1,0,1,0,1,1,0,1,0,0,0,1
712,3,3,left,0,0,3,4,1,0,1,0,1,1,0,1,0,0,2,2
713,3,3,right,0,0,3,4,1,0,1,0,1,1,0,1,0,0,1,2
714,5,1,left,0,0,3,4,1,0,1,0,1,1,0,1,0,0,0,0
715,5,1,right,0,0,3,4,1,0,1,0,1,1,0,1,0,3,3,0
716,5,2,left,0,0,3,4,1,0,1,0,1,1,0,1,0,0,1,1
717,5,2,right,0,0,3,4,1,0,1,0,1,1,0,1,0,0,0,1
718,5,3,left,0,0,3,4,1,0,1,0,1,1,0,1,0,0,0,3
719,5,3,right,0,0,3,4,1,0,1,0,1,1,0,1,0,0,0,3
720,1,1,left,0,0,1,1,1,0,1,0,0,1,0,0,1,1,2,2
721,1,1,right,0,0,1,1,1,0,1,0,0,1,0,0,1,1,2,2
722,1,2,left,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,2
723,1,2,right,0,0,1,1,1,0,1,0,0,1,0,0,1,1,2,2
724,1,3,left,0,0,1,1,1,0,1,0,0,1,0,0,1,2,1,2
725,1,3,right,0,0,1,1,1,0,1,0,0,1,0,0,1,2,2,2
726,2,1,left,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1
727,2,1,right,0,0,1,1,1,0,1,0,0,1,0,0,1,1,2,1
728,2,2,left,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,2
729,2,2,right,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,2
730,2,3,left,0,0,1,1,1,0,1,0,0,1,0,0,1,2,1,1
731,2,3,right,0,0,1,1,1,0,1,0,0,1,0,0,1,2,1,1
732,3,1,left,0,0,1,1,1,0,1,0,0,1,0,0,1,1,3,1
733,3,1,right,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1
734,3,2,left,0,0,1,1,1,0,1,0,0,1,0,0,1,2,2,2
735,3,2,right,0,0,1,1,1,0,1,0,0,1,0,0,1,2,2,2
736,3,3,left,0,0,1,1,1,0,1,0,0,1,0,0,1,2,2,1
737,3,3,right,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,1
738,5,1,left,0,0,1,1,1,0,1,0,0,1,0,0,1,2,2,1
739,5,1,right,0,0,1,1,1,0,1,0,0,1,0,0,1,1,2,1
740,5,2,left,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,2
741,5,2,right,0,0,1,1,1,0,1,0,0,1,0,0,1,1,2,2
742,5,3,left,0,0,1,1,1,0,1,0,0,1,0,0,1,2,1,1
743,5,3,right,0,0,1,1,1,0,1,0,0,1,0,0,1,2,1,1
744,1,1,left,0,0,3,4,1,0,1,1,1,1,0,0,1,1,1,0
745,1,1,right,0,0,3,4,1,0,1,1,1,1,0,0,1,1,1,0
746,1,2,left,0,0,3,4,1,0,1,1,1,1,0,0,1,1,0,1
747,1,2,right,0,0,3,4,1,0,1,1,1,1,0,0,1,0,0,1
748,1,3,left,0,0,3,4,1,0,1,1,1,1,0,0,1,0,0,2
749,1,3,right,0,0,3,4,1,0,1,1,1,1,0,0,1,0,0,2
750,2,1,left,0,0,3,4,1,0,1,1,1,1,0,0,1,1,1,0
751,2,1,right,0,0,3,4,1,0,1,1,1,1,0,0,1,1,1,0
752,2,2,left,0,0,3,4,1,0,1,1,1,1,0,0,1,1,1,0
753,2,2,right,0,0,3,4,1,0,1,1,1,1,0,0,1,1,0,0
754,2,3,left,0,0,3,4,1,0,1,1,1,1,0,0,1,1,0,1
755,2,3,right,0,0,3,4,1,0,1,1,1,1,0,0,1,0,0,1
756,3,1,left,0,0,3,4,1,0,1,1,1,1,0,0,1,1,1,0
757,3,1,right,0,0,3,4,1,0,1,1,1,1,0,0,1,0,1,0
758,3,2,left,0,0,3,4,1,0,1,1,1,1,0,0,1,2,1,0
759,3,2,right,0,0,3,4,1,0,1,1,1,1,0,0,1,1,2,0
760,3,3,left,0,0,3,4,1,0,1,1,1,1,0,0,1,0,0,1
761,3,3,right,0,0,3,4,1,0,1,1,1,1,0,0,1,0,0,1
762,5,1,left,0,0,3,4,1,0,1,1,1,1,0,0,1,1,1,0
763,5,1,right,0,0,3,4,1,0,1,1,1,1,0,0,1,1,1,0
764,5,2,left,0,0,3,4,1,0,1,1,1,1,0,0,1,1,0,1
765,5,2,right,0,0,3,4,1,0,1,1,1,1,0,0,1,0,0,1
766,5,3,left,0,0,3,4,1,0,1,1,1,1,0,0,1,1,0,1
767,5,3,right,0,0,3,4,1,0,1,1,1,1,0,0,1,1,0,1
768,1,1,left,0,1,1,2,1,0,0,0,1,0,1,1,1,3,2,1
769,1,1,right,0,1,1,2,1,0,0,0,1,0,1,1,1,3,2,1
770,1,2,left,0,1,1,2,1,0,0,0,1,0,1,1,1,3,2,2
771,1,2,right,0,1,1,2,1,0,0,0,1,0,1,1,1,3,3,2
772,1,3,left,0,1,1,2,1,0,0,0,1,0,1,1,1,3,2,2
773,1,3,right,0,1,1,2,1,0,0,0,1,0,1,1,1,3,1,2
774,2,1,left,0,1,1,2,1,0,0,0,1,0,1,1,1,3,2,0
775,2,1,right,0,1,1,2,1,0,0,0,1,0,1,1,1,3,2,0
776,2,2,left,0,1,1,2,1,0,0,0,1,0,1,1,1,3,1,1
777,2,2,right,0,1,1,2,1,0,0,0,1,0,1,1,1,3,1,1
778,2,3,left,0,1,1,2,1,0,0,0,1,0,1,1,1,3,1,1
779,2,3,right,0,1,1,2,1,0,0,0,1,0,1,1,1,3,2,1
780,3,1,left,0,1,1,2,1,0,0,0,1,0,1,1,1,3,3,0
781,3,1,right,0,1,1,2,1,0,0,0,1,0,1,1,1,3,2,0
782,3,2,left,0,1,1,2,1,0,0,0,1,0,1,1,1,3,3,1
783,3,2,right,0,1,1,2,1,0,0,0,1,0,1,1,1,3,3,1
784,3,3,left,0,1,1,2,1,0,0,0,1,0,1,1,1,3,2,0
785,3,3,right,0,1,1,2,1,0,0,0,1,0,1,1,1,3,1,0
786,5,1,left,0,1,1,2,1,0,0,0,1,0,1,1,1,3,2,0
787,5,1,right,0,1,1,2,1,0,0,0,1,0,1,1,1,3,2,0
788,5,2,left,0,1,1,2,1,0,0,0,1,0,1,1,1,3,2,1
789,5,2,right,0,1,1,2,1,0,0,0,1,0,1,1,1,3,3,1
790,5,3,left,0,1,1,2,1,0,0,0,1,0,1,1,1,3,1,1
791,5,3,right,0,1,1,2,1,0,0,0,1,0,1,1,1,3,2,1
792,1,1,left,0,0,2,2,1,1,1,0,1,1,1,0,0,0,0,0
793,1,1,right,0,0,2,2,1,1,1,0,1,1,1,0,0,1,1,0
794,1,2,left,0,0,2,2,1,1,1,0,1,1,1,0,0,0,0,0
795,1,2,right,0,0,2,2,1,1,1,0,1,1,1,0,0,0,0,0
796,1,3,left,0,0,2,2,1,1,1,0,1,1,1,0,0,0,0,0
797,1,3,right,0,0,2,2,1,1,1,0,1,1,1,0,0,0,0,0
798,2,1,left,0,0,2,2,1,1,1,0,1,1,1,0,0,0,0,0
799,2,1,right,0,0,2,2,1,1,1,0,1,1,1,0,0,0,1,0
800,2,2,left,0,0,2,2,1,1,1,0,1,1,1,0,0,0,0,0
801,2,2,right,0,0,2,2,1,1,1,0,1,1,1,0,0,0,0,0
802,2,3,left,0,0,2,2,1,1,1,0,1,1,1,0,0,0,0,0
803,2,3,right,0,0,2,2,1,1,1,0,1,1,1,0,0,0,0,0
804,3,1,left,0,0,2,2,1,1,1,0,1,1,1,0,0,0,0,0
805,3,1,right,0,0,2,2,1,1,1,0,1,1,1,0,0,1,0,0
806,3,2,left,0,0,2,2,1,1,1,0,1,1,1,0,0,0,0,0
807,3,2,right,0,0,2,2,1,1,1,0,1,1,1,0,0,0,0,0
808,3,3,left,0,0,2,2,1,1,1,0,1,1,1,0,0,0,1,0
809,3,3,right,0,0,2,2,1,1,1,0,1,1,1,0,0,0,0,0
810,5,1,left,0,0,2,2,1,1,1,0,1,1,1,0,0,0,0,0
811,5,1,right,0,0,2,2,1,1,1,0,1,1,1,0,0,0,1,0
812,5,2,left,0,0,2,2,1,1,1,0,1,1,1,0,0,0,0,0
813,5,2,right,0,0,2,2,1,1,1,0,1,1,1,0,0,0,0,0
814,5,3,left,0,0,2,2,1,1,1,0,1,1,1,0,0,0,0,0
815,5,3,right,0,0,2,2,1,1,1,0,1,1,1,0,0,0,0,0
816,1,1,left,0,2,2,4,0,0,1,0,1,0,0,1,0,1,3,0
817,1,1,right,0,2,2,4,0,0,1,0,1,0,0,1,0,1,2,0
818,1,2,left,0,2,2,4,0,0,1,0,1,0,0,1,0,3,3,2
819,1,2,right,0,2,2,4,0,0,1,0,1,0,0,1,0,2,3,2
820,1,3,left,0,2,2,4,0,0,1,0,1,0,0,1,0,2,3,1
821,1,3,right,0,2,2,4,0,0,1,0,1,0,0,1,0,2,3,1
822,2,1,left,0,2,2,4,0,0,1,0,1,0,0,1,0,1,3,0
823,2,1,right,0,2,2,4,0,0,1,0,1,0,0,1,0,1,2,0
824,2,2,left,0,2,2,4,0,0,1,0,1,0,0,1,0,3,3,1
825,2,2,right,0,2,2,4,0,0,1,0,1,0,0,1,0,2,3,1
826,2,3,left,0,2,2,4,0,0,1,0,1,0,0,1,0,2,3,1
827,2,3,right,0,2,2,4,0,0,1,0,1,0,0,1,0,2,3,1
828,3,1,left,0,2,2,4,0,0,1,0,1,0,0,1,0,1,2,0
829,3,1,right,0,2,2,4,0,0,1,0,1,0,0,1,0,0,3,0
830,3,2,left,0,2,2,4,0,0,1,0,1,0,0,1,0,3,3,0
831,3,2,right,0,2,2,4,0,0,1,0,1,0,0,1,0,1,3,0
832,3,3,left,0,2,2,4,0,0,1,0,1,0,0,1,0,3,3,1
833,3,3,right,0,2,2,4,0,0,1,0,1,0,0,1,0,2,3,1
834,5,1,left,0,2,2,4,0,0,1,0,1,0,0,1,0,1,3,1
835,5,1,right,0,2,2,4,0,0,1,0,1,0,0,1,0,2,2,1
836,5,2,left,0,2,2,4,0,0,1,0,1,0,0,1,0,3,3,1
837,5,2,right,0,2,2,4,0,0,1,0,1,0,0,1,0,2,3,1
838,5,3,left,0,2,2,4,0,0,1,0,1,0,0,1,0,2,3,1
839,5,3,right,0,2,2,4,0,0,1,0,1,0,0,1,0,2,3,1
840,1,1,left,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
841,1,1,right,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
842,1,2,left,1,1,1,1,1,0,0,0,0,1,0,0,0,0,2,1
843,1,2,right,1,1,1,1,1,0,0,0,0,1,0,0,0,0,2,1
844,1,3,left,1,1,1,1,1,0,0,0,0,1,0,0,0,1,2,2
845,1,3,right,1,1,1,1,1,0,0,0,0,1,0,0,0,1,2,2
846,2,1,left,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
847,2,1,right,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
848,2,2,left,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1
849,2,2,right,1,1,1,1,1,0,0,0,0,1,0,0,0,1,2,1
850,2,3,left,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1
851,2,3,right,1,1,1,1,1,0,0,0,0,1,0,0,0,1,2,1
852,3,1,left,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
853,3,1,right,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
854,3,2,left,1,1,1,1,1,0,0,0,0,1,0,0,0,0,2,1
855,3,2,right,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1
856,3,3,left,1,1,1,1,1,0,0,0,0,1,0,0,0,0,2,1
857,3,3,right,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1
858,5,1,left,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
859,5,1,right,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0
860,5,2,left,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1
861,5,2,right,1,1,1,1,1,0,0,0,0,1,0,0,0,1,2,1
862,5,3,left,1,1,1,1,1,0,0,0,0,1,0,0,0,1,2,1
863,5,3,right,1,1,1,1,1,0,0,0,0,1,0,0,0,1,2,1
864,1,1,left,1,0,0,0,1,1,1,0,1,1,0,0,1,1,3,1
865,1,1,right,1,0,0,0,1,1,1,0,1,1,0,0,1,2,3,1
866,1,2,left,1,0,0,0,1,1,1,0,1,1,0,0,1,2,3,2
867,1,2,right,1,0,0,0,1,1,1,0,1,1,0,0,1,3,3,2
868,1,3,left,1,0,0,0,1,1,1,0,1,1,0,0,1,3,3,3
869,1,3,right,1,0,0,0,1,1,1,0,1,1,0,0,1,3,3,3
870,2,1,left,1,0,0,0,1,1,1,0,1,1,0,0,1,1,2,1
871,2,1,right,1,0,0,0,1,1,1,0,1,1,0,0,1,2,3,1
872,2,2,left,1,0,0,0,1,1,1,0,1,1,0,0,1,2,3,2
873,2,2,right,1,0,0,0,1,1,1,0,1,1,0,0,1,3,3,2
874,2,3,left,1,0,0,0,1,1,1,0,1,1,0,0,1,3,3,2
875,2,3,right,1,0,0,0,1,1,1,0,1,1,0,0,1,3,3,2
876,3,1,left,1,0,0,0,1,1,1,0,1,1,0,0,1,0,2,0
877,3,1,right,1,0,0,0,1,1,1,0,1,1,0,0,1,3,3,0
878,3,2,left,1,0,0,0,1,1,1,0,1,1,0,0,1,3,3,1
879,3,2,right,1,0,0,0,1,1,1,0,1,1,0,0,1,3,3,1
880,3,3,left,1,0,0,0,1,1,1,0,1,1,0,0,1,3,3,1
881,3,3,right,1,0,0,0,1,1,1,0,1,1,0,0,1,3,3,1
882,5,1,left,1,0,0,0,1,1,1,0,1,1,0,0,1,1,2,1
883,5,1,right,1,0,0,0,1,1,1,0,1,1,0,0,1,1,3,1
884,5,2,left,1,0,0,0,1,1,1,0,1,1,0,0,1,3,3,2
885,5,2,right,1,0,0,0,1,1,1,0,1,1,0,0,1,3,3,2
886,5,3,left,1,0,0,0,1,1,1,0,1,1,0,0,1,3,3,1
887,5,3,right,1,0,0,0,1,1,1,0,1,1,0,0,1,3,3,1
888,1,1,left,1,0,2,2,1,0,0,1,0,1,0,1,0,0,1,0
889,1,1,right,1,0,2,2,1,0,0,1,0,1,0,1,0,0,0,0
890,1,2,left,1,0,2,2,1,0,0,1,0,1,0,1,0,1,2,1
891,1,2,right,1,0,2,2,1,0,0,1,0,1,0,1,0,1,1,1
892,1,3,left,1,0,2,2,1,0,0,1,0,1,0,1,0,2,2,2
893,1,3,right,1,0,2,2,1,0,0,1,0,1,0,1,0,1,2,2
894,2,1,left,1,0,2,2,1,0,0,1,0,1,0,1,0,0,0,0
895,2,1,right,1,0,2,2,1,0,0,1,0,1,0,1,0,0,0,0
896,2,2,left,1,0,2,2,1,0,0,1,0,1,0,1,0,1,1,1
897,2,2,right,1,0,2,2,1,0,0,1,0,1,0,1,0,0,1,1
898,2,3,left,1,0,2,2,1,0,0,1,0,1,0,1,0,1,1,1
899,2,3,right,1,0,2,2,1,0,0,1,0,1,0,1,0,1,1,1
900,3,1,left,1,0,2,2,1,0,0,1,0,1,0,1,0,0,0,0
901,3,1,right,1,0,2,2,1,0,0,1,0,1,0,1,0,3,3,0
902,3,2,left,1,0,2,2,1,0,0,1,0,1,0,1,0,2,2,1
903,3,2,right,1,0,2,2,1,0,0,1,0,1,0,1,0,0,0,1
904,3,3,left,1,0,2,2,1,0,0,1,0,1,0,1,0,1,1,1
905,3,3,right,1,0,2,2,1,0,0,1,0,1,0,1,0,0,0,1
906,5,1,left,1,0,2,2,1,0,0,1,0,1,0,1,0,0,1,0
907,5,1,right,1,0,2,2,1,0,0,1,0,1,0,1,0,0,1,0
908,5,2,left,1,0,2,2,1,0,0,1,0,1,0,1,0,2,2,1
909,5,2,right,1,0,2,2,1,0,0,1,0,1,0,1,0,1,2,1
910,5,3,left,1,0,2,2,1,0,0,1,0,1,0,1,0,2,2,1
911,5,3,right,1,0,2,2,1,0,0,1,0,1,0,1,0,2,2,1
912,1,1,left,1,0,1,2,1,0,0,1,1,1,1,0,0,2,2,0
913,1,1,right,1,0,1,2,1,0,0,1,1,1,1,0,0,1,1,0
914,1,2,left,1,0,1,2,1,0,0,1,1,1,1,0,0,3,3,3
915,1,2,right,1,0,1,2,1,0,0,1,1,1,1,0,0,3,3,3
916,1,3,left,1,0,1,2,1,0,0,1,1,1,1,0,0,2,2,3
917,1,3,right,1,0,1,2,1,0,0,1,1,1,1,0,0,2,2,3
918,2,1,left,1,0,1,2,1,0,0,1,1,1,1,0,0,2,1,0
919,2,1,right,1,0,1,2,1,0,0,1,1,1,1,0,0,1,1,0
920,2,2,left,1,0,1,2,1,0,0,1,1,1,1,0,0,3,2,2
921,2,2,right,1,0,1,2,1,0,0,1,1,1,1,0,0,3,2,2
922,2,3,left,1,0,1,2,1,0,0,1,1,1,1,0,0,2,2,3
923,2,3,right,1,0,1,2,1,0,0,1,1,1,1,0,0,2,2,3
924,3,1,left,1,0,1,2,1,0,0,1,1,1,1,0,0,0,1,0
925,3,1,right,1,0,1,2,1,0,0,1,1,1,1,0,0,0,1,0
926,3,2,left,1,0,1,2,1,0,0,1,1,1,1,0,0,2,2,1
