timestamp,passed_time,side,cut_length,time,speed,event_type,start,end
2021.4.12 15:06:54:275,1.065,right,0.1496811878506868,0.156,0.959494793914659,0,71,84
2021.4.12 15:06:56:724,3.514,left,0.3654674409786529,0.23600000000000002,1.5485908516044615,4,283,303
2021.4.12 15:06:56:735,3.525,right,0.4615619080495684,0.225,2.051386257998082,4,285,304
2021.4.12 15:06:57:549,4.3389999999999995,right,0.5103720840729752,0.303,1.6843963170725254,2,351,377
2021.4.12 15:06:58:319,5.109,left,0.5298465806143745,0.345,1.535787190186593,2,416,446
2021.4.12 15:06:58:878,5.667999999999999,left,0.4283267775168795,0.2,2.1416338875843968,4,479,496
2021.4.12 15:06:58:878,5.667999999999999,right,0.5934484066616849,0.3,1.9781613555389497,4,470,496
2021.4.12 15:06:59:343,6.132999999999999,left,0.17819131909660765,0.18600000000000003,0.9580178446054174,4,522,536
2021.4.12 15:06:59:349,6.138999999999999,right,0.12650281539872868,0.147,0.8605633700593788,4,526,537
2021.4.12 15:06:59:802,6.5920000000000005,right,0.5227257269818314,0.26899999999999996,1.9432183159175889,2,555,578
2021.4.12 15:07:00:274,7.064,right,0.3184887792598798,0.28800000000000003,1.1058638168745825,2,595,620
2021.4.12 15:07:00:700,7.49,left,0.7806765133903717,0.43700000000000006,1.786445110733116,1,620,658
2021.4.12 15:07:00:925,7.715,right,0.2002796969005831,0.158,1.2675930183581208,4,665,678
2021.4.12 15:07:00:935,7.725,left,0.14803118619434344,0.12300000000000001,1.2035055788158004,4,669,679
2021.4.12 15:07:01:91,7.881,left,0.3683971856945204,0.14500000000000002,2.540670246169106,4,681,693
2021.4.12 15:07:01:91,7.881,right,0.2375292346391251,0.122,1.94696093966496,4,683,693
2021.4.12 15:07:01:213,8.003,left,0.2146491944067204,0.113,1.8995503929798263,4,695,704
2021.4.12 15:07:01:239,8.029,right,0.24324224830715024,0.139,1.7499442324255412,4,695,706
2021.4.12 15:07:02:30,8.82,right,0.7163122896333274,0.36700000000000005,1.951804603905524,2,745,777
2021.4.12 15:07:02:154,8.943999999999999,left,0.10146264369941976,0.11199999999999999,0.905916461601962,2,779,788
2021.4.12 15:07:02:177,8.967,right,0.12974691494688162,0.135,0.9610882588657896,2,779,790
2021.4.12 15:07:02:441,9.231,left,0.5517132339809561,0.244,2.2611198113973607,2,793,814
2021.4.12 15:07:02:652,9.442,left,0.16275254574433934,0.13,1.2519426595718413,2,822,833
2021.4.12 15:07:03:122,9.912,left,0.6460911564495321,0.459,1.4076060053366712,1,835,875
2021.4.12 15:07:03:122,9.912,right,0.5596135979443121,0.268,2.0881104400907167,1,852,875
2021.4.12 15:07:03:681,10.470999999999998,right,0.2833317696706041,0.223,1.2705460523345478,4,906,925
2021.4.12 15:07:03:906,10.696,left,0.2403793736515657,0.16899999999999998,1.4223631577015718,4,931,945
2021.4.12 15:07:03:906,10.696,right,0.3512701201485536,0.213,1.6491554936551809,4,927,945
