timestamp,passed_time,side,cut_length,time,speed,event_type,start,end
2021.4.16 16:35:58:720,3.158,left,0.1421075947218796,0.135,1.0526488497917006,0,257,268
2021.4.16 16:35:58:720,3.158,right,0.1634241196977535,0.135,1.210549034798174,0,257,268
2021.4.16 16:35:59:106,3.5439999999999996,right,0.625671982408578,0.374,1.6729197390603692,4,270,303
2021.4.16 16:35:59:128,3.5660000000000003,left,0.42616458912242144,0.29600000000000004,1.4397452335216938,4,279,305
2021.4.16 16:35:59:843,4.281000000000001,right,0.4068435975543167,0.205,1.984602914899106,2,351,368
2021.4.16 16:35:59:955,4.393,right,0.16469425092979656,0.106,1.5537193483943073,2,370,379
2021.4.16 16:36:00:323,4.761,right,0.2903505785072311,0.255,1.1386297196362003,2,390,412
2021.4.16 16:36:00:860,5.297999999999999,left,0.6533465462022994,0.358,1.8249903525203892,2,429,460
2021.4.16 16:36:01:83,5.521,left,0.26795816951955825,0.212,1.263953629809237,4,462,480
2021.4.16 16:36:01:262,5.7,left,0.21188484836461674,0.134,1.5812302116762442,4,485,496
2021.4.16 16:36:01:262,5.7,right,0.7662874638603729,0.47,1.6303988592773897,4,455,496
2021.4.16 16:36:01:385,5.8229999999999995,right,0.1065685424949238,0.11199999999999999,0.9515048437046768,4,498,507
2021.4.16 16:36:01:407,5.845,left,0.20342783546265486,0.134,1.518118175094439,4,498,509
2021.4.16 16:36:02:168,6.606,right,0.586844266099084,0.29200000000000004,2.00974063732563,2,552,577
2021.4.16 16:36:02:335,6.773,right,0.12974691494688173,0.11199999999999999,1.1584545977400154,2,583,592
2021.4.16 16:36:02:492,6.93,right,0.16874186431299812,0.147,1.1479038388639329,2,594,606
2021.4.16 16:36:02:973,7.4110000000000005,left,0.6042720607447402,0.337,1.7930921683820182,1,620,649
2021.4.16 16:36:03:577,8.015,left,0.9917073228547978,0.573,1.7307283121375179,4,653,703
2021.4.16 16:36:03:621,8.059,right,0.5695032024616604,0.248,2.2963838808937918,4,686,707
2021.4.16 16:36:05:553,9.991,right,0.6239597296726676,0.37,1.6863776477639665,1,848,880
2021.4.16 16:36:05:587,10.025,left,0.11071067811865476,0.11199999999999999,0.9884881974879891,1,874,883
2021.4.16 16:36:05:775,10.213,right,0.13064495102245988,0.109,1.1985775323161456,1,891,900
2021.4.16 16:36:05:831,10.269,left,0.42890728306983866,0.22899999999999998,1.8729575679905617,1,885,905
2021.4.16 16:36:05:925,10.363,right,0.1523606797749978,0.139,1.096119998381279,1,902,913
2021.4.16 16:36:06:403,10.841,left,0.8609862825506893,0.516,1.6685780669587005,4,911,956
2021.4.16 16:36:06:411,10.849,right,0.4526007075318783,0.301,1.5036568356540811,4,931,957
2021.4.16 16:36:06:658,11.095999999999998,right,0.3058844762237337,0.235,1.3016360690371649,4,959,979
2021.4.16 16:36:06:880,11.318,right,0.4288131551368352,0.21,2.0419674054135006,4,981,999
2021.4.16 16:36:06:948,11.386,left,0.8717523324210307,0.537,1.6233749207095542,4,958,1005
2021.4.16 16:36:07:239,11.677,right,0.11485281374238575,0.113,1.0163965817910243,4,1022,1031
2021.4.16 16:36:08:55,12.493,right,0.4725261207674184,0.37,1.2770976236957252,2,1072,1104
2021.4.16 16:36:08:593,13.030999999999999,right,0.6559502404651717,0.47100000000000003,1.3926756697774347,1,1111,1151
2021.4.16 16:36:09:50,13.488,right,0.6243947128206253,0.438,1.425558705069921,2,1155,1192
2021.4.16 16:36:09:306,13.744000000000002,right,0.20970562748477128,0.19,1.1037138288672173,2,1200,1216
2021.4.16 16:36:09:751,14.189,right,0.4262763904218078,0.35700000000000004,1.1940515137865766,1,1225,1256
2021.4.16 16:36:10:221,14.659,right,0.39433791531200696,0.24,1.6430746471333624,2,1277,1298
2021.4.16 16:36:10:782,15.22,right,0.6015034715340386,0.405,1.485193756874169,1,1313,1348
2021.4.16 16:36:11:483,15.921,right,0.7664078149312493,0.514,1.4910657878039866,2,1366,1411
2021.4.16 16:36:12:55,16.493,right,0.803000267994425,0.5369999999999999,1.4953450055762108,2,1415,1462
2021.4.16 16:36:12:455,16.893,left,0.6812310531285557,0.424,1.6066770120956502,2,1461,1498
2021.4.16 16:36:12:968,17.406,left,0.6635792888145104,0.41100000000000003,1.6145481479671788,1,1508,1544
2021.4.16 16:36:13:270,17.708,left,0.18899494936611652,0.19,0.9947102598216658,2,1555,1571
2021.4.16 16:36:13:578,18.016,left,0.3480578462705408,0.252,1.3811819296450032,2,1577,1598
2021.4.16 16:36:14:153,18.590999999999998,left,0.6081309000905687,0.454,1.3394953746488298,1,1610,1650
2021.4.16 16:36:14:744,19.182000000000002,left,0.5712289291439083,0.457,1.2499538930938912,2,1663,1703
2021.4.16 16:36:15:273,19.711,left,0.5973205823661745,0.417,1.432423458911689,1,1714,1750
2021.4.16 16:36:15:620,20.058,left,0.32601593041612376,0.28300000000000003,1.1519997541205786,2,1757,1781
2021.4.16 16:36:15:829,20.267,left,0.2387758621965184,0.201,1.187939612918002,2,1783,1800
2021.4.16 16:36:16:398,20.836,left,0.43621061509688014,0.29,1.5041745348168285,2,1826,1851
2021.4.16 16:36:16:924,21.362,right,0.4307089040389739,0.218,1.9757289176099722,2,1879,1898
2021.4.16 16:36:17:470,21.908,right,0.7534043067409028,0.5349999999999999,1.4082323490484163,1,1900,1947
2021.4.16 16:36:17:996,22.434,left,0.4171404768425985,0.337,1.237805569265871,3,1965,1994
2021.4.16 16:36:18:388,22.826,left,0.2207106781186549,0.235,0.9391943749729996,1,2009,2029
2021.4.16 16:36:18:456,22.894000000000002,right,0.26806658950434586,0.17,1.5768622912020345,1,2021,2035
2021.4.16 16:36:18:575,23.013,right,0.11388905057061255,0.111,1.0260274826181313,1,2037,2046
2021.4.16 16:36:19:156,23.594,right,0.4071566632346968,0.243,1.6755418240110975,2,2077,2098
2021.4.16 16:36:19:787,24.225,right,0.6427525346608496,0.508,1.2652608950016724,1,2110,2154
2021.4.16 16:36:20:355,24.793000000000003,left,0.25899494936611656,0.257,1.0077624488953951,3,2183,2205
2021.4.16 16:36:20:901,25.339000000000002,right,0.6922537023619357,0.579,1.1956022493297682,1,2203,2254
2021.4.16 16:36:21:413,25.851,left,0.5579533234662553,0.41,1.3608617645518422,2,2264,2300
2021.4.16 16:36:21:593,26.031,left,0.15974691494688162,0.16899999999999998,0.9452480174371692,1,2302,2316
2021.4.16 16:36:21:963,26.401,left,0.5629878159495129,0.359,1.568211186488894,1,2318,2349
2021.4.16 16:36:22:574,27.011999999999997,right,0.4006522777462929,0.311,1.2882709895379194,3,2377,2404
2021.4.16 16:36:22:965,27.403000000000002,left,0.3544457134096176,0.179,1.9801436503330592,1,2424,2439
2021.4.16 16:36:23:270,27.708000000000002,left,0.2183839479984443,0.179,1.2200220558572308,2,2451,2466
2021.4.16 16:36:23:537,27.975,left,0.39582584149703903,0.254,1.5583694547127518,2,2468,2490
2021.4.16 16:36:23:764,28.201999999999998,left,0.1938890505706125,0.159,1.2194279910101415,2,2497,2510
2021.4.16 16:36:23:982,28.42,right,0.2964297504952111,0.191,1.5519882224880162,1,2514,2530
2021.4.16 16:36:24:305,28.743000000000002,left,0.5402280211283494,0.369,1.464032577583603,1,2527,2559
2021.4.16 16:36:24:785,29.223000000000003,left,0.1248528137423856,0.121,1.0318414358874843,2,2592,2602
2021.4.16 16:36:24:797,29.235,right,0.21073250322503834,0.156,1.3508493796476817,2,2590,2603
2021.4.16 16:36:25:42,29.48,left,0.3205203670540324,0.17800000000000005,1.8006762194046757,2,2610,2625
2021.4.16 16:36:25:333,29.771,left,0.23509860921691406,0.21100000000000002,1.1142114180896399,2,2633,2651
2021.4.16 16:36:25:537,29.975,left,0.1985300667219899,0.193,1.0286531954507248,4,2653,2669
2021.4.16 16:36:25:727,30.165,right,0.11242640687119293,0.122,0.9215279251737124,4,2676,2686
2021.4.16 16:36:25:925,30.363000000000003,left,0.3917960610676667,0.266,1.4729175228107771,4,2681,2704
2021.4.16 16:36:26:338,30.776,right,0.36863175102315976,0.223,1.653057179476053,1,2722,2741
2021.4.16 16:36:26:729,31.166999999999998,right,0.2642151894437589,0.223,1.1848214773262733,4,2757,2776
2021.4.16 16:36:27:09,31.447,right,0.4970106901349854,0.26899999999999996,1.8476233834014328,4,2778,2801
2021.4.16 16:36:27:42,31.48,left,0.5374076814254061,0.327,1.6434485670501713,4,2775,2804
2021.4.16 16:36:27:357,31.795,left,0.3922997068739868,0.303,1.2947185045346101,1,2806,2832
2021.4.16 16:36:27:558,31.996,right,0.8376898481759062,0.516,1.6234299383253996,1,2805,2850
2021.4.16 16:36:28:203,32.641,left,0.5247250642314075,0.32299999999999995,1.6245358025740173,2,2879,2907
2021.4.16 16:36:28:598,33.036,right,0.4444573814581507,0.257,1.7294061535336605,1,2920,2942
2021.4.16 16:36:28:843,33.281,right,0.10974691494688173,0.11199999999999999,0.9798831691685868,4,2955,2964
