timestamp,passed_time,side,cut_length,time,speed,event_type,start,end
2021.4.3 15:32:15:428,1.137,right,0.13478708664619085,0.124,1.0869926342434746,0,89,99
2021.4.3 15:32:15:918,1.6269999999999998,left,0.10892922226992174,0.1,1.0892922226992174,0,135,143
2021.4.3 15:32:17:482,3.1910000000000003,left,0.25556349186104044,0.235,1.0875042206852783,0,263,283
2021.4.3 15:32:17:515,3.2239999999999998,right,0.3320005801635742,0.29,1.1448295867709457,4,261,286
2021.4.3 15:32:17:771,3.48,left,0.2260571120336889,0.1,2.260571120336889,4,301,309
2021.4.3 15:32:17:805,3.514,right,0.3613236375322841,0.134,2.696445056211075,4,301,312
2021.4.3 15:32:18:84,3.793,right,0.2914893037756172,0.235,1.240380016066456,4,317,337
2021.4.3 15:32:18:574,4.283,right,0.5244677132367177,0.212,2.473904307720366,2,363,381
2021.4.3 15:32:18:664,4.373,right,0.10128990204491968,0.079,1.2821506587964515,2,383,389
2021.4.3 15:32:18:945,4.654,left,0.1494938298937632,0.134,1.115625596222113,2,403,414
2021.4.3 15:32:18:945,4.654,right,0.499991006032869,0.27,1.8518185408624777,2,391,414
2021.4.3 15:32:19:492,5.2010000000000005,left,0.6563857410948868,0.257,2.554030120991777,2,441,463
2021.4.3 15:32:19:492,5.2010000000000005,right,0.10610365985079732,0.10099999999999999,1.0505312856514584,2,455,463
2021.4.3 15:32:19:626,5.335,left,0.13307135789365265,0.12300000000000001,1.081880958484981,2,465,475
2021.4.3 15:32:19:761,5.47,right,0.35905555909710146,0.258,1.3916882135546569,4,465,487
2021.4.3 15:32:20:15,5.724,left,0.6539192461685479,0.242,2.7021456453245785,4,489,510
2021.4.3 15:32:20:82,5.791,right,0.6010854657346666,0.27899999999999997,2.1544281925973707,4,492,516
2021.4.3 15:32:20:252,5.961,left,0.1124264068711929,0.113,0.9949239546123264,4,522,531
2021.4.3 15:32:20:373,6.082000000000001,right,0.4477015682513896,0.23399999999999999,1.9132545651768784,4,522,542
2021.4.3 15:32:20:742,6.4510000000000005,right,0.5223330089215823,0.179,2.9180615023552083,2,560,575
2021.4.3 15:32:21:45,6.754,right,0.3148283630248114,0.18999999999999995,1.656991384341113,2,586,602
2021.4.3 15:32:21:246,6.955,right,0.3333605940043126,0.19,1.7545294421279611,2,604,620
2021.4.3 15:32:21:883,7.5920000000000005,right,0.4196295802841806,0.268,1.5657820159857485,1,654,677
2021.4.3 15:32:22:173,7.882000000000001,left,0.6882399060390479,0.17700000000000005,3.8883610510680655,4,688,703
2021.4.3 15:32:22:239,7.9479999999999995,right,0.6269811288863026,0.243,2.5801692546761426,4,688,709
2021.4.3 15:32:22:495,8.204,right,0.12071067811865475,0.12300000000000001,0.9813876269809328,4,722,732
2021.4.3 15:32:22:664,8.373,right,0.1070674230225705,0.10099999999999999,1.0600734952729751,4,739,747
2021.4.3 15:32:23:78,8.787,right,0.9600240047382592,0.32399999999999995,2.9630370516612943,2,756,784
2021.4.3 15:32:23:312,9.021,right,0.3950975457395294,0.179,2.2072488588800523,2,790,805
2021.4.3 15:32:24:262,9.971,left,0.2737502585708999,0.21100000000000002,1.297394590383412,1,872,890
2021.4.3 15:32:24:262,9.971,right,0.9142403333708816,0.368,2.4843487319860906,1,858,890
2021.4.3 15:32:24:531,10.24,left,0.5469635824418384,0.255,2.1449552252621107,1,892,914
2021.4.3 15:32:24:635,10.344000000000001,right,0.4531658690506923,0.305,1.4857897345924342,1,897,923
2021.4.3 15:32:24:732,10.440999999999999,left,0.12392300022540012,0.09,1.376922224726668,1,925,932
2021.4.3 15:32:24:832,10.540999999999999,left,0.1977093579574183,0.09,2.196770643971315,4,934,941
2021.4.3 15:32:25:98,10.807,left,0.5955521523130418,0.257,2.317323549856194,4,943,965
2021.4.3 15:32:25:98,10.807,right,0.7088542225505157,0.345,2.0546499204362774,4,935,965
2021.4.3 15:32:25:367,11.075999999999999,left,0.12134147992847708,0.078,1.5556599990830395,4,983,989
2021.4.3 15:32:25:546,11.255,left,0.614658392129952,0.16699999999999998,3.68058917443085,4,991,1005
2021.4.3 15:32:25:546,11.255,right,0.677892932911758,0.16699999999999998,4.0592391192320845,4,991,1005
2021.4.3 15:32:26:539,12.248,right,0.4230674984256125,0.145,2.91770688569388,2,1082,1094
2021.4.3 15:32:26:651,12.36,right,0.19541025517589136,0.1,1.9541025517589132,2,1096,1104
2021.4.3 15:32:26:785,12.494000000000002,right,0.15039186596934154,0.12300000000000001,1.22269809731172,2,1106,1116
2021.4.3 15:32:27:223,12.932,right,0.9161351754116004,0.29200000000000004,3.1374492308616446,1,1130,1155
2021.4.3 15:32:27:400,13.109000000000002,right,0.2919647060739904,0.155,1.8836432649934864,1,1158,1171
2021.4.3 15:32:27:779,13.488,right,0.7154979702423636,0.23399999999999999,3.0576836335143733,2,1185,1205
2021.4.3 15:32:28:250,13.959000000000001,right,0.8491769643158734,0.247,3.4379634182828878,1,1226,1247
2021.4.3 15:32:28:348,14.057,right,0.11750052822528953,0.09,1.3055614247254392,1,1249,1256
2021.4.3 15:32:28:582,14.290999999999999,right,0.26935503789405063,0.2,1.346775189470253,1,1260,1277
2021.4.3 15:32:29:10,14.719000000000001,right,1.0284265570199556,0.416,2.472179223605662,2,1279,1315
2021.4.3 15:32:29:132,14.841,right,0.14488676339717324,0.111,1.3052861567312903,2,1317,1326
2021.4.3 15:32:29:233,14.942,right,0.19934497516436492,0.09,2.214944168492944,1,1328,1335
2021.4.3 15:32:29:390,15.099,right,0.5648567372598635,0.145,3.895563705240438,1,1337,1349
2021.4.3 15:32:29:580,15.289000000000001,right,0.12605721787823396,0.09,1.4006357542025996,1,1359,1366
2021.4.3 15:32:29:679,15.388,right,0.15180291318574465,0.08900000000000001,1.7056507099521871,1,1368,1375
2021.4.3 15:32:29:969,15.677999999999999,right,0.8151951402152896,0.278,2.932356619479459,2,1377,1401
2021.4.3 15:32:30:347,16.055999999999997,right,0.3247558218740461,0.179,1.8142783344918776,2,1420,1435
2021.4.3 15:32:30:628,16.337,right,0.7220001778467355,0.27,2.6740747327656873,2,1437,1460
2021.4.3 15:32:31:06,16.715,left,0.6591389580312856,0.369,1.7862844391091752,2,1462,1494
2021.4.3 15:32:31:165,16.874000000000002,left,0.34968724135769325,0.147,2.3788247711407706,2,1496,1508
2021.4.3 15:32:31:388,17.097,left,0.14453400159307242,0.12300000000000001,1.1750731836835155,2,1518,1528
2021.4.3 15:32:31:768,17.477,left,0.9543271802225359,0.369,2.586252520928282,1,1530,1562
2021.4.3 15:32:31:956,17.665,left,0.2289825052770733,0.179,1.2792318730562753,1,1564,1579
2021.4.3 15:32:32:248,17.957,left,0.7447269106601169,0.281,2.6502737034167856,2,1581,1605
2021.4.3 15:32:32:715,18.424,left,0.7282427377491585,0.17800000000000002,4.09125133566943,1,1632,1647
2021.4.3 15:32:32:828,18.537,left,0.11300563079745765,0.1,1.1300563079745765,1,1649,1657
2021.4.3 15:32:33:06,18.715,left,0.1243879310982592,0.08899999999999998,1.3976172033512275,1,1666,1673
2021.4.3 15:32:33:95,18.804000000000002,left,0.13500798598676333,0.078,1.7308716152149146,2,1675,1681
2021.4.3 15:32:33:319,19.028,left,0.6509352389747474,0.212,3.070449240446921,2,1683,1701
2021.4.3 15:32:33:889,19.598,left,1.043542413941135,0.40299999999999997,2.589435270325396,1,1717,1752
2021.4.3 15:32:34:426,20.135,left,0.9819110589057284,0.37,2.6538136727181847,2,1768,1800
2021.4.3 15:32:34:807,20.516,left,0.3821243632747755,0.179,2.13477297918869,2,1819,1834
2021.4.3 15:32:34:907,20.616,left,0.4486503854711437,0.087,5.156900982426938,2,1836,1843
2021.4.3 15:32:34:996,20.705,left,0.10978086460166912,0.076,1.4444850605482775,2,1845,1851
2021.4.3 15:32:35:186,20.895,left,0.13388905057061246,0.134,0.9991720191836748,2,1857,1868
2021.4.3 15:32:35:186,20.895,right,0.17419537040214975,0.134,1.2999654507623115,2,1857,1868
