timestamp,passed_time,side,cut_length,time,speed,event_type,start,end
2021.4.19 10:18:43:62,3.537,left,0.4463732879818965,0.3120000000000001,1.430683615326591,4,254,281
2021.4.19 10:18:43:175,3.65,right,0.6878925473322018,0.4350000000000001,1.5813621777751763,4,253,291
2021.4.19 10:18:43:877,4.352,right,1.2865857076966984,0.6920000000000001,1.8592279012958068,2,293,354
2021.4.19 10:18:44:458,4.933,left,0.24702613556046016,0.22399999999999998,1.1027952480377687,2,387,406
2021.4.19 10:18:44:526,5.001,right,1.040797588916503,0.594,1.7521844931254265,2,360,412
2021.4.19 10:18:44:797,5.272,left,0.7185487696236877,0.306,2.348198593541463,2,410,436
2021.4.19 10:18:45:360,5.835,left,0.9363138661312016,0.5529999999999999,1.6931534649750486,4,438,487
2021.4.19 10:18:45:360,5.835,right,0.7724564473781625,0.468,1.6505479644832537,4,446,487
2021.4.19 10:18:45:792,6.267,left,0.22045759306553644,0.22,1.002079968479711,4,507,525
2021.4.19 10:18:45:798,6.273,right,0.15960817117590162,0.11199999999999999,1.4250729569276932,4,517,526
2021.4.19 10:18:46:144,6.619,right,0.9598024568233882,0.335,2.8650819606668305,2,528,557
2021.4.19 10:18:46:424,6.899,left,0.10242640687119292,0.11199999999999999,0.9145214899213654,2,573,582
2021.4.19 10:18:46:648,7.122999999999999,right,0.6055046911734094,0.436,1.3887722274619485,1,564,602
2021.4.19 10:18:46:760,7.235,left,0.2334920190073285,0.157,1.4872103121485891,1,599,612
2021.4.19 10:18:46:895,7.37,left,0.15268681864814448,0.12300000000000001,1.2413562491719063,1,614,624
2021.4.19 10:18:46:907,7.382000000000001,right,0.13803118619434354,0.113,1.2215149220738368,1,616,625
2021.4.19 10:18:47:119,7.593999999999999,left,0.6167288404177591,0.212,2.9090983038573546,1,626,644
2021.4.19 10:18:47:543,8.017999999999999,left,0.6704794687414135,0.38,1.7644196545826671,4,649,682
2021.4.19 10:18:47:810,8.285,right,1.3451674999877763,0.612,2.1979861110911383,4,652,706
2021.4.19 10:18:48:503,8.978,left,0.7856223536715795,0.436,1.801886132274265,2,730,768
2021.4.19 10:18:48:817,9.292,right,2.0198891497203317,0.996,2.028001154337682,2,708,796
2021.4.19 10:18:48:972,9.447000000000001,left,0.7170941291776664,0.379,1.8920689424212835,2,777,810
2021.4.19 10:18:49:174,9.649,right,0.5367365931612365,0.34600000000000003,1.5512618299457699,1,798,828
2021.4.19 10:18:49:219,9.693999999999999,left,0.16899494936611673,0.16699999999999998,1.0119458045875251,1,818,832
2021.4.19 10:18:49:643,10.118,left,0.33185596332397604,0.201,1.6510246931541093,1,853,870
2021.4.19 10:18:49:654,10.129,right,0.5755736796416989,0.29100000000000004,1.977916424885564,1,846,871
2021.4.19 10:18:49:986,10.460999999999999,left,0.1782521638207513,0.187,0.9532201273836968,4,885,898
2021.4.19 10:18:49:996,10.470999999999998,right,0.31655103461824496,0.218,1.4520689661387385,4,883,900
2021.4.19 10:18:50:386,10.860999999999999,right,0.8084783941744844,0.379,2.1331883751305662,4,902,935
2021.4.19 10:18:50:905,11.38,left,1.9911066644385185,0.888,2.242237234728061,4,903,981
2021.4.19 10:18:50:961,11.436,right,1.2077932613181144,0.563,2.1452811035845727,4,937,986
2021.4.19 10:18:51:743,12.218,right,0.38189530035813707,0.256,1.4917785170239728,2,1034,1056
2021.4.19 10:18:54:323,14.798,right,1.388074699691279,0.603,2.301948092357013,2,1234,1287
2021.4.19 10:18:54:892,15.367,right,1.3324324605859668,0.514,2.5922810517236705,1,1293,1338
2021.4.19 10:18:56:545,17.02,left,1.0828976378424653,0.44799999999999995,2.4171822273269314,2,1447,1486
2021.4.19 10:18:57:03,17.477999999999998,left,1.0321589887279763,0.446,2.3142578222600374,1,1488,1527
2021.4.19 10:18:57:651,18.125999999999998,left,1.1102142771070684,0.5479999999999999,2.025938461874212,2,1537,1585
2021.4.19 10:18:58:122,18.597,left,1.0389867359686116,0.46,2.2586668173230686,1,1587,1627
2021.4.19 10:18:58:681,19.156,left,1.046099800800468,0.47200000000000003,2.2163131372891267,2,1636,1677
2021.4.19 10:18:59:181,19.656,left,1.00222238669624,0.457,2.1930467980224075,1,1682,1722
2021.4.19 10:19:00:868,21.343000000000004,left,0.28166715171183765,0.245,1.1496618437217865,2,1852,1873
2021.4.19 10:19:01:36,21.511,right,1.4455786793495675,0.513,2.817892162474791,2,1843,1888
2021.4.19 10:19:01:545,22.02,right,1.296305153286283,0.498,2.6030223961571948,1,1890,1932
2021.4.19 10:19:02:62,22.537,left,0.16674861087325704,0.14500000000000002,1.1499904198155655,3,1966,1978
2021.4.19 10:19:03:212,23.686999999999998,right,1.3276484075585404,0.602,2.205396025844752,2,2028,2081
2021.4.19 10:19:04:912,25.386999999999997,right,1.1447667751329178,0.469,2.440867324377224,1,2192,2233
2021.4.19 10:19:05:839,26.314,left,2.167857174860018,0.8140000000000001,2.663215202530735,1,2244,2316
2021.4.19 10:19:06:600,27.075,left,1.3859231211562113,0.7490000000000001,1.8503646477386,3,2318,2383
2021.4.19 10:19:07:101,27.576,left,1.154937304592071,0.494,2.3379297663807104,1,2385,2428
2021.4.19 10:19:07:716,28.191,left,1.2162119103424467,0.5710000000000001,2.129968319338786,2,2433,2483
2021.4.19 10:19:07:738,28.213,right,0.6638382551181065,0.301,2.2054427080335763,2,2459,2485
2021.4.19 10:19:07:984,28.459,right,0.4514139422147156,0.235,1.9209103924030453,1,2487,2507
2021.4.19 10:19:08:28,28.503,left,0.5732380815388737,0.27899999999999997,2.0546167797092245,1,2487,2511
2021.4.19 10:19:08:263,28.738000000000003,left,0.3832146848574024,0.223,1.718451501602701,1,2513,2532
2021.4.19 10:19:08:419,28.894000000000002,right,0.5390555108683688,0.402,1.3409341066377332,1,2511,2546
2021.4.19 10:19:08:665,29.14,left,0.3244609849182872,0.268,1.2106753168592803,2,2545,2568
2021.4.19 10:19:08:721,29.195999999999998,right,0.4569608583718158,0.19,2.4050571493253456,2,2557,2573
2021.4.19 10:19:09:00,29.475,left,0.767608632960318,0.257,2.9868040193008483,2,2576,2598
2021.4.19 10:19:09:324,29.799,left,0.5651915637085292,0.29,1.9489364265811355,2,2602,2627
2021.4.19 10:19:09:402,29.877,right,0.18313708498984765,0.179,1.0231122066471934,2,2619,2634
2021.4.19 10:19:09:837,30.311999999999998,right,1.1353945454994556,0.35700000000000004,3.1803768781497364,4,2642,2673
2021.4.19 10:19:09:926,30.401,left,0.5696782343660511,0.3,1.8989274478868368,4,2655,2681
2021.4.19 10:19:10:318,30.793000000000003,left,0.1424264068711929,0.156,0.912989787635852,1,2703,2716
2021.4.19 10:19:10:318,30.793000000000003,right,1.2653672140229597,0.40299999999999997,3.1398690174266983,1,2681,2716
2021.4.19 10:19:10:910,31.385,left,0.7845153815945362,0.27899999999999997,2.8118830881524595,4,2745,2769
2021.4.19 10:19:10:943,31.418000000000003,right,1.3593450799782376,0.58,2.343698413755582,4,2721,2772
2021.4.19 10:19:11:356,31.831,left,0.5948743564533729,0.413,1.4403737444391598,1,2773,2809
2021.4.19 10:19:11:769,32.244,right,1.5656017278332053,0.792,1.976769858375259,2,2776,2846
2021.4.19 10:19:11:915,32.39,left,0.549016138405968,0.27899999999999997,1.96779977923286,2,2835,2859
2021.4.19 10:19:12:327,32.802,right,0.7826830956259268,0.491,1.5940592578939443,1,2853,2896
2021.4.19 10:19:12:387,32.861999999999995,left,0.2887418643129983,0.28300000000000003,1.0202892731908069,1,2877,2901
2021.4.19 10:19:12:638,33.113,left,0.11974691494688153,0.122,0.981532089728537,1,2914,2924
2021.4.19 10:19:12:764,33.239000000000004,right,1.213842516427426,0.426,2.8493955784681364,4,2898,2935
2021.4.19 10:19:12:773,33.248000000000005,left,0.11146264369941973,0.12300000000000001,0.9062003552798352,4,2926,2936
2021.4.19 10:19:13:255,33.73,right,0.6707811260909637,0.412,1.6281095293469992,4,2943,2979
2021.4.19 10:19:13:379,33.854,left,1.1558022738411102,0.5720000000000001,2.0206333458760657,3,2940,2990
2021.4.19 10:19:14:83,34.558,left,0.12242640687119286,0.135,0.906862273119947,2,3042,3053
2021.4.19 10:19:14:865,35.34,right,0.8354779450270792,0.469,1.7814028678615756,2,3082,3123
2021.4.19 10:19:14:874,35.349000000000004,left,0.8657543255769238,0.445,1.9455153383751096,2,3085,3124
2021.4.19 10:19:15:132,35.607,right,0.2960988620262267,0.202,1.465835950624885,4,3130,3147
2021.4.19 10:19:15:356,35.830999999999996,left,1.024955678237536,0.47100000000000003,2.17612670538755,4,3126,3167
2021.4.19 10:19:15:367,35.842,right,0.4916259921362298,0.22399999999999998,2.1947588934653117,4,3149,3168
2021.4.19 10:19:15:590,36.065,left,0.17095647359318292,0.145,1.1790101627116063,2,3176,3188
2021.4.19 10:19:16:349,36.824,right,1.7761782347817168,0.882,2.0138075224282503,2,3178,3256
2021.4.19 10:19:16:439,36.914,left,0.6572046102819024,0.245,2.6824677970689894,2,3243,3264
2021.4.19 10:19:16:762,37.236999999999995,left,0.2980578462705408,0.223,1.3365822702714834,2,3274,3293
2021.4.19 10:19:16:953,37.428000000000004,left,0.22352895095918893,0.17800000000000002,1.25578062336623,2,3295,3310
2021.4.19 10:19:17:85,37.56,right,0.8535291336436802,0.31000000000000005,2.753319785947355,2,3295,3322
2021.4.19 10:19:17:746,38.221,right,1.431045991865488,0.593,2.4132310149502327,3,3329,3381
2021.4.19 10:19:17:790,38.265,left,0.25910929064825483,0.223,1.1619250701715462,2,3366,3385
2021.4.19 10:19:17:924,38.399,left,0.12071067811865477,0.12,1.0059223176554566,2,3387,3397
2021.4.19 10:19:18:560,39.035,right,1.21068988166125,0.6809999999999999,1.7778118673439796,2,3394,3454
2021.4.19 10:19:18:718,39.193000000000005,left,1.2079738173839865,0.604,1.999956651297991,2,3415,3468
2021.4.19 10:19:19:109,39.584,left,0.6859779532110412,0.325,2.1107013944955115,3,3475,3503
2021.4.19 10:19:19:109,39.584,right,0.23871008687159076,0.19099999999999995,1.2497910307413131,3,3487,3503
2021.4.19 10:19:19:243,39.718,left,0.3383413825046988,0.12300000000000001,2.750742947192673,3,3505,3515
2021.4.19 10:19:19:734,40.209,left,1.3517079510899837,0.469,2.8821065055223536,2,3518,3559
2021.4.19 10:19:20:416,40.891,left,1.4749058931180428,0.648,2.2760893412315477,3,3563,3620
2021.4.19 10:19:20:494,40.968999999999994,right,0.15217332181807433,0.145,1.049471184952237,3,3615,3627
2021.4.19 10:19:20:940,41.415,right,0.916764198014258,0.436,2.1026701789317843,2,3629,3667
2021.4.19 10:19:20:963,41.438,left,0.6000474887513505,0.537,1.117406869183148,2,3622,3669
2021.4.19 10:19:21:229,41.70399999999999,right,0.1156047793231506,0.12,0.963373161026255,2,3683,3693
2021.4.19 10:19:21:521,41.996,left,0.964778112444313,0.292,3.3040346316586064,2,3694,3719
2021.4.19 10:19:21:957,42.431999999999995,left,0.7559294451912646,0.414,1.825916534278417,1,3722,3758
2021.4.19 10:19:22:281,42.756,right,1.7193296529510458,0.738,2.329714976898436,1,3722,3787
2021.4.19 10:19:22:560,43.035,left,0.8545395337124533,0.469,1.822045914099048,1,3771,3812
2021.4.19 10:19:22:751,43.226000000000006,left,0.12892922226992176,0.12300000000000001,1.0482050591050551,4,3819,3829
2021.4.19 10:19:22:771,43.246,right,0.2503188010658237,0.177,1.414230514496179,4,3816,3831
2021.4.19 10:19:23:18,43.493,right,0.628431229340045,0.234,2.685603544188227,4,3833,3853
2021.4.19 10:19:23:153,43.628,right,0.17642979872394374,0.124,1.4228209574511592,4,3855,3865
2021.4.19 10:19:23:219,43.693999999999996,left,0.9533827088986092,0.459,2.077086511761676,4,3831,3871
2021.4.19 10:19:24:79,44.553999999999995,left,1.931016213053776,0.848,2.277141760676623,4,3873,3948
2021.4.19 10:19:24:79,44.553999999999995,right,2.1390780275599584,0.917,2.3326914150054066,4,3867,3948
2021.4.19 10:19:24:258,44.733000000000004,left,0.13120955864630146,0.124,1.058141601986302,4,3954,3964
2021.4.19 10:19:24:860,45.335,left,0.6047109964550392,0.32299999999999995,1.87217026766266,4,3990,4018
2021.4.19 10:19:24:860,45.335,right,1.6786155144866537,0.77,2.180020148683966,4,3950,4018
2021.4.19 10:19:25:340,45.815,left,0.6906952696142534,0.413,1.6723856407124782,2,4025,4061
2021.4.19 10:19:25:352,45.827,right,0.9567875017848976,0.447,2.1404642098096147,2,4023,4062
2021.4.19 10:19:25:574,46.049,right,0.556580740342116,0.212,2.625380850670359,1,4064,4082
2021.4.19 10:19:25:810,46.285,left,0.9573488048409852,0.43700000000000006,2.19072953052857,1,4065,4103
2021.4.19 10:19:25:810,46.285,right,0.546983451966423,0.222,2.4638894232721755,1,4084,4103
2021.4.19 10:19:26:10,46.485,left,0.3192572990021152,0.18899999999999995,1.6891920582122502,1,4105,4121
2021.4.19 10:19:26:10,46.485,right,0.3600623829268391,0.18899999999999995,1.9050919731578797,1,4105,4121
2021.4.19 10:19:26:312,46.787,right,0.7320616028787238,0.29,2.5243503547542203,2,4123,4147
2021.4.19 10:19:26:503,46.978,left,0.6537210148825638,0.48100000000000004,1.3590873490281994,2,4123,4164
2021.4.19 10:19:26:996,47.471000000000004,right,0.5083817647015746,0.45799999999999996,1.1100038530602063,2,4168,4208
2021.4.19 10:19:27:633,48.108000000000004,right,1.122723952320874,0.515,2.18004650936092,2,4220,4265
2021.4.19 10:19:28:211,48.68600000000001,right,1.3547348091746267,0.546,2.4811992842026127,1,4269,4317
2021.4.19 10:19:28:803,49.278,left,1.102717011332681,0.502,2.196647432933628,2,4326,4370
2021.4.19 10:19:29:208,49.683,left,0.4836327377825986,0.30400000000000005,1.5908971637585478,1,4380,4406
2021.4.19 10:19:29:517,49.992,left,0.24039186596934145,0.23199999999999998,1.0361718360747476,2,4414,4434
2021.4.19 10:19:29:584,50.059,right,0.4891537488737995,0.299,1.6359657152969884,2,4414,4440
2021.4.19 10:19:29:820,50.295,right,0.5502099103014547,0.22399999999999998,2.4562942424172087,2,4442,4461
2021.4.19 10:19:30:480,50.955,right,0.9846994816170552,0.47,2.095105280036288,1,4479,4520
2021.4.19 10:19:30:950,51.425,left,0.6845839128982446,0.26899999999999996,2.5449216092871545,2,4539,4562
2021.4.19 10:19:31:474,51.949,left,1.0854787981287617,0.514,2.1118264555034267,1,4564,4609
2021.4.19 10:19:31:697,52.172,left,0.21924074484064493,0.188,1.1661741746842815,2,4613,4629
2021.4.19 10:19:32:44,52.519,right,0.8419823540489166,0.35700000000000004,2.35849398893254,2,4629,4660
2021.4.19 10:19:32:656,53.131,right,1.406297463711364,0.601,2.339929224145364,1,4662,4715
2021.4.19 10:19:32:745,53.22,left,0.2989218844625989,0.243,1.2301312117802423,1,4702,4723
2021.4.19 10:19:33:161,53.636,left,0.7050459865425897,0.29200000000000004,2.414541049803389,2,4735,4760
2021.4.19 10:19:33:685,54.16,left,1.094057649348412,0.49200000000000005,2.2236944092447404,1,4764,4807
2021.4.19 10:19:34:277,54.751999999999995,right,1.2406701226102463,0.503,2.466540999225142,2,4816,4860
2021.4.19 10:19:34:763,55.238,left,0.9358946452495976,0.452,2.0705633744460124,2,4864,4903
2021.4.19 10:19:34:763,55.238,right,0.5494349809773996,0.35200000000000004,1.5608948323221583,2,4873,4903
2021.4.19 10:19:34:988,55.463,right,0.265663168612023,0.214,1.2414166757571168,1,4905,4923
2021.4.19 10:19:35:244,55.718999999999994,left,0.5002968951848104,0.414,1.2084466067265949,1,4910,4946
2021.4.19 10:19:35:415,55.89,right,0.7938089234073693,0.305,2.6026522078930143,1,4935,4961
2021.4.19 10:19:35:493,55.968,left,0.1438890505706125,0.146,0.9855414422644692,1,4956,4968
2021.4.19 10:19:35:661,56.136,right,0.13242640687119284,0.145,0.9132855646289164,1,4971,4983
2021.4.19 10:19:35:964,56.43899999999999,left,0.7159644924561059,0.359,1.9943300625518272,1,4979,5010
2021.4.19 10:19:36:32,56.507,right,0.14899494936611668,0.14700000000000002,1.0135710841232426,1,5004,5016
2021.4.19 10:19:37:449,57.924,right,0.24874186431299825,0.23399999999999999,1.0629994201410178,2,5123,5143
2021.4.19 10:19:37:628,58.103,left,1.020418427988962,0.457,2.2328630809386474,2,5119,5159
2021.4.19 10:19:38:120,58.595,left,1.0143434293769356,0.48100000000000004,2.108822098496748,2,5161,5203
2021.4.19 10:19:38:511,58.986000000000004,left,0.3433098637895907,0.27,1.2715180140355211,1,5215,5238
2021.4.19 10:19:38:959,59.434,right,1.7970516956670133,0.7390000000000001,2.4317343649080017,1,5213,5278
2021.4.19 10:19:39:248,59.723,right,0.2153516942700323,0.213,1.011040818169166,1,5286,5304
2021.4.19 10:19:39:303,59.778,left,0.8842969088752369,0.4350000000000001,2.0328664571844524,1,5271,5309
2021.4.19 10:19:39:774,60.248999999999995,left,0.7411923864238276,0.45899999999999996,1.6147982275028925,1,5311,5351
2021.4.19 10:19:39:896,60.371,right,1.3966573899006358,0.637,2.192554772214499,1,5306,5362
2021.4.19 10:19:40:476,60.951,left,0.9194679260961416,0.423,2.1736830404164103,1,5377,5414
2021.4.19 10:19:40:554,61.028999999999996,right,0.768717354283202,0.5680000000000001,1.3533756237380314,2,5371,5421
2021.4.19 10:19:40:810,61.285,left,0.25949382989376324,0.256,1.0136477730225126,2,5422,5444
2021.4.19 10:19:41:21,61.496,right,1.0109373855809518,0.455,2.221840407870224,2,5423,5463
2021.4.19 10:19:41:605,62.08,right,1.4639919534565309,0.5720000000000001,2.559426492056872,1,5465,5515
2021.4.19 10:19:41:939,62.413999999999994,left,0.5605577930756968,0.256,2.1896788792019404,2,5523,5545
2021.4.19 10:19:42:576,63.051,left,1.211125630057791,0.625,1.9378010080924657,1,5547,5602
2021.4.19 10:19:43:771,64.24600000000001,left,1.4238075372811685,0.804,1.7709048971158812,1,5638,5709
2021.4.19 10:19:44:319,64.794,left,0.8345745421920037,0.34700000000000003,2.4051139544438147,2,5728,5758
2021.4.19 10:19:44:843,65.318,right,1.873150730547223,0.894,2.095246902178102,2,5726,5805
2021.4.19 10:19:45:202,65.67699999999999,right,0.4747374169387317,0.28,1.6954907747811845,1,5813,5837
2021.4.19 10:19:45:437,65.91199999999999,left,0.542964027924544,0.258,2.1045117361416428,1,5836,5858
2021.4.19 10:19:45:559,66.03399999999999,right,0.7170439132392381,0.313,2.29087512217009,1,5842,5869
2021.4.19 10:19:45:917,66.392,left,0.6801131323160233,0.314,2.1659653895414754,1,5874,5900
2021.4.19 10:19:46:78,66.553,right,0.16032613887314653,0.133,1.2054596907755375,1,5904,5915
2021.4.19 10:19:46:268,66.743,right,0.1995741732923815,0.179,1.114939515599897,1,5917,5932
2021.4.19 10:19:46:369,66.844,left,0.5411386177274312,0.35700000000000004,1.5157944474157738,1,5910,5941
2021.4.19 10:19:46:708,67.183,right,1.0540382384306628,0.429,2.4569655907474663,1,5934,5971
2021.4.19 10:19:46:720,67.195,left,0.7266785076968277,0.34,2.1372897285200816,1,5943,5972
2021.4.19 10:19:47:122,67.597,left,0.6138557053802908,0.391,1.5699634408703091,1,5974,6008
2021.4.19 10:19:47:155,67.63,right,0.783827595886586,0.4350000000000001,1.801902519279508,1,5973,6011
